"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Ian Happ","Cubs","CHC @ CIN","CF","4.93","1.15",".58",".19",".03",".35",".83",".69",".08",".05",".56","1.43","9.36","14.55","10.97","17919"
"Kris Bryant","Cubs","CHC @ CIN","3B","4.82","1.17",".64",".24",".02",".27",".84",".64",".05",".04",".77",".98","9.23","14.33","10.75","15429"
"Anthony Rizzo","Cubs","CHC @ CIN","1B","4.72","1.12",".58",".25",".01",".28",".77",".73",".04",".03",".76",".66","9.12","14.20","10.57","3473"
"Paul Goldschmidt","Diamondbacks","LAD @ ARI","1B","4.40","1.15",".61",".26",".02",".26",".74",".71",".07",".03",".67",".99","8.93","13.89","10.42","9218"
"Cody Bellinger","Dodgers","LAD @ ARI","1B","4.53","1.05",".50",".22",".03",".31",".70",".80",".05",".04",".58","1.25","8.89","13.88","10.34","15998"
"Joey Votto","Reds","CHC @ CIN","1B","4.52","1.01",".59",".20",".01",".21",".73",".64",".03",".01","1.16",".63","8.84","13.73","10.09","4314"
"Freddie Freeman","Braves","WSH @ ATL","1B","4.39","1.19",".64",".28",".02",".25",".67",".69",".04",".02",".65",".73","8.68","13.50","10.17","5361"
"Kyle Schwarber","Cubs","CHC @ CIN","LF","4.51",".94",".45",".15",".01",".33",".69",".83",".02",".01",".67","1.24","8.68","13.57","9.99","16478"
"George Springer","Astros","BAL @ HOU","CF","4.72","1.17",".69",".22",".02",".24",".77",".64",".07",".04",".60",".85","8.59","13.36","10.09","12856"
"Jose Altuve","Astros","BAL @ HOU","2B","4.49","1.29",".84",".27",".03",".16",".71",".67",".13",".06",".49",".59","8.42","13.11","10.03","5417"
"Mike Trout","Angels","CLE @ LAA","CF","4.47",".98",".56",".18",".02",".22",".68",".54",".13",".06",".90",".95","8.46","13.09","9.81","10155"
"Willson Contreras","Cubs","CHC @ CIN","C","4.62","1.10",".63",".22",".01",".25",".69",".78",".04",".03",".57",".96","8.39","13.11","9.78","11609"
"Anthony Rendon","Nationals","WSH @ ATL","3B","4.86","1.12",".67",".30",".01",".14",".79",".53",".06",".04",".90",".76","8.40","13.03","9.74","12861"
"Yasiel Puig","Dodgers","LAD @ ARI","RF","4.65","1.17",".66",".25",".03",".23",".68",".70",".06",".05",".45",".90","8.20","12.79","9.69","14225"
"Josh Donaldson","Blue Jays","CWS @ TOR","3B","4.55",".95",".52",".20",".01",".22",".73",".59",".03",".02",".93",".85","8.30","12.89","9.51","5038"
