"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Mitch Haniger","Mariners","DET @ SEA","RF","4.40","1.00",".56",".20",".03",".22",".63",".65",".04",".03",".67","1.03","7.86","12.24","9.14","14274"
"Travis Shaw","Brewers","MIL @ MIN","3B","4.50","1.07",".57",".25",".01",".23",".59",".74",".03",".02",".46",".94","7.81","12.20","9.16","11982"
"Trea Turner","Nationals","LAD @ WSH","SS","4.55","1.19",".81",".24",".04",".10",".61",".40",".29",".12",".44",".88","7.69","11.85","9.31","16252"
"George Springer","Astros","CLE @ HOU","CF","4.58","1.13",".66",".22",".02",".23",".66",".57",".05",".04",".41","1.10","7.65","11.90","9.09","12856"
"Corey Dickerson","Pirates","SD @ PIT","LF","4.21","1.24",".72",".29",".05",".17",".60",".75",".03",".02",".24",".65","7.59","11.88","9.07","10762"
"Rhys Hoskins","Phillies","PHI @ STL","LF","4.61",".87",".44",".17",".01",".25",".65",".57",".05",".03",".73","1.37","7.71","11.98","8.89","16472"
"Michael Conforto","Mets","ARI @ NYM","CF","4.21",".95",".51",".19",".02",".23",".57",".67",".02",".02",".67",".92","7.66","11.95","8.89","16376"
"Lorenzo Cain","Brewers","MIL @ MIN","CF","4.83","1.23",".85",".24",".02",".12",".66",".46",".14",".06",".51",".90","7.57","11.72","9.09","9077"
"Jose Abreu","White Sox","TEX @ CWS","1B","4.27","1.12",".61",".25",".02",".25",".62",".62",".01",".01",".40",".76","7.59","11.82","8.98","15676"
"Eric Hosmer","Padres","SD @ PIT","1B","4.65","1.21",".78",".26",".01",".16",".65",".55",".03",".02",".55",".68","7.57","11.75","8.98","3516"
"Gregory Polanco","Pirates","SD @ PIT","RF","4.51","1.10",".64",".28",".02",".16",".70",".53",".09",".05",".46",".74","7.55","11.73","8.93","12907"
"Josh Donaldson","Blue Jays","OAK @ TOR","3B","4.45","1.04",".59",".23",".01",".21",".68",".56",".03",".02",".56",".90","7.57","11.77","8.86","5038"
"Nolan Arenado","Rockies","COL @ SF","3B","4.54","1.19",".71",".29",".04",".16",".61",".57",".03",".02",".46",".55","7.45","11.59","8.87","9777"
"Eddie Rosario","Twins","MIL @ MIN","LF","4.40","1.15",".68",".24",".04",".19",".57",".65",".07",".04",".30",".84","7.42","11.57","8.88","12155"
"Francisco Lindor","Indians","CLE @ HOU","SS","4.74","1.11",".66",".24",".03",".17",".63",".52",".10",".05",".45","1.02","7.46","11.57","8.87","12916"
"Eugenio Suarez","Reds","CHC @ CIN","3B","4.52",".94",".52",".18",".01",".22",".67",".56",".05",".03",".62","1.24","7.50","11.66","8.72","12552"
"Justin Bour","Marlins","MIA @ ATL","1B","4.57","1.02",".62",".18",".00",".22",".61",".58",".01",".00",".67",".88","7.47","11.63","8.72","9744"
"Justin Upton","Angels","TB @ LAA","LF","4.32",".95",".49",".18",".00",".27",".58",".69",".05",".03",".40","1.33","7.45","11.63","8.72","5222"
"Jesus Aguilar","Brewers","MIL @ MIN","1B","4.62","1.09",".65",".22",".01",".22",".61",".70",".01",".01",".38","1.20","7.40","11.58","8.74","11342"
"Manny Machado","Orioles","BAL @ BOS","SS","4.56","1.18",".71",".29",".01",".18",".58",".60",".05",".03",".40",".80","7.38","11.49","8.80","11493"
"Jose Ramirez","Indians","CLE @ HOU","3B","4.52","1.08",".61",".29",".03",".15",".54",".59",".10",".05",".49",".75","7.41","11.51","8.76","13510"
"Michael Brantley","Indians","CLE @ HOU","LF","4.63","1.25",".80",".28",".02",".14",".61",".53",".09",".04",".37",".65","7.34","11.39","8.83","4106"
"Ryon Healy","Mariners","DET @ SEA","1B","4.30","1.06",".60",".20",".01",".24",".56",".75",".01",".01",".35","1.03","7.36","11.53","8.67","15447"
"Jose Altuve","Astros","CLE @ HOU","2B","4.36","1.22",".81",".25",".03",".13",".57",".56",".11",".05",".36",".77","7.29","11.34","8.78","5417"
"Andrew McCutchen","Giants","COL @ SF","RF","4.57","1.08",".69",".24",".02",".13",".66",".49",".06",".04",".67",".86","7.37","11.44","8.67","9847"
"Scooter Gennett","Reds","CHC @ CIN","2B","4.33","1.08",".63",".23",".02",".21",".55",".73",".03",".02",".33","1.05","7.27","11.38","8.60","10339"
"Mike Moustakas","Royals","NYY @ KC","3B","4.41","1.13",".68",".23",".01",".22",".55",".71",".01",".01",".32",".64","7.26","11.36","8.63","4892"
"Curtis Granderson","Blue Jays","OAK @ TOR","LF","4.55",".96",".48",".23",".03",".20",".65",".49",".04",".03",".58","1.00","7.34","11.38","8.58","4747"
"Javier Baez","Cubs","CHC @ CIN","2B","4.22","1.10",".64",".20",".02",".25",".53",".66",".06",".03",".22","1.00","7.23","11.29","8.66","12979"
"Scott Schebler","Reds","CHC @ CIN","RF","4.10",".90",".43",".19",".03",".25",".54",".63",".04",".03",".46","1.04","7.23","11.28","8.46","12225"
"Matt Olson","Athletics","OAK @ TOR","1B","4.37",".93",".48",".20",".01",".24",".59",".62",".01",".01",".52","1.20","7.23","11.27","8.42","14344"
"Rafael Devers","Red Sox","BAL @ BOS","3B","4.29","1.10",".66",".25",".02",".17",".58",".70",".03",".03",".32",".89","7.15","11.18","8.48","17350"
"Khris Davis","Athletics","OAK @ TOR","DH","4.47",".91",".46",".20",".01",".24",".58",".67",".01",".01",".45","1.25","7.19","11.24","8.37","9112"
"Josh Bell","Pirates","SD @ PIT","1B","4.31","1.06",".65",".24",".04",".13",".61",".64",".03",".02",".49",".67","7.15","11.16","8.41","13145"
"Aaron Hicks","Yankees","NYY @ KC","CF","4.63","1.05",".70",".22",".03",".10",".56",".63",".08",".05",".60",".71","7.13","11.13","8.39","5297"
"Tyler Austin","Yankees","NYY @ KC","1B","4.52","1.04",".59",".27",".01",".17",".56",".68",".04",".02",".42","1.29","7.12","11.14","8.37","11850"
"Albert Almora Jr.","Cubs","CHC @ CIN","CF","4.76","1.25",".82",".25",".02",".15",".68",".50",".05",".03",".25",".75","7.04","10.95","8.51","14109"
"Alex Bregman","Astros","CLE @ HOU","3B","4.46","1.08",".62",".28",".03",".14",".62",".50",".09",".05",".42",".92","7.10","11.02","8.43","17678"
"Cody Bellinger","Dodgers","LAD @ WSH","1B","4.57","1.03",".58",".22",".02",".21",".60",".51",".06",".03",".41","1.34","7.09","11.01","8.40","15998"
"Francisco Cervelli","Pirates","SD @ PIT","C","4.41","1.09",".73",".21",".03",".12",".63",".53",".02",".02",".62",".73","7.10","11.04","8.36","5275"
"Logan Morrison","Twins","MIL @ MIN","DH","4.20",".87",".47",".19",".01",".20",".57",".59",".02",".01",".68",".87","7.11","11.07","8.21","9205"
"Carlos Correa","Astros","CLE @ HOU","SS","4.27","1.02",".59",".23",".01",".19",".55",".64",".03",".02",".41","1.18","7.03","10.98","8.29","14162"
"Shin-Soo Choo","Rangers","TEX @ CWS","DH","4.64",".92",".58",".18",".01",".16",".58",".47",".07",".04",".76",".91","7.10","11.00","8.26","3174"
"Jean Segura","Mariners","DET @ SEA","SS","4.50","1.15",".82",".21",".02",".10",".60",".47",".15",".07",".41",".75","6.98","10.83","8.41","5933"
"Trevor Story","Rockies","COL @ SF","SS","4.44","1.03",".59",".27",".03",".14",".55",".61",".06",".03",".44","1.07","7.02","10.94","8.29","12564"
"Wilmer Flores","Mets","ARI @ NYM","1B","4.31","1.05",".65",".20",".01",".20",".59",".64",".02",".01",".36",".54","7.00","10.94","8.28","5827"
"Ben Zobrist","Cubs","CHC @ CIN","2B","4.87","1.10",".71",".23",".02",".15",".63",".44",".03",".02",".55",".66","7.02","10.88","8.33","7435"
"Justin Smoak","Blue Jays","OAK @ TOR","1B","4.36","1.03",".59",".25",".01",".19",".58",".59",".01",".01",".47",".86","7.02","10.95","8.26","9054"
"Bryce Harper","Nationals","LAD @ WSH","RF","4.44",".97",".63",".17",".01",".17",".62",".52",".05",".03",".60",".95","7.02","10.92","8.23","11579"
"Anthony Rendon","Nationals","LAD @ WSH","3B","4.34","1.09",".68",".29",".01",".12",".53",".56",".04",".03",".57",".69","6.99","10.88","8.25","12861"
"Adam Duvall","Reds","CHC @ CIN","LF","4.22",".85",".39",".19",".02",".25",".55",".67",".03",".02",".43","1.31","7.02","10.97","8.15","10950"
"Charlie Blackmon","Rockies","COL @ SF","CF","4.77","1.21",".87",".20",".04",".11",".56",".41",".13",".06",".41",".74","6.91","10.69","8.41","7859"
"Brett Gardner","Yankees","NYY @ KC","LF","4.95","1.12",".85",".17",".05",".06",".65",".44",".12",".05",".59",".77","6.96","10.78","8.30","9927"
"Tommy Pham","Cardinals","PHI @ STL","CF","4.52","1.00",".67",".16",".03",".15",".56",".40",".16",".09",".56","1.27","6.98","10.77","8.31","2967"
"Nicholas Castellanos","Tigers","DET @ SEA","RF","4.38","1.14",".64",".27",".02",".21",".53",".57",".02",".02",".22",".90","6.90","10.73","8.29","11737"
"Dustin Fowler","Athletics","OAK @ TOR","CF","4.80","1.17",".71",".24",".09",".13",".53",".48",".13",".09",".20",".98","6.87","10.65","8.38","17098"
"Trey Mancini","Orioles","BAL @ BOS","LF","4.79","1.19",".75",".28",".03",".13",".60",".50",".01",".01",".41","1.26","6.89","10.71","8.25","15149"
"Brandon Nimmo","Mets","ARI @ NYM","DH","4.52",".96",".61",".20",".03",".11",".65",".37",".05",".03",".80",".96","6.98","10.79","8.14","12927"
"Teoscar Hernandez","Blue Jays","OAK @ TOR","RF","4.27","1.03",".56",".26",".03",".18",".53",".63",".07",".05",".24","1.02","6.87","10.73","8.19","13066"
"J.T. Realmuto","Marlins","MIA @ ATL","C","4.68","1.18",".80",".24",".02",".13",".64",".45",".07",".04",".36",".85","6.86","10.65","8.27","11739"
"Nomar Mazara","Rangers","TEX @ CWS","RF","4.43","1.01",".63",".18",".01",".18",".55",".63",".02",".01",".46",".90","6.90","10.77","8.11","14553"
"Buster Posey","Giants","COL @ SF","C","4.47","1.21",".84",".29",".00",".08",".56",".54",".03",".02",".54",".52","6.87","10.69","8.19","9166"
"Max Kepler","Twins","MIL @ MIN","RF","4.51",".99",".57",".23",".04",".14",".61",".52",".04",".03",".51",".77","6.89","10.72","8.10","12144"
"Adam Jones","Orioles","BAL @ BOS","CF","4.67","1.21",".78",".27",".01",".15",".61",".55",".02",".01",".25",".99","6.78","10.57","8.17","6368"
"Matt Davidson","White Sox","TEX @ CWS","DH","4.18",".83",".40",".16",".01",".26",".55",".63",".01",".01",".45","1.44","6.88","10.74","7.99","7226"
"Tyler Flowers","Braves","MIA @ ATL","C","4.27","1.01",".66",".21",".00",".14",".57",".61",".01",".01",".57",".91","6.85","10.69","8.02","9134"
"Zack Cozart","Angels","TB @ LAA","3B","4.50","1.03",".60",".21",".02",".19",".64",".44",".02",".01",".41",".86","6.79","10.53","8.06","2616"
"Evan Longoria","Giants","COL @ SF","3B","4.37","1.08",".66",".27",".02",".13",".54",".67",".02",".02",".36",".74","6.75","10.57","7.99","9368"
"Carlos Santana","Phillies","PHI @ STL","1B","4.41",".85",".48",".19",".01",".17",".51",".60",".02",".01",".66",".74","6.80","10.61","7.87","2396"
"Ji-Man Choi","Brewers","MIL @ MIN","DH","4.29",".91",".52",".21",".02",".16",".52",".52",".04",".04",".62","1.08","6.79","10.55","7.92","5452"
"Josh Harrison","Pirates","SD @ PIT","2B","4.63","1.18",".79",".27",".03",".09",".59",".40",".09",".05",".40",".66","6.69","10.36","8.08","8202"
"Justin Turner","Dodgers","LAD @ WSH","3B","4.46","1.12",".72",".26",".01",".14",".53",".49",".03",".02",".46",".79","6.69","10.38","7.98","5235"
"Eduardo Nunez","Red Sox","BAL @ BOS","2B","4.18","1.15",".77",".29",".01",".09",".51",".55",".15",".07",".23",".51","6.60","10.28","8.00","6848"
"Travis Jankowski","Padres","SD @ PIT","RF","4.75","1.08",".84",".16",".04",".04",".55",".31",".22",".10",".60",".98","6.65","10.24","8.03","13768"
"Christian Villanueva","Padres","SD @ PIT","3B","4.43",".95",".56",".20",".01",".18",".51",".65",".02",".01",".40","1.04","6.63","10.36","7.78","11738"
"Brian McCann","Astros","CLE @ HOU","C","4.16",".89",".53",".14",".01",".21",".55",".61",".01",".01",".44",".95","6.60","10.32","7.72","4810"
"Colin Moran","Pirates","SD @ PIT","3B","4.10","1.10",".73",".22",".02",".13",".51",".58",".03",".02",".40",".66","6.54","10.20","7.81","16909"
"Jonathan Schoop","Orioles","BAL @ BOS","2B","4.47","1.10",".67",".28",".01",".15",".50",".62",".01",".01",".29","1.11","6.53","10.20","7.80","11265"
"Eduardo Escobar","Twins","MIL @ MIN","SS","4.30",".97",".58",".21",".04",".14",".52",".59",".04",".02",".39",".83","6.53","10.20","7.72","6153"
"Matt Chapman","Athletics","OAK @ TOR","3B","4.27",".86",".45",".19",".03",".19",".51",".56",".04",".03",".46","1.24","6.56","10.22","7.68","16505"
"Albert Pujols","Angels","TB @ LAA","1B","4.21",".99",".61",".16",".00",".22",".50",".65",".01",".01",".26",".61","6.47","10.13","7.69","1177"
"Miguel Andujar","Yankees","NYY @ KC","3B","4.41","1.19",".77",".31",".02",".10",".49",".58",".05",".03",".20",".71","6.40","9.99","7.76","15878"
"Jed Lowrie","Athletics","OAK @ TOR","2B","4.57","1.10",".72",".27",".02",".10",".52",".48",".01",".01",".50",".74","6.44","10.00","7.67","4418"
"Odubel Herrera","Phillies","PHI @ STL","CF","4.51","1.13",".80",".20",".03",".11",".47",".48",".08",".04",".39",".99","6.39","9.92","7.74","11476"
"Johan Camargo","Braves","MIA @ ATL","3B","4.05","1.04",".61",".29",".03",".11",".50",".59",".02",".01",".37",".72","6.42","10.02","7.62","14950"
"Nick Markakis","Braves","MIA @ ATL","RF","4.37","1.18",".85",".25",".01",".07",".54",".57",".01",".01",".41",".50","6.39","9.98","7.65","5930"
"Alex Blandino","Reds","CHC @ CIN","2B","4.63",".89",".56",".19",".01",".13",".58",".40",".07",".05",".62","1.26","6.47","10.02","7.57","16271"
"Denard Span","Rays","TB @ LAA","LF","4.69","1.00",".68",".19",".02",".10",".48",".39",".11",".05",".59",".85","6.42","9.92","7.65","8347"
"Delino DeShields","Rangers","TEX @ CWS","CF","4.76",".96",".70",".15",".03",".07",".50",".30",".22",".11",".58","1.12","6.41","9.87","7.69","11379"
"Franmil Reyes","Padres","SD @ PIT","OF","4.32",".92",".57",".16",".02",".18",".49",".59",".03",".02",".39","1.07","6.39","9.98","7.55","14566"
"Brandon Belt","Giants","COL @ SF","1B","4.25",".91",".56",".23",".02",".10",".49",".55",".03",".02",".63","1.04","6.43","10.02","7.49","10264"
"Hernan Perez","Brewers","MIL @ MIN","2B","4.40","1.10",".77",".19",".03",".11",".48",".55",".14",".06",".17",".81","6.30","9.82","7.67","5751"
"Yonder Alonso","Indians","CLE @ HOU","1B","4.33",".91",".54",".19",".00",".18",".47",".56",".01",".01",".51","1.09","6.40","9.98","7.51","2530"
"Mark Reynolds","Nationals","LAD @ WSH","3b","4.25",".96",".61",".18",".01",".16",".48",".61",".01",".01",".43","1.26","6.36","9.94","7.49","7619"
"Tim Anderson","White Sox","TEX @ CWS","SS","4.48","1.06",".67",".20",".04",".15",".50",".41",".12",".06",".20","1.12","6.30","9.75","7.67","15172"
"Brian Anderson","Marlins","MIA @ ATL","RF","4.36","1.00",".65",".22",".02",".11",".51",".54",".02",".01",".49",".94","6.33","9.87","7.48","18289"
"Jose Pirela","Padres","SD @ PIT","2B","4.55","1.09",".74",".24",".04",".07",".48",".52",".07",".05",".40",".84","6.28","9.77","7.54","5485"
"Jorge Soler","Royals","NYY @ KC","DH","4.51",".88",".56",".19",".01",".13",".58",".46",".02",".01",".62","1.31","6.36","9.89","7.40","14221"
"Welington Castillo","White Sox","TEX @ CWS","C","4.08",".90",".51",".18",".00",".22",".50",".54",".01",".01",".37","1.14","6.31","9.84","7.44","3256"
"Marcus Semien","Athletics","OAK @ TOR","SS","4.68","1.06",".71",".23",".02",".10",".53",".45",".08",".05",".38",".97","6.27","9.74","7.53","12533"
"Derek Dietrich","Marlins","MIA @ ATL","LF","4.25",".98",".61",".22",".03",".12",".47",".55",".01",".01",".48",".88","6.29","9.80","7.43","10542"
"Jonathan Villar","Brewers","MIL @ MIN","2B","4.19",".95",".65",".17",".03",".09",".43",".46",".20",".08",".38","1.24","6.25","9.69","7.52","10071"
"Tyler O'Neill","Cardinals","PHI @ STL","LF","4.21",".88",".51",".14",".02",".21",".47",".61",".05",".03",".28","1.44","6.25","9.78","7.40","15711"
"C.J. Cron","Rays","TB @ LAA","1B","4.59",".97",".59",".20",".01",".17",".51",".50",".04",".03",".36","1.33","6.24","9.71","7.42","12546"
"Cesar Hernandez","Phillies","PHI @ STL","2B","4.71","1.02",".77",".16",".03",".07",".54",".28",".12",".07",".61","1.10","6.22","9.58","7.46","10556"
"Dee Gordon","Mariners","DET @ SEA","CF","4.61","1.13",".94",".12",".05",".03",".49",".34",".28",".11",".23",".81","6.10","9.42","7.59","8203"
"Yoan Moncada","White Sox","TEX @ CWS","2B","3.97",".80",".45",".15",".03",".17",".45",".46",".10",".06",".48","1.39","6.23","9.66","7.33","17232"
"Josh Reddick","Astros","CLE @ HOU","RF","3.93",".95",".59",".20",".03",".14",".49",".50",".04",".02",".39",".86","6.17","9.61","7.34","3892"
"John Hicks","Tigers","DET @ SEA","C","4.18","1.00",".58",".22",".01",".19",".48",".51",".06",".04",".17","1.08","6.13","9.54","7.38","12547"
"Yangervis Solarte","Blue Jays","OAK @ TOR","2B","4.16","1.03",".65",".23",".01",".13",".49",".54",".02",".01",".30",".50","6.13","9.56","7.32","5352"
"Niko Goodrum","Tigers","DET @ SEA","LF","4.07",".91",".51",".18",".02",".20",".45",".49",".09",".05",".20","1.14","6.13","9.53","7.35","12092"
"Gorkys Hernandez","Giants","COL @ SF","CF","4.69","1.11",".82",".22",".02",".05",".54",".34",".12",".07",".43","1.14","6.12","9.46","7.41","4146"
"Starlin Castro","Marlins","MIA @ ATL","2B","4.47","1.18",".87",".22",".01",".09",".49",".55",".02",".01",".28",".78","6.08","9.49","7.37","4579"
"Jackie Bradley Jr.","Red Sox","BAL @ BOS","CF","3.84",".88",".53",".20",".03",".12",".55",".50",".04",".02",".46",".78","6.17","9.62","7.24","12984"
"Whit Merrifield","Royals","NYY @ KC","2B","4.20","1.05",".74",".22",".03",".06",".43",".45",".16",".09",".33",".70","6.08","9.43","7.38","11281"
"Edwin Encarnacion","Indians","CLE @ HOU","DH","4.43",".77",".44",".14",".00",".18",".47",".57",".01",".00",".57","1.40","6.18","9.64","7.14","2151"
"Chris Iannetta","Rockies","COL @ SF","C","4.33",".91",".56",".23",".00",".12",".48",".53",".01",".01",".54",".75","6.15","9.58","7.19","8267"
"Jon Jay","Royals","NYY @ KC","LF","4.60","1.17",".91",".20",".04",".02",".53",".31",".07",".05",".53",".79","6.08","9.38","7.39","5227"
"Gleyber Torres","Yankees","NYY @ KC","2B","4.06","1.06",".73",".23",".02",".08",".50",".47",".10",".07",".32",".79","6.04","9.40","7.29","16997"
"Austin Meadows","Pirates","SD @ PIT","LF","3.99",".99",".61",".25",".04",".10",".42",".53",".09",".05",".30",".67","6.05","9.42","7.26","15672"
"Kyle Seager","Mariners","DET @ SEA","3B","4.19",".86",".52",".18",".01",".16",".48",".52",".02",".01",".50",".85","6.11","9.52","7.15","9785"
"Jose Martinez","Cardinals","PHI @ STL","1B","4.32","1.06",".74",".20",".01",".11",".47",".47",".04",".03",".41",".75","6.05","9.39","7.26","7996"
"Adrian Gonzalez","Mets","ARI @ NYM","1B","4.12",".94",".60",".19",".00",".15",".44",".55",".01",".01",".44",".62","6.07","9.47","7.18","1908"
"Matt Carpenter","Cardinals","PHI @ STL","3B","4.42",".81",".48",".20",".02",".12",".53",".38",".02",".01",".73","1.16","6.15","9.52","7.11","8090"
"Luis Valbuena","Angels","TB @ LAA","1B","3.88",".78",".40",".15",".01",".23",".46",".55",".01",".01",".41","1.06","6.10","9.51","7.12","4969"
"Ender Inciarte","Braves","MIA @ ATL","CF","4.16","1.12",".89",".16",".03",".04",".47",".50",".11",".05",".32",".51","5.99","9.33","7.30","4922"
"Leury Garcia","White Sox","TEX @ CWS","LF","4.37","1.05",".71",".19",".05",".09",".51",".35",".14",".08",".25",".99","6.01","9.29","7.33","5913"
"Leonys Martin","Tigers","DET @ SEA","CF","4.58","1.00",".69",".17",".02",".13",".45",".38",".17",".08",".21","1.05","5.96","9.22","7.28","11846"
"David Peralta","Diamondbacks","ARI @ NYM","LF","4.55","1.07",".71",".21",".03",".12",".45",".32",".06",".04",".40","1.06","5.98","9.22","7.25","2136"
"Yasmani Grandal","Dodgers","LAD @ WSH","C","4.36",".91",".55",".20",".00",".15",".48",".52",".01",".01",".42","1.25","6.00","9.36","7.07","11368"
"Ian Desmond","Rockies","COL @ SF","1B","4.66","1.08",".77",".21",".02",".08",".54",".38",".10",".06",".28",".89","5.94","9.20","7.21","6885"
"Matt Adams","Nationals","LAD @ WSH","1B","4.14",".96",".61",".19",".01",".15",".44",".58",".02",".01",".29","1.05","5.94","9.29","7.08","9393"
"Brock Holt","Red Sox","BAL @ BOS","3B","4.07","1.05",".71",".27",".02",".05",".48",".46",".05",".03",".44",".54","5.95","9.25","7.11","9345"
"Paul Goldschmidt","Diamondbacks","ARI @ NYM","1B","4.25",".83",".52",".16",".01",".14",".43",".45",".06",".03",".56","1.36","5.99","9.30","7.04","9218"
"Victor Martinez","Tigers","DET @ SEA","DH","4.28",".98",".62",".17",".00",".18",".48",".50",".01",".00",".27",".59","5.91","9.22","7.08","393"
"Max Muncy","Dodgers","LAD @ WSH","1B","4.69",".94",".59",".22",".01",".12",".52",".33",".05",".03",".51","1.36","5.96","9.21","7.07","13301"
"Mitch Garver","Twins","MIL @ MIN","C","4.11",".83",".49",".19",".01",".14",".47",".50",".02",".01",".49","1.16","5.96","9.28","6.97","15161"
"Yasiel Puig","Dodgers","LAD @ WSH","RF","4.16",".96",".61",".20",".01",".13",".42",".47",".06",".04",".35",".93","5.90","9.17","7.07","14225"
"Danny Valencia","Orioles","BAL @ BOS","3B","4.25",".98",".62",".22",".02",".12",".45",".47",".02",".01",".41","1.08","5.90","9.18","7.03","6364"
"Matt Kemp","Dodgers","LAD @ WSH","LF","4.26","1.04",".68",".22",".01",".13",".45",".53",".01",".01",".23","1.06","5.83","9.10","7.03","5631"
"Jurickson Profar","Rangers","TEX @ CWS","SS","4.54",".88",".57",".20",".02",".08",".46",".45",".05",".03",".57",".74","5.90","9.17","6.94","10815"
"Yulieski Gurriel","Astros","CLE @ HOU","1B","4.05","1.06",".65",".28",".01",".12",".47",".50",".02",".02",".19",".63","5.82","9.08","7.03","19198"
"Rougned Odor","Rangers","TEX @ CWS","2B","4.12",".78",".43",".15",".02",".18",".42",".49",".08",".06",".36","1.06","5.88","9.15","6.94","12282"
"Kevin Pillar","Blue Jays","OAK @ TOR","CF","4.04","1.07",".69",".28",".02",".08",".42",".47",".08",".05",".20",".56","5.79","9.01","7.05","12434"
"Mark Trumbo","Orioles","BAL @ BOS","DH","4.36",".95",".58",".22",".01",".14",".45",".52",".01",".00",".33","1.23","5.83","9.10","6.93","6876"
"Wilson Ramos","Rays","TB @ LAA","C","4.37",".98",".67",".14",".00",".16",".46",".54",".01",".01",".27",".95","5.80","9.06","6.95","1433"
"Jake Lamb","Diamondbacks","ARI @ NYM","3B","4.35",".79",".45",".18",".02",".15",".45",".41",".03",".02",".54","1.34","5.87","9.09","6.86","13329"
"Michael A. Taylor","Nationals","LAD @ WSH","CF","4.02",".91",".58",".20",".02",".11",".40",".45",".13",".06",".29","1.26","5.77","8.96","6.95","11489"
"Aaron Altherr","Phillies","PHI @ STL","RF","4.18",".79",".47",".16",".02",".14",".41",".45",".07",".05",".51","1.25","5.82","9.04","6.84","11270"
"Jason Heyward","Cubs","CHC @ CIN","RF","4.10",".92",".60",".18",".02",".12",".42",".45",".05",".03",".42",".59","5.78","8.98","6.89","4940"
"Ryan Rua","Rangers","TEX @ CWS","LF","4.24",".83",".51",".14",".02",".15",".43",".49",".06",".04",".37","1.34","5.77","8.98","6.83","12409"
"Ian Kinsler","Angels","TB @ LAA","2B","4.00",".85",".53",".16",".01",".14",".44",".45",".07",".05",".36",".62","5.73","8.91","6.81","6195"
"Martin Prado","Marlins","MIA @ ATL","3B","4.80","1.17",".85",".25",".01",".05",".51",".34",".02",".01",".35",".63","5.67","8.78","6.93","3312"
"JaCoby Jones","Tigers","DET @ SEA","LF","4.48",".96",".61",".20",".02",".12",".46",".39",".10",".07",".21","1.29","5.68","8.81","6.89","14818"
