"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Jose Ramirez","Indians","CLE @ TOR","3B","4.57","1.12",".57",".29",".03",".23",".66",".66",".10",".06",".54",".58","8.43","13.10","9.90","13510"
"Eugenio Suarez","Reds","SD @ CIN","3B","4.36","1.08",".64",".21",".01",".22",".66",".78",".03",".02",".60",".94","8.16","12.76","9.51","12552"
"Francisco Lindor","Indians","CLE @ TOR","SS","4.79","1.20",".66",".29",".02",".24",".68",".59",".09",".04",".38",".68","8.11","12.60","9.66","12916"
"Anthony Rizzo","Cubs","CHC @ WSH","1B","4.55","1.12",".64",".23",".01",".24",".64",".64",".03",".02",".56",".78","7.99","12.43","9.39","3473"
"Paul Goldschmidt","Diamondbacks","ATL @ ARI","1B","4.24","1.05",".59",".21",".02",".23",".62",".67",".06",".03",".56","1.11","7.97","12.41","9.33","9218"
"Bryce Harper","Nationals","CHC @ WSH","RF","4.37",".97",".53",".19",".01",".24",".67",".62",".04",".03",".72","1.02","7.98","12.41","9.24","11579"
"Daniel Murphy","Cubs","CHC @ WSH","2B","4.76","1.36",".85",".30",".01",".20",".71",".50",".03",".02",".29",".65","7.69","11.92","9.29","4316"
"Javier Baez","Cubs","CHC @ WSH","2B","4.65","1.24",".74",".25",".02",".23",".68",".59",".09",".06",".18","1.32","7.68","11.95","9.25","12979"
"Ronald Acuna","Braves","ATL @ ARI","LF","4.65","1.15",".66",".22",".03",".24",".60",".51",".14",".10",".30","1.30","7.68","11.90","9.25","18401"
"A.J. Pollock","Diamondbacks","ATL @ ARI","CF","4.46","1.07",".60",".24",".04",".18",".66",".56",".17",".08",".34",".91","7.68","11.93","9.14","9256"
"Hunter Renfroe","Padres","SD @ CIN","LF","4.50","1.10",".59",".23",".01",".27",".62",".72",".02",".01",".25","1.16","7.59","11.86","8.99","15464"
"Freddie Freeman","Braves","ATL @ ARI","1B","4.44","1.15",".64",".27",".04",".20",".60",".58",".04",".03",".43",".93","7.53","11.70","8.95","5361"
"David Peralta","Diamondbacks","ATL @ ARI","LF","4.35","1.16",".70",".22",".06",".18",".61",".62",".04",".02",".34",".84","7.39","11.52","8.83","2136"
"Edwin Encarnacion","Indians","CLE @ TOR","DH","4.47",".92",".48",".17",".00",".28",".60",".72",".01",".00",".46","1.00","7.45","11.66","8.66","2151"
"Trea Turner","Nationals","CHC @ WSH","SS","4.48","1.17",".85",".17",".03",".11",".62",".42",".28",".10",".30",".80","7.29","11.27","8.89","16252"
"Joey Votto","Reds","SD @ CIN","1B","4.45","1.04",".72",".19",".01",".12",".66",".51",".03",".01",".88",".73","7.41","11.51","8.61","4314"
"Franmil Reyes","Padres","SD @ CIN","RF","4.18",".96",".52",".15",".01",".29",".55",".67",".02",".02",".34","1.26","7.19","11.23","8.47","14566"
"Kris Bryant","Cubs","CHC @ WSH","3B","4.35","1.06",".63",".24",".01",".19",".53",".63",".03",".02",".48","1.19","7.19","11.20","8.49","15429"
"Anthony Rendon","Nationals","CHC @ WSH","3B","4.27","1.13",".69",".28",".01",".16",".58",".67",".03",".02",".38",".60","7.14","11.16","8.47","12861"
"Eric Hosmer","Padres","SD @ CIN","1B","4.39","1.10",".69",".21",".01",".19",".57",".61",".03",".02",".42",".87","7.14","11.12","8.47","3516"
"Wil Myers","Padres","SD @ CIN","RF","4.29",".98",".55",".21",".01",".21",".55",".62",".09",".05",".38","1.21","7.14","11.13","8.44","10047"
"Jose Peraza","Reds","SD @ CIN","SS","4.56","1.28",".97",".20",".04",".07",".64",".47",".18",".09",".28",".50","7.04","10.92","8.61","13593"
"Jason Kipnis","Indians","CLE @ TOR","2B","4.68","1.07",".60",".28",".01",".18",".64",".53",".05",".03",".39",".86","7.13","11.08","8.44","9776"
"Phillip Ervin","Reds","SD @ CIN","DH","4.25","1.01",".67",".21",".02",".11",".53",".63",".15",".08",".46",".89","7.05","10.99","8.35","14738"
"Billy Hamilton","Reds","SD @ CIN","CF","4.68","1.13",".87",".16",".05",".05",".55",".35",".32",".11",".39","1.00","6.96","10.72","8.52","10199"
"Juan Soto","Nationals","CHC @ WSH","LF","4.16","1.02",".66",".18",".02",".15",".54",".58",".05",".03",".58",".89","6.97","10.85","8.20","20123"
"Yonder Alonso","Indians","CLE @ TOR","1B","4.37","1.00",".56",".23",".00",".21",".54",".60",".01",".01",".39",".89","6.88","10.73","8.11","2530"
"Scott Schebler","Reds","SD @ CIN","RF","4.14",".92",".56",".17",".03",".16",".53",".65",".04",".03",".50",".92","6.78","10.60","7.93","12225"
"Eduardo Escobar","Diamondbacks","ATL @ ARI","SS","4.15",".98",".53",".24",".05",".16",".52",".62",".03",".03",".32",".87","6.59","10.29","7.80","6153"
"Billy McKinney","Blue Jays","CLE @ TOR","LF","4.44","1.00",".52",".23",".04",".20",".54",".47",".03",".02",".29","1.21","6.54","10.16","7.81","15654"
"Ben Zobrist","Cubs","CHC @ WSH","RF","4.45","1.06",".70",".24",".02",".11",".53",".54",".03",".02",".46",".75","6.50","10.12","7.72","7435"
"Adam Eaton","Nationals","CHC @ WSH","LF","4.58","1.21",".87",".23",".02",".10",".56",".36",".08",".05",".38",".74","6.45","9.96","7.86","11205"
"Mark Reynolds","Nationals","CHC @ WSH","1B","4.06",".93",".58",".15",".00",".20",".47",".65",".02",".01",".35","1.13","6.35","9.95","7.50","7619"
"Travis Jankowski","Padres","SD @ CIN","RF","4.70","1.04",".79",".17",".03",".06",".48",".29",".19",".10",".45","1.03","6.08","9.35","7.39","13768"
"Ender Inciarte","Braves","ATL @ ARI","CF","4.54","1.09",".79",".19",".05",".06",".53",".31",".17",".08",".27",".73","6.04","9.32","7.42","4922"
"Kendrys Morales","Blue Jays","CLE @ TOR","DH","4.14",".96",".57",".20",".00",".18",".47",".52",".01",".01",".30",".91","6.07","9.45","7.22","8610"
"Dilson Herrera","Reds","SD @ CIN","2b","4.03",".89",".56",".17",".01",".15",".45",".56",".04",".03",".41","1.13","6.08","9.49","7.18","14335"
"Jon Jay","Diamondbacks","ATL @ ARI","LF","4.57","1.18",".86",".22",".06",".04",".53",".35",".05",".03",".36",".84","5.99","9.26","7.32","5227"
"Johan Camargo","Braves","ATL @ ARI","3B","4.24",".99",".61",".22",".03",".13",".46",".53",".02",".01",".31",".97","5.96","9.30","7.13","14950"
"Melky Cabrera","Indians","CLE @ TOR","RF","4.25","1.10",".70",".26",".02",".11",".47",".48",".02",".01",".24",".56","5.91","9.20","7.15","4022"
"Daniel Descalso","Diamondbacks","ATL @ ARI","2B","4.04",".82",".48",".16",".04",".13",".46",".48",".03",".02",".55","1.06","5.97","9.28","6.98","8392"
"Nick Markakis","Braves","ATL @ ARI","RF","4.34","1.06",".70",".25",".02",".08",".47",".49",".01",".01",".35",".63","5.86","9.12","7.02","5930"
"Francisco Mejia","Padres","SD @ CIN","C","4.06",".94",".56",".19",".01",".17",".42",".49",".03",".02",".29",".87","5.83","9.07","6.98","16403"
"Ozzie Albies","Braves","ATL @ ARI","2B","4.01",".97",".60",".19",".05",".12",".39",".48",".09",".05",".19",".81","5.76","8.96","7.00","16556"
"Lourdes Gurriel","Blue Jays","CLE @ TOR","2B","4.24","1.10",".75",".21",".02",".12",".44",".44",".08",".05",".12",".93","5.73","8.90","7.04","19238"
"Luis Urias","Padres","SD @ CIN","2B","4.59",".98",".69",".21",".02",".06",".54",".32",".05",".04",".53","1.10","5.82","9.00","6.93","16622"
"Willson Contreras","Cubs","CHC @ WSH","C","4.12",".92",".59",".19",".01",".14",".39",".51",".03",".02",".39","1.19","5.78","8.99","6.87","11609"
"Devon Travis","Blue Jays","CLE @ TOR","2B","4.34","1.06",".68",".24",".02",".12",".47",".41",".07",".03",".14",".75","5.72","8.87","6.98","13862"
"Teoscar Hernandez","Blue Jays","CLE @ TOR","RF","3.81",".85",".43",".23",".03",".16",".42",".46",".08",".05",".22","1.22","5.75","8.94","6.86","13066"
"Ketel Marte","Diamondbacks","ATL @ ARI","2B","3.93",".94",".59",".20",".07",".08",".40",".48",".05",".03",".35",".57","5.73","8.91","6.87","13613"
"Yan Gomes","Indians","CLE @ TOR","C","4.14",".93",".54",".22",".00",".16",".45",".50",".01",".00",".25","1.05","5.71","8.90","6.81","9627"
"Tucker Barnhart","Reds","SD @ CIN","C","3.91",".95",".64",".20",".01",".09",".41",".48",".02",".01",".45",".62","5.64","8.78","6.71","10200"
"Albert Almora Jr.","Cubs","CHC @ WSH","CF","4.24","1.12",".78",".24",".01",".08",".38",".50",".03",".02",".18",".86","5.51","8.59","6.75","14109"
"Kurt Suzuki","Braves","ATL @ ARI","C","4.13",".96",".60",".22",".01",".13",".42",".51",".01",".00",".25",".58","5.53","8.63","6.62","8259"
"Kevin Pillar","Blue Jays","CLE @ TOR","CF","4.04","1.01",".62",".29",".02",".09",".42",".41",".09",".04",".14",".66","5.47","8.50","6.68","12434"
"Rowdy Tellez","Blue Jays","CLE @ TOR","1B","3.93",".86",".51",".23",".01",".12",".41",".43",".05",".03",".27",".92","5.32","8.28","6.35","15679"
"Brandon Guyer","Indians","CLE @ TOR","RF","3.90",".75",".46",".17",".01",".12",".44",".42",".03",".01",".40",".83","5.19","8.09","6.10","2636"
"Freddy Galvis","Padres","SD @ CIN","SS","3.94",".87",".59",".15",".03",".11",".34",".40",".08",".03",".25",".86","5.06","7.86","6.13","6609"
"Greg Allen","Indians","CLE @ TOR","CF","4.02",".86",".58",".20",".03",".05",".38",".35",".11",".06",".28",".84","5.02","7.78","6.07","16623"
"Wilmer Difo","Nationals","CHC @ WSH","2B","3.94",".91",".67",".14",".03",".06",".33",".42",".07",".04",".24",".68","4.88","7.59","5.95","14320"
"Addison Russell","Cubs","CHC @ WSH","SS","3.88",".86",".57",".18",".01",".11",".42",".35",".02",".01",".26","1.02","4.89","7.60","5.89","14106"
"Aledmys Diaz","Blue Jays","CLE @ TOR","SS","3.57",".86",".54",".20",".01",".10",".38",".39",".04",".03",".14",".58","4.78","7.44","5.80","15937"
"Dansby Swanson","Braves","ATL @ ARI","SS","3.89",".82",".53",".17",".03",".09",".32",".38",".03",".02",".27",".98","4.73","7.36","5.71","18314"
"Reese McGuire","Blue Jays","CLE @ TOR","C","3.69",".74",".48",".17",".01",".08",".34",".36",".04",".03",".25",".91","4.44","6.91","5.32","sa737505"
"Spencer Kieboom","Nationals","CHC @ WSH","C","3.82",".77",".57",".14",".00",".05",".31",".36",".01",".01",".29",".76","4.11","6.41","4.95","13300"
"Jeff Mathis","Diamondbacks","ATL @ ARI","C","3.82",".71",".49",".17",".02",".03",".31",".32",".02",".01",".36","1.11","4.10","6.37","4.88","3448"
