"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Giancarlo Stanton","Yankees","CLE @ NYY","LF","4.28","1.16",".44",".19",".01",".53",".87","1.04",".01",".01",".38","1.16","10.53","16.49","12.24","4949"
"Aaron Judge","Yankees","CLE @ NYY","RF","4.50","1.18",".52",".20",".01",".45",".90",".88",".04",".03",".52","1.34","10.29","16.05","11.98","15640"
"Bryce Harper","Nationals","PHI @ WSH","RF","4.59","1.13",".58",".21",".01",".33",".86",".66",".07",".04",".84",".88","9.70","15.06","11.25","11579"
"George Springer","Astros","HOU @ ARI","CF","5.01","1.34",".76",".28",".02",".28",".85",".69",".06",".04",".52",".85","9.39","14.60","11.09","12856"
"Carlos Correa","Astros","HOU @ ARI","SS","4.78","1.33",".75",".31",".01",".26",".79",".83",".04",".02",".50",".94","9.26","14.46","10.90","14162"
"Jose Altuve","Astros","HOU @ ARI","2B","4.89","1.50",".99",".32",".02",".17",".88",".60",".15",".07",".43",".58","9.18","14.25","11.04","5417"
"Gary Sanchez","Yankees","CLE @ NYY","C","4.18","1.15",".53",".20",".00",".41",".74",".83",".02",".02",".28",".87","8.98","14.04","10.57","11442"
"J.D. Martinez","Red Sox","BOS @ TEX","DH","4.51","1.31",".72",".27",".02",".31",".71",".85",".02",".01",".30",".99","8.89","13.91","10.55","6184"
"Mike Trout","Angels","LAA @ SEA","CF","4.60","1.14",".64",".21",".02",".27",".74",".62",".12",".06",".65",".83","8.89","13.80","10.45","10155"
"Brandon Belt","Giants","SF @ ATL","1B","4.56","1.07",".55",".27",".03",".23",".70",".77",".03",".02",".81",".99","8.83","13.77","10.19","10264"
"Freddie Freeman","Braves","SF @ ATL","1B","4.44","1.23",".69",".31",".03",".21",".70",".71",".04",".02",".69",".63","8.78","13.66","10.29","5361"
"Mookie Betts","Red Sox","BOS @ TEX","RF","4.84","1.33",".76",".31",".02",".23",".73",".60",".12",".06",".37",".52","8.68","13.47","10.39","13611"
"Didi Gregorius","Yankees","CLE @ NYY","SS","4.39","1.25",".69",".24",".02",".31",".76",".77",".04",".02",".24",".58","8.56","13.37","10.17","6012"
"Rhys Hoskins","Phillies","PHI @ WSH","LF","4.66","1.03",".53",".21",".01",".28",".74",".64",".05",".04",".74","1.13","8.66","13.45","10.04","16472"
"Charlie Blackmon","Rockies","COL @ NYM","CF","4.71","1.19",".69",".20",".03",".27",".69",".58",".11",".06",".54",".98","8.58","13.30","10.18","7859"
"Josh Donaldson","Blue Jays","TOR @ TB","3B","4.63","1.09",".58",".20",".01",".30",".73",".66",".03",".02",".59","1.02","8.47","13.18","9.89","5038"
"Brian Dozier","Twins","MIN @ CWS","2B","4.81","1.02",".57",".19",".01",".24",".72",".70",".09",".05",".66",".92","8.47","13.20","9.84","9810"
"Josh Reddick","Astros","HOU @ ARI","RF","4.56","1.25",".74",".28",".03",".19",".71",".76",".05",".03",".46",".64","8.38","13.08","9.90","3892"
"Justin Bour","Marlins","MIA @ CIN","1B","4.50","1.07",".59",".19",".00",".28",".69",".74",".01",".01",".59",".80","8.32","12.99","9.69","9744"
"Matt Adams","Nationals","PHI @ WSH","1B","4.38","1.12",".60",".22",".01",".29",".67",".81",".01",".01",".41","1.10","8.27","12.94","9.69","9393"
"Chris Taylor","Dodgers","LAD @ SD","CF","4.96","1.37",".88",".31",".05",".12",".70",".53",".13",".07",".48",".97","8.22","12.74","9.89","13757"
"Eric Hosmer","Padres","LAD @ SD","1B","4.59","1.31",".88",".25",".01",".17",".77",".57",".03",".02",".62",".76","8.23","12.78","9.75","3516"
"Ozzie Albies","Braves","SF @ ATL","2B","4.67","1.24",".76",".25",".08",".16",".72",".54",".15",".09",".38",".72","8.14","12.62","9.76","16556"
"Trea Turner","Nationals","PHI @ WSH","SS","4.49","1.18",".81",".20",".05",".13",".67",".51",".29",".13",".41",".93","8.09","12.52","9.74","16252"
"Matt Kemp","Dodgers","LAD @ SD","LF","4.73","1.34",".85",".28",".01",".20",".69",".73",".02",".01",".35",".89","8.07","12.61","9.63","5631"
"Eugenio Suarez","Reds","MIA @ CIN","3B","4.27","1.04",".56",".22",".02",".25",".66",".75",".03",".02",".52",".93","8.05","12.59","9.39","12552"
"Adam Duvall","Reds","MIA @ CIN","LF","4.17",".97",".41",".23",".02",".31",".62",".82",".03",".02",".35","1.03","8.04","12.60","9.37","10950"
"Ronald Acuna","Braves","SF @ ATL","LF","4.55","1.24",".84",".23",".03",".14",".68",".55",".20",".15",".37",".98","7.92","12.29","9.52","18401"
"Curtis Granderson","Blue Jays","TOR @ TB","LF","4.74","1.00",".49",".22",".03",".26",".71",".55",".04",".02",".59","1.18","8.01","12.43","9.34","4747"
"Joey Votto","Reds","MIA @ CIN","1B","4.36","1.07",".66",".19",".01",".22",".69",".61",".02",".01",".72",".66","8.00","12.44","9.32","4314"
"Kris Bryant","Cubs","CHC @ STL","3B","4.61","1.19",".70",".25",".02",".22",".71",".55",".05",".03",".45",".96","7.93","12.31","9.41","15429"
"Nolan Arenado","Rockies","COL @ NYM","3B","4.50","1.08",".58",".22",".02",".27",".60",".67",".02",".02",".51",".84","7.93","12.35","9.32","9777"
"Yulieski Gurriel","Astros","HOU @ ARI","1B","4.68","1.29",".76",".37",".01",".16",".67",".78",".02",".02",".27",".53","7.83","12.27","9.31","19198"
"Edwin Encarnacion","Indians","CLE @ NYY","DH","4.41",".91",".46",".13",".00",".31",".62",".73",".01",".00",".60","1.14","7.93","12.38","9.17","2151"
"Yasmani Grandal","Dodgers","LAD @ SD","C","4.62","1.16",".71",".26",".00",".19",".67",".72",".01",".01",".53",".97","7.86","12.28","9.22","11368"
"Eddie Rosario","Twins","MIN @ CWS","LF","4.58","1.11",".65",".22",".03",".22",".58",".77",".07",".05",".35",".93","7.77","12.16","9.20","12155"
"Francisco Lindor","Indians","CLE @ NYY","SS","4.74","1.14",".68",".21",".02",".23",".63",".55",".10",".06",".41",".83","7.76","12.04","9.25","12916"
"Jose Ramirez","Indians","CLE @ NYY","3B","4.51","1.14",".67",".26",".02",".19",".61",".58",".10",".06",".45",".65","7.76","12.05","9.22","13510"
"Franchy Cordero","Padres","LAD @ SD","LF","4.38","1.11",".67",".19",".08",".17",".59",".68",".09",".06",".42","1.40","7.70","12.01","9.16","14567"
"Alen Hanson","Giants","SF @ ATL","2b","4.88","1.16",".77",".20",".07",".12",".63",".46",".23",".13",".41",".97","7.67","11.85","9.25","12926"
"Kyle Schwarber","Cubs","CHC @ STL","LF","4.31","1.00",".52",".15",".02",".30",".61",".72",".02",".01",".40","1.15","7.71","12.05","9.05","16478"
"Tommy Pham","Cardinals","CHC @ STL","CF","4.61","1.08",".69",".21",".04",".15",".62",".41",".17",".09",".69","1.13","7.73","11.93","9.17","2967"
"Andrew McCutchen","Giants","SF @ ATL","RF","4.76","1.10",".69",".23",".01",".16",".71",".51",".07",".04",".67","1.01","7.74","12.01","9.08","9847"
"Alex Bregman","Astros","HOU @ ARI","3B","4.46","1.15",".68",".30",".03",".14",".63",".66",".07",".05",".47",".67","7.69","11.99","9.09","17678"
"Derek Dietrich","Marlins","MIA @ CIN","LF","4.82","1.16",".67",".26",".04",".19",".69",".49",".02",".01",".54",".93","7.65","11.85","9.05","10542"
"Whit Merrifield","Royals","DET @ KC","2B","4.63","1.20",".80",".25",".04",".12",".62",".51",".18",".09",".43",".69","7.57","11.73","9.10","11281"
"Christian Villanueva","Padres","LAD @ SD","3B","4.49","1.07",".64",".21",".01",".21",".64",".70",".02",".02",".48","1.11","7.61","11.89","8.92","11738"
"Yoenis Cespedes","Mets","COL @ NYM","LF","4.36","1.01",".54",".18",".02",".27",".61",".70",".01",".01",".42","1.24","7.60","11.88","8.92","13110"
"Andrew Benintendi","Red Sox","BOS @ TEX","LF","4.73","1.19",".76",".24",".04",".15",".68",".52",".10",".06",".42",".70","7.55","11.72","9.03","17901"
"Anthony Rizzo","Cubs","CHC @ STL","1B","4.51","1.06",".59",".24",".01",".22",".63",".61",".03",".02",".48",".71","7.57","11.79","8.90","3473"
"Brian McCann","Astros","HOU @ ARI","C","4.24","1.00",".59",".16",".01",".24",".61",".73",".01",".01",".51",".66","7.57","11.85","8.83","4810"
"Ryan Zimmerman","Nationals","PHI @ WSH","1B","4.28","1.07",".60",".21",".01",".25",".59",".76",".01",".01",".34",".97","7.51","11.76","8.84","4220"
"Marwin Gonzalez","Astros","HOU @ ARI","LF","4.35","1.12",".65",".28",".02",".17",".59",".68",".04",".03",".45",".91","7.48","11.67","8.82","5497"
"Enrique Hernandez","Dodgers","LAD @ SD","2B","4.84","1.08",".66",".25",".03",".13",".71",".54",".04",".03",".60","1.03","7.47","11.62","8.75","10472"
"J.T. Realmuto","Marlins","MIA @ CIN","C","4.72","1.21",".77",".25",".02",".17",".65",".53",".07",".04",".36",".80","7.38","11.47","8.86","11739"
"Buster Posey","Giants","SF @ ATL","C","4.66","1.25",".87",".28",".00",".11",".66",".56",".04",".02",".54",".58","7.39","11.50","8.80","9166"
"Jorge Soler","Royals","DET @ KC","DH","4.51",".90",".52",".18",".01",".19",".66",".55",".02",".02",".80","1.16","7.48","11.63","8.60","14221"
"Hanley Ramirez","Red Sox","BOS @ TEX","1B","4.62","1.17",".77",".20",".00",".20",".64",".65",".03",".02",".33",".78","7.35","11.48","8.76","8001"
"Jay Bruce","Mets","COL @ NYM","RF","4.25",".96",".47",".21",".03",".25",".56",".69",".02",".02",".43","1.00","7.38","11.52","8.63","9892"
"Teoscar Hernandez","Blue Jays","TOR @ TB","RF","4.43","1.05",".56",".24",".03",".22",".55",".65",".09",".05",".27","1.20","7.33","11.42","8.72","13066"
"A.J. Pollock","Diamondbacks","HOU @ ARI","CF","4.25","1.06",".57",".27",".05",".17",".52",".66",".12",".05",".32",".92","7.31","11.40","8.70","9256"
"Max Kepler","Twins","MIN @ CWS","RF","4.69","1.01",".58",".22",".03",".18",".59",".66",".04",".03",".54",".82","7.36","11.49","8.61","12144"
"Joey Gallo","Rangers","BOS @ TEX","1B","4.12",".83",".36",".14",".02",".31",".55",".70",".03",".02",".43","1.42","7.36","11.50","8.55","14128"
"Christian Yelich","Brewers","PIT @ MIL","LF","4.46","1.11",".67",".26",".03",".15",".64",".49",".07",".04",".52",".92","7.32","11.35","8.67","11477"
"Jose Pirela","Padres","LAD @ SD","2B","4.71","1.24",".84",".25",".04",".10",".66",".44",".08",".06",".47",".95","7.21","11.17","8.67","5485"
"Austin Barnes","Dodgers","LAD @ SD","C","4.51",".99",".65",".22",".02",".11",".61",".56",".07",".04",".77",".74","7.28","11.33","8.46","12158"
"Logan Morrison","Twins","MIN @ CWS","DH","4.36",".85",".47",".15",".01",".23",".57",".59",".02",".01",".73",".92","7.28","11.34","8.40","9205"
"Travis Shaw","Brewers","PIT @ MIL","3B","4.26",".97",".51",".23",".01",".22",".56",".65",".03",".02",".47",".90","7.20","11.23","8.42","11982"
"Lorenzo Cain","Brewers","PIT @ MIL","CF","4.56","1.17",".80",".23",".03",".12",".61",".39",".14",".07",".48",".74","7.14","11.03","8.60","9077"
"Rafael Devers","Red Sox","BOS @ TEX","3B","4.30","1.12",".68",".21",".02",".21",".56",".65",".04",".03",".26",".80","7.10","11.09","8.49","17350"
"Brett Gardner","Yankees","CLE @ NYY","LF","4.60","1.09",".71",".18",".03",".17",".68",".48",".10",".04",".38",".85","7.13","11.06","8.51","9927"
"Justin Upton","Angels","LAA @ SEA","LF","4.51","1.05",".59",".23",".01",".22",".55",".62",".05",".03",".33","1.13","7.12","11.10","8.45","5222"
"Jesus Aguilar","Brewers","PIT @ MIL","1B","4.36","1.07",".63",".22",".01",".22",".57",".67",".01",".01",".32","1.01","7.11","11.12","8.43","11342"
"Aaron Altherr","Phillies","PHI @ WSH","RF","4.46","1.00",".58",".23",".03",".17",".55",".62",".06",".04",".48","1.11","7.10","11.07","8.35","11270"
"Joe Mauer","Twins","MIN @ CWS","1B","4.91","1.08",".75",".24",".01",".08",".66",".43",".02",".01",".85",".63","7.14","11.06","8.33","1857"
"Paul Goldschmidt","Diamondbacks","HOU @ ARI","1B","4.34",".98",".56",".22",".02",".18",".56",".56",".06",".03",".53","1.38","7.09","11.03","8.33","9218"
"Aaron Hicks","Yankees","CLE @ NYY","CF","4.07",".96",".54",".18",".03",".22",".59",".53",".07",".04",".42",".83","7.04","10.95","8.32","5297"
"Asdrubal Cabrera","Mets","COL @ NYM","2B","4.46","1.11",".69",".25",".01",".15",".64",".50",".03",".02",".46",".76","7.01","10.89","8.31","4962"
"David Peralta","Diamondbacks","HOU @ ARI","LF","4.56","1.20",".73",".28",".05",".14",".58",".41",".05",".03",".40","1.01","6.97","10.78","8.41","2136"
"Willson Contreras","Cubs","CHC @ STL","C","4.41","1.10",".67",".24",".01",".18",".56",".63",".04",".02",".33",".89","6.97","10.88","8.29","11609"
"Leonys Martin","Tigers","DET @ KC","CF","4.70","1.07",".71",".18",".04",".14",".56",".46",".17",".09",".36",".99","6.95","10.76","8.37","11846"
"Matt Olson","Athletics","BAL @ OAK","1B","4.22",".89",".48",".19",".01",".21",".59",".63",".01",".01",".54","1.04","7.02","10.95","8.14","14344"
"Yangervis Solarte","Blue Jays","TOR @ TB","2B","4.53","1.13",".71",".22",".01",".19",".57",".59",".02",".01",".32",".61","6.93","10.80","8.28","5352"
"Evan Longoria","Giants","SF @ ATL","3B","4.47","1.08",".66",".26",".01",".15",".54",".71",".02",".02",".36",".83","6.93","10.85","8.19","9368"
"Khris Davis","Athletics","BAL @ OAK","DH","4.32",".88",".47",".19",".01",".21",".57",".66",".01",".01",".51","1.07","6.98","10.91","8.09","9112"
"Salvador Perez","Royals","DET @ KC","C","4.30","1.07",".64",".22",".01",".21",".54",".67",".01",".01",".29",".80","6.89","10.78","8.19","7304"
"Nicholas Castellanos","Tigers","DET @ KC","RF","4.48","1.16",".69",".26",".03",".17",".52",".60",".02",".02",".27",".93","6.86","10.69","8.24","11737"
"Alex Blandino","Reds","MIA @ CIN","2B","4.46",".99",".60",".21",".02",".16",".65",".46",".06",".05",".50",".96","6.93","10.76","8.16","16271"
"Marcell Ozuna","Cardinals","CHC @ STL","LF","4.30","1.10",".69",".22",".02",".17",".53",".66",".01",".01",".35",".93","6.87","10.74","8.17","10324"
"Starlin Castro","Marlins","MIA @ CIN","2B","4.60","1.25",".86",".24",".01",".14",".59",".56",".02",".02",".30",".76","6.83","10.65","8.25","4579"
"Scott Schebler","Reds","MIA @ CIN","RF","4.05",".95",".50",".19",".03",".23",".51",".63",".04",".03",".35",".85","6.89","10.75","8.14","12225"
"Brian Anderson","Marlins","MIA @ CIN","RF","4.40","1.00",".60",".22",".01",".17",".55",".61",".02",".01",".51",".98","6.90","10.76","8.09","18289"
"C.J. Cron","Rays","TOR @ TB","1B","4.42","1.04",".59",".21",".01",".22",".58",".54",".03",".03",".31","1.17","6.86","10.67","8.16","12546"
"Matt Joyce","Athletics","BAL @ OAK","LF","4.64",".95",".54",".25",".01",".15",".59",".48",".03",".02",".69",".80","6.92","10.74","8.05","3353"
"Starling Marte","Pirates","PIT @ MIL","CF","4.52","1.02",".70",".17",".03",".12",".51",".46",".19",".09",".46","1.02","6.84","10.59","8.20","9241"
"Jose Martinez","Cardinals","CHC @ STL","1B","4.40","1.09",".69",".25",".01",".14",".55",".56",".03",".02",".47",".72","6.83","10.64","8.10","7996"
"Corey Dickerson","Pirates","PIT @ MIL","LF","4.31","1.05",".59",".24",".03",".18",".53",".61",".03",".02",".31",".93","6.81","10.63","8.10","10762"
"Jeimer Candelario","Tigers","DET @ KC","3B","4.58","1.05",".59",".28",".04",".14",".57",".50",".01",".01",".49",".97","6.80","10.56","8.03","13621"
"Jarrod Dyson","Diamondbacks","HOU @ ARI","LF","4.45","1.06",".72",".21",".07",".06",".56",".37",".25",".10",".33",".72","6.71","10.36","8.15","4866"
"Nelson Cruz","Mariners","LAA @ SEA","DH","4.26",".89",".52",".16",".00",".22",".53",".63",".01",".01",".51","1.15","6.78","10.59","7.90","2434"
"Gregory Polanco","Pirates","PIT @ MIL","RF","4.63",".91",".51",".22",".01",".18",".58",".46",".09",".05",".48","1.00","6.78","10.51","7.97","12907"
"Manny Machado","Orioles","BAL @ OAK","SS","4.47","1.13",".71",".23",".01",".18",".49",".59",".04",".03",".25",".59","6.64","10.35","7.99","11493"
"Miguel Andujar","Yankees","CLE @ NYY","3B","3.84","1.06",".57",".25",".02",".21",".54",".61",".03",".02",".13",".72","6.64","10.37","7.96","15878"
"Mike Moustakas","Royals","DET @ KC","3B","4.40","1.05",".68",".18",".01",".19",".55",".65",".01",".01",".30",".63","6.63","10.38","7.88","4892"
"Kyle Farmer","Dodgers","LAD @ SD","C","4.41","1.15",".77",".28",".01",".08",".53",".60",".03",".02",".39",".72","6.62","10.35","7.91","14813"
"Todd Frazier","Mets","COL @ NYM","3B","4.15",".79",".42",".16",".01",".20",".52",".55",".04",".03",".63","1.02","6.72","10.45","7.76","785"
"Carlos Santana","Phillies","PHI @ WSH","1B","4.35",".90",".54",".22",".01",".14",".53",".57",".03",".02",".62",".67","6.69","10.43","7.78","2396"
"Xander Bogaerts","Red Sox","BOS @ TEX","SS","4.40","1.17",".81",".22",".02",".12",".55",".54",".06",".03",".29",".71","6.58","10.24","7.94","12161"
"Eduardo Escobar","Twins","MIN @ CWS","SS","4.46",".95",".56",".20",".02",".17",".54",".58",".03",".03",".43",".89","6.64","10.36","7.82","6153"
"Nick Markakis","Braves","SF @ ATL","RF","4.35","1.14",".81",".24",".01",".08",".52",".61",".01",".01",".53",".47","6.61","10.32","7.85","5930"
"Jose Abreu","White Sox","MIN @ CWS","1B","4.28","1.03",".62",".21",".01",".19",".49",".57",".01",".01",".39",".83","6.61","10.30","7.86","15676"
"Wilson Ramos","Rays","TOR @ TB","C","4.22","1.07",".69",".17",".00",".21",".52",".61",".01",".01",".27",".76","6.58","10.28","7.87","1433"
"Shin-Soo Choo","Rangers","BOS @ TEX","DH","4.42",".99",".64",".18",".01",".16",".54",".47",".06",".04",".51",".94","6.62","10.27","7.84","3174"
"Matt Chapman","Athletics","BAL @ OAK","3B","4.12",".88",".47",".21",".03",".18",".54",".57",".03",".03",".46",".98","6.62","10.31","7.74","16505"
"Cesar Hernandez","Phillies","PHI @ WSH","2B","4.78","1.16",".88",".19",".03",".06",".59",".31",".12",".07",".53",".97","6.55","10.09","7.92","10556"
"Trevor Story","Rockies","COL @ NYM","SS","4.29",".86",".45",".19",".02",".21",".48",".56",".06",".03",".41","1.54","6.58","10.24","7.72","12564"
"Michael Conforto","Mets","COL @ NYM","CF","4.04",".85",".47",".17",".02",".19",".46",".54",".02",".02",".61","1.14","6.57","10.22","7.66","16376"
"Jose Peraza","Reds","MIA @ CIN","SS","4.57","1.21",".90",".19",".04",".09",".54",".39",".18",".09",".19",".53","6.43","9.94","7.94","13593"
"Robinson Cano","Mariners","LAA @ SEA","2B","4.35",".98",".64",".20",".00",".14",".53",".51",".01",".00",".59",".76","6.53","10.15","7.67","3269"
"Josh Bell","Pirates","PIT @ MIL","1B","4.42",".90",".54",".18",".03",".15",".52",".55",".03",".02",".54",".92","6.52","10.16","7.62","13145"
"Justin Lopez","Padres","LAD @ SD","2b","4.27","1.03",".72",".19",".02",".09",".52",".56",".05",".03",".50",".85","6.47","10.10","7.67","sa3002670"
"Yoan Moncada","White Sox","MIN @ CWS","2B","4.49",".84",".50",".14",".02",".17",".51",".42",".12",".07",".55","1.65","6.51","10.08","7.66","17232"
"Maikel Franco","Phillies","PHI @ WSH","3B","4.25","1.00",".60",".20",".01",".19",".50",".64",".01",".01",".29",".67","6.45","10.09","7.65","12179"
"Neil Walker","Yankees","CLE @ NYY","2B","3.96",".97",".57",".19",".01",".20",".54",".55",".01",".01",".32",".74","6.45","10.05","7.64","7539"
"Jed Lowrie","Athletics","BAL @ OAK","2B","4.42","1.08",".70",".27",".02",".09",".52",".52",".01",".01",".49",".57","6.40","9.97","7.60","4418"
"Odubel Herrera","Phillies","PHI @ WSH","CF","4.56","1.22",".89",".22",".03",".08",".51",".48",".07",".05",".28",".95","6.32","9.82","7.72","11476"
"Tim Locastro","Dodgers","LAD @ SD","2B","4.18","1.11",".82",".22",".02",".05",".45",".52",".14",".08",".41",".64","6.35","9.87","7.67","15124"
"Marcus Semien","Athletics","BAL @ OAK","SS","4.53","1.03",".68",".23",".02",".11",".55",".48",".07",".04",".41",".81","6.39","9.93","7.61","12533"
