"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Christian Villanueva","Padres","SD @ WSH","3B","4.36","1.03",".58",".21",".01",".23",".56",".72",".02",".02",".34","1.08","7.17","11.23","8.45","11738"
"Jose Martinez","Cardinals","KC @ STL","1B","4.29","1.17",".75",".24",".01",".18",".59",".59",".04",".02",".34",".63","7.12","11.09","8.51","7996"
"Matt Kemp","Dodgers","COL @ LAD","LF","4.25","1.09",".64",".24",".01",".20",".57",".70",".01",".01",".32",".84","7.13","11.16","8.44","5631"
"Jose Abreu","White Sox","BAL @ CWS","1B","4.33","1.18",".70",".29",".02",".18",".55",".62",".01",".01",".32",".62","7.09","11.06","8.48","15676"
"Paul Goldschmidt","Diamondbacks","ARI @ MIL","1B","4.30",".98",".57",".21",".02",".19",".52",".53",".07",".03",".62","1.12","7.16","11.11","8.41","9218"
"Asdrubal Cabrera","Mets","MIA @ NYM","2B","4.41","1.08",".64",".24",".01",".18",".65",".54",".03",".02",".42",".68","7.11","11.07","8.42","4962"
"Willson Contreras","Cubs","CLE @ CHC","C","4.16","1.04",".58",".25",".03",".18",".55",".67",".04",".02",".36",".76","7.07","11.04","8.35","11609"
"Kurt Suzuki","Braves","ATL @ PHI","C","4.38","1.04",".63",".20",".00",".21",".56",".68",".01",".01",".39",".59","7.05","11.03","8.31","8259"
"Francisco Lindor","Indians","CLE @ CHC","SS","4.73","1.08",".67",".23",".02",".16",".58",".49",".09",".05",".43",".80","7.05","10.93","8.40","12916"
"Andrew Benintendi","Red Sox","BOS @ TB","LF","4.62","1.03",".64",".21",".03",".16",".58",".49",".10",".07",".49","1.02","7.06","10.94","8.37","17901"
"Cesar Hernandez","Phillies","ATL @ PHI","2B","4.64","1.08",".76",".19",".04",".09",".65",".35",".11",".07",".67",".98","7.05","10.88","8.37","10556"
"Brian Dozier","Twins","DET @ MIN","2B","4.50","1.03",".61",".22",".02",".18",".59",".47",".08",".04",".47",".84","6.99","10.84","8.29","9810"
"Maikel Franco","Phillies","ATL @ PHI","3B","4.12",".97",".54",".18",".01",".24",".55",".70",".01",".01",".31",".67","6.96","10.90","8.19","12179"
"Whit Merrifield","Royals","KC @ STL","2B","4.57","1.18",".79",".26",".03",".11",".59",".45",".16",".08",".28",".73","6.90","10.70","8.38","11281"
"Matt Carpenter","Cardinals","KC @ STL","3B","4.39",".93",".48",".25",".02",".18",".65",".46",".01",".01",".61",".97","7.02","10.90","8.17","8090"
"Christian Yelich","Brewers","ARI @ MIL","LF","4.37","1.05",".66",".23",".02",".14",".60",".41",".08",".04",".58",".99","6.97","10.78","8.25","11477"
"Ian Kinsler","Angels","LAA @ TOR","2B","4.89","1.00",".64",".22",".01",".12",".64",".46",".09",".05",".58",".60","6.96","10.80","8.19","6195"
"Juan Soto","Nationals","SD @ WSH","OF","4.56",".94",".59",".17",".02",".16",".65",".53",".06",".04",".53","1.13","6.93","10.79","8.11","20123"
"Matt Chapman","Athletics","SEA @ OAK","3B","4.27",".92",".47",".24",".03",".18",".54",".62",".03",".02",".47","1.08","6.92","10.80","8.08","16505"
"Nelson Cruz","Mariners","SEA @ OAK","DH","4.50","1.00",".60",".19",".00",".21",".55",".61",".01",".01",".44",".98","6.90","10.76","8.12","2434"
"Marwin Gonzalez","Astros","SF @ HOU","LF","4.18","1.03",".62",".22",".02",".17",".55",".63",".04",".03",".37",".94","6.87","10.73","8.13","5497"
"Salvador Perez","Royals","KC @ STL","C","4.37","1.07",".61",".23",".01",".22",".52",".69",".01",".01",".21",".79","6.82","10.67","8.12","7304"
"Chris Taylor","Dodgers","COL @ LAD","CF","4.57","1.03",".63",".25",".04",".11",".59",".39",".11",".06",".52","1.02","6.86","10.61","8.17","13757"
"C.J. Cron","Rays","BOS @ TB","1B","4.41","1.00",".57",".19",".01",".22",".56",".56",".04",".03",".36","1.27","6.82","10.63","8.08","12546"
"Nolan Arenado","Rockies","COL @ LAD","3B","4.33",".98",".54",".20",".01",".23",".51",".55",".03",".02",".39",".99","6.81","10.59","8.05","9777"
"Leonys Martin","Tigers","DET @ MIN","CF","4.65","1.06",".71",".20",".03",".12",".54",".42",".18",".09",".39","1.05","6.77","10.47","8.16","11846"
"Odubel Herrera","Phillies","ATL @ PHI","CF","4.44","1.13",".78",".21",".03",".12",".56",".55",".07",".04",".37","1.02","6.75","10.51","8.11","11476"
"Travis Shaw","Brewers","ARI @ MIL","3B","4.19",".90",".47",".21",".02",".20",".52",".59",".03",".02",".52",".93","6.83","10.65","7.97","11982"
"Gleyber Torres","Yankees","NYY @ TEX","2B","4.11","1.08",".72",".22",".02",".12",".54",".56",".10",".07",".36",".86","6.74","10.51","8.07","16997"
"Shohei Ohtani","Angels","LAA @ TOR","DH","4.45",".97",".58",".21",".03",".16",".54",".58",".03",".02",".51",".99","6.78","10.57","7.97","19755"
"Travis Jankowski","Padres","SD @ WSH","RF","4.79","1.14",".89",".16",".04",".05",".58",".32",".21",".11",".50","1.10","6.70","10.33","8.14","13768"
"Neil Walker","Yankees","NYY @ TEX","2B","4.48","1.06",".71",".22",".02",".11",".56",".59",".02",".01",".53",".71","6.74","10.53","7.95","7539"
"Eddie Rosario","Twins","DET @ MIN","LF","4.30","1.13",".69",".25",".05",".15",".50",".56",".07",".05",".21",".78","6.67","10.39","8.07","12155"
"Yangervis Solarte","Blue Jays","LAA @ TOR","2B","4.34","1.05",".66",".23",".01",".15",".53",".64",".02",".01",".40",".59","6.72","10.50","7.95","5352"
"Brandon Nimmo","Mets","MIA @ NYM","DH","4.51",".88",".52",".18",".04",".14",".60",".37",".04",".03",".76","1.11","6.78","10.48","7.89","12927"
"Nicholas Castellanos","Tigers","DET @ MIN","RF","4.54","1.16",".72",".28",".03",".14",".55",".51",".03",".02",".29","1.01","6.64","10.32","8.00","11737"
"Jordy Mercer","Pirates","PIT @ CIN","SS","4.24","1.05",".67",".22",".02",".15",".52",".61",".02",".01",".41",".59","6.67","10.41","7.91","6547"
"Miguel Andujar","Yankees","NYY @ TEX","3B","4.36","1.18",".78",".27",".03",".11",".53",".63",".05",".03",".22",".71","6.61","10.34","7.98","15878"
"Jesus Aguilar","Brewers","ARI @ MIL","1B","4.29",".97",".56",".20",".01",".20",".53",".57",".01",".01",".43","1.12","6.68","10.41","7.87","11342"
"Danny Valencia","Orioles","BAL @ CWS","3B","4.37",".99",".63",".18",".01",".17",".54",".55",".02",".02",".50",".87","6.68","10.41","7.87","6364"
"Brandon Belt","Giants","SF @ HOU","1B","4.22",".85",".41",".20",".02",".22",".50",".56",".02",".02",".50","1.38","6.71","10.45","7.83","10264"
"Hanley Ramirez","Red Sox","BOS @ TB","1B","4.51",".98",".61",".16",".00",".21",".53",".59",".03",".03",".36","1.12","6.66","10.39","7.89","8001"
"Jose Pirela","Padres","SD @ WSH","2B","4.57","1.17",".79",".25",".04",".08",".54",".53",".06",".04",".35",".91","6.58","10.25","7.94","5485"
"Jedd Gyorko","Cardinals","KC @ STL","3B","4.08",".96",".57",".17",".01",".21",".53",".59",".03",".02",".35",".90","6.60","10.29","7.80","10816"
"Delino DeShields","Rangers","NYY @ TEX","CF","4.60","1.06",".78",".18",".04",".06",".51",".33",".22",".11",".52","1.05","6.57","10.12","7.94","11379"
"Kevin Pillar","Blue Jays","LAA @ TOR","CF","4.23","1.08",".67",".29",".02",".10",".51",".56",".09",".05",".31",".68","6.55","10.20","7.84","12434"
"Michael Brantley","Indians","CLE @ CHC","LF","4.63","1.18",".81",".25",".01",".11",".56",".47",".08",".04",".29",".53","6.52","10.12","7.90","4106"
"Edwin Encarnacion","Indians","CLE @ CHC","DH","4.42",".84",".49",".15",".00",".20",".51",".58",".01",".01",".61","1.07","6.62","10.32","7.68","2151"
"Brian McCann","Astros","SF @ HOU","C","3.95",".87",".50",".14",".01",".22",".56",".59",".01",".01",".45",".72","6.59","10.29","7.69","4810"
"Nick Markakis","Braves","ATL @ PHI","RF","4.48","1.11",".76",".23",".01",".11",".53",".56",".01",".01",".46",".63","6.54","10.19","7.78","5930"
"Austin Barnes","Dodgers","COL @ LAD","C","4.46",".86",".54",".19",".01",".11",".63",".40",".06",".04",".76",".84","6.64","10.29","7.68","12158"
"Daniel Palka","White Sox","BAL @ CWS","RF","4.24",".98",".57",".19",".03",".18",".50",".59",".04",".02",".30","1.05","6.53","10.19","7.77","14897"
"Yasiel Puig","Dodgers","COL @ LAD","RF","3.94",".91",".53",".18",".01",".18",".47",".59",".06",".04",".44",".70","6.55","10.21","7.71","14225"
"Kyle Seager","Mariners","SEA @ OAK","3B","4.40",".98",".56",".25",".01",".16",".51",".57",".01",".01",".43",".67","6.54","10.20","7.71","9785"
"Javier Baez","Cubs","CLE @ CHC","2B","4.04","1.04",".61",".21",".03",".19",".48",".60",".06",".03",".16",".89","6.48","10.11","7.80","12979"
"Marcus Semien","Athletics","SEA @ OAK","SS","4.58","1.10",".72",".25",".02",".11",".54",".46",".07",".04",".37",".82","6.45","10.01","7.75","12533"
"Jean Segura","Mariners","SEA @ OAK","SS","4.72","1.25",".90",".25",".02",".07",".50",".39",".14",".06",".24",".66","6.37","9.85","7.86","5933"
"Mark Canha","Athletics","SEA @ OAK","1B","4.16",".96",".52",".28",".01",".15",".50",".58",".04",".02",".34",".90","6.41","10.00","7.57","11445"
"Albert Pujols","Angels","LAA @ TOR","1B","4.56",".98",".64",".19",".00",".15",".50",".65",".01",".01",".37",".62","6.37","9.97","7.52","1177"
"Max Kepler","Twins","DET @ MIN","RF","4.40",".97",".57",".25",".04",".12",".54",".46",".05",".03",".44",".72","6.37","9.89","7.55","12144"
"Chad Pinder","Athletics","SEA @ OAK","LF","4.46","1.01",".60",".25",".02",".15",".55",".48",".04",".03",".32","1.23","6.35","9.87","7.57","15191"
"Rafael Devers","Red Sox","BOS @ TB","3B","4.19",".95",".55",".17",".02",".21",".48",".54",".04",".02",".26","1.17","6.30","9.83","7.52","17350"
"Raffy Lopez","Padres","SD @ WSH","C","4.13",".84",".47",".14",".01",".22",".49",".56",".02",".01",".42","1.22","6.34","9.89","7.43","12606"
"Niko Goodrum","Tigers","DET @ MIN","LF","4.35",".95",".57",".21",".03",".15",".44",".54",".10",".06",".31","1.25","6.28","9.77","7.50","12092"
"Yulieski Gurriel","Astros","SF @ HOU","1B","4.07","1.10",".67",".30",".01",".12",".51",".58",".02",".02",".20",".50","6.25","9.77","7.51","19198"
"Jed Lowrie","Athletics","SEA @ OAK","2B","4.35","1.11",".72",".29",".02",".08",".50",".46",".01",".01",".46",".69","6.25","9.71","7.47","4418"
"Justin Bour","Marlins","MIA @ NYM","1B","4.33",".82",".48",".11",".00",".22",".48",".47",".01",".01",".58","1.18","6.32","9.81","7.38","9744"
"Domingo Santana","Brewers","ARI @ MIL","RF","4.08",".86",".50",".18",".01",".17",".46",".52",".05",".03",".52","1.38","6.29","9.79","7.38","10348"
"Zack Cozart","Angels","LAA @ TOR","3B","4.23",".89",".53",".22",".03",".12",".48",".54",".02",".01",".55",".71","6.27","9.77","7.33","2616"
"Logan Morrison","Twins","DET @ MIN","DH","4.09",".85",".50",".17",".01",".16",".49",".50",".02",".01",".57",".85","6.27","9.76","7.32","9205"
"Welington Castillo","White Sox","BAL @ CWS","C","4.14","1.01",".63",".19",".00",".18",".51",".54",".01",".00",".28",".98","6.20","9.67","7.39","3256"
"Russell Martin","Blue Jays","LAA @ TOR","C","4.13",".72",".40",".15",".00",".17",".49",".54",".02",".02",".72",".99","6.31","9.84","7.22","4616"
"Yolmer Sanchez","White Sox","BAL @ CWS","3B","4.44","1.11",".75",".21",".05",".09",".55",".43",".07",".05",".23",".72","6.14","9.53","7.47","11602"
"Enrique Hernandez","Dodgers","COL @ LAD","2B","4.15",".78",".43",".18",".02",".15",".50",".55",".03",".02",".55","1.01","6.25","9.75","7.24","10472"
"Evan Gattis","Astros","SF @ HOU","DH","3.83",".88",".49",".17",".02",".20",".52",".56",".01",".01",".31",".87","6.20","9.68","7.30","11003"
"Scott Kingery","Phillies","ATL @ PHI","2B","3.88",".91",".54",".18",".03",".16",".43",".52",".11",".06",".28","1.04","6.16","9.59","7.37","17975"
"Trevor Story","Rockies","COL @ LAD","SS","4.24",".84",".42",".20",".01",".20",".43",".54",".05",".03",".34","1.58","6.18","9.63","7.29","12564"
"Devin Mesoraco","Mets","MIA @ NYM","C","4.11",".80",".45",".14",".01",".19",".47",".56",".02",".01",".46",".90","6.14","9.59","7.16","5666"
"Billy Hamilton","Reds","PIT @ CIN","CF","3.93",".82",".60",".13",".05",".05",".48",".32",".30",".10",".47",".96","6.09","9.39","7.30","10199"
"Shin-Soo Choo","Rangers","NYY @ TEX","DH","4.49",".98",".71",".17",".01",".09",".50",".43",".06",".04",".57",".97","6.10","9.46","7.24","3174"
"Jorge Soler","Royals","KC @ STL","DH","4.26",".86",".50",".18",".01",".17",".47",".48",".02",".01",".49","1.23","6.10","9.49","7.16","14221"
"Harrison Bader","Cardinals","KC @ STL","CF","3.98",".94",".62",".14",".03",".15",".44",".47",".11",".06",".30","1.07","6.02","9.35","7.24","18030"
"Hernan Perez","Brewers","ARI @ MIL","2B","4.48","1.05",".72",".20",".03",".11",".49",".35",".15",".08",".22",".87","5.99","9.25","7.32","5751"
"Ryon Healy","Mariners","SEA @ OAK","1B","4.30","1.04",".64",".24",".00",".15",".47",".56",".01",".01",".21",".89","6.00","9.37","7.20","15447"
"Victor Martinez","Tigers","DET @ MIN","DH","4.45","1.03",".70",".19",".00",".13",".47",".51",".01",".00",".39",".61","6.01","9.37","7.19","393"
"Chance Sisco","Orioles","BAL @ CWS","C","4.27",".87",".53",".21",".01",".12",".47",".48",".04",".02",".53","1.32","6.06","9.42","7.10","15694"
"Michael A. Taylor","Nationals","SD @ WSH","CF","4.14",".87",".54",".19",".03",".11",".40",".53",".13",".06",".39","1.36","6.01","9.36","7.14","11489"
"David Peralta","Diamondbacks","ARI @ MIL","LF","4.61","1.11",".77",".19",".03",".11",".48",".34",".06",".03",".32",".96","5.90","9.11","7.21","2136"
"Ender Inciarte","Braves","ATL @ PHI","CF","4.27","1.07",".82",".15",".03",".07",".42",".44",".12",".06",".34",".67","5.86","9.10","7.15","4922"
"Matt Davidson","White Sox","BAL @ CWS","DH","4.03",".83",".47",".17",".01",".19",".48",".51",".01",".01",".37","1.22","5.94","9.25","6.98","7226"
"Andrelton Simmons","Angels","LAA @ TOR","SS","4.34","1.05",".73",".24",".02",".06",".46",".43",".07",".05",".38",".37","5.85","9.08","7.05","10847"
"Jon Jay","Royals","KC @ STL","LF","4.68","1.22",".94",".23",".03",".03",".50",".27",".07",".04",".41",".80","5.82","8.96","7.16","5227"
"Xander Bogaerts","Red Sox","BOS @ TB","SS","4.30",".95",".63",".18",".01",".13",".47",".46",".06",".03",".33","1.12","5.86","9.11","7.02","12161"
"Eduardo Escobar","Twins","DET @ MIN","SS","4.20",".95",".59",".21",".04",".11",".46",".49",".03",".02",".33",".80","5.84","9.10","6.97","6153"
"Nick Ahmed","Diamondbacks","ARI @ MIL","SS","4.50",".95",".59",".20",".03",".13",".50",".39",".07",".04",".29","1.03","5.83","9.04","7.02","12147"
"Denard Span","Rays","BOS @ TB","LF","4.52",".96",".69",".16",".03",".09",".48",".34",".10",".05",".46",".88","5.84","9.02","7.02","8347"
"Johan Camargo","Braves","ATL @ PHI","3B","4.15",".91",".55",".22",".03",".11",".42",".51",".02",".01",".41",".93","5.83","9.09","6.91","14950"
"Chris Owings","Diamondbacks","ARI @ MIL","DH","4.39","1.00",".64",".23",".04",".09",".45",".40",".10",".05",".26","1.01","5.78","8.97","7.01","10030"
"Adrian Gonzalez","Mets","MIA @ NYM","1B","4.00",".87",".53",".18",".00",".16",".43",".48",".01",".01",".45",".71","5.83","9.07","6.88","1908"
"Nomar Mazara","Rangers","NYY @ TEX","RF","4.29","1.00",".69",".18",".02",".11",".43",".54",".02",".01",".36",".95","5.78","9.02","6.91","14553"
"Logan Forsythe","Dodgers","COL @ LAD","2B","4.04",".86",".56",".20",".01",".09",".46",".47",".03",".02",".56",".75","5.80","9.02","6.79","7185"
"Andrew McCutchen","Giants","SF @ HOU","RF","4.41",".85",".51",".18",".02",".15",".47",".38",".06",".03",".41","1.38","5.78","8.95","6.86","9847"
"Mike Zunino","Mariners","SEA @ OAK","C","4.08",".82",".46",".17",".00",".18",".43",".50",".01",".01",".39","1.30","5.78","9.01","6.79","13265"
"Jorge Alfaro","Phillies","ATL @ PHI","C","4.00",".87",".55",".16",".01",".16",".43",".49",".02",".01",".36","1.45","5.70","8.89","6.76","12180"
"Melky Cabrera","Indians","CLE @ CHC","OF","4.32","1.07",".73",".25",".02",".08",".43",".51",".02",".01",".24",".52","5.64","8.81","6.83","4022"
"Joey Rickard","Orioles","BAL @ CWS","LF","4.16",".85",".58",".18",".01",".08",".47",".42",".08",".05",".54",".94","5.73","8.89","6.74","13277"
"Jose Peraza","Reds","PIT @ CIN","SS","4.14","1.05",".81",".14",".03",".07",".38",".47",".15",".08",".22",".57","5.61","8.72","6.89","13593"
"Freddy Galvis","Padres","SD @ WSH","SS","4.24","1.03",".74",".18",".03",".08",".42",".45",".07",".05",".28",".73","5.62","8.75","6.84","6609"
"Daniel Robertson","Rays","BOS @ TB","2B","4.31",".81",".55",".14",".02",".11",".44",".39",".04",".02",".66","1.29","5.73","8.87","6.70","14145"
"Jonathan Villar","Brewers","ARI @ MIL","2B","3.98",".85",".59",".16",".02",".08",".35",".39",".19",".08",".42","1.21","5.64","8.73","6.78","10071"
"John Hicks","Tigers","DET @ MIN","C","4.24",".96",".59",".25",".01",".12",".40",".48",".06",".03",".24","1.16","5.61","8.73","6.75","12547"
"Addison Russell","Cubs","CLE @ CHC","SS","3.93",".91",".54",".22",".02",".13",".41",".46",".03",".01",".32",".82","5.61","8.73","6.69","14106"
"Matt Duffy","Rays","BOS @ TB","3B","4.22","1.05",".75",".20",".02",".08",".40",".46",".05",".03",".31","1.02","5.56","8.65","6.76","13836"
"Jurickson Profar","Rangers","NYY @ TEX","SS","4.19",".94",".64",".22",".02",".06",".42",".45",".05",".03",".45",".65","5.59","8.70","6.66","10815"
