"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Aaron Judge","Yankees","NYY @ WSH","RF","4.75","1.09",".57",".20",".01",".30",".88",".69",".06",".04",".88","1.32","9.56","14.87","11.02","15640"
"Giancarlo Stanton","Yankees","NYY @ WSH","LF","4.65","1.11",".53",".22",".01",".36",".79",".88",".02",".01",".62","1.18","9.48","14.81","10.97","4949"
"Rhys Hoskins","Phillies","PHI @ BAL","LF","4.77","1.03",".53",".22",".01",".28",".77",".72",".05",".03",".73","1.11","8.83","13.75","10.20","16472"
"Kris Bryant","Cubs","CHC @ ATL","3B","4.82","1.21",".70",".28",".03",".20",".82",".60",".05",".03",".73",".99","8.78","13.64","10.27","15429"
"Bryce Harper","Nationals","NYY @ WSH","RF","4.39","1.06",".52",".20",".01",".32",".76",".63",".06",".04",".63","1.03","8.75","13.60","10.20","11579"
"Mookie Betts","Red Sox","OAK @ BOS","RF","4.67","1.33",".75",".36",".03",".18",".75",".59",".12",".05",".42",".51","8.59","13.32","10.25","13611"
"J.D. Martinez","Red Sox","OAK @ BOS","DH","4.34","1.26",".69",".30",".02",".25",".69",".83",".02",".01",".33","1.00","8.45","13.23","10.00","6184"
"Anthony Rizzo","Cubs","CHC @ ATL","1B","4.73","1.11",".65",".23",".02",".20",".72",".71",".04",".03",".76",".68","8.50","13.26","9.87","3473"
"Gary Sanchez","Yankees","NYY @ WSH","C","4.55","1.09",".58",".22",".00",".28",".65",".82",".02",".02",".51",".93","8.34","13.05","9.73","11442"
"Justin Turner","Dodgers","LAD @ MIA","3B","4.63","1.25",".73",".28",".01",".22",".68",".67",".03",".02",".52",".59","8.27","12.88","9.78","5235"
"Tommy Pham","Cardinals","STL @ MIN","CF","4.82","1.17",".75",".19",".03",".21",".69",".55",".15",".09",".56","1.24","8.26","12.80","9.81","2967"
"Manny Machado","Orioles","PHI @ BAL","SS","4.41","1.20",".70",".22",".01",".28",".66",".71",".04",".03",".38",".65","8.19","12.77","9.72","11493"
"Jose Ramirez","Indians","CLE @ DET","3B","4.66","1.21",".73",".30",".04",".14",".63",".65",".11",".06",".60",".52","8.20","12.75","9.69","13510"
"Brian Dozier","Twins","STL @ MIN","2B","4.48","1.08",".60",".20",".02",".27",".72",".67",".08",".04",".44",".95","8.20","12.78","9.65","9810"
"Freddie Freeman","Braves","CHC @ ATL","1B","4.38","1.13",".62",".28",".02",".20",".66",".59",".04",".02",".69",".89","8.14","12.64","9.53","5361"
"Nelson Cruz","Mariners","TEX @ SEA","DH","4.24","1.02",".52",".19",".00",".31",".64",".78",".01",".01",".49",".97","8.11","12.69","9.45","2434"
"Eddie Rosario","Twins","STL @ MIN","LF","4.38","1.22",".70",".23",".03",".26",".63",".74",".07",".05",".22",".88","8.02","12.52","9.59","12155"
"Willson Contreras","Cubs","CHC @ ATL","C","4.62","1.17",".70",".27",".02",".17",".64",".78",".03",".03",".50",".93","7.94","12.43","9.33","11609"
"Brandon Belt","Giants","CIN @ SF","1B","4.35","1.08",".59",".29",".03",".17",".62",".71",".02",".02",".67",".83","7.95","12.40","9.25","10264"
"Paul Goldschmidt","Diamondbacks","MIL @ ARI","1B","4.35","1.00",".58",".23",".02",".17",".65",".65",".07",".03",".77","1.00","7.97","12.40","9.23","9218"
"Mike Trout","Angels","HOU @ LAA","CF","4.38",".99",".57",".17",".03",".21",".62",".51",".13",".05",".70","1.03","7.90","12.24","9.26","10155"
"Matt Kemp","Dodgers","LAD @ MIA","LF","4.53","1.21",".71",".26",".01",".23",".63",".76",".01",".01",".30",".83","7.80","12.21","9.27","5631"
"David Peralta","Diamondbacks","MIL @ ARI","LF","4.68","1.23",".75",".29",".05",".14",".66",".52",".06",".04",".55",".76","7.81","12.11","9.30","2136"
"Andrew Benintendi","Red Sox","OAK @ BOS","LF","4.56","1.21",".73",".32",".04",".12",".70",".56",".10",".06",".46",".66","7.79","12.11","9.26","17901"
"Matt Adams","Nationals","NYY @ WSH","1B","4.22","1.04",".51",".21",".01",".30",".59",".77",".01",".01",".33","1.17","7.75","12.12","9.10","9393"
"Chris Taylor","Dodgers","LAD @ MIA","CF","4.87","1.20",".71",".28",".06",".14",".65",".46",".12",".06",".46","1.00","7.68","11.88","9.20","13757"
"Trey Mancini","Orioles","PHI @ BAL","LF","4.65","1.21",".76",".21",".02",".22",".68",".61",".01",".01",".38","1.08","7.66","11.94","9.14","15149"
"Whit Merrifield","Royals","TB @ KC","2B","4.66","1.26",".84",".28",".04",".10",".60",".50",".18",".09",".43",".64","7.60","11.78","9.17","11281"
"Francisco Lindor","Indians","CLE @ DET","SS","4.56","1.12",".71",".23",".03",".15",".57",".69",".08",".05",".52",".69","7.64","11.92","9.03","12916"
"Kyle Schwarber","Cubs","CHC @ ATL","LF","4.40",".94",".53",".15",".03",".23",".59",".68",".03",".02",".68","1.19","7.68","11.97","8.91","16478"
"Javier Baez","Cubs","CHC @ ATL","2B","4.51","1.19",".75",".22",".03",".18",".61",".76",".07",".04",".25","1.12","7.55","11.83","9.03","12979"
"Joey Gallo","Rangers","TEX @ SEA","1B","4.24",".87",".37",".14",".02",".35",".58",".74",".03",".02",".37","1.41","7.64","11.94","8.90","14128"
"Mitch Haniger","Mariners","TEX @ SEA","RF","4.33","1.03",".54",".24",".02",".23",".61",".65",".04",".02",".46","1.06","7.61","11.86","8.93","14274"
"Carlos Santana","Phillies","PHI @ BAL","1B","4.54",".97",".54",".22",".01",".19",".60",".71",".03",".02",".65",".55","7.60","11.87","8.79","2396"
"C.J. Cron","Rays","TB @ KC","1B","4.72","1.15",".68",".25",".01",".20",".65",".62",".04",".02",".38",".98","7.52","11.73","8.93","12546"
"Marcell Ozuna","Cardinals","STL @ MIN","LF","4.50","1.20",".76",".21",".01",".22",".60",".73",".01",".01",".30","1.00","7.48","11.70","8.93","10324"
"George Springer","Astros","HOU @ LAA","CF","4.82","1.15",".73",".19",".01",".21",".65",".52",".06",".04",".49",".87","7.52","11.67","8.95","12856"
