"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Justin Smoak","Blue Jays","TOR @ MIN","1B","4.68","1.07",".59",".23",".01",".25",".70",".68",".01",".01",".69","1.00","8.29","12.91","9.62","9054"
"Domingo Santana","Brewers","MIL @ CIN","RF","4.52","1.04",".60",".21",".01",".22",".65",".71",".05",".04",".69","1.27","8.20","12.78","9.52","10348"
"Bryce Harper","Nationals","PIT @ WSH","RF","4.32","1.00",".55",".19",".01",".24",".66",".59",".05",".03",".81",".84","8.21","12.73","9.51","11579"
"Christian Yelich","Brewers","MIL @ CIN","LF","4.85","1.12",".73",".22",".02",".16",".78",".55",".07",".04",".75",".99","8.16","12.67","9.53","11477"
"Anthony Rizzo","Cubs","COL @ CHC","1B","4.36","1.02",".59",".19",".02",".23",".69",".72",".04",".02",".63",".69","8.09","12.64","9.39","3473"
"Rhys Hoskins","Phillies","PHI @ MIA","LF","4.64",".97",".51",".20",".02",".25",".69",".60",".05",".03",".69","1.16","8.07","12.54","9.36","16472"
"Andrew Benintendi","Red Sox","KC @ BOS","LF","4.63","1.23",".73",".31",".03",".15",".71",".54",".09",".06",".49",".74","7.95","12.34","9.46","17901"
"Eddie Rosario","Twins","TOR @ MIN","LF","4.54","1.20",".73",".24",".04",".19",".62",".75",".07",".05",".29",".84","7.77","12.16","9.27","12155"
"Cody Bellinger","Dodgers","LAD @ ARI","1B","4.37","1.04",".52",".22",".03",".27",".60",".67",".04",".03",".41","1.19","7.78","12.13","9.16","15998"
"C.J. Cron","Rays","TB @ DET","1B","4.73","1.23",".74",".25",".02",".22",".67",".64",".04",".03",".30",".95","7.71","12.02","9.22","12546"
"Ian Happ","Cubs","COL @ CHC","CF","3.92",".93",".47",".15",".02",".29",".57",".76",".07",".04",".42","1.30","7.76","12.14","9.08","17919"
"Giancarlo Stanton","Yankees","NYY @ HOU","LF","4.52",".92",".43",".18",".01",".30",".62",".69",".02",".01",".52","1.53","7.79","12.15","9.04","4949"
"Paul Goldschmidt","Diamondbacks","LAD @ ARI","1B","4.39","1.00",".57",".22",".02",".18",".60",".60",".07",".03",".72","1.20","7.74","12.03","9.01","9218"
"Hanley Ramirez","Red Sox","KC @ BOS","1B","4.53","1.18",".74",".25",".00",".19",".72",".63",".04",".03",".39",".86","7.65","11.94","9.07","8001"
"Andrew McCutchen","Giants","SD @ SF","RF","4.55","1.08",".66",".24",".02",".15",".71",".49",".06",".04",".70",".80","7.70","11.94","9.01","9847"
"Denard Span","Rays","TB @ DET","LF","4.84","1.27",".85",".25",".05",".13",".65",".50",".10",".05",".41",".60","7.52","11.66","9.07","8347"
"Charlie Blackmon","Rockies","COL @ CHC","CF","4.52","1.09",".66",".17",".03",".23",".66",".49",".11",".06",".39","1.10","7.52","11.65","8.98","7859"
"Jose Altuve","Astros","NYY @ HOU","2B","4.53","1.23",".85",".23",".02",".12",".63",".49",".15",".07",".45",".79","7.45","11.55","8.97","5417"
"A.J. Pollock","Diamondbacks","LAD @ ARI","CF","4.29","1.03",".56",".27",".04",".16",".53",".69",".13",".06",".41",".89","7.48","11.67","8.83","9256"
"Yangervis Solarte","Blue Jays","TOR @ MIN","2B","4.57","1.12",".70",".23",".01",".18",".61",".66",".02",".01",".46",".60","7.39","11.54","8.73","5352"
"Albert Almora Jr.","Cubs","COL @ CHC","CF","4.69","1.29",".82",".28",".03",".16",".69",".49",".04",".02",".26",".78","7.28","11.30","8.80","14109"
"Joey Gallo","Rangers","TEX @ CLE","1B","4.32",".78",".33",".15",".01",".29",".54",".69",".03",".02",".58","1.58","7.39","11.53","8.50","14128"
"Trevor Story","Rockies","COL @ CHC","SS","4.33",".91",".43",".21",".02",".25",".57",".63",".06",".03",".42","1.58","7.34","11.44","8.59","12564"
"Jesse Winker","Reds","MIL @ CIN","RF","4.72","1.13",".74",".26",".02",".11",".64",".45",".04",".03",".72",".73","7.34","11.36","8.65","13590"
"Trea Turner","Nationals","PIT @ WSH","SS","4.53","1.15",".79",".21",".05",".09",".56",".36",".29",".12",".36",".97","7.20","11.10","8.79","16252"
"Didi Gregorius","Yankees","NYY @ HOU","SS","4.62","1.12",".67",".24",".02",".19",".62",".57",".05",".03",".37",".74","7.24","11.26","8.62","6012"
"George Springer","Astros","NYY @ HOU","CF","4.64","1.05",".65",".20",".02",".18",".63",".49",".05",".03",".55","1.08","7.21","11.19","8.51","12856"
"Jose Ramirez","Indians","TEX @ CLE","3B","4.38","1.06",".62",".28",".02",".14",".55",".54",".09",".05",".51",".54","7.19","11.17","8.50","13510"
"Evan Longoria","Giants","SD @ SF","3B","4.35","1.09",".64",".28",".02",".14",".58",".71",".02",".01",".41",".68","7.15","11.20","8.43","9368"
"Kevin Pillar","Blue Jays","TOR @ MIN","CF","4.47","1.22",".80",".28",".02",".12",".56",".62",".10",".05",".28",".70","7.09","11.06","8.55","12434"
"Logan Morrison","Twins","TOR @ MIN","DH","4.11",".90",".51",".17",".02",".20",".59",".64",".02",".01",".63",".82","7.21","11.26","8.35","9205"
"Mitch Moreland","Red Sox","KC @ BOS","1B","4.32","1.08",".60",".29",".01",".18",".60",".66",".01",".01",".38",".77","7.13","11.15","8.40","3086"
"Edwin Encarnacion","Indians","TEX @ CLE","DH","4.28",".81",".42",".15",".00",".23",".57",".62",".01",".01",".75","1.02","7.22","11.26","8.27","2151"
"Whit Merrifield","Royals","KC @ BOS","2B","4.69","1.19",".76",".30",".03",".11",".56",".46",".17",".09",".32",".92","7.08","10.95","8.57","11281"
"Buster Posey","Giants","SD @ SF","C","4.45","1.22",".83",".29",".01",".10",".59",".56",".03",".02",".52",".45","7.10","11.05","8.45","9166"
"David Peralta","Diamondbacks","LAD @ ARI","LF","4.60","1.17",".74",".25",".05",".13",".61",".46",".05",".03",".46","1.00","7.09","10.99","8.49","2136"
"Max Kepler","Twins","TOR @ MIN","RF","4.31","1.04",".61",".24",".04",".15",".58",".63",".04",".03",".45",".69","7.10","11.08","8.37","12144"
"Rafael Devers","Red Sox","KC @ BOS","3B","4.12","1.12",".65",".27",".02",".18",".58",".64",".04",".02",".27",".85","7.05","11.01","8.40","17350"
"Brad Miller","Rays","TB @ DET","1B","4.51","1.03",".62",".21",".04",".16",".58",".61",".04",".03",".46","1.02","7.07","11.03","8.35","12775"
"Francisco Lindor","Indians","TEX @ CLE","SS","4.59","1.04",".63",".24",".02",".16",".56",".48",".10",".06",".50",".74","7.07","10.96","8.39","12916"
"Joe Mauer","Twins","TOR @ MIN","1B","4.64","1.15",".80",".28",".01",".06",".67",".44",".02",".01",".75",".57","7.07","10.95","8.31","1857"
"Gary Sanchez","Yankees","NYY @ HOU","C","4.42",".96",".52",".19",".00",".24",".54",".65",".02",".01",".38","1.13","7.01","10.95","8.24","11442"
"Addison Russell","Cubs","COL @ CHC","SS","4.04",".98",".55",".22",".02",".19",".56",".64",".03",".02",".41",".82","6.95","10.86","8.18","14106"
"Franchy Cordero","Padres","SD @ SF","LF","4.35","1.05",".58",".19",".10",".17",".50",".59",".08",".05",".25","1.38","6.90","10.74","8.29","14567"
"Yasmani Grandal","Dodgers","LAD @ ARI","C","4.47","1.00",".54",".23",".01",".22",".58",".58",".01",".01",".38","1.22","6.95","10.84","8.19","11368"
"Eric Hosmer","Padres","SD @ SF","1B","4.54","1.20",".79",".25",".01",".15",".61",".45",".03",".02",".42",".78","6.91","10.71","8.30","3516"
"Ryan Zimmerman","Nationals","PIT @ WSH","1B","4.43","1.05",".60",".23",".01",".21",".64",".54",".02",".01",".31","1.00","6.92","10.78","8.21","4220"
"Eduardo Escobar","Twins","TOR @ MIN","SS","4.42","1.06",".65",".23",".04",".14",".55",".67",".03",".02",".38",".85","6.90","10.79","8.16","6153"
"Carlos Correa","Astros","NYY @ HOU","SS","4.43","1.03",".65",".21",".01",".16",".54",".58",".04",".02",".51","1.19","6.88","10.72","8.11","14162"
"Jarrod Dyson","Diamondbacks","LAD @ ARI","LF","4.49","1.03",".71",".19",".07",".06",".58",".40",".25",".10",".41",".68","6.84","10.57","8.25","4866"
"Jonathan Villar","Brewers","MIL @ CIN","2B","4.30",".96",".64",".19",".02",".11",".48",".53",".20",".09",".50","1.15","6.86","10.65","8.15","10071"
"Kendrys Morales","Blue Jays","TOR @ MIN","DH","4.25",".99",".59",".19",".00",".21",".55",".63",".00",".00",".43",".92","6.86","10.72","8.07","8610"
"Jeimer Candelario","Tigers","TB @ DET","3B","4.47","1.03",".58",".28",".05",".12",".60",".48",".01",".01",".56",".99","6.88","10.68","8.10","13621"
"Brandon Belt","Giants","SD @ SF","1B","4.24",".95",".56",".24",".02",".13",".53",".60",".03",".02",".64",".94","6.88","10.73","8.01","10264"
"Eugenio Suarez","Reds","MIL @ CIN","3B","4.30",".92",".58",".18",".01",".15",".51",".65",".04",".02",".63",".95","6.83","10.68","7.95","12552"
"Shin-Soo Choo","Rangers","TEX @ CLE","DH","4.63",".94",".57",".20",".01",".15",".54",".48",".07",".04",".66","1.08","6.84","10.60","8.00","3174"
"Nicholas Castellanos","Tigers","TB @ DET","RF","4.37","1.13",".70",".23",".05",".14",".52",".58",".02",".02",".34",".94","6.73","10.49","8.07","11737"
"Manny Pina","Brewers","MIL @ CIN","C","4.42","1.02",".65",".21",".00",".16",".55",".62",".02",".01",".45",".80","6.75","10.55","7.96","2829"
"Gregory Polanco","Pirates","PIT @ WSH","RF","4.59",".98",".58",".21",".01",".17",".56",".46",".10",".05",".43",".97","6.75","10.47","8.01","12907"
"Matt Adams","Nationals","PIT @ WSH","1B","4.12",".99",".57",".21",".01",".20",".52",".64",".01",".01",".34","1.07","6.73","10.52","7.95","9393"
"Xander Bogaerts","Red Sox","KC @ BOS","SS","4.22","1.16",".78",".26",".02",".10",".58",".56",".05",".03",".33",".73","6.68","10.42","8.02","12161"
"Corey Dickerson","Pirates","PIT @ WSH","LF","4.28","1.11",".67",".24",".03",".17",".53",".56",".03",".03",".26",".85","6.66","10.38","8.00","10762"
"Aaron Altherr","Phillies","PHI @ MIA","RF","4.43",".93",".53",".22",".03",".15",".51",".59",".07",".04",".46","1.14","6.71","10.45","7.88","11270"
"Joey Wendle","Rays","TB @ DET","2B","4.30","1.16",".74",".25",".08",".09",".54",".57",".06",".04",".23",".71","6.61","10.31","8.00","13853"
"Ben Zobrist","Cubs","COL @ CHC","2B","4.15",".98",".61",".21",".02",".14",".57",".57",".03",".02",".52",".58","6.69","10.44","7.85","7435"
"Odubel Herrera","Phillies","PHI @ MIA","CF","4.53","1.18",".80",".24",".03",".11",".51",".52",".07",".04",".33",".90","6.61","10.27","7.99","11476"
"Russell Martin","Blue Jays","TOR @ MIN","C","4.36",".85",".52",".15",".00",".18",".56",".57",".02",".01",".62","1.02","6.72","10.47","7.78","4616"
"Carlos Gomez","Rays","TB @ DET","RF","4.19",".98",".58",".22",".02",".16",".52",".60",".08",".04",".33","1.12","6.63","10.35","7.87","4881"
"Chris Taylor","Dodgers","LAD @ ARI","CF","4.68","1.09",".64",".26",".06",".13",".52",".40",".10",".06",".31","1.26","6.58","10.18","7.97","13757"
"Matt Duffy","Rays","TB @ DET","3B","4.62","1.31",".98",".22",".03",".08",".53",".52",".07",".04",".24",".73","6.51","10.12","8.00","13836"
"Christian Villanueva","Padres","SD @ SF","3B","4.45",".99",".57",".22",".01",".18",".53",".57",".02",".02",".33","1.12","6.56","10.23","7.77","11738"
"Chris Iannetta","Rockies","COL @ CHC","C","4.22",".81",".41",".19",".00",".22",".50",".55",".01",".01",".57","1.22","6.61","10.30","7.66","8267"
"Eduardo Nunez","Red Sox","KC @ BOS","2B","4.00","1.15",".77",".28",".02",".09",".50",".55",".13",".07",".20",".53","6.46","10.06","7.84","6848"
"Ian Desmond","Rockies","COL @ CHC","1B","4.64","1.01",".63",".18",".01",".19",".55",".40",".10",".05",".31","1.33","6.51","10.07","7.82","6885"
"Josh Reddick","Astros","NYY @ HOU","RF","4.21",".98",".63",".19",".03",".12",".52",".54",".05",".03",".52",".83","6.53","10.16","7.70","3892"
"Mike Moustakas","Royals","KC @ BOS","3B","4.48","1.09",".67",".23",".01",".18",".51",".60",".01",".01",".22",".82","6.47","10.10","7.75","4892"
"Daniel Robertson","Rays","TB @ DET","2B","4.41","1.06",".74",".19",".03",".10",".54",".51",".04",".03",".52",".98","6.50","10.11","7.72","14145"
"Joc Pederson","Dodgers","LAD @ ARI","LF","4.26",".88",".47",".22",".02",".18",".51",".55",".04",".03",".45","1.09","6.52","10.16","7.64","11899"
"Jorge Soler","Royals","KC @ BOS","DH","4.58",".84",".47",".20",".01",".17",".56",".48",".02",".01",".63","1.56","6.54","10.17","7.58","14221"
"Jose Peraza","Reds","MIL @ CIN","SS","4.62","1.16",".92",".16",".03",".05",".61",".44",".18",".10",".24",".60","6.38","9.91","7.81","13593"
"Carlos Santana","Phillies","PHI @ MIA","1B","4.33",".85",".50",".20",".01",".14",".50",".54",".03",".02",".67",".66","6.52","10.16","7.56","2396"
"Cesar Hernandez","Phillies","PHI @ MIA","2B","4.74","1.10",".82",".18",".05",".06",".57",".26",".12",".07",".58",".95","6.42","9.88","7.76","10556"
"Gorkys Hernandez","Giants","SD @ SF","CF","4.66","1.12",".78",".26",".03",".04",".57",".34",".12",".07",".46",".96","6.37","9.84","7.69","4146"
"Mallex Smith","Rays","TB @ DET","LF","4.08","1.09",".81",".16",".09",".04",".45",".46",".21",".11",".29",".72","6.31","9.79","7.74","13608"
"Salvador Perez","Royals","KC @ BOS","C","4.38","1.04",".60",".25",".01",".18",".47",".59",".01",".01",".21","1.03","6.27","9.79","7.50","7304"
"Orlando Arcia","Brewers","MIL @ CIN","SS","4.19","1.00",".66",".19",".02",".13",".46",".56",".08",".05",".34",".70","6.26","9.76","7.48","13185"
"Josh Bell","Pirates","PIT @ WSH","1B","4.38",".95",".60",".18",".02",".15",".51",".50",".03",".02",".44",".87","6.28","9.77","7.43","13145"
"Robbie Grossman","Twins","TOR @ MIN","DH","4.21",".92",".60",".22",".01",".09",".54",".49",".04",".03",".60",".74","6.28","9.77","7.35","5254"
"Brett Gardner","Yankees","NYY @ HOU","LF","4.73",".94",".65",".17",".03",".09",".51",".36",".09",".05",".60","1.06","6.21","9.60","7.37","9927"
"Scott Kingery","Phillies","PHI @ MIA","2B","4.23",".97",".61",".19",".03",".14",".43",".55",".10",".06",".26","1.08","6.14","9.58","7.38","17975"
"Adam Frazier","Pirates","PIT @ WSH","DH","4.71","1.12",".80",".22",".03",".08",".47",".34",".12",".09",".39",".70","6.13","9.46","7.48","15223"
"Jackie Bradley Jr.","Red Sox","KC @ BOS","CF","3.88",".93",".57",".21",".03",".13",".51",".53",".04",".03",".39",".79","6.17","9.63","7.30","12984"
"Nomar Mazara","Rangers","TEX @ CLE","RF","4.42",".99",".65",".19",".01",".14",".49",".54",".01",".01",".41","1.06","6.16","9.60","7.30","14553"
"Victor Martinez","Tigers","TB @ DET","DH","4.27",".99",".68",".18",".00",".13",".47",".54",".00",".00",".46",".60","6.10","9.51","7.22","393"
"Mitch Garver","Twins","TOR @ MIN","C","4.00",".85",".50",".19",".01",".15",".51",".57",".02",".01",".41","1.09","6.12","9.56","7.15","15161"
"Yulieski Gurriel","Astros","NYY @ HOU","1B","4.32","1.02",".64",".26",".01",".11",".49",".59",".02",".01",".28",".71","6.06","9.48","7.22","19198"
"JaCoby Jones","Tigers","TB @ DET","LF","4.59",".95",".63",".18",".04",".09",".51",".39",".11",".07",".41","1.47","6.05","9.38","7.25","14818"
"Michael A. Taylor","Nationals","PIT @ WSH","CF","4.01",".92",".56",".19",".02",".14",".41",".51",".13",".06",".26","1.28","6.02","9.37","7.23","11489"
"Yan Gomes","Indians","TEX @ CLE","C","4.18",".81",".45",".19",".00",".17",".47",".56",".01",".01",".47","1.19","6.09","9.50","7.09","9627"
"Alex Bregman","Astros","NYY @ HOU","3B","4.12",".91",".57",".22",".02",".10",".47",".49",".07",".05",".47",".86","6.05","9.42","7.15","17678"
"Howie Kendrick","Nationals","PIT @ WSH","LF","4.23","1.10",".75",".24",".02",".09",".46",".52",".05",".03",".26",".84","5.97","9.31","7.23","4229"
"Aaron Hicks","Yankees","NYY @ HOU","CF","4.31",".78",".48",".16",".03",".12",".46",".41",".08",".05",".65","1.12","6.06","9.39","7.07","5297"
"Delino DeShields","Rangers","TEX @ CLE","CF","4.75",".94",".69",".18",".02",".05",".45",".29",".22",".11",".51","1.33","5.99","9.23","7.22","11379"
"Chase Utley","Dodgers","LAD @ ARI","2B","4.57",".97",".59",".26",".03",".10",".53",".38",".05",".03",".38",".98","6.00","9.29","7.15","1679"
"Tucker Barnhart","Reds","MIL @ CIN","C","4.19",".90",".59",".21",".01",".10",".43",".52",".02",".01",".54",".73","5.93","9.25","6.97","10200"
"Sean Rodriguez","Pirates","PIT @ WSH","DH","4.48",".75",".44",".11",".01",".19",".49",".48",".03",".02",".51","1.55","5.96","9.28","6.94","6589"
"Daniel Descalso","Diamondbacks","LAD @ ARI","2B","4.19",".85",".52",".19",".03",".11",".44",".52",".03",".02",".52",".96","5.92","9.22","6.93","8392"
"J.T. Realmuto","Marlins","PHI @ MIA","C","4.52","1.05",".72",".20",".03",".11",".46",".37",".06",".03",".34",".92","5.85","9.04","7.09","11739"
"Aledmys Diaz","Blue Jays","TOR @ MIN","SS","4.02",".97",".64",".20",".01",".13",".50",".49",".05",".03",".24",".66","5.82","9.07","6.98","15937"
"Marwin Gonzalez","Astros","NYY @ HOU","LF","4.01",".88",".54",".21",".01",".12",".46",".49",".04",".03",".43","1.11","5.83","9.07","6.87","5497"
"Derek Dietrich","Marlins","PHI @ MIA","LF","4.20",".91",".59",".18",".04",".11",".45",".47",".01",".01",".46",".91","5.80","9.02","6.87","10542"
"Miguel Andujar","Yankees","NYY @ HOU","3B","4.21",".98",".57",".25",".03",".13",".43",".49",".04",".02",".20","1.00","5.74","8.94","6.91","15878"
"Francisco Cervelli","Pirates","PIT @ WSH","C","4.17",".92",".62",".16",".02",".11",".44",".44",".02",".02",".49",".88","5.77","8.96","6.84","5275"
"Jose Pirela","Padres","SD @ SF","2B","4.23","1.02",".68",".23",".05",".07",".42",".45",".06",".04",".29",".85","5.70","8.87","6.91","5485"
"Brian McCann","Astros","NYY @ HOU","C","3.89",".75",".47",".12",".01",".15",".48",".51",".01",".01",".55",".88","5.78","9.02","6.70","4810"
"Chris Owings","Diamondbacks","LAD @ ARI","DH","4.07",".92",".59",".22",".04",".08",".39",".47",".10",".05",".32","1.06","5.65","8.79","6.79","10030"
"Travis Jankowski","Padres","SD @ SF","RF","4.65","1.00",".77",".16",".04",".03",".45",".23",".19",".09",".42","1.19","5.65","8.67","6.91","13768"
"Jurickson Profar","Rangers","TEX @ CLE","SS","4.53",".88",".58",".21",".01",".07",".44",".42",".04",".03",".58",".87","5.71","8.86","6.71","10815"
"Cheslor Cuthbert","Royals","KC @ BOS","DH","4.27",".99",".63",".24",".01",".11",".44",".45",".02",".01",".33",".98","5.64","8.77","6.76","10473"
"Maikel Franco","Phillies","PHI @ MIA","3B","4.11",".91",".56",".17",".01",".16",".40",".53",".01",".01",".26",".68","5.60","8.75","6.70","12179"
"Ehire Adrianza","Twins","TOR @ MIN","SS","3.88",".89",".60",".20",".03",".06",".48",".43",".09",".05",".39",".65","5.62","8.74","6.69","8418"
"Jason Kipnis","Indians","TEX @ CLE","2B","4.48",".85",".53",".21",".01",".09",".49",".38",".06",".03",".47","1.06","5.64","8.76","6.65","9776"
"Alex Verdugo","Dodgers","LAD @ ARI","LF","4.15",".97",".64",".20",".03",".11",".40",".46",".04",".03",".28",".76","5.56","8.65","6.71","17027"
"Colin Moran","Pirates","PIT @ WSH","3B","4.07",".94",".64",".16",".01",".13",".39",".48",".02",".02",".35",".91","5.56","8.66","6.66","16909"
"Lourdes Gurriel","Blue Jays","TOR @ MIN","SS","4.15","1.00",".70",".17",".01",".11",".45",".50",".05",".03",".19",".73","5.51","8.61","6.69","19238"
"Rajai Davis","Indians","TEX @ CLE","LF","3.96",".80",".53",".19",".02",".06",".36",".38",".21",".08",".39",".92","5.53","8.57","6.63","3708"
"Brandon Guyer","Indians","TEX @ CLE","RF","4.07",".78",".49",".19",".01",".09",".42",".41",".04",".02",".61",".88","5.55","8.62","6.48","2636"
"Billy Hamilton","Reds","MIL @ CIN","CF","3.85",".74",".55",".11",".05",".03",".40",".31",".27",".09",".46",".91","5.51","8.50","6.60","10199"
"James McCann","Tigers","TB @ DET","C","4.17",".94",".65",".17",".01",".10",".43",".48",".02",".01",".36",".87","5.48","8.55","6.55","12859"
"Alex Blandino","Reds","MIL @ CIN","2B","4.08",".82",".55",".18",".01",".08",".38",".44",".06",".04",".56",".89","5.52","8.58","6.49","16271"
"Austin Jackson","Giants","SD @ SF","CF","3.91",".95",".66",".22",".03",".04",".36",".45",".05",".03",".45",".92","5.46","8.49","6.55","9848"
"Kelby Tomlinson","Giants","SD @ SF","2B","4.14",".96",".77",".15",".03",".01",".39",".41",".11",".05",".49",".78","5.44","8.45","6.55","13005"
"Pat Valaika","Rockies","COL @ CHC","1B","3.89",".78",".38",".19",".01",".19",".38",".51",".04",".03",".20","1.16","5.46","8.52","6.47","14885"
"Starlin Castro","Marlins","PHI @ MIA","2B","4.31","1.09",".81",".17",".02",".08",".43",".41",".02",".01",".27",".82","5.38","8.36","6.59","4579"
"John Hicks","Tigers","TB @ DET","C","4.06",".91",".57",".21",".01",".12",".41",".47",".05",".03",".24","1.17","5.41","8.44","6.50","12547"
"Brian Anderson","Marlins","PHI @ MIA","RF","4.11",".84",".55",".18",".02",".09",".41",".44",".02",".01",".46","1.02","5.36","8.35","6.33","18289"
"Nick Ahmed","Diamondbacks","LAD @ ARI","SS","3.96",".80",".49",".18",".03",".10",".39",".43",".06",".03",".41","1.03","5.35","8.33","6.34","12147"
"Lucas Duda","Royals","KC @ BOS","1B","4.16",".77",".43",".20",".00",".14",".42",".43",".01",".01",".43","1.29","5.37","8.35","6.29","2502"
"Jesus Sucre","Rays","TB @ DET","C","3.96",".97",".72",".16",".01",".09",".43",".50",".05",".03",".17",".62","5.25","8.21","6.37","5942"
"Enrique Hernandez","Dodgers","LAD @ ARI","2B","4.04",".77",".42",".19",".03",".13",".39",".44",".02",".02",".37","1.17","5.33","8.29","6.28","10472"
"Max Muncy","Dodgers","LAD @ ARI","1B","3.92",".80",".48",".18",".01",".12",".37",".41",".03",".02",".42","1.12","5.31","8.25","6.29","13301"
"Evan Gattis","Astros","NYY @ HOU","DH","3.77",".75",".44",".15",".01",".14",".45",".48",".01",".01",".36","1.05","5.31","8.29","6.22","11003"
"Neil Walker","Yankees","NYY @ HOU","2B","4.09",".82",".53",".16",".02",".11",".40",".41",".01",".01",".45",".97","5.30","8.24","6.26","7539"
"Cameron Maybin","Marlins","PHI @ MIA","RF","4.00",".78",".55",".16",".02",".05",".35",".37",".15",".07",".51",".95","5.29","8.19","6.29","5223"
"Robinson Chirinos","Rangers","TEX @ CLE","C","3.99",".65",".34",".16",".00",".15",".41",".44",".02",".01",".50","1.45","5.34","8.30","6.17","3142"
"Roberto Perez","Indians","TEX @ CLE","C","3.84",".65",".37",".15",".00",".13",".41",".45",".02",".01",".57","1.12","5.31","8.27","6.11","2900"
"Noel Cuevas","Rockies","COL @ CHC","RF","4.00",".92",".63",".15",".03",".10",".36",".41",".07",".04",".24",".98","5.18","8.04","6.30","11894"
"Manuel Margot","Padres","SD @ SF","CF","4.01",".93",".65",".18",".05",".05",".33",".39",".12",".07",".24",".74","5.16","8.01","6.32","14712"
"Freddy Galvis","Padres","SD @ SF","SS","4.12",".96",".69",".17",".04",".06",".37",".41",".07",".04",".26",".79","5.16","8.02","6.30","6609"
"Christian Vazquez","Red Sox","KC @ BOS","C","3.75",".98",".68",".24",".01",".05",".45",".44",".04",".03",".19",".58","5.16","8.05","6.25","9774"
"Martin Prado","Marlins","PHI @ MIA","3B","4.41","1.06",".77",".22",".01",".05",".45",".31",".02",".01",".32",".61","5.16","7.98","6.30","3312"
"Brandon Crawford","Giants","SD @ SF","SS","4.04",".88",".59",".19",".03",".07",".37",".50",".02",".02",".35",".84","5.16","8.06","6.16","5343"
"Gerardo Parra","Rockies","COL @ CHC","LF","4.12",".96",".66",".19",".01",".09",".38",".41",".04",".03",".24",".81","5.13","7.97","6.23","8553"
"Ronald Guzman","Rangers","TEX @ CLE","1B","4.11",".82",".54",".17",".02",".09",".38",".40",".02",".01",".41","1.07","5.07","7.88","6.02","14388"
"Bradley Zimmer","Indians","TEX @ CLE","CF","3.71",".71",".47",".15",".02",".08",".38",".37",".13",".06",".36","1.28","4.99","7.74","5.92","16221"
"Gleyber Torres","Yankees","NYY @ HOU","2B","3.98",".84",".57",".18",".02",".07",".35",".38",".09",".07",".29","1.17","4.95","7.68","5.97","16997"
"Drew Robinson","Rangers","TEX @ CLE","CF","3.87",".61",".33",".14",".02",".12",".37",".36",".06",".04",".49","1.56","4.99","7.74","5.80","11761"
"Lewis Brinson","Marlins","PHI @ MIA","CF","3.76",".73",".47",".14",".03",".09",".32",".42",".07",".05",".33","1.16","4.84","7.53","5.76","14352"
"Austin Hedges","Padres","SD @ SF","C","3.88",".79",".49",".17",".00",".12",".33",".44",".03",".02",".23","1.08","4.79","7.47","5.73","12976"
"Jose Iglesias","Tigers","TB @ DET","SS","3.83",".90",".65",".20",".02",".03",".36",".36",".07",".04",".28",".55","4.73","7.34","5.74","10231"
