"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Nolan Arenado","Rockies","MIA @ COL","3B","4.56","1.41",".70",".31",".05",".35",".95","1.02",".02",".02",".58",".58","10.90","17.05","12.72","9777"
"Trevor Story","Rockies","MIA @ COL","SS","4.46","1.29",".59",".32",".06",".32",".83","1.02",".06",".04",".48","1.06","10.25","16.06","11.98","12564"
"Charlie Blackmon","Rockies","MIA @ COL","CF","4.68","1.42",".87",".23",".07",".25",".98",".77",".11",".05",".48",".71","9.97","15.53","11.82","7859"
"Mike Trout","Angels","TOR @ LAA","CF","4.43","1.15",".61",".20",".03",".31",".79",".65",".14",".07",".75",".76","9.60","14.87","11.22","10155"
"J.D. Martinez","Red Sox","SEA @ BOS","DH","4.38","1.28",".63",".29",".01",".34",".73",".89",".02",".01",".37",".94","9.30","14.55","10.95","6184"
"Freddie Freeman","Braves","BAL @ ATL","1B","4.36","1.34",".73",".33",".02",".26",".73",".73",".04",".03",".51",".61","9.10","14.16","10.77","5361"
"Mookie Betts","Red Sox","SEA @ BOS","RF","4.60","1.29",".67",".36",".02",".25",".76",".63",".14",".05",".41",".53","9.03","14.01","10.72","13611"
"DJ LeMahieu","Rockies","MIA @ COL","2B","4.79","1.51","1.03",".30",".05",".14",".85",".54",".06",".04",".42",".50","8.49","13.17","10.24","9874"
"Ian Desmond","Rockies","MIA @ COL","1B","4.34","1.17",".69",".22",".02",".23",".71",".82",".11",".05",".38",".91","8.51","13.31","10.03","6885"
"Aaron Judge","Yankees","NYY @ TB","RF","4.80",".91",".47",".15",".01",".28",".75",".63",".05",".03",".88","1.66","8.58","13.34","9.84","15640"
"Tom Murphy","Rockies","MIA @ COL","C","4.24","1.11",".51",".27",".03",".30",".69",".82",".02",".02",".34","1.15","8.46","13.23","9.92","13499"
"Giancarlo Stanton","Yankees","NYY @ TB","DH","4.70",".98",".47",".17",".01",".33",".67",".77",".02",".01",".59","1.54","8.45","13.19","9.78","4949"
