"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Eric Hosmer","Padres","SD @ COL","1B","4.63","1.30",".82",".27",".01",".19",".71",".65",".03",".02",".48",".74","8.14","12.68","9.68","3516"
"Christian Villanueva","Padres","SD @ COL","3B","4.53","1.14",".61",".27",".01",".25",".66",".78",".02",".01",".40","1.04","8.16","12.77","9.59","11738"
"Joey Votto","Reds","ATL @ CIN","1B","4.43","1.08",".68",".20",".01",".19",".69",".57",".02",".01",".97",".55","8.26","12.81","9.55","4314"
"George Springer","Astros","LAA @ HOU","CF","4.67","1.13",".67",".22",".02",".22",".73",".55",".06",".04",".60",".96","8.10","12.58","9.53","12856"
"Ozzie Albies","Braves","ATL @ CIN","2B","4.80","1.20",".75",".26",".05",".14",".73",".54",".16",".09",".43",".80","8.03","12.47","9.58","16556"
"Jose Altuve","Astros","LAA @ HOU","2B","4.55","1.30",".89",".26",".03",".13",".72",".51",".15",".07",".48",".67","8.00","12.40","9.61","5417"
"Scott Schebler","Reds","ATL @ CIN","RF","4.65","1.05",".54",".23",".03",".24",".68",".58",".05",".04",".57","1.01","8.03","12.47","9.41","12225"
"Kyle Seager","Mariners","SEA @ CWS","3B","4.66","1.00",".58",".20",".01",".21",".69",".73",".02",".01",".73",".68","8.03","12.56","9.26","9785"
"Carlos Correa","Astros","LAA @ HOU","SS","4.45","1.16",".71",".24",".01",".20",".65",".68",".04",".02",".54","1.00","7.95","12.39","9.36","14162"
"Marcus Semien","Athletics","OAK @ TEX","SS","4.99","1.17",".73",".24",".02",".18",".69",".56",".08",".04",".55","1.01","7.90","12.27","9.35","12533"
"Jean Segura","Mariners","SEA @ CWS","SS","4.98","1.24",".90",".21",".03",".10",".71",".57",".16",".07",".51",".75","7.82","12.16","9.34","5933"
"David Dahl","Rockies","SD @ COL","LF","4.43","1.16",".73",".22",".06",".15",".61",".75",".08",".05",".38","1.01","7.77","12.15","9.23","13744"
"Trevor Story","Rockies","SD @ COL","SS","4.32","1.05",".56",".26",".04",".19",".60",".72",".07",".03",".49","1.30","7.81","12.19","9.16","12564"
"Adrian Beltre","Rangers","OAK @ TEX","3B","4.47","1.14",".73",".23",".01",".18",".66",".74",".01",".01",".56",".62","7.77","12.16","9.10","639"
"DJ LeMahieu","Rockies","SD @ COL","2B","4.77","1.40","1.02",".25",".04",".08",".74",".50",".06",".04",".46",".57","7.64","11.86","9.23","9874"
"Stephen Piscotty","Athletics","OAK @ TEX","RF","4.87","1.11",".69",".25",".02",".16",".70",".56",".05",".04",".63",".97","7.70","11.98","9.04","13367"
"Didi Gregorius","Yankees","MIN @ NYY","SS","4.39","1.12",".67",".19",".02",".23",".64",".69",".03",".02",".36",".54","7.62","11.90","9.02","6012"
"Jose Ramirez","Indians","CLE @ BAL","3B","4.58","1.12",".66",".26",".02",".18",".60",".58",".09",".06",".45",".64","7.55","11.74","8.96","13510"
"Bryce Harper","Nationals","WSH @ SF","RF","4.48","1.02",".64",".20",".02",".17",".59",".55",".06",".03",".77",".73","7.59","11.78","8.86","11579"
"Nomar Mazara","Rangers","OAK @ TEX","RF","4.59","1.12",".74",".18",".02",".18",".64",".69",".02",".01",".53",".90","7.53","11.77","8.86","14553"
"Dee Gordon","Mariners","SEA @ CWS","CF","5.10","1.27","1.03",".14",".05",".04",".60",".46",".30",".13",".40",".75","7.40","11.45","9.07","8203"
"Francisco Lindor","Indians","CLE @ BAL","SS","4.82","1.13",".70",".22",".02",".19",".62",".52",".10",".06",".39",".84","7.39","11.48","8.84","12916"
"Mike Zunino","Mariners","SEA @ CWS","C","4.33",".80",".42",".14",".00",".24",".60",".71",".01",".01",".74","1.37","7.47","11.68","8.52","13265"
"Jed Lowrie","Athletics","OAK @ TEX","2B","4.76","1.17",".76",".28",".01",".11",".65",".59",".01",".01",".62",".77","7.36","11.47","8.66","4418"
"Michael Brantley","Indians","CLE @ BAL","LF","4.48","1.24",".82",".26",".01",".15",".58",".64",".06",".03",".31",".54","7.27","11.34","8.73","4106"
"Gary Sanchez","Yankees","MIN @ NYY","C","4.18","1.00",".54",".18",".00",".27",".59",".69",".03",".02",".34",".91","7.32","11.44","8.61","11442"
"Delino DeShields","Rangers","OAK @ TEX","CF","4.82","1.06",".78",".17",".04",".06",".63",".41",".23",".11",".66","1.11","7.31","11.29","8.69","11379"
"Mark Canha","Athletics","OAK @ TEX","1B","4.33","1.00",".55",".24",".02",".20",".58",".62",".04",".02",".46","1.00","7.24","11.29","8.50","11445"
"Scooter Gennett","Reds","ATL @ CIN","2B","4.35","1.13",".71",".24",".02",".17",".54",".72",".03",".02",".36",".88","7.17","11.22","8.52","10339"
"Dan Vogelbach","Mariners","SEA @ CWS","1B","4.44",".81",".50",".15",".01",".16",".63",".60",".02",".01",".95",".99","7.32","11.41","8.32","14130"
"Cody Bellinger","Dodgers","MIA @ LAD","1B","4.23",".95",".54",".17",".02",".22",".58",".65",".05",".03",".45","1.02","7.21","11.25","8.45","15998"
"Kurt Suzuki","Braves","ATL @ CIN","C","4.49","1.07",".67",".24",".00",".16",".58",".73",".01",".01",".47",".48","7.18","11.26","8.43","8259"
"Jose Abreu","White Sox","SEA @ CWS","1B","4.33","1.19",".72",".25",".02",".20",".57",".60",".01",".01",".31",".65","7.12","11.10","8.54","15676"
"Matt Olson","Athletics","OAK @ TEX","1B","4.43",".89",".50",".15",".01",".24",".60",".66",".02",".01",".55","1.39","7.21","11.26","8.36","14344"
"Chris Taylor","Dodgers","MIA @ LAD","CF","4.54","1.11",".67",".25",".04",".15",".58",".44",".11",".06",".44",".92","7.12","11.02","8.53","13757"
"Trea Turner","Nationals","WSH @ SF","SS","4.70","1.16",".83",".20",".06",".07",".52",".34",".31",".13",".38",".86","7.05","10.84","8.63","16252"
"Alex Bregman","Astros","LAA @ HOU","3B","4.24","1.04",".63",".25",".03",".13",".56",".60",".07",".05",".48",".72","7.07","11.02","8.35","17678"
"Jose Pirela","Padres","SD @ COL","2B","4.42","1.19",".73",".29",".06",".11",".55",".60",".06",".04",".30",".83","7.01","10.93","8.43","5485"
"Edwin Encarnacion","Indians","CLE @ BAL","DH","4.37",".85",".46",".14",".00",".25",".58",".65",".01",".00",".56","1.20","7.10","11.09","8.21","2151"
"Brian Dozier","Twins","MIN @ NYY","2B","4.66","1.00",".56",".20",".01",".23",".56",".50",".07",".04",".39","1.22","7.03","10.91","8.35","9810"
"Brett Gardner","Yankees","MIN @ NYY","LF","4.60","1.01",".69",".15",".03",".14",".65",".41",".11",".05",".60",".83","7.03","10.88","8.31","9927"
"Matt Kemp","Dodgers","MIA @ LAD","LF","4.13","1.03",".59",".22",".01",".22",".56",".65",".02",".01",".32",".85","6.98","10.91","8.26","5631"
"Justin Upton","Angels","LAA @ HOU","LF","4.50",".94",".50",".21",".01",".23",".53",".61",".05",".03",".39","1.54","6.95","10.83","8.17","5222"
"Eddie Rosario","Twins","MIN @ NYY","LF","4.34","1.04",".59",".19",".03",".23",".51",".63",".06",".04",".22","1.05","6.87","10.73","8.23","12155"
"Andrew McCutchen","Giants","WSH @ SF","RF","4.39","1.03",".66",".22",".02",".12",".58",".50",".05",".03",".62",".78","6.90","10.72","8.12","9847"
"Adam Duvall","Reds","ATL @ CIN","LF","4.23",".90",".46",".21",".02",".20",".51",".68",".03",".02",".44","1.12","6.89","10.77","8.04","10950"
"Manny Machado","Orioles","CLE @ BAL","SS","4.24","1.04",".60",".20",".01",".24",".52",".55",".04",".03",".27",".87","6.82","10.61","8.15","11493"
"Yonder Alonso","Indians","CLE @ BAL","1B","4.27",".98",".58",".19",".00",".20",".54",".60",".01",".01",".48",".95","6.85","10.69","8.05","2530"
"Aaron Hicks","Yankees","MIN @ NYY","CF","4.07",".84",".50",".14",".02",".18",".55",".50",".08",".05",".64",".79","6.86","10.65","7.99","5297"
"Ender Inciarte","Braves","ATL @ CIN","CF","4.92","1.24",".96",".20",".03",".05",".59",".37",".15",".08",".45",".63","6.74","10.41","8.22","4922"
"Jason Kipnis","Indians","CLE @ BAL","2B","4.71","1.02",".61",".25",".02",".15",".60",".48",".07",".03",".42","1.07","6.79","10.55","8.05","9776"
"Yulieski Gurriel","Astros","LAA @ HOU","1B","4.35","1.10",".65",".30",".01",".15",".54",".70",".02",".01",".22",".61","6.73","10.56","8.01","19198"
"Yasiel Puig","Dodgers","MIA @ LAD","RF","4.02",".98",".58",".20",".01",".19",".52",".55",".06",".04",".42",".65","6.77","10.53","8.01","14225"
"Yoan Moncada","White Sox","SEA @ CWS","2B","4.55",".91",".56",".15",".03",".17",".57",".43",".12",".07",".52","1.35","6.79","10.51","8.02","17232"
"Buster Posey","Giants","WSH @ SF","C","4.29","1.17",".83",".25",".01",".08",".53",".58",".03",".02",".50",".44","6.71","10.45","8.00","9166"
"Pedro Alvarez","Orioles","CLE @ BAL","DH","4.35",".92",".46",".18",".00",".27",".57",".54",".01",".01",".33","1.37","6.74","10.50","7.94","2495"
"Ian Kinsler","Angels","LAA @ HOU","2B","4.69","1.03",".65",".20",".02",".16",".58",".44",".09",".05",".37",".85","6.67","10.35","7.98","6195"
"Preston Tucker","Braves","ATL @ CIN","LF","4.38",".91",".52",".21",".02",".17",".52",".63",".02",".02",".50",".92","6.71","10.48","7.83","13633"
"Ian Desmond","Rockies","SD @ COL","1B","4.21","1.06",".73",".17",".02",".13",".51",".58",".10",".05",".34",".97","6.56","10.23","7.86","6885"
"Ryan McMahon","Rockies","SD @ COL","1B","4.11","1.08",".68",".25",".03",".11",".50",".54",".06",".04",".40",".91","6.55","10.20","7.83","15112"
"Nick Markakis","Braves","ATL @ CIN","RF","4.60","1.09",".76",".25",".00",".07",".54",".58",".01",".01",".59",".58","6.56","10.24","7.73","5930"
"Logan Morrison","Twins","MIN @ NYY","DH","4.24",".80",".41",".14",".01",".24",".51",".54",".02",".01",".51","1.23","6.59","10.25","7.67","9205"
"Enrique Hernandez","Dodgers","MIA @ LAD","2B","4.33",".86",".46",".21",".02",".16",".56",".52",".03",".02",".55",".99","6.58","10.24","7.65","10472"
"Marwin Gonzalez","Astros","LAA @ HOU","LF","4.14",".99",".62",".23",".01",".14",".50",".56",".05",".03",".41","1.01","6.45","10.06","7.64","5497"
"Avisail Garcia","White Sox","SEA @ CWS","RF","4.44","1.21",".85",".21",".02",".13",".56",".47",".04",".03",".24",".84","6.37","9.91","7.77","5760"
"Corey Seager","Dodgers","MIA @ LAD","SS","4.43","1.06",".71",".21",".01",".13",".58",".44",".03",".02",".46",".84","6.44","10.00","7.68","13624"
"Chad Pinder","Athletics","OAK @ TEX","LF","4.22",".91",".53",".18",".01",".19",".52",".57",".03",".02",".37","1.26","6.39","9.97","7.53","15191"
"Evan Longoria","Giants","WSH @ SF","3B","4.19","1.03",".66",".25",".02",".10",".50",".61",".03",".02",".38",".68","6.34","9.91","7.51","9368"
"Robinson Chirinos","Rangers","OAK @ TEX","C","4.16",".73",".40",".16",".00",".17",".52",".57",".02",".01",".66","1.28","6.40","9.98","7.33","3142"
"Evan Gattis","Astros","LAA @ HOU","DH","4.03",".90",".52",".19",".01",".17",".48",".58",".01",".01",".43",".93","6.29","9.82","7.39","11003"
"Tyler Austin","Yankees","MIN @ NYY","1B","3.97",".83",".44",".18",".01",".21",".49",".56",".03",".02",".39","1.31","6.30","9.82","7.37","11850"
"Albert Pujols","Angels","LAA @ HOU","1B","4.39","1.01",".64",".18",".00",".19",".49",".60",".01",".01",".22",".74","6.21","9.72","7.43","1177"
"Luis Valbuena","Angels","LAA @ HOU","1B","4.28",".84",".44",".18",".01",".22",".51",".53",".01",".01",".38","1.30","6.27","9.77","7.35","4969"
"Jurickson Profar","Rangers","OAK @ TEX","SS","4.26",".91",".62",".18",".01",".09",".50",".50",".05",".03",".65",".66","6.26","9.74","7.32","10815"
"Ryan Zimmerman","Nationals","WSH @ SF","1B","4.40","1.01",".65",".21",".02",".13",".47",".60",".01",".01",".32",".87","6.12","9.58","7.30","4220"
"Matt Adams","Nationals","WSH @ SF","1B","4.29",".99",".61",".22",".01",".14",".46",".56",".01",".01",".35",".96","6.14","9.58","7.30","9393"
"Miguel Sano","Twins","MIN @ NYY","3B","4.45",".80",".42",".15",".01",".23",".49",".55",".00",".00",".38","1.93","6.18","9.63","7.22","12164"
"Jose Peraza","Reds","ATL @ CIN","SS","4.54","1.11",".87",".17",".03",".04",".55",".38",".18",".10",".26",".64","6.05","9.38","7.42","13593"
"Welington Castillo","White Sox","SEA @ CWS","C","4.14",".97",".62",".18",".00",".17",".48",".56",".01",".01",".32","1.01","6.11","9.54","7.27","3256"
"Austin Jackson","Giants","WSH @ SF","CF","4.61","1.12",".80",".24",".04",".05",".51",".30",".06",".04",".50","1.05","6.07","9.35","7.34","9848"
"Carlos Asuaje","Padres","SD @ COL","2B","4.31","1.09",".75",".22",".05",".07",".46",".50",".02",".02",".39",".67","6.03","9.39","7.26","15197"
"Ronald Guzman","Rangers","OAK @ TEX","1B","4.05",".89",".58",".17",".03",".12",".48",".51",".02",".01",".53",".89","6.08","9.47","7.14","14388"
"Chris Davis","Orioles","CLE @ BAL","1B","4.04",".73",".36",".12",".00",".25",".48",".50",".01",".01",".45","1.60","6.09","9.49","7.08","9272"
"Nick Delmonico","White Sox","SEA @ CWS","LF","4.24",".93",".59",".19",".02",".14",".48",".52",".02",".01",".39",".75","6.02","9.38","7.14","13157"
"Brandon Belt","Giants","WSH @ SF","1B","4.09",".89",".56",".21",".02",".10",".44",".53",".02",".02",".57",".96","6.05","9.43","7.08","10264"
"Freddy Galvis","Padres","SD @ COL","SS","4.21","1.04",".71",".20",".04",".09",".43",".51",".07",".04",".31",".74","5.95","9.28","7.19","6609"
"Zack Cozart","Angels","LAA @ HOU","3B","4.17",".95",".57",".20",".03",".16",".46",".47",".02",".01",".35",".90","5.98","9.30","7.14","2616"
"Howie Kendrick","Nationals","WSH @ SF","LF","4.59","1.16",".86",".23",".02",".05",".54",".37",".08",".05",".29",".81","5.93","9.18","7.25","4229"
"Adam Jones","Orioles","CLE @ BAL","CF","4.15","1.01",".65",".16",".01",".19",".47",".51",".02",".01",".20",".95","5.93","9.25","7.15","6368"
"Ryan Flaherty","Braves","ATL @ CIN","3B","4.15",".95",".65",".22",".02",".07",".41",".47",".06",".04",".58",".68","5.96","9.25","7.05","7888"
"Ben Gamel","Mariners","SEA @ CWS","LF","4.22",".91",".63",".17",".04",".07",".47",".52",".05",".03",".52",".84","5.95","9.27","7.02","12160"
"Mac Williamson","Giants","WSH @ SF","DH","3.98",".90",".57",".18",".01",".14",".40",".58",".04",".02",".38","1.01","5.89","9.19","6.97","14158"
"Yan Gomes","Indians","CLE @ BAL","C","4.16",".86",".50",".16",".00",".19",".46",".55",".01",".01",".33","1.25","5.88","9.19","6.94","9627"
"Joe Mauer","Twins","MIN @ NYY","1B","4.54",".99",".67",".23",".01",".08",".50",".34",".02",".01",".60",".89","5.89","9.11","6.99","1857"
"Bradley Zimmer","Indians","CLE @ BAL","CF","4.05",".84",".52",".17",".02",".14",".42",".44",".13",".06",".33","1.39","5.81","9.01","6.93","16221"
"Tim Beckham","Orioles","CLE @ BAL","3B","4.45",".95",".60",".16",".03",".16",".48",".39",".06",".04",".27","1.49","5.78","8.96","6.97","7949"
"J.T. Realmuto","Marlins","MIA @ LAD","C","4.46",".98",".64",".20",".01",".13",".47",".37",".06",".03",".33","1.16","5.77","8.93","6.95","11739"
"Jonathan Lucroy","Athletics","OAK @ TEX","C","4.10",".94",".65",".18",".02",".09",".50",".44",".01",".01",".50",".54","5.79","9.01","6.86","7870"
"Tucker Barnhart","Reds","ATL @ CIN","C","4.11",".91",".59",".21",".01",".09",".40",".48",".02",".01",".55",".72","5.77","8.98","6.81","10200"
"Matt Davidson","White Sox","SEA @ CWS","DH","3.93",".80",".46",".13",".01",".20",".44",".53",".01",".01",".32","1.24","5.72","8.94","6.74","7226"
"Joe Panik","Giants","WSH @ SF","2B","4.50","1.07",".82",".16",".04",".05",".57",".35",".03",".02",".38",".43","5.67","8.79","6.85","11936"
"Miguel Andujar","Yankees","MIN @ NYY","3B","3.85",".93",".58",".19",".02",".15",".44",".50",".04",".02",".21",".75","5.66","8.82","6.79","15878"
"Max Kepler","Twins","MIN @ NYY","RF","4.01",".83",".47",".18",".02",".17",".42",".45",".04",".02",".36",".98","5.67","8.82","6.73","12144"
"Brian Anderson","Marlins","MIA @ LAD","RF","4.26",".83",".51",".17",".01",".14",".40",".47",".02",".01",".47","1.25","5.65","8.78","6.65","18289"
"Austin Barnes","Dodgers","MIA @ LAD","C","3.91",".78",".50",".16",".01",".11",".41",".42",".05",".03",".61",".68","5.67","8.79","6.62","12158"
"Dansby Swanson","Braves","ATL @ CIN","SS","4.27",".94",".65",".20",".02",".07",".41",".46",".04",".02",".48",".90","5.60","8.72","6.67","18314"
"Starlin Castro","Marlins","MIA @ LAD","2B","4.36","1.06",".75",".18",".01",".12",".41",".41",".02",".01",".26","1.07","5.46","8.48","6.66","4579"
"Billy Hamilton","Reds","ATL @ CIN","CF","3.77",".77",".58",".12",".04",".03",".40",".30",".27",".09",".45",".85","5.49","8.46","6.60","10199"
"Yolmer Sanchez","White Sox","SEA @ CWS","3B","4.04",".94",".63",".17",".05",".09",".41",".43",".07",".04",".26",".70","5.44","8.46","6.59","11602"
"A.J. Ellis","Padres","SD @ COL","C","4.09",".83",".54",".17",".00",".11",".42",".48",".02",".01",".47",".78","5.50","8.58","6.47","5677"
"Eduardo Escobar","Twins","MIN @ NYY","SS","4.13",".86",".52",".16",".02",".16",".41",".45",".03",".02",".25","1.08","5.44","8.47","6.52","6153"
"Michael A. Taylor","Nationals","WSH @ SF","CF","4.06",".91",".62",".18",".02",".09",".34",".42",".13",".06",".25","1.20","5.38","8.35","6.54","11489"
"Brian McCann","Astros","LAA @ HOU","C","3.91",".77",".52",".11",".01",".13",".45",".47",".01",".01",".48",".83","5.42","8.46","6.34","4810"
"Tony Wolters","Rockies","SD @ COL","C","4.00",".90",".66",".18",".02",".04",".44",".38",".03",".02",".58",".75","5.40","8.38","6.39","11470"
"Kole Calhoun","Angels","LAA @ HOU","RF","4.06",".87",".55",".16",".02",".12",".41",".41",".02",".01",".35","1.07","5.34","8.29","6.37","11200"
"Jake Marisnick","Astros","LAA @ HOU","CF","3.79",".71",".42",".14",".01",".13",".44",".43",".11",".05",".29","1.49","5.34","8.32","6.32","11339"
"Kyle Farmer","Dodgers","MIA @ LAD","C","3.79",".85",".53",".21",".01",".10",".37",".44",".03",".02",".37",".65","5.22","8.12","6.20","14813"
"Danny Valencia","Orioles","CLE @ BAL","3B","3.93",".83",".52",".15",".01",".15",".40",".40",".02",".01",".31","1.17","5.18","8.04","6.18","6364"
"Tim Anderson","White Sox","SEA @ CWS","SS","3.80",".96",".68",".16",".03",".09",".37",".39",".10",".06",".12",".85","5.10","7.92","6.29","15172"
"Cameron Maybin","Marlins","MIA @ LAD","RF","4.16",".75",".52",".16",".01",".07",".32",".34",".15",".08",".48","1.23","5.16","7.98","6.15","5223"
"Chris Young","Angels","LAA @ HOU","LF","3.94",".77",".45",".18",".01",".13",".40",".42",".04",".02",".31","1.13","5.13","7.98","6.07","3882"
"Miguel Rojas","Marlins","MIA @ LAD","SS","4.56","1.03",".76",".20",".02",".06",".42",".23",".04",".03",".35",".76","5.01","7.71","6.15","7802"
"Isiah Kiner-Falefa","Rangers","OAK @ TEX","2B","3.94",".85",".64",".15",".02",".04",".42",".40",".06",".04",".39",".82","5.00","7.79","5.98","16512"
"Lewis Brinson","Marlins","MIA @ LAD","CF","3.93",".73",".44",".14",".01",".14",".30",".43",".07",".04",".30","1.40","4.98","7.75","5.94","14352"
"Anthony Santander","Orioles","CLE @ BAL","LF","3.68",".80",".48",".16",".02",".15",".36",".42",".04",".03",".17","1.05","4.93","7.67","5.93","14551"
"Gleyber Torres","Yankees","MIN @ NYY","2B","3.72",".78",".52",".15",".02",".09",".40",".37",".08",".06",".29","1.02","4.94","7.67","5.91","16997"
"Brandon Guyer","Indians","CLE @ BAL","RF","3.93",".78",".53",".16",".01",".08",".41",".35",".04",".02",".43",".89","4.90","7.61","5.80","2636"
"Cliff Pennington","Reds","ATL @ CIN","DH","4.00",".73",".54",".12",".02",".06",".32",".36",".05",".03",".57","1.11","4.80","7.45","5.65","3395"
"Matt Wieters","Nationals","WSH @ SF","C","4.18",".85",".62",".16",".00",".07",".36",".39",".02",".01",".35",".74","4.71","7.34","5.65","4298"
"Wilmer Difo","Nationals","WSH @ SF","2B","3.94",".91",".69",".15",".04",".03",".29",".33",".10",".05",".29",".68","4.67","7.23","5.74","14320"
"Chance Sisco","Orioles","CLE @ BAL","C","3.81",".77",".47",".17",".01",".11",".34",".35",".03",".02",".31","1.37","4.71","7.31","5.63","15694"
"Adam Engel","White Sox","SEA @ CWS","CF","3.67",".69",".45",".12",".02",".09",".37",".32",".12",".06",".30","1.01","4.71","7.30","5.63","15082"
"Jason Castro","Twins","MIN @ NYY","C","3.77",".66",".39",".14",".00",".12",".37",".35",".02",".01",".38","1.32","4.63","7.19","5.43","8722"
"Brandon Crawford","Giants","WSH @ SF","SS","3.85",".83",".60",".16",".02",".05",".31",".40",".03",".02",".31",".84","4.54","7.07","5.48","5343"
"Ryan LaMarre","Twins","MIN @ NYY","RF","3.89",".78",".57",".12",".01",".08",".33",".32",".09",".06",".25","1.50","4.49","6.95","5.45","10700"
"J.B. Shuck","Marlins","MIA @ LAD","LF","4.05",".79",".57",".15",".02",".04",".29",".34",".04",".03",".35",".68","4.35","6.74","5.24","6677"
"Martin Maldonado","Angels","LAA @ HOU","C","3.82",".71",".46",".15",".01",".10",".37",".34",".02",".01",".26","1.15","4.31","6.71","5.14","6887"
"Craig Gentry","Orioles","CLE @ BAL","RF","3.56",".68",".50",".12",".02",".04",".30",".25",".12",".06",".26",".99","4.04","6.24","4.91","9571"
"Yadiel Rivera","Marlins","MIA @ LAD","DH","3.80",".57",".42",".10",".01",".04",".20",".25",".04",".03",".24","1.38","3.18","4.93","3.84","11863"
