"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"J.D. Martinez","Diamondbacks","ARI @ NYN","RF","4.42",".98",".53",".18",".01",".26",".63",".86",".03",".01",".52","1.35","8.05","12.63","9.33","6184"
"Tommy Pham","Cardinals","SDN @ SLN","LF","4.59","1.20",".81",".22",".02",".14",".74",".59",".13",".06",".53",".97","8.01","12.45","9.50","2967"
"Ben Zobrist","Cubs","CHN @ CIN","2B","4.93","1.13",".71",".23",".02",".17",".80",".47",".07",".04",".71",".61","8.05","12.48","9.45","7435"
"Charlie Blackmon","Rockies","COL @ KCA","CF","4.69","1.12",".68",".20",".07",".17",".65",".53",".20",".08",".42",".81","7.93","12.29","9.50","7859"
"Javier Baez","Cubs","CHN @ CIN","2B","4.40","1.08",".63",".20",".01",".24",".61",".74",".13",".05",".32","1.15","7.91","12.35","9.37","12979"
"Jose Abreu","White Sox","MIN @ CHA","1B","4.32","1.14",".67",".19",".01",".27",".66",".70",".01",".01",".41",".94","7.91","12.34","9.34","15676"
"Jake Lamb","Diamondbacks","ARI @ NYN","3B","4.61",".92",".50",".19",".02",".21",".70",".60",".05",".02",".79","1.19","7.97","12.40","9.18","13329"
"Aaron Judge","Yankees","NYA @ DET","RF","4.43",".99",".55",".15",".03",".26",".65",".67",".04",".02",".55","1.34","7.89","12.30","9.22","15640"
"Billy Hamilton","Reds","CHN @ CIN","CF","4.65","1.05",".78",".15",".06",".06",".59",".36",".53",".15",".40","1.01","7.78","11.96","9.47","10199"
"Byron Buxton","Twins","MIN @ CHA","CF","4.65","1.05",".66",".17",".03",".20",".60",".66",".15",".06",".46","1.40","7.73","12.04","9.15","14161"
"Paul DeJong","Cardinals","SDN @ SLN","SS","4.48","1.16",".72",".24",".01",".19",".66",".74",".05",".02",".33","1.04","7.64","11.96","9.05","18015"
"Justin Turner","Dodgers","LAN @ PIT","3B","4.65","1.24",".81",".27",".01",".15",".65",".62",".04",".02",".51",".70","7.65","11.92","9.09","5235"
"Lucas Duda","Rays","TOR @ TBA","DH","4.52",".90",".49",".19",".00",".22",".68",".60",".02",".01",".80","1.06","7.76","12.08","8.91","2502"
"Nolan Arenado","Rockies","COL @ KCA","3B","4.48","1.07",".56",".23",".03",".25",".59",".72",".03",".02",".35",".76","7.64","11.94","9.02","9777"
"Andrew Benintendi","Red Sox","BOS @ CLE","LF","4.54","1.04",".66",".21",".02",".15",".59",".56",".17",".07",".59",".86","7.61","11.81","8.98","17901"
"Andrew McCutchen","Pirates","LAN @ PIT","CF","4.36","1.10",".70",".21",".02",".18",".61",".59",".06",".04",".59",".88","7.58","11.79","8.94","9847"
"Dexter Fowler","Cardinals","SDN @ SLN","CF","4.36",".99",".67",".18",".05",".10",".68",".57",".10",".05",".80",".69","7.63","11.86","8.87","4062"
"Kevin Kiermaier","Rays","TOR @ TBA","CF","4.64","1.06",".68",".20",".04",".13",".65",".49",".20",".09",".52",".92","7.57","11.73","8.99","11038"
"Derek Dietrich","Marlins","MIA @ PHI","3B","4.40","1.00",".57",".20",".03",".19",".64",".65",".02",".01",".64",".76","7.59","11.84","8.83","10542"
"Mookie Betts","Red Sox","BOS @ CLE","RF","4.65","1.08",".65",".26",".01",".16",".61",".52",".18",".07",".46",".69","7.52","11.66","8.94","13611"
"Justin Smoak","Blue Jays","TOR @ TBA","1B","4.55","1.04",".62",".17",".01",".24",".63",".66",".02",".01",".49",".95","7.53","11.75","8.84","9054"
"Josh Donaldson","Blue Jays","TOR @ TBA","3B","4.65","1.04",".61",".19",".01",".23",".67",".57",".04",".02",".53",".91","7.54","11.74","8.86","5038"
"Cesar Hernandez","Phillies","MIA @ PHI","2B","4.66","1.21",".90",".19",".05",".07",".65",".37",".22",".11",".57",".64","7.49","11.55","9.04","10556"
"Yoenis Cespedes","Mets","ARI @ NYN","LF","4.29",".98",".52",".17",".01",".27",".60",".66",".02",".02",".46","1.15","7.53","11.74","8.82","13110"
"Ian Kinsler","Tigers","NYA @ DET","2B","4.63","1.15",".73",".22",".04",".16",".66",".54",".10",".06",".40",".58","7.43","11.55","8.87","6195"
"Nick Williams","Phillies","MIA @ PHI","RF","4.43","1.09",".65",".21",".05",".18",".63",".64",".07",".05",".38","1.06","7.43","11.59","8.81","14330"
"Adam Duvall","Reds","CHN @ CIN","LF","4.35",".96",".50",".20",".02",".25",".59",".80",".04",".02",".33","1.26","7.45","11.69","8.71","10950"
"Tommy Joseph","Phillies","MIA @ PHI","1B","4.22","1.04",".59",".22",".01",".23",".63",".74",".02",".02",".33",".78","7.40","11.60","8.70","10349"
"Chris Taylor","Dodgers","LAN @ PIT","LF","4.86","1.23",".84",".25",".05",".09",".65",".41",".17",".08",".43","1.12","7.36","11.38","8.90","13757"
"Yasiel Puig","Dodgers","LAN @ PIT","RF","4.32","1.12",".73",".20",".03",".16",".57",".66",".07",".05",".44",".80","7.35","11.47","8.73","14225"
"Albert Pujols","Angels","TEX @ ANA","DH","4.42","1.09",".70",".17",".00",".21",".60",".76",".02",".01",".36",".53","7.33","11.50","8.65","1177"
"Eduardo Nunez","Red Sox","BOS @ CLE","2B","4.76","1.19",".81",".27",".01",".10",".57",".44",".29",".11",".26",".80","7.28","11.25","8.87","6848"
"Adrian Beltre","Rangers","TEX @ ANA","3B","4.41","1.08",".69",".18",".01",".20",".59",".68",".01",".01",".47",".63","7.31","11.42","8.62","639"
"Logan Morrison","Rays","TOR @ TBA","1B","4.32",".86",".51",".15",".01",".19",".61",".61",".06",".03",".72",".84","7.32","11.41","8.44","9205"
"Yasmani Grandal","Dodgers","LAN @ PIT","C","4.55",".96",".57",".19",".00",".19",".62",".66",".02",".01",".58","1.08","7.25","11.33","8.42","11368"
"C.J. Cron","Angels","TEX @ ANA","1B","4.32","1.10",".68",".22",".01",".19",".58",".72",".03",".02",".32",".77","7.17","11.23","8.50","12546"
"Alex Bregman","Astros","WAS @ HOU","3B","4.46","1.03",".60",".22",".04",".18",".64",".54",".08",".04",".41",".98","7.20","11.21","8.52","17678"
"Ryan Zimmerman","Nationals","WAS @ HOU","1B","4.36","1.01",".57",".21",".01",".22",".57",".68",".02",".01",".38","1.07","7.20","11.25","8.47","4220"
"Curtis Granderson","Dodgers","LAN @ PIT","RF","4.75",".94",".56",".19",".02",".17",".64",".51",".05",".03",".68",".98","7.24","11.24","8.42","4747"
"Jedd Gyorko","Cardinals","SDN @ SLN","3B","4.16","1.03",".64",".19",".02",".18",".60",".71",".02",".01",".45",".77","7.17","11.23","8.41","10816"
"Steve Pearce","Blue Jays","TOR @ TBA","LF","4.76","1.08",".66",".20",".02",".21",".65",".53",".04",".02",".39",".90","7.16","11.13","8.50","9957"
"Nick Castellanos","Tigers","NYA @ DET","3B","4.21","1.05",".61",".21",".06",".17",".57",".71",".02",".01",".37",".94","7.13","11.17","8.43","11737"
"Josh Reddick","Astros","WAS @ HOU","RF","4.25",".98",".59",".19",".02",".18",".59",".62",".05",".02",".52",".82","7.16","11.17","8.40","3892"
"Mikie Mahtook","Tigers","NYA @ DET","CF","4.52","1.11",".69",".22",".06",".13",".65",".51",".08",".05",".37","1.03","7.08","11.00","8.46","13130"
"Freddy Galvis","Phillies","MIA @ PHI","SS","4.55","1.11",".73",".21",".04",".13",".62",".54",".10",".05",".37",".67","7.06","10.98","8.44","6609"
"Anthony Rendon","Nationals","WAS @ HOU","3B","4.25",".99",".57",".23",".02",".17",".53",".61",".07",".04",".50",".86","7.09","11.05","8.34","12861"
"Jason Heyward","Cubs","CHN @ CIN","RF","4.28",".99",".64",".17",".03",".15",".54",".56",".11",".05",".56",".63","7.09","11.02","8.37","4940"
"Eric Hosmer","Royals","COL @ KCA","1B","4.23","1.04",".66",".20",".01",".17",".55",".61",".04",".02",".50",".70","7.05","10.99","8.32","3516"
"Zack Cozart","Reds","CHN @ CIN","SS","4.54","1.05",".65",".20",".04",".16",".63",".52",".06",".02",".45",".86","7.01","10.90","8.31","2616"
"Jon Jay","Cubs","CHN @ CIN","CF","4.97","1.18",".87",".22",".02",".07",".72",".37",".07",".04",".61",".89","7.00","10.83","8.34","5227"
"Maikel Franco","Phillies","MIA @ PHI","3B","4.01","1.04",".62",".20",".01",".21",".55",".69",".02",".01",".32",".53","6.97","10.91","8.24","12179"
"Leury Garcia","White Sox","MIN @ CHA","LF","4.51","1.08",".77",".15",".02",".14",".55",".43",".25",".11",".31","1.08","6.93","10.72","8.41","5913"
"Evan Longoria","Rays","TOR @ TBA","3B","4.43","1.03",".63",".22",".01",".17",".58",".65",".02",".01",".43",".89","6.97","10.90","8.21","9368"
"Yadier Molina","Cardinals","SDN @ SLN","C","4.27","1.18",".83",".25",".01",".09",".60",".77",".03",".02",".32",".46","6.91","10.86","8.21","7007"
"Cameron Maybin","Angels","TEX @ ANA","LF","4.64","1.10",".80",".20",".02",".09",".67",".42",".16",".08",".46",".78","6.91","10.72","8.28","5223"
"Yulieski Gurriel","Astros","WAS @ HOU","1B","4.15","1.09",".68",".25",".01",".16",".53",".69",".06",".04",".26",".72","6.88","10.76","8.20","19198"
"Hanley Ramirez","Red Sox","BOS @ CLE","DH","4.43",".95",".56",".20",".00",".18",".55",".60",".07",".03",".51","1.05","6.94","10.83","8.14","8001"
"Aaron Hicks","Yankees","NYA @ DET","LF","4.65","1.03",".64",".22",".02",".15",".60",".52",".09",".05",".43",".87","6.92","10.76","8.20","5297"
"Jose Bautista","Blue Jays","TOR @ TBA","RF","4.44",".88",".52",".15",".01",".21",".58",".60",".03",".02",".57",".88","6.96","10.87","8.09","1887"
"Brett Gardner","Yankees","NYA @ DET","CF","4.75","1.04",".70",".17",".05",".11",".59",".41",".13",".06",".53",".86","6.90","10.67","8.24","9927"
"Rafael Devers","Red Sox","BOS @ CLE","3B","4.33","1.01",".64",".19",".01",".17",".53",".63",".09",".05",".36","1.06","6.87","10.73","8.15","17350"
"Nick Delmonico","White Sox","MIN @ CHA","LF","4.22",".91",".52",".18",".02",".19",".56",".57",".04",".02",".54",".95","6.90","10.75","8.06","13157"
"A.J. Ellis","Marlins","MIA @ PHI","C","4.29",".96",".61",".18",".00",".17",".54",".64",".03",".02",".55",".72","6.88","10.75","8.04","5677"
"Yoan Moncada","White Sox","MIN @ CHA","2B","4.41",".84",".55",".12",".02",".15",".57",".41",".23",".12",".53","1.54","6.89","10.65","8.13","17232"
"Kendrys Morales","Blue Jays","TOR @ TBA","DH","4.34","1.01",".61",".20",".00",".20",".55",".66",".01",".00",".38",".81","6.85","10.71","8.07","8610"
"Joe Mauer","Twins","MIN @ CHA","1B","4.75","1.06",".72",".23",".01",".10",".60",".49",".02",".01",".68",".82","6.88","10.69","8.08","1857"
"Lorenzo Cain","Royals","COL @ KCA","CF","4.42","1.11",".76",".21",".02",".11",".56",".44",".16",".06",".36",".82","6.78","10.51","8.19","9077"
"Randal Grichuk","Cardinals","SDN @ SLN","RF","3.94",".94",".52",".22",".02",".18",".53",".70",".05",".03",".32",".97","6.80","10.65","8.00","10243"
"Todd Frazier","Yankees","NYA @ DET","3B","4.11",".89",".49",".18",".00",".22",".53",".61",".08",".04",".38",".90","6.81","10.62","7.99","785"
"Avisail Garcia","White Sox","MIN @ CHA","RF","4.12","1.03",".67",".15",".02",".19",".52",".62",".06",".04",".32","1.05","6.74","10.52","8.04","5760"
"Steven Souza Jr.","Rays","TOR @ TBA","RF","4.21",".84",".51",".14",".01",".17",".54",".62",".10",".05",".52","1.30","6.79","10.61","7.91","5667"
"Josh Harrison","Pirates","LAN @ PIT","2B","4.57","1.21",".83",".25",".03",".10",".57",".40",".14",".09",".26",".73","6.68","10.33","8.16","8202"
"Wilmer Flores","Mets","ARI @ NYN","3B","4.18",".97",".57",".18",".01",".22",".51",".61",".02",".01",".38",".79","6.74","10.52","7.96","5827"
"Shin-Soo Choo","Rangers","TEX @ ANA","RF","4.62",".84",".54",".15",".01",".14",".57",".42",".10",".05",".78","1.08","6.81","10.54","7.91","3174"
"Gregor Blanco","Diamondbacks","ARI @ NYN","LF","4.84",".96",".68",".18",".03",".08",".58",".34",".17",".07",".66","1.02","6.74","10.40","7.99","3123"
"Miguel Rojas","Marlins","MIA @ PHI","SS","4.94","1.18",".87",".21",".02",".08",".71",".40",".08",".05",".40",".54","6.66","10.33","8.01","7802"
"Wil Myers","Padres","SDN @ SLN","1B","4.20",".90",".54",".19",".01",".15",".48",".58",".13",".05",".45","1.24","6.69","10.42","7.88","10047"
"Kolten Wong","Cardinals","SDN @ SLN","2B","4.05","1.04",".74",".19",".03",".08",".53",".55",".10",".04",".51",".46","6.65","10.35","7.90","12532"
"Daniel Murphy","Nationals","WAS @ HOU","2B","4.45","1.14",".73",".28",".02",".11",".54",".53",".04",".02",".37",".60","6.62","10.30","7.93","4316"
"Howie Kendrick","Nationals","WAS @ HOU","LF","4.66","1.21",".83",".24",".03",".11",".56",".43",".08",".04",".32",".99","6.59","10.20","8.01","4229"
"Adrian Gonzalez","Dodgers","LAN @ PIT","1B","4.44","1.02",".67",".21",".00",".13",".57",".63",".01",".01",".46",".79","6.63","10.37","7.78","1908"
"Eduardo Escobar","Twins","MIN @ CHA","3B","4.54","1.02",".65",".23",".03",".12",".53",".59",".04",".02",".46",".88","6.62","10.33","7.81","6153"
"Edwin Encarnacion","Indians","BOS @ CLE","DH","4.14",".79",".40",".14",".00",".24",".52",".58",".01",".01",".54","1.27","6.68","10.41","7.73","2151"
"Elvis Andrus","Rangers","TEX @ ANA","SS","4.52","1.03",".73",".20",".02",".09",".50",".50",".18",".07",".38",".76","6.55","10.18","7.87","8709"
"Ketel Marte","Diamondbacks","ARI @ NYN","SS","4.73","1.10",".79",".21",".03",".07",".57",".41",".18",".08",".35",".83","6.53","10.12","7.91","13613"
"Manuel Margot","Padres","SDN @ SLN","CF","4.61","1.14",".79",".21",".05",".09",".52",".32",".22",".12",".26",".91","6.50","10.02","8.00","14712"
"Eddie Rosario","Twins","MIN @ CHA","LF","4.32",".98",".60",".21",".02",".15",".52",".60",".08",".06",".30",".99","6.52","10.17","7.75","12155"
"Corey Dickerson","Rays","TOR @ TBA","LF","4.10",".94",".56",".20",".02",".16",".50",".62",".03",".02",".39",".96","6.48","10.13","7.63","10762"
"Eugenio Suarez","Reds","CHN @ CIN","3B","4.12",".90",".56",".17",".01",".16",".52",".54",".07",".04",".46","1.10","6.49","10.11","7.64","12552"
"Carlos Gonzalez","Rockies","COL @ KCA","RF","4.27",".94",".54",".22",".01",".18",".50",".56",".03",".01",".40",".95","6.48","10.10","7.64","7287"
"Scooter Gennett","Reds","CHN @ CIN","2B","4.23",".98",".64",".18",".02",".14",".51",".59",".06",".03",".37",".94","6.44","10.06","7.64","10339"
"Mike Napoli","Rangers","TEX @ ANA","1B","4.20",".76",".40",".12",".01",".23",".51",".60",".02",".01",".51","1.44","6.51","10.17","7.53","3057"
"Whit Merrifield","Royals","COL @ KCA","2B","4.53","1.10",".76",".22",".03",".09",".55",".40",".16",".08",".25",".75","6.40","9.91","7.79","11281"
"Delino DeShields","Rangers","TEX @ ANA","LF","4.73",".91",".65",".17",".02",".08",".52",".32",".27",".11",".47","1.34","6.43","9.91","7.72","11379"
"Chris Gimenez","Twins","MIN @ CHA","C","4.43",".88",".58",".14",".01",".16",".54",".59",".03",".02",".53","1.20","6.45","10.08","7.53","7324"
"Melky Cabrera","Royals","COL @ KCA","LF","4.32","1.13",".76",".24",".02",".11",".51",".54",".02",".01",".36",".49","6.38","9.94","7.66","4022"
"Max Kepler","Twins","MIN @ CHA","RF","4.08",".88",".51",".19",".03",".15",".54",".52",".05",".03",".48",".79","6.43","10.01","7.53","12144"
"Gerardo Parra","Rockies","COL @ KCA","LF","4.38","1.05",".67",".25",".02",".11",".49",".52",".10",".05",".30",".76","6.30","9.81","7.57","8553"
"Hyun Soo Kim","Phillies","MIA @ PHI","LF","4.11",".99",".70",".17",".01",".11",".53",".50",".05",".03",".51",".51","6.32","9.83","7.48","18718"
"Rougned Odor","Rangers","TEX @ ANA","2B","4.09",".86",".49",".15",".02",".20",".47",".58",".08",".05",".29",".92","6.30","9.84","7.46","12282"
"Nomar Mazara","Rangers","TEX @ ANA","RF","4.31",".89",".59",".14",".01",".15",".51",".58",".02",".01",".51",".90","6.30","9.84","7.38","14553"
"Jose Pirela","Padres","SDN @ SLN","LF","4.40","1.09",".73",".23",".04",".10",".48",".48",".07",".04",".32",".93","6.23","9.68","7.53","5485"
"Brandon Moss","Royals","COL @ KCA","DH","4.02",".78",".40",".16",".01",".20",".50",".55",".02",".01",".50","1.19","6.32","9.85","7.32","4467"
"Josh Bell","Pirates","LAN @ PIT","1B","4.27",".99",".69",".18",".03",".09",".52",".54",".04",".03",".47",".76","6.26","9.76","7.42","13145"
"Mitch Garver","Twins","MIN @ CHA","C","4.20",".88",".54",".18",".00",".16",".53",".50",".03",".02",".50","1.07","6.30","9.80","7.37","15161"
"Marwin Gonzalez","Astros","WAS @ HOU","SS","4.03",".91",".55",".19",".01",".16",".48",".55",".09",".05",".31","1.14","6.23","9.72","7.40","5497"
"Didi Gregorius","Yankees","NYA @ DET","SS","4.33","1.04",".72",".18",".02",".13",".51",".59",".05",".03",".27",".56","6.20","9.69","7.43","6012"
"David Freese","Pirates","LAN @ PIT","3B","4.16",".98",".67",".19",".00",".11",".51",".58",".01",".01",".45","1.05","6.15","9.62","7.25","9549"
"Brandon Drury","Diamondbacks","ARI @ NYN","2B","4.31",".97",".61",".22",".01",".13",".45",".62",".03",".02",".36",".97","6.14","9.60","7.27","11615"
"Brad Miller","Rays","TOR @ TBA","2B","3.87",".79",".48",".15",".03",".13",".50",".45",".08",".04",".60",".89","6.20","9.62","7.23","12775"
"Logan Forsythe","Dodgers","LAN @ PIT","2B","4.22",".97",".67",".19",".01",".09",".47",".51",".07",".04",".49",".96","6.14","9.55","7.28","7185"
"Mitch Moreland","Red Sox","BOS @ CLE","1B","4.11",".84",".48",".18",".00",".18",".48",".54",".01",".01",".48","1.14","6.16","9.61","7.19","3086"
"DJ LeMahieu","Rockies","COL @ KCA","2B","4.58","1.10",".83",".18",".02",".07",".51",".43",".11",".05",".36",".70","6.07","9.41","7.36","9874"
"James McCann","Tigers","NYA @ DET","C","4.11",".98",".64",".18",".02",".13",".49",".59",".02",".01",".33",".93","6.09","9.52","7.23","12859"
"Yangervis Solarte","Padres","SDN @ SLN","2B","4.29","1.00",".70",".19",".01",".10",".49",".49",".02",".01",".53",".57","6.11","9.50","7.24","5352"
"Andrelton Simmons","Angels","TEX @ ANA","SS","4.21","1.09",".79",".20",".01",".08",".49",".55",".05",".03",".31",".36","6.05","9.44","7.29","10847"
"Michael Conforto","Mets","ARI @ NYN","CF","4.38",".79",".46",".17",".01",".15",".55",".39",".03",".02",".63","1.32","6.17","9.56","7.16","16376"
"Sean Rodriguez","Pirates","LAN @ PIT","RF","4.05",".89",".53",".18",".01",".16",".47",".60",".04",".02",".34","1.19","6.08","9.51","7.17","6589"
"Jefry Marte","Angels","TEX @ ANA","3B","4.11",".93",".59",".19",".01",".14",".49",".53",".05",".03",".36",".79","6.07","9.47","7.20","5107"
"Cameron Rupp","Phillies","MIA @ PHI","C","3.89",".86",".51",".18",".01",".17",".48",".55",".02",".01",".40",".99","6.06","9.47","7.12","11146"
"Brian McCann","Astros","WAS @ HOU","C","3.79",".76",".44",".11",".00",".20",".52",".51",".01",".00",".50",".90","6.07","9.47","7.05","4810"
"Mike Aviles","Marlins","MIA @ PHI","SS","4.18",".98",".68",".17",".01",".12",".45",".59",".08",".04",".28",".61","5.97","9.34","7.15","5986"
"Trevor Story","Rockies","COL @ KCA","SS","3.93",".76",".40",".16",".02",".18",".47",".48",".09",".04",".37","1.28","6.00","9.33","7.05","12564"
"Carlos Beltran","Astros","WAS @ HOU","DH","3.91",".90",".52",".20",".00",".17",".50",".53",".01",".00",".30","1.04","5.95","9.30","7.04","589"
"Kik̩ Hernandez","Dodgers","LAN @ PIT","CF","4.10",".88",".55",".19",".02",".11",".45",".55",".05",".02",".41",".89","5.94","9.27","7.00","10472"
"Miguel Montero","Blue Jays","TOR @ TBA","C","4.12",".88",".60",".13",".01",".15",".48",".47",".02",".01",".52",".79","5.94","9.25","7.00","3364"
"Robinson Chirinos","Rangers","TEX @ ANA","C","3.97",".75",".40",".14",".00",".21",".46",".51",".04",".02",".39","1.16","5.95","9.27","6.96","3142"
"Adam Frazier","Pirates","LAN @ PIT","2B","4.46","1.10",".85",".19",".03",".03",".50",".32",".16",".12",".35",".59","5.86","9.05","7.18","15223"
"Chase Headley","Yankees","NYA @ DET","1B","4.22",".95",".63",".20",".01",".11",".50",".46",".04",".02",".39",".97","5.88","9.15","7.00","4720"
"Rene Rivera","Mets","CHN @ CIN","C","4.17",".89",".56",".16",".01",".16",".47",".57",".02",".01",".34","1.13","5.88","9.19","6.95","3648"
"Xander Bogaerts","Red Sox","BOS @ CLE","SS","4.22",".97",".67",".19",".02",".10",".45",".49",".06",".04",".35",".91","5.80","9.03","6.95","12161"
"Jorge Bonifacio","Royals","COL @ KCA","RF","4.13",".86",".56",".15",".02",".13",".47",".55",".04",".02",".35","1.07","5.79","9.04","6.84","12174"
"Michael Taylor","Nationals","WAS @ HOU","CF","4.03",".85",".52",".17",".03",".13",".40",".46",".14",".07",".28","1.40","5.77","8.96","6.91","11489"
"Tim Anderson","White Sox","MIN @ CHA","SS","3.88",".95",".66",".14",".02",".12",".41",".47",".15",".06",".17","1.08","5.70","8.87","6.95","15172"
"Derek Fisher","Astros","WAS @ HOU","LF","3.68",".73",".44",".13",".02",".14",".48",".45",".12",".06",".40","1.22","5.79","9.01","6.80","16192"
"Kevin Pillar","Blue Jays","TOR @ TBA","CF","4.23","1.01",".71",".21",".01",".08",".45",".46",".12",".05",".21",".61","5.68","8.84","6.90","12434"
"Juan Lagares","Mets","ARI @ NYN","CF","4.49",".98",".67",".18",".03",".10",".50",".34",".08",".05",".34","1.18","5.71","8.83","6.89","5384"
"Wilmer Difo","Nationals","WAS @ HOU","SS","4.56",".98",".73",".15",".05",".05",".47",".34",".18",".09",".30",".98","5.68","8.79","6.93","14320"
"Jorge Polanco","Twins","MIN @ CHA","SS","3.97",".93",".64",".19",".04",".07",".48",".44",".07",".06",".37",".66","5.65","8.79","6.75","13152"
"John Hicks","Tigers","NYA @ DET","C","4.00",".94",".62",".19",".02",".11",".45",".51",".06",".04",".25",".98","5.62","8.78","6.75","12547"
"JaCoby Jones","Tigers","NYA @ DET","OF","3.87",".82",".52",".15",".05",".10",".45",".42",".10",".06",".35","1.17","5.56","8.64","6.63","14818"
"Rey Fuentes","Diamondbacks","ARI @ NYN","CF","4.20",".88",".67",".13",".03",".05",".37",".39",".18",".08",".43",".98","5.54","8.59","6.68","10329"
"Chris Herrmann","Diamondbacks","ARI @ NYN","C","4.08",".71",".44",".13",".02",".12",".41",".47",".06",".03",".56","1.14","5.62","8.74","6.52","9284"
"Kole Calhoun","Angels","TEX @ ANA","RF","3.99",".89",".60",".18",".01",".10",".46",".45",".03",".02",".45",".73","5.57","8.67","6.59","11200"
"Raimel Tapia","Rockies","COL @ KCA","RF","4.04",".98",".69",".18",".06",".05",".40",".36",".16",".10",".25",".68","5.50","8.51","6.74","14350"
"Yolmer Sanchez","White Sox","MIN @ CHA","3B","4.00",".88",".61",".15",".02",".11",".40",".47",".10",".05",".28",".94","5.51","8.58","6.62","11602"
"Jose Ramirez","Indians","BOS @ CLE","3B","4.24",".93",".62",".22",".02",".07",".40",".38",".11",".07",".34",".80","5.50","8.52","6.63","13510"
"Cory Spangenberg","Padres","SDN @ SLN","3B","4.09",".92",".68",".14",".03",".07",".36",".44",".13",".06",".37","1.05","5.47","8.50","6.61","12294"
"Jay Bruce","Indians","BOS @ CLE","RF","4.03",".77",".41",".18",".01",".17",".42",".51",".03",".02",".29","1.36","5.51","8.61","6.49","9892"
"Jesse Winker","Reds","CHN @ CIN","RF","4.01",".88",".63",".16",".00",".09",".43",".44",".03",".01",".54",".76","5.51","8.57","6.51","13590"
"Francisco Lindor","Indians","BOS @ CLE","SS","4.42",".95",".64",".21",".01",".10",".44",".34",".09",".07",".31","1.00","5.47","8.46","6.61","12916"
"Pat Valaika","Rockies","COL @ KCA","DH","4.17",".89",".56",".20",".01",".12",".40",".48",".09",".05",".19","1.04","5.44","8.48","6.55","14885"
"Rajai Davis","Athletics","BOS @ CLE","CF","3.88",".78",".52",".18",".01",".07",".40",".37",".23",".07",".28","1.04","5.42","8.39","6.51","3708"
"Ronald Torreyes","Yankees","NYA @ DET","2B","3.99","1.02",".73",".19",".05",".05",".41",".45",".07",".04",".19",".46","5.35","8.33","6.55","11400"
