"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Christian Yelich","Brewers","PIT @ MIL","LF","4.52","1.13",".70",".26",".02",".14",".69",".47",".08",".04",".63",".92","7.62","11.80","8.99","11477"
"Enrique Hernandez","Dodgers","LAD @ SD","2B","4.81","1.04",".60",".26",".03",".15",".71",".55",".04",".03",".65",".97","7.64","11.88","8.91","10472"
"Francisco Lindor","Indians","CLE @ NYY","SS","4.82","1.08",".66",".22",".02",".19",".63",".51",".11",".06",".49",".97","7.50","11.64","8.90","12916"
"Lewis Brinson","Marlins","MIA @ CIN","CF","4.29",".96",".53",".20",".02",".22",".52",".71",".08",".05",".52","1.08","7.52","11.73","8.80","14352"
"Travis Shaw","Brewers","PIT @ MIL","3B","4.31",".98",".53",".23",".01",".21",".59",".70",".03",".02",".56",".87","7.52","11.75","8.75","11982"
"Kyle Schwarber","Cubs","CHC @ STL","LF","4.38",".92",".51",".15",".03",".24",".58",".69",".03",".02",".57","1.23","7.47","11.66","8.68","16478"
"Michael Brantley","Indians","CLE @ NYY","LF","4.49","1.21",".77",".27",".02",".15",".55",".67",".07",".04",".37",".61","7.37","11.50","8.82","4106"
"Jose Ramirez","Indians","CLE @ NYY","3B","4.59","1.07",".63",".27",".02",".15",".57",".56",".10",".06",".56",".75","7.43","11.54","8.77","13510"
"Anthony Rizzo","Cubs","CHC @ STL","1B","4.59","1.02",".61",".22",".01",".18",".61",".59",".04",".03",".62",".73","7.43","11.56","8.69","3473"
"Trea Turner","Nationals","PHI @ WSH","SS","4.44","1.08",".75",".19",".04",".10",".58",".46",".29",".13",".42",".92","7.36","11.38","8.86","16252"
"Yoenis Cespedes","Mets","COL @ NYM","LF","4.38","1.03",".58",".20",".02",".24",".65",".56",".02",".01",".47","1.10","7.40","11.51","8.71","13110"
"Justin Upton","Angels","LAA @ SEA","LF","4.56",".96",".50",".20",".01",".25",".57",".66",".05",".03",".43","1.40","7.40","11.54","8.67","5222"
"Lorenzo Cain","Brewers","PIT @ MIL","CF","4.63","1.19",".82",".23",".03",".11",".64",".38",".14",".07",".56",".75","7.36","11.36","8.83","9077"
"Brandon Belt","Giants","SF @ ATL","1B","4.48","1.01",".52",".29",".03",".18",".56",".59",".03",".02",".60","1.02","7.41","11.53","8.66","10264"
"Robinson Cano","Mariners","LAA @ SEA","2B","4.40","1.08",".68",".21",".01",".18",".63",".61",".01",".01",".55",".70","7.31","11.40","8.59","3269"
"Alex Bregman","Astros","HOU @ ARI","3B","4.48","1.15",".72",".29",".05",".10",".58",".66",".07",".05",".41",".57","7.24","11.31","8.61","17678"
"Cameron Maybin","Marlins","MIA @ CIN","RF","4.40",".94",".60",".21",".02",".11",".52",".55",".18",".09",".70",".78","7.30","11.33","8.54","5223"
"Martin Prado","Marlins","MIA @ CIN","3B","4.83","1.26",".86",".28",".01",".12",".71",".50",".02",".01",".44",".49","7.23","11.23","8.64","3312"
"Whit Merrifield","Royals","DET @ KC","2B","4.56","1.22",".83",".26",".04",".09",".59",".47",".16",".09",".33",".60","7.12","11.04","8.65","11281"
"Corey Dickerson","Pirates","PIT @ MIL","LF","4.33","1.13",".63",".27",".03",".19",".56",".66",".03",".02",".26",".89","7.13","11.13","8.50","10762"
"Starling Marte","Pirates","PIT @ MIL","CF","4.53","1.11",".78",".18",".03",".12",".54",".49",".19",".09",".42",".96","7.11","11.02","8.57","9241"
"Didi Gregorius","Yankees","CLE @ NYY","SS","4.39","1.11",".68",".23",".02",".19",".56",".63",".04",".03",".36",".73","7.11","11.10","8.46","6012"
"Austin Barnes","Dodgers","LAD @ SD","C","4.49",".95",".61",".21",".01",".12",".60",".55",".06",".04",".79",".70","7.18","11.16","8.32","12158"
"Gary Sanchez","Yankees","CLE @ NYY","C","4.29",".93",".49",".19",".00",".24",".56",".69",".02",".01",".42","1.15","7.10","11.11","8.30","11442"
"Gregory Polanco","Pirates","PIT @ MIL","RF","4.65","1.02",".57",".26",".01",".18",".60",".50",".09",".05",".43",".94","7.09","11.01","8.39","12907"
"Marcell Ozuna","Cardinals","CHC @ STL","LF","4.28","1.11",".70",".22",".02",".18",".56",".68",".01",".01",".36",".91","7.04","11.02","8.37","10324"
"Eddie Rosario","Twins","MIN @ CWS","LF","4.41","1.04",".61",".20",".03",".20",".54",".63",".07",".05",".30",".88","7.04","10.98","8.38","12155"
"Jose Martinez","Cardinals","CHC @ STL","1B","4.39","1.11",".71",".24",".01",".15",".57",".60",".03",".02",".46",".71","7.05","10.99","8.36","7996"
"Matt Adams","Nationals","PHI @ WSH","1B","4.24",".98",".55",".21",".01",".21",".50",".72",".01",".01",".42","1.07","7.04","11.02","8.26","9393"
"Jorge Soler","Royals","DET @ KC","DH","4.45",".95",".56",".20",".01",".18",".62",".52",".02",".02",".65","1.06","7.05","10.97","8.21","14221"
"Xander Bogaerts","Red Sox","BOS @ TEX","SS","4.53","1.17",".83",".22",".01",".11",".59",".59",".06",".03",".41",".77","6.91","10.78","8.27","12161"
"Max Kepler","Twins","MIN @ CWS","RF","4.64",".98",".56",".22",".03",".16",".54",".59",".04",".02",".52",".78","6.97","10.85","8.18","12144"
"Kyle Seager","Mariners","LAA @ SEA","3B","4.20",".95",".53",".21",".01",".20",".58",".61",".01",".01",".49",".79","6.95","10.84","8.12","9785"
"Jose Peraza","Reds","MIA @ CIN","SS","4.73","1.25",".94",".18",".03",".09",".62",".43",".18",".10",".23",".58","6.82","10.58","8.38","13593"
"Willson Contreras","Cubs","CHC @ STL","C","4.48","1.04",".65",".24",".01",".15",".55",".64",".03",".02",".44",".99","6.88","10.75","8.11","11609"
"Mitch Haniger","Mariners","LAA @ SEA","RF","4.10",".93",".52",".19",".02",".20",".55",".60",".04",".02",".46","1.12","6.90","10.76","8.09","14274"
"Jean Segura","Mariners","LAA @ SEA","SS","4.50","1.16",".82",".21",".03",".10",".58",".48",".14",".07",".32",".79","6.81","10.57","8.25","5933"
"Jackie Bradley Jr.","Red Sox","BOS @ TEX","CF","4.19",".93",".57",".17",".03",".17",".57",".58",".05",".03",".53",".82","6.88","10.72","8.06","12984"
"Marwin Gonzalez","Astros","HOU @ ARI","LF","4.26","1.12",".70",".27",".02",".12",".51",".61",".05",".03",".38",".78","6.82","10.63","8.14","5497"
"Derek Fisher","Astros","HOU @ ARI","LF","4.15",".94",".53",".20",".06",".15",".49",".58",".11",".06",".41","1.15","6.83","10.63","8.09","16192"
"Brian McCann","Astros","HOU @ ARI","C","4.37",".99",".64",".17",".01",".18",".56",".65",".01",".01",".46",".61","6.81","10.65","8.00","4810"
"Matt Olson","Athletics","BAL @ OAK","1B","4.10",".93",".49",".20",".01",".23",".56",".59",".02",".01",".40",".97","6.82","10.63","8.00","14344"
"Ian Kinsler","Angels","LAA @ SEA","2B","4.77","1.00",".62",".20",".01",".17",".61",".45",".09",".05",".45",".75","6.81","10.56","8.07","6195"
"Anthony Rendon","Nationals","PHI @ WSH","3B","4.33",".99",".62",".25",".01",".12",".52",".56",".04",".03",".62",".71","6.79","10.57","7.96","12861"
"Khris Davis","Athletics","BAL @ OAK","DH","4.21",".91",".47",".21",".01",".22",".55",".62",".01",".01",".39",".97","6.77","10.58","7.93","9112"
"Luis Valbuena","Angels","LAA @ SEA","1B","4.45",".87",".46",".16",".00",".24",".52",".64",".01",".01",".45","1.22","6.78","10.59","7.90","4969"
"Rhys Hoskins","Phillies","PHI @ WSH","LF","4.45",".78",".36",".17",".01",".24",".54",".48",".04",".03",".60","1.68","6.81","10.57","7.89","16472"
"Todd Frazier","Mets","COL @ NYM","3B","4.19",".82",".46",".17",".01",".18",".53",".57",".04",".02",".68",".93","6.81","10.60","7.85","785"
"Andrew McCutchen","Giants","SF @ ATL","RF","4.57","1.01",".63",".22",".02",".14",".59",".44",".06",".04",".52",".95","6.75","10.46","7.99","9847"
"Joe Mauer","Twins","MIN @ CWS","1B","4.84","1.08",".75",".24",".01",".08",".61",".37",".02",".01",".79",".60","6.77","10.46","7.96","1857"
"Logan Morrison","Twins","MIN @ CWS","DH","4.20",".82",".46",".15",".01",".20",".51",".56",".02",".02",".67",".85","6.76","10.52","7.82","9205"
"Dee Gordon","Mariners","LAA @ SEA","CF","4.62","1.25",".99",".16",".05",".04",".52",".34",".28",".11",".23",".81","6.57","10.13","8.19","8203"
"Edwin Encarnacion","Indians","CLE @ NYY","DH","4.38",".78",".44",".12",".00",".22",".54",".60",".01",".01",".62","1.37","6.73","10.50","7.74","2151"
"Jason Kipnis","Indians","CLE @ NYY","2B","4.70",".94",".55",".24",".02",".13",".60",".47",".07",".04",".53","1.21","6.69","10.38","7.84","9776"
"Yonder Alonso","Indians","CLE @ NYY","1B","4.28",".90",".52",".18",".00",".19",".51",".58",".01",".01",".56","1.09","6.68","10.41","7.79","2530"
"Eduardo Escobar","Twins","MIN @ CWS","SS","4.53",".97",".59",".20",".03",".16",".51",".61",".03",".02",".40",".87","6.63","10.35","7.83","6153"
"Domingo Santana","Brewers","PIT @ MIL","RF","4.21",".94",".58",".20",".01",".15",".50",".57",".05",".03",".54","1.30","6.61","10.30","7.75","10348"
"Josh Bell","Pirates","PIT @ MIL","1B","4.43",".96",".58",".21",".02",".15",".54",".56",".03",".02",".49",".89","6.59","10.27","7.74","13145"
"Leonys Martin","Tigers","DET @ KC","CF","4.63","1.11",".77",".19",".04",".10",".48",".41",".17",".09",".31",".95","6.49","10.04","7.92","11846"
"Mark Canha","Athletics","BAL @ OAK","1B","4.31","1.04",".58",".27",".02",".16",".51",".56",".03",".02",".29",".81","6.53","10.17","7.78","11445"
"Matt Joyce","Athletics","BAL @ OAK","LF","4.40",".93",".51",".25",".01",".16",".58",".49",".02",".02",".50",".76","6.58","10.23","7.71","3353"
"Eduardo Nunez","Red Sox","BOS @ TEX","2B","4.31","1.14",".81",".22",".01",".09",".51",".54",".14",".08",".24",".55","6.47","10.08","7.85","6848"
"Asdrubal Cabrera","Mets","COL @ NYM","2B","4.29","1.09",".70",".25",".01",".12",".54",".50",".02",".02",".44",".70","6.52","10.14","7.76","4962"
"Travis Jankowski","Padres","LAD @ SD","RF","4.63","1.13",".88",".17",".03",".04",".57",".30",".20",".10",".49","1.00","6.49","10.00","7.89","13768"
"Charlie Blackmon","Rockies","COL @ NYM","CF","4.50","1.04",".66",".19",".03",".17",".49",".38",".11",".06",".36","1.25","6.50","10.04","7.86","7859"
"Manny Machado","Orioles","BAL @ OAK","SS","4.37","1.06",".65",".22",".01",".18",".49",".55",".04",".03",".30",".69","6.49","10.10","7.77","11493"
"Adam Frazier","Pirates","PIT @ MIL","DH","4.76","1.14",".78",".25",".04",".08",".53",".36",".11",".08",".42",".74","6.48","10.01","7.85","15223"
"Kyle Farmer","Dodgers","LAD @ SD","C","4.38","1.09",".71",".28",".01",".09",".51",".58",".03",".02",".40",".70","6.48","10.12","7.72","14813"
"Jabari Blash","Angels","LAA @ SEA","LF","4.13",".72",".33",".13",".01",".25",".51",".56",".03",".02",".53","1.70","6.56","10.22","7.56","11247"
"Wilmer Flores","Mets","COL @ NYM","1B","4.09","1.00",".61",".21",".01",".18",".47",".64",".02",".01",".35",".60","6.46","10.11","7.66","5827"
"Jose Abreu","White Sox","MIN @ CWS","1B","4.31","1.04",".65",".21",".02",".16",".49",".53",".01",".01",".42",".78","6.45","10.04","7.68","15676"
"Jose Pirela","Padres","LAD @ SD","2B","4.19","1.12",".76",".24",".04",".09",".49",".56",".06",".04",".32",".70","6.40","9.97","7.71","5485"
"Salvador Perez","Royals","DET @ KC","C","4.26","1.07",".66",".23",".01",".17",".51",".61",".01",".01",".23",".71","6.40","10.01","7.66","7304"
"Jedd Gyorko","Cardinals","CHC @ STL","3B","4.08",".89",".54",".16",".01",".18",".50",".58",".03",".03",".48",".94","6.43","10.04","7.54","10816"
"A.J. Pollock","Diamondbacks","HOU @ ARI","CF","4.19",".94",".53",".24",".05",".13",".43",".53",".12",".06",".31",".96","6.37","9.90","7.61","9256"
"Josh Donaldson","Blue Jays","TOR @ TB","3B","4.51",".87",".52",".16",".01",".18",".53",".42",".03",".02",".62","1.31","6.42","9.94","7.50","5038"
"Tim Locastro","Dodgers","LAD @ SD","2B","4.16","1.05",".75",".22",".02",".06",".43",".51",".14",".08",".45",".60","6.31","9.81","7.57","15124"
"Mike Moustakas","Royals","DET @ KC","3B","4.36","1.09",".73",".19",".01",".16",".52",".61",".01",".01",".23",".54","6.28","9.84","7.54","4892"
"Brett Gardner","Yankees","CLE @ NYY","LF","4.60",".93",".65",".16",".03",".09",".57",".35",".12",".05",".62","1.03","6.37","9.84","7.53","9927"
"Aaron Hicks","Yankees","CLE @ NYY","CF","4.18",".80",".49",".16",".02",".13",".49",".46",".07",".05",".69",".99","6.35","9.85","7.37","5297"
"Ben Zobrist","Cubs","CHC @ STL","2B","4.80","1.03",".68",".23",".02",".09",".58",".37",".03",".02",".56",".70","6.29","9.74","7.46","7435"
"Marcus Semien","Athletics","BAL @ OAK","SS","4.51","1.07",".70",".23",".02",".13",".52",".43",".07",".04",".29",".78","6.19","9.60","7.47","12533"
"Paul DeJong","Cardinals","CHC @ STL","SS","3.96",".93",".52",".20",".01",".20",".44",".60",".02",".01",".28","1.20","6.21","9.70","7.37","18015"
"Johan Camargo","Braves","SF @ ATL","3B","3.99","1.04",".60",".30",".04",".11",".44",".58",".02",".01",".30",".80","6.19","9.65","7.39","14950"
"Denard Span","Rays","TOR @ TB","LF","4.47","1.00",".66",".20",".03",".11",".49",".41",".10",".05",".42",".67","6.19","9.59","7.43","8347"
"Dexter Fowler","Cardinals","CHC @ STL","RF","4.18",".86",".55",".18",".04",".10",".49",".50",".06",".03",".57",".92","6.23","9.69","7.29","4062"
"Ryon Healy","Mariners","LAA @ SEA","1B","3.99",".97",".58",".20",".01",".19",".50",".59",".01",".01",".22","1.06","6.16","9.63","7.34","15447"
"Teoscar Hernandez","Blue Jays","TOR @ TB","RF","4.62",".94",".55",".21",".02",".16",".49",".40",".11",".07",".29","1.56","6.16","9.54","7.40","13066"
"Zack Cozart","Angels","LAA @ SEA","3B","4.24",".93",".56",".19",".02",".16",".49",".51",".02",".01",".41",".83","6.18","9.62","7.31","2616"
"Matt Chapman","Athletics","BAL @ OAK","3B","3.98",".87",".45",".20",".03",".19",".49",".52",".03",".02",".33",".94","6.18","9.63","7.29","16505"
"David Peralta","Diamondbacks","HOU @ ARI","LF","4.47","1.05",".66",".23",".05",".11",".49",".34",".06",".03",".40","1.08","6.11","9.43","7.38","2136"
"Paul Goldschmidt","Diamondbacks","HOU @ ARI","1B","4.28",".87",".51",".19",".02",".14",".46",".44",".06",".03",".52","1.45","6.15","9.54","7.24","9218"
"C.J. Cron","Rays","TOR @ TB","1B","4.37",".94",".55",".20",".01",".19",".48",".51",".03",".02",".27","1.09","6.10","9.49","7.27","12546"
"Tucker Barnhart","Reds","MIA @ CIN","C","4.09",".91",".56",".21",".01",".13",".43",".52",".02",".01",".53",".70","6.11","9.51","7.19","10200"
"Nick Markakis","Braves","SF @ ATL","RF","4.31","1.08",".78",".24",".01",".06",".49",".55",".01",".01",".46",".57","6.06","9.46","7.22","5930"
"Francisco Cervelli","Pirates","PIT @ MIL","C","4.23",".92",".60",".18",".02",".12",".47",".48",".02",".01",".56",".93","6.09","9.47","7.17","5275"
"Tyler Flowers","Braves","SF @ ATL","C","4.10",".92",".60",".21",".00",".12",".48",".53",".01",".01",".52",".96","6.09","9.50","7.14","9134"
"Shin-Soo Choo","Rangers","BOS @ TEX","DH","4.41",".86",".59",".14",".01",".13",".49",".41",".06",".04",".62","1.25","6.09","9.45","7.16","3174"
"Matt Carpenter","Cardinals","CHC @ STL","3B","4.48",".78",".48",".18",".02",".10",".58",".37",".02",".01",".78","1.11","6.13","9.50","7.05","8090"
"Alex Verdugo","Dodgers","LAD @ SD","LF","4.27","1.06",".76",".21",".02",".07",".46",".55",".04",".03",".37",".58","5.99","9.34","7.19","17027"
"Nick Hundley","Giants","SF @ ATL","C","4.38",".99",".59",".27",".01",".13",".45",".58",".02",".01",".28","1.03","5.98","9.35","7.13","3376"
"Javier Baez","Cubs","CHC @ STL","2B","4.04","1.01",".64",".21",".02",".14",".42",".53",".07",".03",".21","1.04","5.94","9.26","7.18","12979"
"Mike Zunino","Mariners","LAA @ SEA","C","3.86",".74",".37",".15",".00",".22",".49",".52",".01",".01",".44","1.45","6.03","9.40","7.00","13265"
"Chris Davis","Orioles","BAL @ OAK","1B","4.28",".76",".42",".15",".00",".19",".46",".49",".01",".01",".55","1.42","6.04","9.39","7.00","9272"
"Colin Moran","Pirates","PIT @ MIL","3B","4.12",".96",".62",".19",".01",".13",".43",".51",".02",".02",".39",".95","5.90","9.19","7.03","16909"
"Gregor Blanco","Giants","SF @ ATL","DH","4.68","1.04",".73",".22",".05",".04",".48",".29",".11",".06",".42",".94","5.84","9.01","7.10","3123"
"Delino DeShields","Rangers","BOS @ TEX","CF","4.51",".96",".71",".17",".02",".06",".44",".28",".21",".10",".43","1.42","5.83","8.98","7.08","11379"
"Nolan Arenado","Rockies","COL @ NYM","3B","4.31",".94",".56",".20",".02",".16",".41",".44",".02",".02",".34","1.09","5.80","8.99","6.94","9777"
"Andrelton Simmons","Angels","LAA @ SEA","SS","4.35","1.04",".73",".21",".01",".08",".44",".43",".07",".04",".34",".49","5.76","8.95","6.97","10847"
"Manuel Margot","Padres","LAD @ SD","CF","3.98","1.02",".73",".18",".05",".07",".39",".48",".12",".06",".26",".63","5.72","8.90","6.98","14712"
"Pedro Alvarez","Orioles","BAL @ OAK","DH","4.07",".83",".45",".17",".00",".20",".43",".51",".01",".01",".32","1.10","5.79","9.02","6.83","2495"
"Robbie Grossman","Twins","MIN @ CWS","DH","4.30",".82",".53",".18",".01",".09",".48",".40",".04",".02",".65",".78","5.83","9.04","6.80","5254"
"Renato Nunez","Rangers","BOS @ TEX","3B","4.01",".78",".42",".14",".01",".21",".44",".55",".02",".01",".30","1.45","5.78","9.03","6.80","14503"
"Justin Smoak","Blue Jays","TOR @ TB","1B","4.32",".85",".51",".18",".00",".16",".42",".48",".01",".01",".47","1.21","5.78","9.00","6.80","9054"
"Yolmer Sanchez","White Sox","MIN @ CWS","3B","4.41",".98",".68",".18",".05",".08",".48",".37",".09",".06",".36",".87","5.72","8.87","6.91","11602"
"Nomar Mazara","Rangers","BOS @ TEX","RF","4.21",".94",".65",".15",".01",".14",".42",".52",".01",".01",".35","1.17","5.68","8.86","6.78","14553"
"Cheslor Cuthbert","Royals","DET @ KC","DH","4.15","1.01",".69",".21",".01",".10",".47",".46",".02",".01",".34",".67","5.66","8.82","6.80","10473"
"Freddy Galvis","Padres","LAD @ SD","SS","4.09","1.03",".75",".17",".03",".07",".42",".48",".07",".04",".30",".68","5.63","8.77","6.83","6609"
"Neil Walker","Yankees","CLE @ NYY","2B","4.09",".86",".56",".16",".01",".13",".45",".49",".02",".01",".46",".95","5.70","8.88","6.72","7539"
"Leury Garcia","White Sox","MIN @ CWS","LF","4.52","1.00",".72",".17",".05",".06",".44",".33",".14",".07",".31","1.07","5.62","8.68","6.87","5913"
"Nick Delmonico","White Sox","MIN @ CWS","LF","4.21",".85",".56",".17",".02",".11",".43",".46",".03",".02",".51",".87","5.68","8.84","6.69","13157"
"Matt Davidson","White Sox","MIN @ CWS","DH","4.12",".75",".43",".13",".01",".18",".43",".51",".01",".01",".44","1.47","5.67","8.85","6.62","7226"
"Miguel Andujar","Yankees","CLE @ NYY","3B","3.98",".94",".57",".23",".02",".13",".43",".52",".03",".02",".20",".96","5.60","8.74","6.72","15878"
"Pablo Sandoval","Giants","SF @ ATL","DH","4.27",".92",".56",".23",".01",".12",".43",".50",".02",".01",".29",".82","5.61","8.75","6.68","5409"
"Victor Martinez","Tigers","DET @ KC","DH","4.42","1.02",".73",".18",".00",".11",".43",".47",".01",".00",".35",".55","5.57","8.68","6.71","393"
"Sandy Leon","Red Sox","BOS @ TEX","C","4.08",".86",".59",".15",".01",".11",".51",".48",".02",".01",".40",".86","5.61","8.75","6.62","5273"
"Alen Hanson","Giants","SF @ ATL","2b","4.04",".92",".62",".18",".06",".07",".35",".40",".17",".10",".27",".78","5.55","8.60","6.77","12926"
"Brad Miller","Rays","TOR @ TB","1B","4.16",".78",".45",".16",".03",".14",".43",".44",".04",".02",".46","1.12","5.61","8.72","6.59","12775"
"Billy Hamilton","Reds","MIA @ CIN","CF","3.85",".78",".57",".13",".04",".04",".41",".31",".26",".09",".41",".88","5.57","8.60","6.71","10199"
"Michael A. Taylor","Nationals","PHI @ WSH","CF","3.89",".83",".53",".16",".02",".12",".37",".44",".12",".06",".31","1.28","5.56","8.63","6.65","11489"
"Tyler Austin","Yankees","CLE @ NYY","1B","3.84",".74",".39",".17",".01",".17",".43",".49",".03",".02",".37","1.49","5.59","8.72","6.54","11850"
"Wilson Ramos","Rays","TOR @ TB","C","4.06",".95",".63",".16",".00",".16",".44",".48",".01",".01",".22",".68","5.52","8.61","6.64","1433"
"Yangervis Solarte","Blue Jays","TOR @ TB","2B","4.42",".97",".65",".19",".01",".12",".43",".43",".02",".01",".33",".81","5.52","8.58","6.64","5352"
"Odubel Herrera","Phillies","PHI @ WSH","CF","4.36","1.00",".66",".22",".02",".10",".39",".38",".06",".04",".29","1.24","5.50","8.52","6.68","11476"
"Juan Lagares","Mets","COL @ NYM","CF","4.49","1.06",".77",".20",".04",".05",".50",".29",".08",".06",".31",".91","5.47","8.45","6.70","5384"
"Daniel Descalso","Diamondbacks","HOU @ ARI","2B","4.38",".85",".52",".18",".05",".09",".47",".33",".04",".02",".47","1.11","5.54","8.58","6.57","8392"
"Carlos Santana","Phillies","PHI @ WSH","1B","4.14",".70",".38",".17",".01",".14",".41",".41",".03",".01",".61","1.01","5.59","8.67","6.46","2396"
"Niko Goodrum","Tigers","DET @ KC","LF","4.10",".89",".57",".18",".03",".10",".39",".44",".10",".05",".26","1.10","5.48","8.51","6.60","12092"
