"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Jonathan Schoop","Orioles","OAK @ BAL","2B","4.43","1.19",".67",".23",".00",".29",".68",".75",".02",".01",".28",".92","8.07","12.61","9.56","11265"
"Adam Jones","Orioles","OAK @ BAL","CF","4.32","1.14",".66",".18",".01",".29",".68",".74",".03",".01",".29",".79","7.93","12.41","9.40","6368"
"Jean Segura","Mariners","SEA @ ATL","SS","4.85","1.28",".92",".22",".02",".13",".68",".45",".26",".11",".35",".83","7.83","12.10","9.51","5933"
"Tim Beckham","Orioles","OAK @ BAL","SS","4.65","1.19",".75",".17",".04",".22",".72",".59",".09",".05",".31","1.26","7.84","12.20","9.38","7949"
"David Peralta","Diamondbacks","ARI @ NYN","LF","4.88","1.26",".80",".25",".02",".18",".72",".50",".09",".05",".43",".78","7.85","12.17","9.40","2136"
"Mark Trumbo","Orioles","OAK @ BAL","DH","4.01","1.03",".54",".17",".00",".32",".66",".77",".01",".01",".32",".97","7.86","12.31","9.23","6876"
"Eduardo Nunez","Red Sox","BOS @ CLE","2B","4.82","1.21",".81",".27",".01",".13",".62",".54",".27",".10",".28",".80","7.73","11.98","9.35","6848"
"Ryan Braun","Brewers","MIL @ SFN","LF","4.58","1.12",".71",".21",".02",".18",".61",".63",".12",".05",".46",".83","7.74","12.04","9.19","3410"
"Eric Thames","Brewers","MIL @ SFN","1B","4.80","1.04",".62",".21",".03",".17",".70",".44",".08",".03",".72","1.08","7.70","11.91","9.02","3711"
"Justin Turner","Dodgers","LAN @ PIT","3B","4.58","1.24",".81",".27",".01",".16",".62",".63",".04",".02",".43",".76","7.51","11.70","8.95","5235"
"Starling Marte","Pirates","LAN @ PIT","LF","4.56","1.20",".81",".24",".02",".12",".60",".42",".26",".15",".34","1.04","7.48","11.55","9.09","9241"
"Yonder Alonso","Mariners","SEA @ ATL","1B","4.74","1.06",".65",".23",".00",".17",".72",".49",".04",".03",".67",".90","7.55","11.72","8.83","2530"
"Trey Mancini","Orioles","OAK @ BAL","LF","4.22","1.11",".67",".18",".02",".24",".67",".66",".03",".02",".31","1.00","7.47","11.66","8.86","15149"
"Leury Garcia","White Sox","MIN @ CHA","LF","4.58","1.09",".76",".15",".02",".16",".61",".51",".25",".12",".35","1.09","7.43","11.53","8.94","5913"
"Andrew McCutchen","Pirates","LAN @ PIT","CF","4.35","1.06",".66",".20",".02",".17",".60",".57",".06",".04",".63",".96","7.48","11.62","8.79","9847"
"Yoan Moncada","White Sox","MIN @ CHA","2B","4.46",".84",".53",".12",".02",".17",".64",".47",".25",".13",".64","1.49","7.50","11.62","8.78","17232"
"Rajai Davis","Athletics","OAK @ BAL","CF","4.74","1.09",".73",".20",".02",".14",".60",".46",".27",".12",".36","1.04","7.40","11.45","8.92","3708"
"Mitch Haniger","Mariners","SEA @ ATL","RF","4.42","1.02",".64",".19",".02",".17",".58",".71",".07",".04",".51","1.06","7.41","11.59","8.69","14274"
"Hanley Ramirez","Red Sox","BOS @ CLE","DH","4.50",".94",".55",".18",".00",".21",".60",".67",".06",".03",".55","1.08","7.43","11.61","8.66","8001"
"Avisail Garcia","White Sox","MIN @ CHA","RF","4.16","1.06",".67",".16",".02",".21",".59",".69",".07",".04",".39","1.00","7.37","11.52","8.73","5760"
"Marcus Semien","Athletics","OAK @ BAL","SS","4.62","1.03",".63",".18",".02",".21",".62",".57",".07",".04",".47","1.09","7.33","11.40","8.65","12533"
"Rafael Devers","Red Sox","BOS @ CLE","3B","4.39","1.01",".62",".18",".01",".20",".57",".69",".09",".05",".39","1.11","7.28","11.38","8.60","17350"
"Jay Bruce","Indians","BOS @ CLE","RF","4.20",".92",".47",".21",".01",".23",".60",".73",".04",".02",".41","1.09","7.31","11.44","8.50","9892"
"Nick Delmonico","White Sox","MIN @ CHA","LF","4.26",".92",".52",".18",".02",".20",".61",".60",".04",".02",".61",".92","7.31","11.38","8.49","13157"
"Yasiel Puig","Dodgers","LAN @ PIT","RF","4.27","1.09",".69",".19",".03",".18",".56",".64",".07",".04",".39",".87","7.22","11.26","8.58","14225"
"Albert Pujols","Angels","TEX @ ANA","DH","4.37","1.04",".65",".17",".00",".22",".58",".74",".02",".01",".36",".62","7.20","11.29","8.48","1177"
"Wilmer Flores","Mets","ARI @ NYN","3B","4.16","1.06",".62",".19",".01",".24",".58",".73",".02",".01",".28",".61","7.18","11.25","8.50","5827"
"Corey Seager","Dodgers","LAN @ PIT","SS","4.69","1.17",".75",".26",".01",".15",".63",".51",".03",".02",".46",".92","7.15","11.10","8.51","13624"
"Asdrubal Cabrera","Mets","ARI @ NYN","2B","4.46","1.03",".61",".23",".01",".19",".66",".53",".05",".02",".44",".72","7.12","11.08","8.40","4962"
"Chris Taylor","Dodgers","LAN @ PIT","LF","4.81","1.21",".82",".25",".05",".10",".63",".39",".16",".08",".35","1.17","7.05","10.89","8.56","13757"
"Denard Span","Giants","MIL @ SFN","CF","4.59","1.23",".87",".25",".05",".07",".62",".40",".15",".06",".42",".43","7.04","10.89","8.54","8347"
"Adrian Beltre","Rangers","TEX @ ANA","3B","4.34","1.09",".70",".18",".01",".20",".54",".65",".01",".01",".43",".65","7.06","11.03","8.37","639"
"Curtis Granderson","Mets","LAN @ PIT","RF","4.48",".91",".53",".18",".02",".18",".61",".61",".04",".02",".60",".98","7.13","11.12","8.27","4747"
"Neil Walker","Brewers","MIL @ SFN","2B","4.69","1.12",".75",".19",".03",".14",".62",".49",".03",".02",".54",".69","7.04","10.93","8.37","7539"
"Seth Smith","Orioles","OAK @ BAL","RF","3.76",".92",".50",".20",".01",".22",".63",".57",".01",".00",".51",".72","7.02","10.95","8.18","7331"
"Brandon Phillips","Braves","SEA @ ATL","3B","4.53","1.25",".90",".23",".01",".13",".63",".52",".08",".05",".25",".53","6.88","10.72","8.36","791"
"C.J. Cron","Angels","TEX @ ANA","1B","4.26","1.05",".65",".20",".01",".20",".55",".67",".03",".02",".32",".85","6.90","10.79","8.18","12546"
"Ender Inciarte","Braves","SEA @ ATL","CF","4.64","1.26",".94",".22",".03",".07",".62",".41",".16",".09",".34",".59","6.85","10.61","8.36","4922"
"Hunter Pence","Giants","MIL @ SFN","RF","4.49","1.15",".78",".20",".03",".15",".61",".53",".05",".02",".35",".78","6.86","10.67","8.23","8252"
"Yasmani Grandal","Dodgers","LAN @ PIT","C","4.38",".92",".54",".18",".01",".19",".58",".67",".02",".01",".46","1.14","6.89","10.79","8.03","11368"
"Mike Zunino","Mariners","SEA @ ATL","C","4.21",".83",".43",".15",".00",".25",".53",".68",".02",".01",".46","1.43","6.88","10.77","7.98","13265"
"Jose Ramirez","Indians","BOS @ CLE","3B","4.40","1.05",".68",".25",".02",".10",".56",".50",".13",".08",".43",".56","6.81","10.57","8.11","13510"
"Ryon Healy","Athletics","OAK @ BAL","DH","4.31","1.10",".69",".21",".01",".20",".55",".65",".01",".01",".24","1.02","6.77","10.58","8.09","15447"
"Byron Buxton","Twins","MIN @ CHA","CF","4.56",".93",".60",".15",".02",".17",".51",".57",".14",".05",".43","1.63","6.81","10.60","8.07","14161"
"Travis Shaw","Brewers","MIL @ SFN","3B","4.48",".96",".60",".21",".02",".13",".57",".57",".04",".02",".59",".88","6.84","10.66","8.00","11982"
"Domingo Santana","Brewers","MIL @ SFN","RF","4.38",".93",".60",".18",".01",".14",".54",".61",".08",".03",".57","1.21","6.83","10.66","7.98","10348"
"Francisco Lindor","Indians","BOS @ CLE","SS","4.61","1.09",".72",".22",".01",".13",".57",".46",".11",".08",".41",".73","6.74","10.46","8.08","12916"
"Cameron Maybin","Angels","TEX @ ANA","LF","4.57","1.04",".74",".19",".02",".09",".63",".40",".15",".08",".46",".90","6.66","10.31","7.96","5223"
"Ben Gamel","Mariners","SEA @ ATL","LF","4.32","1.02",".71",".20",".03",".08",".50",".54",".12",".07",".47",".98","6.58","10.24","7.84","12160"
"Jarrett Parker","Giants","MIL @ SFN","LF","4.38",".96",".64",".19",".03",".11",".55",".47",".08",".04",".59","1.14","6.61","10.27","7.79","11624"
"Brandon Nimmo","Mets","ARI @ NYN","LF","4.57",".99",".66",".18",".02",".12",".62",".34",".09",".06",".59","1.00","6.58","10.16","7.79","12927"
"Jackie Bradley Jr.","Red Sox","BOS @ CLE","CF","3.94",".83",".48",".16",".01",".18",".55",".54",".06",".02",".52","1.07","6.55","10.20","7.63","12984"
"Welington Castillo","Orioles","OAK @ BAL","C","3.89",".95",".57",".16",".00",".21",".58",".59",".01",".01",".30",".98","6.48","10.12","7.65","3256"
"Matt Chapman","Athletics","OAK @ BAL","3B","4.09",".80",".41",".15",".02",".23",".52",".55",".05",".03",".43","1.36","6.52","10.15","7.60","16505"
"Josh Harrison","Pirates","LAN @ PIT","2B","4.45","1.14",".79",".24",".03",".09",".54",".43",".12",".08",".30",".79","6.41","9.93","7.78","8202"
"Brandon Crawford","Giants","MIL @ SFN","SS","4.19","1.00",".66",".22",".04",".09",".52",".60",".04",".02",".46",".66","6.43","10.05","7.60","5343"
"Ketel Marte","Diamondbacks","ARI @ NYN","SS","4.23","1.07",".76",".21",".03",".06",".44",".55",".17",".07",".34",".59","6.38","9.93","7.70","13613"
"Keon Broxton","Brewers","MIL @ SFN","CF","4.16",".77",".47",".15",".04",".11",".43",".46",".24",".10",".47","1.37","6.37","9.87","7.54","9253"
"Austin Jackson","Indians","BOS @ CLE","LF","4.50","1.02",".66",".22",".02",".11",".55",".42",".09",".05",".40","1.11","6.33","9.82","7.57","9848"
"Pablo Sandoval","Giants","MIL @ SFN","3B","4.28","1.06",".74",".21",".01",".10",".52",".59",".01",".01",".41",".56","6.29","9.84","7.47","5409"
"Elvis Andrus","Rangers","TEX @ ANA","SS","4.45","1.06",".74",".22",".02",".08",".47",".46",".15",".07",".35",".77","6.25","9.70","7.56","8709"
"Carlos Santana","Indians","BOS @ CLE","1B","4.08",".77",".44",".17",".01",".15",".53",".49",".04",".02",".70",".81","6.38","9.92","7.34","2396"
"Jason Castro","Twins","MIN @ CHA (2)","C","4.09",".70",".39",".17",".01",".13",".58",".49",".03",".02",".74","1.19","6.31","9.82","7.18","8722"
"Joe Mauer","Twins","MIN @ CHA","1B","4.66",".96",".66",".21",".01",".08",".52",".43",".02",".01",".67","1.01","6.23","9.66","7.30","1857"
"Nick Markakis","Braves","SEA @ ATL","RF","4.22","1.02",".72",".22",".00",".08",".53",".54",".02",".01",".49",".64","6.17","9.63","7.29","5930"
"Kurt Suzuki","Braves","SEA @ ATL","C","4.12","1.00",".66",".20",".01",".13",".49",".62",".01",".00",".34",".59","6.14","9.61","7.28","8259"
"Daniel Descalso","Diamondbacks","ARI @ NYN","2B","4.35",".87",".56",".19",".02",".10",".48",".53",".05",".02",".57",".89","6.17","9.62","7.22","8392"
"Mike Napoli","Rangers","TEX @ ANA","1B","4.13",".75",".40",".12",".01",".22",".47",".56",".02",".01",".47","1.47","6.18","9.64","7.17","3057"
"Tim Anderson","White Sox","MIN @ CHA","SS","3.93",".96",".66",".15",".02",".13",".45",".52",".15",".07",".21","1.07","6.07","9.45","7.33","15172"
"David Freese","Pirates","LAN @ PIT","3B","4.26",".95",".65",".18",".00",".11",".51",".51",".01",".01",".53","1.14","6.10","9.50","7.17","9549"
"Delino DeShields","Rangers","TEX @ ANA","LF","4.65",".94",".68",".17",".02",".08",".48",".29",".23",".12",".42","1.37","6.03","9.29","7.29","11379"
"Jed Lowrie","Athletics","OAK @ BAL","2B","4.51","1.01",".68",".24",".01",".08",".52",".47",".01",".01",".48",".80","6.03","9.38","7.14","4418"
"Chad Pinder","Athletics","OAK @ BAL","RF","4.20",".96",".61",".19",".01",".15",".49",".50",".05",".03",".27","1.18","5.98","9.33","7.16","15191"
"Leonys Martin","Mariners","SEA @ ATL","RF","4.09",".86",".58",".15",".02",".10",".42",".48",".17",".07",".39","1.12","5.97","9.28","7.12","11846"
"Eduardo Escobar","Twins","MIN @ CHA","3B","4.44",".92",".58",".21",".03",".10",".47",".51",".03",".02",".46","1.04","5.98","9.32","7.05","6153"
"Xander Bogaerts","Red Sox","BOS @ CLE","SS","4.27",".96",".65",".19",".02",".10",".47",".49",".06",".03",".38",".92","5.93","9.24","7.08","12161"
"Brandon Guyer","Indians","BOS @ CLE","LF","3.98",".86",".53",".20",".01",".12",".47",".52",".05",".02",".46",".89","5.96","9.29","7.01","2636"
"Eddie Rosario","Twins","MIN @ CHA","LF","4.23",".92",".57",".20",".02",".12",".45",".53",".07",".05",".28","1.15","5.89","9.19","7.03","12155"
"Jefry Marte","Angels","TEX @ ANA","3B","4.05",".89",".56",".17",".01",".15",".46",".50",".05",".04",".37",".90","5.90","9.20","7.00","5107"
"Andrelton Simmons","Angels","TEX @ ANA","SS","4.16","1.03",".73",".19",".01",".09",".47",".52",".05",".03",".33",".42","5.85","9.13","7.03","10847"
"Adrian Gonzalez","Dodgers","LAN @ PIT","1B","4.16",".96",".62",".21",".00",".12",".45",".53",".01",".01",".40",".80","5.86","9.14","6.95","1908"
"Chris Gimenez","Twins","MIN @ CHA","C","4.34",".80",".52",".13",".01",".14",".48",".52",".03",".02",".52","1.39","5.88","9.17","6.85","7324"
"Jose Osuna","Pirates","LAN @ PIT","1B","4.15",".98",".65",".21",".03",".09",".45",".59",".04",".03",".26",".82","5.78","9.05","6.91","12937"
"Manny Pina","Brewers","MIL @ SFN","C","4.28",".98",".67",".21",".01",".09",".43",".57",".04",".02",".33",".77","5.79","9.05","6.91","2829"
"Sean Rodriguez","Pirates","LAN @ PIT","RF","4.04",".85",".52",".17",".01",".14",".46",".52",".04",".03",".38","1.27","5.82","9.08","6.86","6589"
"Adam Engel","White Sox","MIN @ CHA","CF","3.70",".73",".48",".13",".02",".11",".43",".44",".21",".10",".39","1.11","5.82","9.03","6.89","15082"
"Yolmer Sanchez","White Sox","MIN @ CHA","3B","4.05",".90",".62",".15",".03",".11",".44",".49",".10",".05",".33",".93","5.78","9.00","6.92","11602"
"Dansby Swanson","Braves","SEA @ ATL","SS","3.88",".91",".61",".18",".02",".10",".46",".51",".05",".03",".40",".84","5.78","9.02","6.86","18314"
"Shin-Soo Choo","Rangers","TEX @ ANA","RF","4.54",".82",".55",".16",".01",".10",".49",".35",".07",".04",".61","1.21","5.82","9.00","6.82","3174"
"Ozzie Albies","Braves","SEA @ ATL","2B","4.00",".95",".67",".18",".05",".05",".43",".46",".14",".08",".31",".81","5.72","8.89","6.91","16556"
"Dominic Smith","Mets","ARI @ NYN","1B","4.05",".93",".61",".18",".01",".13",".45",".47",".02",".01",".37",".78","5.74","8.93","6.84","15653"
"Nick Hundley","Giants","MIL @ SFN","C","4.08",".95",".62",".22",".01",".10",".44",".55",".03",".02",".29",".88","5.69","8.90","6.79","3376"
"Mitch Garver","Twins","MIN @ CHA","C","4.11",".82",".52",".16",".00",".13",".47",".43",".03",".02",".50","1.24","5.68","8.83","6.66","15161"
"Max Kepler","Twins","MIN @ CHA","RF","3.99",".79",".48",".17",".03",".12",".46",".45",".05",".03",".46",".94","5.67","8.82","6.65","12144"
"Orlando Arcia","Brewers","MIL @ SFN","SS","4.04",".90",".64",".16",".03",".07",".38",".48",".14",".07",".31",".72","5.59","8.71","6.74","13185"
"Brock Holt","Red Sox","BOS @ CLE","LF","4.17",".87",".62",".16",".01",".08",".46",".42",".07",".04",".50","1.00","5.64","8.75","6.67","9345"
"Dustin Garneau","Athletics","OAK @ BAL","C","3.98",".79",".47",".16",".01",".15",".44",".47",".02",".02",".32",".96","5.41","8.44","6.39","9433"
"Nomar Mazara","Rangers","TEX @ ANA","RF","4.24",".86",".59",".15",".01",".11",".43",".47",".01",".01",".39","1.00","5.35","8.35","6.34","14553"
"Robinson Chirinos","Rangers","TEX @ ANA","C","3.77",".73",".41",".14",".00",".18",".43",".43",".03",".01",".34","1.13","5.35","8.32","6.29","3142"
"Rougned Odor","Rangers","TEX @ ANA","2B","4.02",".82",".51",".16",".02",".14",".38",".48",".07",".05",".21",".98","5.29","8.26","6.34","12282"
"Jordy Mercer","Pirates","LAN @ PIT","SS","3.92",".92",".64",".18",".02",".08",".40",".45",".02",".01",".36",".72","5.29","8.25","6.34","6547"
"Chase Utley","Dodgers","LAN @ PIT","2B","4.05",".87",".58",".18",".02",".08",".40",".46",".03",".02",".39",".73","5.28","8.23","6.29","1679"
"Jorge Polanco","Twins","MIN @ CHA","SS","3.88",".85",".58",".18",".04",".06",".44",".42",".07",".05",".37",".79","5.27","8.20","6.29","13152"
"Kelby Tomlinson","Giants","MIL @ SFN","2B","3.83",".94",".76",".13",".03",".02",".36",".37",".18",".07",".33",".60","5.21","8.07","6.37","13005"
"Amed Rosario","Mets","ARI @ NYN","SS","3.93",".95",".70",".14",".04",".07",".36",".41",".10",".06",".23",".82","5.17","8.03","6.33","15518"
"Martin Maldonado","Angels","TEX @ ANA","C","3.81",".80",".52",".14",".01",".12",".43",".47",".01",".01",".38",".92","5.24","8.18","6.17","6887"
"Boog Powell","Athletics","OAK @ BAL","CF","3.86",".89",".69",".14",".01",".05",".41",".34",".12",".08",".40",".75","5.18","8.03","6.25","15103"
"Ryder Jones","Giants","MIL @ SFN","1B","3.96",".89",".62",".18",".02",".07",".39",".45",".04",".02",".35",".70","5.17","8.06","6.18","15982"
"Kole Calhoun","Angels","TEX @ ANA","RF","3.93",".82",".56",".16",".01",".10",".43",".41",".02",".02",".42",".82","5.20","8.09","6.15","11200"
"Jeff Mathis","Diamondbacks","ARI @ NYN","C","4.12",".82",".54",".16",".02",".10",".40",".49",".02",".01",".33","1.13","5.16","8.07","6.12","3448"
"Roberto Perez","Indians","BOS @ CLE","C","3.86",".70",".42",".17",".01",".10",".42",".43",".02",".01",".49","1.16","5.17","8.06","6.00","2900"
"Kevin Plawecki","Mets","ARI @ NYN","C","3.81",".86",".58",".16",".01",".12",".38",".45",".01",".01",".31",".70","5.10","7.95","6.09","13807"
"Ryan Rua","Rangers","TEX @ ANA","1B","3.90",".78",".50",".13",".01",".14",".39",".39",".05",".03",".28","1.33","5.06","7.86","6.05","12409"
"Giovanny Urshela","Indians","BOS @ CLE","3B","3.73",".84",".56",".16",".01",".11",".41",".49",".01",".01",".23",".69","5.03","7.87","6.00","10681"
"Omar Narvaez","White Sox","MIN @ CHA","C","3.81",".81",".61",".14",".01",".06",".42",".36",".03",".01",".55",".52","5.07","7.86","5.97","13338"
"Christian Vazquez","Red Sox","BOS @ CLE","C","4.06",".85",".60",".18",".02",".06",".43",".43",".03",".02",".31",".97","4.98","7.78","5.94","9774"
"Chris Stewart","Pirates","LAN @ PIT","C","3.80",".88",".69",".13",".03",".04",".35",".37",".02",".01",".33",".71","4.55","7.08","5.52","3878"
"Cliff Pennington","Angels","TEX @ ANA","2B","3.69",".76",".57",".12",".01",".06",".41",".35",".03",".02",".34",".90","4.48","6.98","5.34","3395"
