"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Charlie Blackmon","Rockies","ARI @ COL","CF","4.71","1.58",".87",".24",".14",".33","1.08",".93",".10",".06",".46",".60","11.54","17.99","13.70","7859"
"Nolan Arenado","Rockies","ARI @ COL","3B","4.59","1.44",".78",".30",".05",".31",".92","1.01",".02",".02",".42",".56","10.33","16.19","12.16","9777"
"Mike Trout","Angels","LAA @ MIN","CF","4.72","1.24",".68",".26",".04",".25",".84",".63",".15",".06",".88",".80","9.99","15.47","11.67","10155"
"Paul Goldschmidt","Diamondbacks","ARI @ COL","1B","4.91","1.35",".78",".28",".03",".25",".95",".76",".09",".04",".63","1.07","9.90","15.41","11.61","9218"
"Bryce Harper","Nationals","SF @ WSH","RF","4.46","1.13",".57",".19",".01",".36",".87",".84",".04",".03",".73",".92","9.90","15.44","11.44","11579"
"Jake Lamb","Diamondbacks","ARI @ COL","3B","4.81","1.17",".60",".24",".08",".26",".83",".87",".04",".02",".71","1.01","9.65","15.07","11.19","13329"
"Joey Votto","Reds","STL @ CIN","1B","4.51","1.21",".72",".22",".01",".26",".85",".70",".02",".01",".90",".56","9.44","14.68","10.95","4314"
"Aaron Judge","Yankees","NYY @ NYM","RF","4.81","1.01",".50",".18",".01",".32",".84",".72",".05",".03",".91","1.43","9.45","14.70","10.83","15640"
"Matt Carpenter","Cardinals","STL @ CIN","3B","4.91","1.07",".49",".25",".02",".31",".87",".62",".02",".01",".88","1.09","9.40","14.58","10.82","8090"
"Trevor Story","Rockies","ARI @ COL","SS","4.38","1.26",".64",".29",".07",".26",".76",".91",".07",".04",".35",".98","9.25","14.48","10.91","12564"
"Scott Schebler","Reds","STL @ CIN","RF","4.75","1.21",".61",".22",".04",".34",".82",".68",".05",".03",".50",".98","9.27","14.40","10.91","12225"
"Tommy Pham","Cardinals","STL @ CIN","CF","4.81","1.18",".70",".19",".02",".27",".82",".66",".16",".09",".61","1.22","9.27","14.39","10.90","2967"
"Matt Adams","Nationals","SF @ WSH","1B","4.26","1.20",".61",".24",".01",".35",".74",".97",".01",".01",".33",".93","9.14","14.34","10.71","9393"
"George Springer","Astros","HOU @ TEX","CF","4.96","1.28",".74",".26",".02",".27",".83",".65",".07",".04",".57",".84","9.15","14.21","10.78","12856"
"Giancarlo Stanton","Yankees","NYY @ NYM","DH","4.70","1.03",".49",".18",".01",".36",".74",".86",".01",".01",".65","1.27","9.16","14.32","10.57","4949"
"Jose Ramirez","Indians","CLE @ DET","3B","4.73","1.29",".72",".32",".05",".19",".71",".75",".11",".06",".52",".49","9.00","14.02","10.65","13510"
"Scooter Gennett","Reds","STL @ CIN","2B","4.43","1.31",".76",".25",".03",".27",".73",".92",".02",".01",".32",".84","8.82","13.83","10.44","10339"
"David Peralta","Diamondbacks","ARI @ COL","LF","4.60","1.32",".82",".24",".08",".19",".69",".87",".04",".03",".43",".74","8.73","13.67","10.37","2136"
"Jose Altuve","Astros","HOU @ TEX","2B","4.75","1.40",".92",".29",".03",".15",".73",".69",".12",".05",".46",".58","8.68","13.51","10.39","5417"
"Marcell Ozuna","Cardinals","STL @ CIN","LF","4.60","1.28",".77",".23",".01",".28",".70",".85",".02",".01",".38",".92","8.65","13.53","10.24","10324"
"Francisco Lindor","Indians","CLE @ DET","SS","4.94","1.32",".79",".28",".05",".20",".78",".63",".09",".05",".45",".67","8.65","13.45","10.31","12916"
"J.D. Martinez","Red Sox","CWS @ BOS","DH","4.38","1.19",".60",".28",".02",".28",".66",".80",".01",".01",".48","1.08","8.66","13.53","10.17","6184"
"Michael Brantley","Indians","CLE @ DET","LF","4.83","1.44",".95",".29",".03",".17",".77",".69",".08",".04",".35",".43","8.56","13.34","10.28","4106"
"Daniel Descalso","Diamondbacks","ARI @ COL","2B","4.71","1.17",".68",".24",".08",".17",".72",".83",".03",".02",".59",".86","8.60","13.46","10.06","8392"
"Trea Turner","Nationals","SF @ WSH","SS","4.56","1.27",".87",".21",".04",".16",".78",".54",".27",".11",".36",".88","8.53","13.23","10.28","16252"
"Alex Bregman","Astros","HOU @ TEX","3B","4.86","1.21",".69",".31",".03",".17",".80",".59",".10",".07",".60",".66","8.59","13.35","10.11","17678"
"Carlos Correa","Astros","HOU @ TEX","SS","4.65","1.15",".66",".26",".01",".22",".69",".80",".03",".02",".59",".95","8.45","13.21","9.86","14162"
"Jose Martinez","Cardinals","STL @ CIN","1B","4.70","1.27",".78",".25",".01",".23",".72",".70",".03",".02",".48",".76","8.35","13.01","9.88","7996"
"Rhys Hoskins","Phillies","MIL @ PHI","LF","4.47","1.01",".51",".21",".02",".28",".73",".65",".04",".03",".64","1.10","8.37","13.03","9.72","16472"
"Cody Bellinger","Dodgers","ATL @ LAD","1B","4.17",".99",".46",".17",".01",".35",".67",".74",".03",".02",".43","1.10","8.26","12.90","9.65","15998"
