"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Scott Schebler","Reds","CIN @ CLE","RF","4.79","1.04",".58",".24",".02",".20",".60",".54",".04",".03",".46","1.23","7.22","11.22","8.53","12225"
"Carlos Santana","Phillies","","1B","4.44",".87",".47",".19",".01",".20",".58",".60",".02",".01",".72",".59","7.28","11.33","8.39","2396"
"Brandon Nimmo","Mets","PHI @ NYM","CF","4.50","1.05",".62",".21",".04",".17",".61",".43",".06",".04",".56","1.13","7.19","11.12","8.52","12927"
"Elvis Andrus","Rangers","TEX @ BOS","SS","4.62","1.21",".79",".30",".03",".10",".58",".51",".13",".07",".33",".69","7.10","11.02","8.57","8709"
"Carlos Santana","Phillies","PHI @ NYM","1B","4.43",".90",".51",".19",".01",".18",".56",".59",".03",".01",".73",".64","7.19","11.20","8.31","2396"
"Didi Gregorius","Yankees","","SS","4.49","1.11",".71",".20",".01",".19",".56",".66",".04",".03",".33",".54","7.08","11.07","8.44","6012"
"Michael Conforto","Mets","PHI @ NYM","CF","4.21",".98",".55",".20",".02",".21",".55",".61",".02",".02",".50",".97","7.12","11.10","8.35","16376"
"Christian Yelich","Brewers","MIL @ MIA","LF","4.59","1.14",".77",".23",".02",".12",".57",".52",".07",".04",".55",".84","7.08","11.00","8.43","11477"
"Whit Merrifield","Royals","KC @ MIN","2B","4.67","1.20",".79",".27",".02",".11",".56",".42",".17",".09",".32",".84","7.02","10.85","8.53","11281"
"Yasmani Grandal","Dodgers","LAD @ SD","C","4.35",".96",".54",".20",".01",".22",".56",".62",".02",".01",".49",".97","7.09","11.05","8.30","11368"
"Lucas Duda","Royals","KC @ MIN","1B","4.25",".94",".48",".20",".00",".26",".56",".60",".01",".00",".45","1.08","7.07","11.01","8.27","2502"
"Scooter Gennett","Reds","CIN @ CLE","2B","4.48","1.18",".76",".25",".01",".16",".55",".68",".02",".02",".27","1.03","6.97","10.90","8.34","10339"
"Daniel Murphy","Nationals","WSH @ PIT","2B","4.32","1.20",".72",".30",".02",".16",".56",".61",".02",".01",".28",".45","6.95","10.84","8.34","4316"
"Adrian Beltre","Rangers","TEX @ BOS","3B","4.41","1.15",".73",".26",".01",".15",".53",".60",".01",".01",".45",".86","6.97","10.87","8.30","639"
"Adam Jones","Orioles","NYY @ BAL","CF","4.47","1.22",".81",".20",".01",".20",".64",".54",".01",".01",".22",".71","6.93","10.79","8.37","6368"
"Jesus Aguilar","Brewers","MIL @ MIA","1B","4.49","1.05",".65",".21",".01",".19",".56",".69",".01",".01",".40","1.01","6.98","10.93","8.23","11342"
"Wilson Ramos","Rays","DET @ TB","C","4.34","1.05",".70",".16",".00",".19",".55",".70",".01",".01",".44",".75","6.96","10.89","8.20","1433"
"Francisco Cervelli","Pirates","WSH @ PIT","C","4.26",".95",".64",".16",".02",".13",".59",".57",".03",".02",".74",".77","7.02","10.93","8.15","5275"
"Travis Shaw","Brewers","MIL @ MIA","3B","4.38",".98",".56",".24",".01",".17",".54",".63",".02",".02",".54",".74","6.99","10.90","8.17","11982"
"Odubel Herrera","Phillies","","CF","4.55","1.15",".76",".22",".02",".16",".56",".55",".06",".04",".34",".87","6.91","10.75","8.30","11476"
"Brandon Belt","Giants","CHC @ SF","1B","4.23","1.02",".60",".24",".03",".15",".55",".59",".02",".01",".51",".80","6.96","10.84","8.19","10264"
"Nick Williams","Phillies","","RF","4.35","1.00",".58",".18",".03",".20",".51",".65",".04",".03",".36","1.13","6.92","10.81","8.20","14330"
"Greg Bird","Yankees","","1B","4.25",".84",".42",".17",".01",".23",".56",".57",".01",".01",".60","1.03","6.96","10.83","8.05","14131"
"Miguel Andujar","Yankees","","3B","4.37","1.12",".66",".26",".01",".19",".55",".61",".03",".02",".23",".70","6.84","10.68","8.19","15878"
"Wilmer Flores","Mets","PHI @ NYM","1B","4.13","1.08",".64",".22",".01",".21",".55",".66",".02",".01",".24",".51","6.85","10.71","8.16","5827"
"Adam Jones","Orioles","","CF","4.47","1.19",".79",".20",".01",".19",".59",".57",".01",".01",".23",".73","6.75","10.53","8.14","6368"
"Willson Contreras","Cubs","CHC @ SF","C","4.35","1.11",".69",".24",".04",".13",".52",".58",".03",".02",".41",".83","6.79","10.57","8.09","11609"
"C.J. Cron","Rays","DET @ TB","DH","4.23",".90",".53",".17",".01",".19",".53",".63",".03",".02",".53","1.09","6.82","10.66","7.95","12546"
"Kyle Tucker","Astros","OAK @ HOU","LF","4.01",".95",".55",".19",".04",".18",".54",".58",".10",".06",".32",".95","6.76","10.54","8.03","18345"
"Tim Beckham","Orioles","","3B","4.58","1.10",".71",".19",".03",".17",".58",".50",".05",".04",".34","1.19","6.74","10.47","8.09","7949"
"Odubel Herrera","Phillies","PHI @ NYM","CF","4.53","1.14",".77",".21",".02",".15",".54",".52",".07",".03",".34",".93","6.71","10.44","8.09","11476"
"Justin Bour","Marlins","MIL @ MIA","1B","4.31",".89",".54",".14",".01",".20",".55",".52",".01",".00",".69",".91","6.81","10.59","7.91","9744"
"Mitch Garver","Twins","KC @ MIN","C","4.12","1.02",".62",".23",".02",".16",".56",".60",".02",".01",".41",".91","6.72","10.49","7.94","15161"
"Asdrubal Cabrera","Mets","PHI @ NYM","2B","4.31","1.10",".68",".23",".01",".18",".54",".57",".02",".01",".31",".66","6.68","10.41","7.98","4962"
"Jorge Bonifacio","Royals","KC @ MIN","RF","4.56","1.09",".67",".23",".02",".17",".58",".52",".02",".02",".32","1.21","6.68","10.39","7.98","12174"
"Mark Trumbo","Orioles","","DH","4.27",".96",".56",".16",".00",".23",".54",".62",".01",".00",".34","1.09","6.68","10.44","7.89","6876"
"Addison Russell","Cubs","CHC @ SF","SS","4.68","1.17",".77",".25",".03",".12",".62",".46",".04",".02",".34",".92","6.65","10.32","8.00","14106"
"Matt Duffy","Rays","DET @ TB","3B","4.55","1.21",".89",".22",".02",".07",".58",".47",".08",".05",".41",".67","6.61","10.27","7.99","13836"
"Mark Trumbo","Orioles","NYY @ BAL","DH","4.27",".97",".58",".16",".00",".23",".53",".62",".01",".00",".33","1.09","6.63","10.37","7.84","6876"
"Matt Olson","Athletics","OAK @ HOU","1B","4.19",".84",".41",".17",".01",".26",".52",".57",".02",".02",".41","1.42","6.67","10.39","7.80","14344"
"Nick Williams","Phillies","PHI @ NYM","RF","4.33",".98",".60",".16",".03",".19",".50",".63",".04",".03",".33","1.24","6.61","10.33","7.85","14330"
"Tim Beckham","Orioles","NYY @ BAL","3B","4.58","1.09",".71",".18",".02",".18",".57",".46",".05",".03",".33","1.18","6.60","10.24","7.94","7949"
"Eugenio Suarez","Reds","CIN @ CLE","3B","4.38",".98",".61",".20",".01",".16",".51",".59",".03",".02",".47","1.16","6.61","10.32","7.79","12552"
"Jose Bautista","Mets","PHI @ NYM","DH","4.40",".83",".46",".17",".00",".19",".60",".47",".04",".03",".61",".99","6.67","10.37","7.74","1887"
"Albert Almora Jr.","Cubs","CHC @ SF","CF","4.79","1.36",".94",".30",".05",".08",".56",".40",".05",".02",".20",".70","6.46","10.00","8.00","14109"
"Salvador Perez","Royals","KC @ MIN","C","4.36","1.00",".57",".20",".00",".23",".53",".61",".01",".01",".21",".92","6.51","10.18","7.76","7304"
"Kevin Kiermaier","Rays","DET @ TB","CF","4.66",".93",".66",".13",".05",".10",".54",".40",".15",".08",".59","1.19","6.55","10.13","7.77","11038"
"Daniel Robertson","Rays","DET @ TB","2B","4.44",".87",".60",".15",".02",".10",".54",".46",".02",".02",".90","1.00","6.61","10.25","7.62","14145"
"Dustin Fowler","Athletics","OAK @ HOU","CF","4.61","1.04",".63",".19",".07",".14",".47",".45",".16",".10",".18","1.24","6.44","9.99","7.85","17098"
"Cesar Hernandez","Phillies","","2B","4.77","1.05",".77",".16",".03",".08",".56",".30",".13",".07",".61",".91","6.49","10.00","7.79","10556"
"Anthony Rizzo","Cubs","CHC @ SF","1B","4.45","1.01",".66",".20",".02",".12",".53",".55",".03",".03",".46",".65","6.47","10.09","7.66","3473"
"Jonathan Schoop","Orioles","NYY @ BAL","2B","4.17","1.03",".62",".19",".00",".21",".52",".57",".01",".01",".24",".90","6.41","10.01","7.66","11265"
"Chris Davis","Orioles","","1B","4.17",".76",".39",".12",".00",".25",".54",".55",".01",".01",".52","1.38","6.51","10.14","7.53","9272"
"Enrique Hernandez","Dodgers","LAD @ SD","SS","4.14",".87",".48",".17",".02",".20",".48",".59",".02",".01",".43",".91","6.46","10.08","7.57","10472"
"Cesar Hernandez","Phillies","PHI @ NYM","2B","4.74","1.07",".80",".16",".03",".08",".56",".29",".13",".08",".59",".98","6.42","9.89","7.72","10556"
"Delino DeShields","Rangers","TEX @ BOS","CF","4.73","1.02",".72",".21",".03",".05",".51",".31",".21",".10",".53","1.17","6.41","9.87","7.71","11379"
"Adam Eaton","Nationals","WSH @ PIT","LF","4.21","1.14",".80",".21",".03",".10",".46",".53",".07",".04",".33",".59","6.34","9.87","7.69","11205"
"Wil Myers","Padres","LAD @ SD","RF","4.31",".93",".55",".19",".02",".17",".50",".43",".11",".06",".36","1.29","6.38","9.89","7.62","10047"
"Robbie Grossman","Twins","KC @ MIN","DH","4.22",".99",".66",".21",".01",".11",".55",".51",".03",".02",".54",".73","6.39","9.96","7.53","5254"
"Neil Walker","Yankees","NYY @ BAL","1B","4.40",".96",".64",".17",".01",".14",".51",".53",".02",".01",".56",".71","6.39","9.95","7.52","7539"
"Mitch Moreland","Red Sox","TEX @ BOS","1B","4.11","1.00",".59",".23",".02",".16",".51",".59",".01",".01",".30",".89","6.33","9.90","7.52","3086"
"Chris Taylor","Dodgers","LAD @ SD","SS","4.25",".98",".61",".20",".06",".11",".46",".48",".08",".06",".46","1.06","6.35","9.85","7.57","13757"
"Joe Mauer","Twins","KC @ MIN","1B","4.63","1.13",".81",".24",".01",".07",".61",".36",".01",".01",".58",".62","6.35","9.82","7.57","1857"
"Marwin Gonzalez","Astros","OAK @ HOU","LF","4.12",".95",".58",".21",".02",".14",".52",".52",".04",".03",".42",".95","6.33","9.86","7.48","5497"
"Jonathan Schoop","Orioles","","2B","4.06",".98",".58",".18",".01",".21",".51",".56",".01",".01",".26",".87","6.29","9.82","7.50","11265"
"Khris Davis","Athletics","OAK @ HOU","DH","4.29",".80",".39",".16",".01",".25",".50",".56",".01",".01",".37","1.57","6.32","9.87","7.39","9112"
"David Freese","Pirates","WSH @ PIT","3B","4.16","1.02",".71",".19",".00",".12",".47",".59",".01",".01",".49",".83","6.26","9.78","7.41","9549"
"Jason Kipnis","Indians","CIN @ CLE","2B","4.09",".93",".53",".24",".02",".14",".51",".53",".05",".02",".38",".72","6.27","9.78","7.40","9776"
"Eduardo Nunez","Red Sox","TEX @ BOS","DH","3.99","1.09",".71",".27",".01",".10",".48",".51",".12",".06",".18",".56","6.17","9.61","7.49","6848"
"Ian Happ","Cubs","CHC @ SF","CF","4.01",".90",".53",".18",".04",".15",".43",".53",".06",".04",".39","1.33","6.20","9.66","7.36","17919"
"Danny Valencia","Orioles","NYY @ BAL","3B","4.07","1.00",".65",".16",".01",".18",".50",".49",".02",".01",".35",".83","6.18","9.62","7.38","6364"
"Max Moroff","Pirates","WSH @ PIT","SS","3.94",".78",".47",".14",".02",".15",".46",".53",".06",".04",".60","1.05","6.24","9.72","7.25","14556"
"Jorge Polanco","Twins","KC @ MIN","SS","3.89",".98",".63",".21",".03",".11",".46",".54",".07",".05",".34",".58","6.16","9.60","7.35","13152"
"Yan Gomes","Indians","CIN @ CLE","C","3.97",".94",".54",".21",".00",".18",".49",".58",".01",".01",".28","1.05","6.14","9.60","7.27","9627"
"Andrew McCutchen","Giants","CHC @ SF","RF","4.33","1.00",".65",".21",".02",".11",".52",".45",".04",".03",".43",".90","6.13","9.53","7.31","9847"
"Brian Anderson","Marlins","MIL @ MIA","RF","4.41","1.02",".66",".21",".03",".11",".56",".37",".03",".02",".45",".87","6.12","9.47","7.30","18289"
"Michael Conforto","Mets","","CF","4.20",".84",".50",".16",".02",".16",".46",".50",".02",".02",".54","1.20","6.11","9.51","7.15","16376"
"Brandon Crawford","Giants","CHC @ SF","SS","4.13","1.00",".64",".23",".04",".10",".46",".54",".03",".02",".35",".71","6.04","9.43","7.22","5343"
"Hunter Renfroe","Padres","LAD @ SD","LF","4.21",".91",".48",".20",".02",".21",".46",".51",".02",".01",".24","1.33","6.05","9.43","7.21","15464"
"Nomar Mazara","Rangers","TEX @ BOS","RF","4.51","1.06",".72",".20",".01",".12",".49",".53",".01",".01",".31","1.13","6.02","9.40","7.23","14553"
"Nicholas Castellanos","Tigers","DET @ TB","RF","4.43","1.04",".64",".22",".02",".16",".47",".43",".03",".02",".27","1.24","6.03","9.35","7.28","11737"
"Jose Peraza","Reds","CIN @ CLE","SS","4.67","1.14",".90",".18",".02",".05",".53",".36",".18",".09",".22",".74","5.96","9.22","7.35","13593"
"Tyler White","Astros","OAK @ HOU","DH","3.89",".84",".51",".17",".01",".16",".50",".51",".02",".02",".48",".95","6.05","9.44","7.08","15564"
"Brandon Drury","Yankees","NYY @ BAL","2B","4.29",".96",".61",".23",".01",".12",".48",".49",".02",".01",".45",".95","6.03","9.38","7.13","11615"
"Mark Canha","Athletics","OAK @ HOU","LF","4.49",".90",".49",".22",".01",".18",".48",".45",".03",".02",".34","1.43","6.02","9.35","7.13","11445"
"Kyle Higashioka","Yankees","NYY @ BAL","C","4.19",".76",".42",".14",".00",".19",".50",".57",".03",".02",".40",".96","6.02","9.41","7.00","5517"
"Brad Miller","Brewers","MIL @ MIA","1B","4.28",".89",".55",".19",".03",".11",".42",".50",".04",".03",".52","1.06","6.00","9.33","7.07","12775"
"Josh Harrison","Pirates","WSH @ PIT","2B","4.05","1.01",".70",".20",".02",".09",".43",".58",".07",".04",".29",".55","5.92","9.25","7.11","8202"
"Rafael Devers","Red Sox","TEX @ BOS","3B","3.87",".98",".59",".23",".02",".15",".50",".53",".03",".02",".18",".90","5.93","9.25","7.11","17350"
"Buster Posey","Giants","CHC @ SF","C","4.42","1.15",".84",".23",".01",".07",".54",".36",".04",".02",".38",".49","5.92","9.16","7.18","9166"
"Brandon Nimmo","Mets","","CF","4.50",".88",".54",".18",".04",".12",".49",".32",".06",".03",".58","1.43","5.99","9.24","7.09","12927"
"Carlos Gomez","Rays","DET @ TB","RF","3.89",".77",".47",".16",".01",".14",".45",".50",".09",".05",".49","1.06","5.99","9.32","7.00","4881"
"Scott Kingery","Phillies","","SS","4.25",".95",".63",".18",".02",".13",".42",".50",".11",".06",".25",".94","5.88","9.15","7.09","17975"
"Jake Bauers","Rays","DET @ TB","LF","4.12",".81",".55",".15",".02",".09",".43",".44",".10",".06",".62",".99","5.92","9.19","6.94","15194"
"Jesse Winker","Reds","CIN @ CLE","RF","4.27",".96",".65",".22",".01",".08",".43",".49",".02",".02",".53",".81","5.88","9.14","6.95","13590"
"Devin Mesoraco","Mets","PHI @ NYM","C","3.99",".85",".51",".16",".01",".18",".45",".52",".02",".01",".37",".70","5.87","9.15","6.92","5666"
"David Bote","Cubs","CHC @ SF","3B","4.13",".95",".60",".20",".04",".11",".43",".52",".04",".03",".33",".97","5.84","9.10","6.97","14593"
"Max Kepler","Twins","KC @ MIN","RF","4.01",".88",".54",".19",".03",".11",".46",".52",".03",".02",".40",".69","5.82","9.08","6.87","12144"
"Danny Valencia","Orioles","","3B","3.95",".94",".61",".17",".01",".15",".47",".45",".01",".01",".34",".80","5.77","8.98","6.90","6364"
"Ben Zobrist","Cubs","CHC @ SF","RF","4.24","1.00",".70",".19",".03",".07",".45",".47",".03",".02",".43",".57","5.76","8.96","6.89","7435"
"Asdrubal Cabrera","Mets","","2B","4.30",".99",".65",".20",".01",".13",".46",".44",".02",".01",".34",".85","5.74","8.93","6.89","4962"
"Starlin Castro","Marlins","MIL @ MIA","2B","4.52","1.15",".82",".21",".02",".10",".50",".33",".02",".02",".30",".81","5.70","8.80","6.98","4579"
"Wilmer Flores","Mets","","1B","4.10",".97",".62",".20",".01",".15",".42",".53",".02",".01",".26",".66","5.71","8.91","6.84","5827"
"Tyler Naquin","Indians","CIN @ CLE","RF","3.86",".97",".63",".20",".03",".12",".47",".46",".04",".03",".26",".91","5.68","8.85","6.84","13359"
"Garrett Cooper","Marlins","MIL @ MIA","1B","4.00",".97",".62",".20",".02",".13",".39",".50",".02",".01",".31",".84","5.68","8.85","6.81","15279"
"Neil Walker","Yankees","","1B","4.03",".86",".56",".15",".01",".13",".50",".44",".01",".01",".47",".76","5.73","8.91","6.74","7539"
"Maikel Franco","Phillies","","3B","4.02",".90",".54",".16",".01",".19",".41",".53",".01",".01",".24",".55","5.67","8.86","6.77","12179"
"Robinson Chirinos","Rangers","TEX @ BOS","C","3.97",".72",".38",".18",".00",".16",".45",".49",".02",".01",".50","1.53","5.75","8.96","6.66","3142"
"Scott Kingery","Phillies","PHI @ NYM","SS","4.22",".95",".64",".18",".02",".12",".39",".47",".10",".06",".25","1.00","5.64","8.77","6.82","17975"
"Alen Hanson","Giants","CHC @ SF","2B","3.90",".93",".59",".18",".08",".07",".35",".45",".14",".08",".23",".68","5.61","8.71","6.84","12926"
"Manuel Margot","Padres","LAD @ SD","CF","4.41",".98",".65",".19",".05",".09",".43",".31",".14",".08",".26",".98","5.62","8.66","6.87","14712"
"Christian Villanueva","Padres","LAD @ SD","3B","4.00",".81",".44",".15",".01",".21",".44",".50",".02",".02",".24","1.30","5.66","8.82","6.70","11738"
"Trey Mancini","Orioles","NYY @ BAL","LF","3.83",".91",".60",".15",".01",".16",".43",".49",".01",".01",".31",".98","5.63","8.77","6.72","15149"
"Trey Mancini","Orioles","","LF","3.83",".90",".58",".15",".01",".16",".47",".47",".01",".01",".31",".95","5.62","8.75","6.69","15149"
"Adam Duvall","Reds","CIN @ CLE","LF","4.05",".79",".43",".19",".01",".16",".42",".54",".03",".02",".31","1.28","5.63","8.80","6.62","10950"
"Maikel Franco","Phillies","PHI @ NYM","3B","3.98",".89",".55",".17",".01",".17",".41",".53",".01",".01",".23",".62","5.56","8.68","6.64","12179"
"Jurickson Profar","Rangers","TEX @ BOS","SS","4.20",".93",".59",".23",".02",".09",".41",".45",".04",".02",".40",".75","5.57","8.66","6.64","10815"
"Steven Duggar","Giants","CHC @ SF","CF","4.53",".95",".63",".20",".05",".06",".44",".28",".09",".07",".40","1.29","5.53","8.52","6.69","17719"
"Adalberto Mondesi","Royals","KC @ MIN","SS","3.79",".84",".53",".15",".04",".12",".42",".42",".15",".07",".16","1.11","5.48","8.51","6.63","13769"
"Matt Wieters","Nationals","WSH @ PIT","C","4.10",".94",".63",".18",".00",".12",".42",".50",".02",".01",".30",".67","5.49","8.57","6.57","4298"
"Niko Goodrum","Tigers","DET @ TB","1B","4.35",".83",".48",".18",".02",".14",".39",".41",".08",".05",".32","1.51","5.49","8.52","6.56","12092"
"J.T. Riddle","Marlins","MIL @ MIA","SS","4.11",".95",".63",".18",".05",".09",".41",".49",".03",".02",".26",".83","5.44","8.50","6.56","17642"
"Ronny Rodriguez","Tigers","DET @ TB","SS","4.54","1.01",".70",".18",".03",".11",".42",".36",".10",".07",".16","1.23","5.42","8.39","6.66","11875"
