"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Freddie Freeman","Braves","ATL @ PIT","1B","4.61","1.43",".85",".34",".04",".20",".77",".73",".05",".02",".46",".65","9.01","14.03","10.72","5361"
"Nolan Arenado","Rockies","SD @ COL","3B","4.35","1.26",".69",".26",".03",".29",".74",".76",".02",".01",".34",".63","8.66","13.52","10.26","9777"
"Jose Ramirez","Indians","CLE @ BOS","3B","4.59","1.18",".62",".30",".05",".21",".67",".70",".09",".05",".49",".67","8.53","13.27","10.07","13510"
"J.D. Martinez","Red Sox","CLE @ BOS","DH","4.40","1.24",".66",".29",".02",".27",".67",".82",".01",".01",".33","1.14","8.44","13.20","9.98","6184"
"Mookie Betts","Red Sox","CLE @ BOS","RF","4.61","1.29",".75",".33",".04",".17",".73",".54",".16",".06",".42",".73","8.44","13.08","10.10","13611"
"Trevor Story","Rockies","SD @ COL","SS","4.25","1.24",".63",".30",".05",".25",".64",".80",".06",".04",".24",".96","8.37","13.08","9.96","12564"
"Ronald Acuna","Braves","ATL @ PIT","LF","4.84","1.39",".87",".30",".02",".19",".70",".55",".16",".11",".29",".96","8.32","12.89","10.08","18401"
"Bryce Harper","Nationals","PHI @ WSH","RF","4.43",".96",".51",".20",".01",".24",".71",".68",".05",".03",".82","1.08","8.45","13.15","9.71","11579"
"Giancarlo Stanton","Yankees","NYY @ MIA","DH","4.69","1.15",".64",".23",".01",".27",".72",".66",".02",".01",".47","1.20","8.24","12.83","9.70","4949"
"A.J. Pollock","Diamondbacks","LAA @ ARI","CF","4.63","1.14",".63",".26",".05",".20",".70",".55",".16",".08",".44",".95","8.21","12.74","9.77","9256"
"Javier Baez","Cubs","CHC @ DET","2B","4.63","1.30",".76",".27",".06",".22",".64",".74",".09",".05",".15","1.00","8.07","12.60","9.73","12979"
"Paul Goldschmidt","Diamondbacks","LAA @ ARI","1B","4.31","1.03",".59",".20",".03",".21",".67",".66",".06",".03",".71","1.08","8.17","12.73","9.51","9218"
"David Peralta","Diamondbacks","LAA @ ARI","LF","4.41","1.21",".73",".24",".06",".19",".69",".66",".05",".03",".46",".83","8.08","12.59","9.59","2136"
"Joc Pederson","Dodgers","STL @ LAD","LF","4.69","1.03",".51",".26",".02",".25",".72",".58",".06",".03",".58",".86","8.13","12.63","9.49","11899"
"Rhys Hoskins","Phillies","PHI @ WSH","LF","4.65","1.04",".56",".22",".01",".26",".70",".65",".04",".03",".58","1.01","8.10","12.62","9.45","16472"
"Mike Moustakas","Brewers","CIN @ MIL","3B","4.37","1.12",".62",".24",".01",".26",".69",".77",".01",".01",".40",".57","8.05","12.60","9.45","4892"
"Francisco Lindor","Indians","CLE @ BOS","SS","4.81","1.21",".70",".26",".04",".21",".69",".59",".08",".05",".38",".80","8.02","12.46","9.57","12916"
"Christian Yelich","Brewers","CIN @ MIL","LF","4.59","1.26",".78",".27",".04",".18",".70",".49",".08",".04",".51",".87","7.98","12.36","9.53","11477"
"Kyle Schwarber","Cubs","CHC @ DET","LF","4.32","1.03",".53",".17",".04",".28",".65",".72",".02",".02",".45","1.09","7.99","12.48","9.36","16478"
"Anthony Rizzo","Cubs","CHC @ DET","1B","4.53","1.17",".66",".27",".03",".21",".64",".69",".04",".02",".45",".58","7.96","12.41","9.40","3473"
"Andrew Benintendi","Red Sox","CLE @ BOS","LF","4.51","1.20",".74",".27",".05",".15",".71",".58",".11",".06",".44",".82","7.92","12.31","9.43","17901"
"Cody Bellinger","Dodgers","STL @ LAD","1B","4.36","1.01",".55",".21",".02",".23",".64",".69",".04",".03",".62","1.01","7.94","12.39","9.23","15998"
"Khris Davis","Athletics","TEX @ OAK","DH","4.26","1.05",".54",".23",".01",".28",".65",".79",".01",".01",".33",".81","7.88","12.35","9.24","9112"
"Wil Myers","Padres","SD @ COL","RF","4.59","1.09",".61",".23",".02",".23",".66",".56",".11",".06",".44","1.19","7.88","12.23","9.33","10047"
"Tommy Pham","Rays","KC @ TB","CF","4.50","1.14",".77",".20",".03",".15",".67",".59",".15",".08",".52",".90","7.86","12.21","9.33","2967"
"Eddie Rosario","Twins","MIN @ CWS","LF","4.75","1.22",".76",".24",".03",".19",".64",".65",".09",".06",".34","1.07","7.81","12.17","9.35","12155"
"Jesus Aguilar","Brewers","CIN @ MIL","1B","4.27","1.04",".57",".21",".01",".25",".64",".75",".01",".00",".47",".98","7.79","12.19","9.10","11342"
"Trea Turner","Nationals","PHI @ WSH","SS","4.53","1.16",".81",".19",".04",".12",".67",".48",".27",".11",".39",".88","7.72","11.95","9.31","16252"
