"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Andrew Benintendi","Red Sox","OAK @ BOS","LF","4.54","1.10",".67",".25",".04",".14",".69",".55",".11",".06",".69",".79","7.98","12.38","9.37","17901"
"J.D. Martinez","Red Sox","OAK @ BOS","DH","4.32","1.11",".61",".25",".01",".23",".63",".78",".01",".01",".46","1.19","7.94","12.43","9.31","6184"
"Marcell Ozuna","Cardinals","STL @ MIN","LF","4.61","1.24",".77",".22",".02",".23",".63",".74",".01",".01",".35",".98","7.86","12.28","9.36","10324"
"Rajai Davis","Indians","CLE @ DET","LF","4.94","1.20",".80",".26",".03",".11",".65",".45",".30",".11",".38",".97","7.83","12.10","9.47","3708"
"Odubel Herrera","Phillies","PHI @ BAL","CF","4.68","1.31",".89",".25",".03",".14",".62",".67",".08",".04",".39",".80","7.77","12.11","9.33","11476"
"C.J. Cron","Rays","TB @ KC","1B","4.69","1.22",".73",".25",".01",".23",".66",".67",".04",".03",".29",".87","7.77","12.12","9.28","12546"
"Kyle Schwarber","Cubs","CHC @ ATL","LF","4.41",".96",".53",".17",".02",".24",".62",".69",".03",".02",".66","1.08","7.85","12.24","9.11","16478"
"Bryce Harper","Nationals","NYY @ WSH","RF","4.44",".96",".55",".15",".01",".24",".68",".58",".06",".04",".69",".99","7.86","12.21","9.12","11579"
"Mike Trout","Angels","HOU @ LAA","CF","4.36",".92",".51",".17",".03",".22",".61",".48",".12",".06",".74","1.13","7.74","11.98","9.03","10155"
"Carlos Santana","Phillies","PHI @ BAL","1B","4.58",".97",".54",".22",".02",".20",".61",".72",".03",".01",".64",".57","7.69","12.01","8.90","2396"
"Javier Baez","Cubs","CHC @ ATL","2B","4.53","1.19",".74",".25",".03",".18",".60",".76",".07",".04",".25","1.02","7.57","11.85","9.04","12979"
"Joc Pederson","Dodgers","LAD @ MIA","LF","4.79","1.00",".57",".22",".02",".19",".70",".53",".05",".04",".66",".89","7.64","11.86","8.90","11899"
"Yasmani Grandal","Dodgers","LAD @ MIA","C","4.57","1.00",".58",".20",".01",".21",".65",".69",".01",".01",".59",".97","7.61","11.89","8.84","11368"
"Trea Turner","Nationals","NYY @ WSH","SS","4.55","1.13",".77",".20",".04",".12",".60",".39",".29",".13",".44",".98","7.54","11.62","9.11","16252"
"Josh Donaldson","Blue Jays","TOR @ NYM","3B","4.68",".98",".58",".19",".01",".20",".67",".54",".03",".02",".74","1.00","7.61","11.81","8.82","5038"
"Mitch Haniger","Mariners","TEX @ SEA","RF","4.30","1.11",".63",".23",".02",".22",".62",".67",".03",".02",".35",".86","7.51","11.72","8.89","14274"
"Jose Osuna","Pirates","CWS @ PIT","1B","4.26","1.11",".60",".28",".02",".20",".59",".70",".04",".03",".36",".81","7.51","11.73","8.87","12937"
"Brandon Belt","Giants","CIN @ SF","1B","4.33","1.09",".61",".29",".03",".16",".60",".60",".03",".02",".58",".83","7.52","11.70","8.83","10264"
"Trey Mancini","Orioles","PHI @ BAL","LF","4.66","1.22",".78",".22",".02",".20",".66",".59",".01",".01",".37","1.10","7.46","11.61","8.91","15149"
"Joey Gallo","Rangers","TEX @ SEA","1B","4.25",".85",".36",".14",".01",".33",".55",".71",".03",".02",".44","1.42","7.52","11.75","8.74","14128"
"Jedd Gyorko","Cardinals","STL @ MIN","3B","4.40","1.00",".59",".18",".01",".23",".61",".66",".04",".02",".48","1.01","7.41","11.57","8.69","10816"
"Curtis Granderson","Blue Jays","TOR @ NYM","LF","4.78",".88",".48",".19",".03",".19",".66",".42",".05",".03",".87","1.11","7.50","11.59","8.65","4747"
"Christian Yelich","Brewers","MIL @ ARI","LF","4.65","1.27",".81",".31",".03",".11",".65",".49",".07",".04",".39",".79","7.26","11.27","8.74","11477"
"Denard Span","Rays","TB @ KC","LF","4.80","1.21",".82",".23",".03",".12",".63",".50",".09",".05",".44",".55","7.26","11.27","8.72","8347"
"Lorenzo Cain","Brewers","MIL @ ARI","CF","4.76","1.32",".91",".28",".04",".10",".63",".38",".13",".06",".36",".65","7.22","11.15","8.82","9077"
"Chris Davis","Orioles","PHI @ BAL","1B","4.12",".83",".41",".13",".00",".29",".62",".61",".01",".01",".61","1.35","7.36","11.48","8.49","9272"
"Cesar Hernandez","Phillies","PHI @ BAL","2B","4.91","1.19",".88",".19",".04",".08",".67",".44",".11",".07",".61",".86","7.27","11.25","8.69","10556"
"Travis Shaw","Brewers","MIL @ ARI","3B","4.44","1.08",".58",".29",".02",".19",".57",".68",".03",".02",".36",".71","7.26","11.35","8.57","11982"
"Yonder Alonso","Indians","CLE @ DET","1B","4.39","1.07",".67",".19",".00",".20",".57",".68",".02",".01",".47",".88","7.25","11.32","8.54","2530"
"Jorge Soler","Royals","TB @ KC","DH","4.51",".92",".53",".19",".01",".20",".67",".58",".02",".02",".63","1.22","7.25","11.30","8.40","14221"
"Pedro Alvarez","Orioles","PHI @ BAL","DH","3.90",".87",".42",".15",".01",".29",".58",".68",".01",".01",".41","1.05","7.21","11.27","8.39","2495"
"Dexter Fowler","Cardinals","STL @ MIN","RF","4.51",".97",".57",".19",".05",".16",".60",".56",".06",".04",".59",".95","7.21","11.21","8.44","4062"
"Kyle Seager","Mariners","TEX @ SEA","3B","4.20","1.05",".58",".24",".01",".22",".57",".67",".01",".01",".36",".60","7.16","11.19","8.45","9785"
"Mitch Moreland","Red Sox","OAK @ BOS","1B","4.12",".97",".53",".24",".01",".19",".58",".66",".01",".01",".55",".83","7.19","11.22","8.36","3086"
"Albert Almora Jr.","Cubs","CHC @ ATL","CF","4.96","1.34",".91",".31",".03",".10",".68",".46",".05",".03",".30",".74","7.06","10.95","8.57","14109"
"Logan Morrison","Twins","STL @ MIN","DH","4.05","1.00",".55",".19",".01",".25",".59",".60",".02",".01",".37",".76","7.09","11.05","8.36","9205"
"Jose Altuve","Astros","HOU @ LAA","2B","4.73","1.18",".85",".22",".01",".09",".59",".44",".16",".07",".46",".85","7.04","10.90","8.49","5417"
"Nick Williams","Phillies","PHI @ BAL","RF","4.47","1.08",".67",".20",".04",".17",".53",".68",".04",".03",".34","1.16","7.03","11.00","8.37","14330"
"Jonathan Schoop","Orioles","PHI @ BAL","2B","4.33","1.14",".71",".22",".00",".21",".56",".66",".01",".01",".28",".96","7.02","10.98","8.38","11265"
"Adam Jones","Orioles","PHI @ BAL","CF","4.55","1.19",".80",".19",".01",".20",".63",".59",".02",".01",".24",".83","6.99","10.91","8.41","6368"
"Max Kepler","Twins","STL @ MIN","RF","4.27","1.08",".61",".26",".04",".18",".56",".64",".03",".02",".27",".65","6.97","10.89","8.31","12144"
"Brandon Guyer","Indians","CLE @ DET","RF","4.50",".96",".60",".21",".02",".14",".59",".59",".04",".03",".63",".86","7.04","10.98","8.20","2636"
"Ryon Healy","Mariners","TEX @ SEA","1B","4.10","1.13",".66",".23",".00",".23",".54",".67",".01",".01",".18",".78","6.94","10.85","8.31","15447"
"Anthony Rendon","Nationals","NYY @ WSH","3B","4.35","1.04",".63",".26",".01",".14",".55",".55",".04",".03",".58",".77","7.01","10.90","8.24","12861"
"Paul Goldschmidt","Diamondbacks","MIL @ ARI","1B","4.30",".94",".57",".22",".02",".13",".53",".57",".07",".03",".70","1.10","7.03","10.94","8.19","9218"
"Andrew McCutchen","Giants","CIN @ SF","RF","4.43","1.10",".70",".23",".03",".13",".65",".46",".06",".04",".49",".79","6.98","10.84","8.30","9847"
"Wilson Ramos","Rays","TB @ KC","C","4.47","1.19",".80",".19",".00",".20",".57",".68",".01",".00",".22",".59","6.91","10.82","8.31","1433"
"Giancarlo Stanton","Yankees","NYY @ WSH","LF","4.29",".85",".38",".18",".01",".29",".55",".61",".01",".01",".42","1.68","7.02","10.95","8.18","4949"
"Justin Bour","Marlins","LAD @ MIA","1B","4.30",".89",".56",".14",".00",".19",".57",".57",".01",".01",".77",".97","7.05","10.98","8.14","9744"
"Matt Carpenter","Cardinals","STL @ MIN","3B","4.28",".83",".42",".22",".02",".18",".57",".55",".02",".01",".75","1.01","7.04","10.95","8.08","8090"
"Jesus Aguilar","Brewers","MIL @ ARI","1B","4.55","1.14",".70",".26",".01",".17",".58",".63",".01",".01",".29",".88","6.91","10.79","8.24","11342"
"Ian Happ","Cubs","CHC @ ATL","CF","4.20",".92",".52",".19",".02",".19",".51",".61",".07",".04",".48","1.36","6.96","10.84","8.17","17919"
"Nick Markakis","Braves","CHC @ ATL","RF","4.52","1.10",".77",".26",".01",".06",".58",".61",".01",".01",".71",".52","6.96","10.86","8.14","5930"
"George Springer","Astros","HOU @ LAA","CF","4.85","1.04",".68",".18",".01",".16",".57",".51",".06",".04",".56","1.18","6.94","10.78","8.21","12856"
"Hanley Ramirez","Red Sox","OAK @ BOS","1B","4.43","1.02",".67",".20",".00",".15",".60",".62",".04",".02",".49",".96","6.93","10.83","8.15","8001"
"Justin Smoak","Blue Jays","TOR @ NYM","1B","4.58",".93",".56",".19",".00",".17",".57",".55",".01",".01",".68",".97","6.96","10.83","8.08","9054"
"Salvador Perez","Royals","TB @ KC","C","4.29","1.05",".61",".22",".01",".22",".54",".69",".01",".01",".23",".78","6.85","10.73","8.14","7304"
"David Peralta","Diamondbacks","MIL @ ARI","LF","4.62","1.19",".77",".26",".06",".11",".57",".41",".06",".04",".45",".84","6.85","10.60","8.26","2136"
"Nicholas Castellanos","Tigers","CLE @ DET","RF","4.30","1.13",".67",".25",".05",".16",".53",".54",".03",".02",".33","1.00","6.83","10.62","8.19","11737"
"Chase Utley","Dodgers","LAD @ MIA","2B","4.90","1.09",".69",".26",".03",".11",".62",".42",".06",".03",".55",".75","6.86","10.63","8.14","1679"
"Brad Miller","Rays","TB @ KC","1B","4.37",".97",".56",".21",".03",".17",".56",".54",".05",".03",".47",".96","6.82","10.61","8.03","12775"
"Teoscar Hernandez","Blue Jays","TOR @ NYM","RF","4.48",".98",".57",".24",".02",".16",".50",".62",".09",".05",".36","1.19","6.79","10.59","8.03","13066"
"Jarrod Dyson","Diamondbacks","MIL @ ARI","LF","4.51","1.04",".71",".20",".09",".04",".55",".38",".25",".10",".38",".59","6.75","10.43","8.18","4866"
"Max Moroff","Pirates","CWS @ PIT","SS","4.58",".83",".49",".17",".02",".16",".56",".43",".07",".05",".77","1.35","6.84","10.59","7.93","14556"
"Jean Segura","Mariners","TEX @ SEA","SS","4.40","1.24",".89",".23",".02",".09",".59",".46",".14",".07",".21",".59","6.65","10.32","8.14","5933"
"Domingo Santana","Brewers","MIL @ ARI","RF","4.34","1.09",".68",".26",".01",".14",".51",".58",".05",".03",".36","1.10","6.68","10.42","7.98","10348"
"Ender Inciarte","Braves","CHC @ ATL","CF","4.31","1.09",".83",".18",".03",".04",".49",".60",".11",".06",".53",".55","6.63","10.35","7.91","4922"
"Niko Goodrum","Tigers","CLE @ DET","LF","4.20",".94",".54",".19",".04",".18",".49",".57",".10",".05",".35","1.27","6.65","10.35","7.90","12092"
"Yasiel Puig","Dodgers","LAD @ MIA","RF","4.14",".97",".61",".18",".02",".16",".46",".62",".06",".05",".43",".70","6.61","10.32","7.82","14225"
"Chris Taylor","Dodgers","LAD @ MIA","CF","4.36","1.02",".66",".22",".05",".10",".50",".53",".10",".06",".44",".95","6.60","10.26","7.86","13757"
"Mitch Garver","Twins","STL @ MIN","C","4.17","1.02",".57",".25",".01",".19",".55",".59",".02",".01",".24",".99","6.58","10.28","7.83","15161"
"Whit Merrifield","Royals","TB @ KC","2B","4.19","1.08",".72",".22",".03",".11",".48",".50",".15",".08",".32",".65","6.56","10.18","7.92","11281"
"Joey Wendle","Rays","TB @ KC","2B","4.58","1.21",".80",".26",".06",".09",".52",".51",".07",".04",".23",".69","6.52","10.15","7.96","13853"
"Carlos Correa","Astros","HOU @ LAA","SS","4.63",".98",".62",".20",".01",".14",".52",".53",".04",".02",".56","1.27","6.62","10.30","7.79","14162"
"Aaron Judge","Yankees","NYY @ WSH","RF","4.48",".80",".42",".15",".01",".23",".54",".47",".05",".03",".57","1.98","6.67","10.34","7.75","15640"
"Didi Gregorius","Yankees","NYY @ WSH","SS","4.39","1.01",".58",".21",".01",".21",".52",".52",".03",".03",".30",".91","6.56","10.20","7.82","6012"
"Dee Gordon","Mariners","TEX @ SEA","CF","4.51","1.29","1.03",".17",".05",".04",".51",".33",".27",".11",".15",".54","6.43","9.92","8.08","8203"
"Jose Abreu","White Sox","CWS @ PIT","1B","4.41","1.20",".78",".28",".01",".13",".51",".51",".01",".01",".31",".77","6.50","10.10","7.85","15676"
"Rafael Devers","Red Sox","OAK @ BOS","3B","3.90",".95",".55",".21",".02",".18",".52",".60",".03",".02",".36",".97","6.55","10.23","7.73","17350"
"Joe Mauer","Twins","STL @ MIN","1B","4.58","1.22",".84",".29",".01",".08",".63",".37",".02",".01",".44",".56","6.51","10.08","7.84","1857"
"Joey Votto","Reds","CIN @ SF","1B","4.50","1.08",".78",".18",".01",".10",".53",".44",".02",".01",".64",".74","6.53","10.12","7.74","4314"
"David Freese","Pirates","CWS @ PIT","3B","4.36",".97",".66",".19",".00",".12",".57",".46",".01",".01",".69","1.00","6.55","10.17","7.66","9549"
"Mike Zunino","Mariners","TEX @ SEA","C","3.87",".88",".46",".17",".00",".25",".49",".61",".01",".01",".31","1.13","6.49","10.14","7.64","13265"
"Mark Trumbo","Orioles","PHI @ BAL","DH","4.22",".99",".62",".17",".01",".20",".56",".59",".01",".01",".29","1.05","6.46","10.10","7.67","6876"
"Adam Duvall","Reds","CIN @ SF","LF","4.42",".96",".53",".24",".03",".16",".50",".59",".03",".02",".35","1.04","6.46","10.09","7.64","10950"
"Tyler Flowers","Braves","CHC @ ATL","C","4.41",".86",".59",".17",".00",".09",".54",".59",".01",".01",".82","1.10","6.55","10.22","7.51","9134"
"Byron Buxton","Twins","STL @ MIN","CF","3.95","1.02",".63",".19",".05",".16",".48",".51",".12",".06",".18",".96","6.40","9.95","7.75","14161"
"Gregory Polanco","Pirates","CWS @ PIT","RF","4.47",".96",".60",".21",".02",".13",".58",".43",".10",".05",".45",".97","6.46","10.02","7.65","12907"
"Maikel Franco","Phillies","PHI @ BAL","3B","4.36","1.03",".64",".20",".01",".18",".51",".63",".01",".00",".25",".60","6.41","10.03","7.64","12179"
"Erik Gonzalez","Indians","CLE @ DET","3B","4.29","1.08",".72",".20",".03",".14",".48",".58",".08",".05",".21","1.20","6.37","9.95","7.70","13369"
"Max Muncy","Dodgers","LAD @ MIA","1B","4.25",".90",".56",".19",".02",".13",".49",".52",".04",".02",".62",".92","6.45","10.04","7.54","13301"
"Mallex Smith","Rays","TB @ KC","LF","4.14","1.09",".79",".19",".07",".04",".45",".42",".22",".12",".32",".72","6.33","9.80","7.75","13608"
"Evan Longoria","Giants","CIN @ SF","3B","4.23","1.09",".69",".26",".02",".13",".48",".64",".02",".01",".24",".65","6.34","9.92","7.60","9368"
"J.T. Realmuto","Marlins","LAD @ MIA","C","4.51","1.07",".72",".20",".02",".12",".55",".41",".07",".04",".42","1.06","6.37","9.86","7.64","11739"
"Shin-Soo Choo","Rangers","TEX @ SEA","DH","4.54",".98",".65",".19",".01",".14",".52",".44",".06",".04",".49",".93","6.36","9.86","7.55","3174"
"Mark Reynolds","Nationals","NYY @ WSH","3b","4.25",".91",".57",".16",".00",".18",".49",".60",".01",".01",".45","1.35","6.34","9.91","7.45","7619"
"Wilmer Flores","Mets","TOR @ NYM","1B","4.27","1.02",".64",".21",".01",".17",".48",".54",".02",".01",".37",".68","6.31","9.83","7.52","5827"
"Jonathan Villar","Brewers","MIL @ ARI","2B","4.23","1.04",".69",".22",".05",".08",".42",".46",".19",".08",".28","1.00","6.26","9.70","7.61","10071"
"Nomar Mazara","Rangers","TEX @ SEA","RF","4.35","1.04",".67",".19",".01",".17",".49",".56",".01",".01",".31",".87","6.27","9.78","7.50","14553"
"Xander Bogaerts","Red Sox","OAK @ BOS","SS","4.22","1.04",".72",".22",".01",".09",".53",".53",".05",".03",".42",".89","6.28","9.79","7.47","12161"
"Addison Russell","Cubs","CHC @ ATL","SS","4.31","1.00",".64",".23",".02",".11",".50",".53",".04",".02",".43",".93","6.29","9.80","7.46","14106"
"Jon Jay","Royals","TB @ KC","LF","4.62","1.18",".91",".21",".03",".03",".57",".36",".07",".04",".50",".72","6.25","9.66","7.57","5227"
"Alex Bregman","Astros","HOU @ LAA","3B","4.41",".93",".59",".22",".01",".10",".48",".50",".08",".05",".55",".90","6.28","9.76","7.39","17678"
"Daniel Descalso","Diamondbacks","MIL @ ARI","2B","4.40",".93",".58",".21",".05",".08",".52",".48",".03",".02",".59",".91","6.28","9.76","7.37","8392"
"Johan Camargo","Braves","CHC @ ATL","3B","4.20",".93",".57",".25",".04",".08",".46",".60",".02",".01",".56",".84","6.27","9.79","7.33","14950"
"Scooter Gennett","Reds","CIN @ SF","2B","4.60","1.22",".86",".23",".03",".10",".53",".47",".04",".02",".19",".91","6.13","9.54","7.51","10339"
"Gary Sanchez","Yankees","NYY @ WSH","C","4.18",".84",".44",".17",".00",".23",".48",".54",".02",".02",".34","1.39","6.23","9.71","7.32","11442"
"Jose Peraza","Reds","CIN @ SF","SS","4.72","1.26",".99",".18",".05",".04",".48",".36",".19",".09",".17",".57","6.09","9.41","7.62","13593"
"Corey Dickerson","Pirates","CWS @ PIT","LF","4.16","1.07",".69",".23",".03",".12",".45",".59",".03",".02",".25",".83","6.15","9.61","7.40","10762"
"Yangervis Solarte","Blue Jays","TOR @ NYM","2B","4.37",".98",".65",".20",".01",".13",".46",".57",".02",".01",".43",".58","6.15","9.61","7.29","5352"
"Asdrubal Cabrera","Mets","TOR @ NYM","2B","4.36","1.08",".71",".25",".01",".11",".51",".42",".03",".02",".39",".78","6.11","9.48","7.34","4962"
"Steven Souza Jr.","Diamondbacks","MIL @ ARI","RF","4.21",".84",".52",".17",".02",".12",".44",".55",".06",".03",".54","1.16","6.15","9.59","7.19","5667"
"Chance Sisco","Orioles","PHI @ BAL","C","4.02",".89",".53",".19",".01",".15",".51",".48",".03",".02",".44","1.28","6.14","9.55","7.22","15694"
"Yoan Moncada","White Sox","CWS @ PIT","2B","4.62",".97",".63",".20",".03",".12",".49",".33",".11",".08",".42","1.58","6.09","9.40","7.32","17232"
"Justin Upton","Angels","HOU @ LAA","LF","4.28",".82",".45",".16",".01",".20",".46",".53",".04",".03",".36","1.53","6.10","9.50","7.17","5222"
"Roberto Perez","Indians","CLE @ DET","C","4.06",".78",".45",".16",".01",".16",".52",".51",".02",".02",".53","1.14","6.11","9.52","7.08","2900"
"Gregor Blanco","Giants","CIN @ SF","DH","4.54","1.04",".74",".19",".07",".04",".52",".31",".12",".07",".44",".94","6.01","9.28","7.28","3123"
"Ryan Flaherty","Braves","CHC @ ATL","3B","4.09",".88",".61",".20",".02",".05",".45",".50",".06",".04",".71",".75","6.08","9.46","7.09","7888"
"Eduardo Nunez","Red Sox","OAK @ BOS","2B","4.01","1.04",".72",".24",".01",".07",".46",".49",".14",".07",".23",".65","5.95","9.27","7.21","6848"
"Delino DeShields","Rangers","TEX @ SEA","CF","4.65","1.01",".76",".17",".02",".06",".46",".30",".20",".10",".39","1.07","5.96","9.18","7.26","11379"
"Jason Kipnis","Indians","CLE @ DET","2B","4.17",".91",".57",".22",".02",".11",".49",".48",".05",".03",".40",".83","5.95","9.26","7.04","9776"
"Josh Reddick","Astros","HOU @ LAA","RF","4.20",".90",".62",".17",".01",".10",".44",".48",".05",".03",".56",".87","5.96","9.26","7.03","3892"
"Khris Davis","Athletics","OAK @ BOS","DH","4.31",".79",".40",".18",".01",".20",".44",".55",".01",".01",".39","1.68","5.97","9.31","6.98","9112"
"Francisco Pena","Cardinals","STL @ MIN","C","4.18",".95",".60",".20",".01",".15",".50",".57",".02",".02",".23",".84","5.90","9.24","7.04","8298"
"Yolmer Sanchez","White Sox","CWS @ PIT","3B","4.52","1.16",".81",".23",".06",".06",".51",".34",".09",".06",".21",".83","5.85","9.04","7.22","11602"
"Yulieski Gurriel","Astros","HOU @ LAA","1B","4.52","1.07",".72",".26",".00",".09",".45",".54",".03",".01",".30",".70","5.87","9.16","7.05","19198"
"Mark Canha","Athletics","OAK @ BOS","1B","4.50",".94",".52",".27",".01",".14",".46",".44",".04",".03",".34","1.48","5.90","9.16","7.03","11445"
"Michael A. Taylor","Nationals","NYY @ WSH","CF","4.03",".88",".55",".18",".02",".13",".41",".49",".13",".06",".29","1.37","5.88","9.14","7.04","11489"
"Scott Schebler","Reds","CIN @ SF","RF","4.31",".96",".61",".20",".04",".11",".44",".53",".04",".03",".30",".90","5.86","9.14","7.01","12225"
"John Hicks","Tigers","CLE @ DET","C","4.10",".96",".59",".21",".01",".14",".44",".50",".05",".03",".25","1.18","5.85","9.11","7.01","12547"
"Kevin Pillar","Blue Jays","TOR @ NYM","CF","4.26","1.05",".72",".24",".01",".07",".39",".48",".10",".05",".29",".65","5.79","9.00","7.03","12434"
"Pedro Florimon","Phillies","PHI @ BAL","SS","4.25",".93",".60",".19",".04",".09",".45",".41",".08",".04",".42","1.19","5.83","9.05","6.97","8385"
"Jesmuel Valentin","Phillies","PHI @ BAL","2B","4.14",".87",".56",".17",".02",".11",".49",".46",".04",".03",".47",".79","5.86","9.11","6.90","14548"
"Sean Rodriguez","Pirates","CWS @ PIT","DH","3.94",".68",".39",".12",".01",".16",".45",".45",".03",".02",".67","1.28","5.90","9.16","6.79","6589"
"Howie Kendrick","Nationals","NYY @ WSH","LF","4.13","1.07",".75",".22",".01",".08",".42",".50",".06",".04",".26",".87","5.74","8.95","6.98","4229"
"JaCoby Jones","Tigers","CLE @ DET","LF","4.51",".94",".61",".19",".04",".10",".44",".38",".11",".07",".35","1.49","5.76","8.92","6.94","14818"
"Pablo Sandoval","Giants","CIN @ SF","DH","4.13",".98",".64",".22",".01",".11",".46",".54",".02",".02",".26",".68","5.74","8.98","6.88","5409"
"Zack Cozart","Angels","HOU @ LAA","3B","4.47",".90",".56",".18",".02",".15",".50",".40",".02",".01",".38","1.10","5.77","8.96","6.87","2616"
"Starlin Castro","Marlins","LAD @ MIA","2B","4.40","1.08",".79",".18",".01",".09",".48",".44",".02",".01",".35",".97","5.72","8.90","6.92","4579"
"Brian Anderson","Marlins","LAD @ MIA","RF","4.20",".87",".57",".18",".02",".09",".46",".49",".02",".01",".54","1.13","5.78","9.01","6.78","18289"
"Derek Dietrich","Marlins","LAD @ MIA","LF","4.10",".86",".55",".17",".04",".11",".42",".50",".01",".01",".51","1.06","5.77","8.99","6.79","10542"
"Alex Gordon","Royals","TB @ KC","LF","4.08",".86",".57",".16",".01",".11",".45",".43",".05",".03",".51",".87","5.75","8.93","6.78","5209"
"Matt Davidson","White Sox","CWS @ PIT","DH","4.22",".86",".53",".16",".01",".17",".42",".54",".01",".01",".32","1.46","5.72","8.93","6.77","7226"
"Marwin Gonzalez","Astros","HOU @ LAA","LF","4.31",".89",".59",".18",".01",".10",".45",".46",".04",".04",".47","1.21","5.72","8.89","6.76","5497"
"Johnny Field","Rays","TB @ KC","CF","3.93",".94",".59",".22",".02",".11",".45",".52",".08",".05",".17",".78","5.64","8.81","6.78","15048"
"Greg Garcia","Cardinals","STL @ MIN","DH","4.06",".86",".60",".17",".02",".07",".52",".40",".04",".02",".56",".91","5.69","8.84","6.68","10951"
"Brian McCann","Astros","HOU @ LAA","C","4.09",".77",".51",".12",".00",".14",".47",".50",".01",".01",".54",".87","5.69","8.87","6.61","4810"
"Nick Delmonico","White Sox","CWS @ PIT","LF","4.32",".97",".64",".21",".03",".09",".42",".48",".03",".02",".36",".91","5.62","8.75","6.73","13157"
"Daniel Robertson","Rays","TB @ KC","2B","4.03",".90",".64",".16",".02",".09",".46",".45",".03",".02",".49",".87","5.63","8.77","6.67","14145"
"Nick Hundley","Giants","CIN @ SF","C","4.02","1.00",".63",".25",".01",".11",".42",".48",".02",".02",".23",".85","5.57","8.67","6.71","3376"
"Shohei Ohtani","Angels","HOU @ LAA","DH","4.06",".86",".53",".16",".02",".16",".42",".46",".02",".02",".34","1.13","5.60","8.71","6.66","19755"
"Brett Gardner","Yankees","NYY @ WSH","LF","4.58",".84",".57",".15",".03",".09",".46",".27",".11",".05",".52","1.37","5.59","8.61","6.66","9927"
"Martin Prado","Marlins","LAD @ MIA","3B","4.62","1.07",".79",".21",".02",".06",".48",".31",".02",".02",".44",".74","5.49","8.49","6.65","3312"
