"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Yulieski Gurriel","Astros","HOU @ BOS","1B","4.30","1.17",".72",".29",".00",".16",".55",".60",".06",".04",".28",".59","6.94","10.81","8.32","19198"
"Todd Frazier","Yankees","TBA @ NYA","3B","4.02",".80",".43",".13",".01",".23",".57",".64",".08",".04",".48",".98","7.02","10.96","8.14","785"
"Howie Kendrick","Nationals","PIT @ WAS","LF","4.27","1.23",".88",".23",".02",".09",".57",".64",".08",".04",".32",".70","6.90","10.78","8.31","4229"
"Shin-Soo Choo","Rangers","OAK @ TEX","DH","4.55",".99",".66",".19",".01",".13",".62",".47",".07",".05",".65","1.07","6.95","10.78","8.15","3174"
"Stephen Vogt","Brewers","CIN @ MIL","C","4.16","1.03",".66",".19",".01",".16",".55",".68",".02",".01",".46",".62","6.90","10.80","8.11","5000"
"Scott Schebler","Reds","CIN @ MIL","RF","4.28",".97",".58",".19",".02",".17",".55",".63",".06",".03",".44",".93","6.90","10.77","8.11","12225"
"Matt Chapman","Athletics","OAK @ TEX","3B","4.30",".88",".46",".17",".03",".23",".57",".60",".05",".03",".39","1.19","6.90","10.76","8.09","16505"
"Xander Bogaerts","Red Sox","HOU @ BOS","SS","4.64","1.12",".75",".23",".02",".12",".62",".43",".09",".04",".44",".96","6.85","10.62","8.21","12161"
"Robinson Chirinos","Rangers","OAK @ TEX","C","4.02",".87",".47",".18",".01",".21",".56",".63",".03",".01",".50","1.02","6.90","10.78","8.02","3142"
"Whit Merrifield","Royals","DET @ KCA","2B","4.56","1.14",".77",".23",".03",".10",".60",".45",".14",".08",".34",".74","6.80","10.55","8.21","11281"
"Salvador Perez","Royals","DET @ KCA","C","4.16","1.01",".61",".19",".01",".20",".55",".74",".01",".00",".28",".77","6.82","10.71","8.05","7304"
"Ian Happ","Cubs","CHN @ SLN","CF","4.48",".90",".57",".17",".02",".14",".56",".64",".09",".04",".51","1.25","6.85","10.71","8.00","17919"
"Adam Duvall","Reds","CIN @ MIL","LF","4.18",".90",".46",".19",".02",".23",".52",".66",".04",".02",".33","1.07","6.80","10.64","7.99","10950"
"Nomar Mazara","Rangers","OAK @ TEX","RF","4.34","1.02",".69",".18",".02",".13",".61",".60",".02",".01",".51",".87","6.77","10.58","7.96","14553"
"Michael Taylor","Nationals","PIT @ WAS","CF","4.06","1.00",".64",".20",".02",".14",".50",".60",".16",".07",".28","1.12","6.72","10.48","8.04","11489"
"Melky Cabrera","Royals","DET @ KCA","RF","4.35","1.18",".82",".24",".02",".11",".56",".58",".02",".01",".39",".48","6.70","10.45","8.02","4022"
"Scooter Gennett","Reds","CIN @ MIL","2B","4.39","1.07",".72",".21",".02",".13",".54",".66",".05",".03",".34",".84","6.69","10.46","7.95","10339"
"Ozzie Albies","Braves","ATL @ MIA","2B","4.74","1.10",".77",".18",".10",".04",".55",".38",".18",".12",".42",".84","6.66","10.29","8.09","16556"
"Jayson Werth","Nationals","PIT @ WAS","LF","4.16","1.01",".66",".19",".01",".15",".55",".59",".04",".02",".46",".87","6.67","10.41","7.87","1327"
"Ian Kinsler","Tigers","DET @ KCA","2B","4.63","1.05",".67",".21",".02",".15",".55",".46",".08",".05",".35",".74","6.59","10.22","7.90","6195"
"Nick Castellanos","Tigers","DET @ KCA","RF","4.42","1.06",".63",".21",".05",".18",".51",".55",".01",".01",".32","1.06","6.58","10.24","7.87","11737"
"Eric Hosmer","Royals","DET @ KCA","1B","4.26","1.01",".68",".20",".01",".11",".55",".57",".03",".02",".55",".72","6.59","10.28","7.75","3516"
"Mitch Moreland","Red Sox","HOU @ BOS","1B","4.22",".86",".48",".24",".00",".14",".55",".64",".02",".01",".58","1.05","6.63","10.38","7.65","3086"
"Jacoby Ellsbury","Yankees","TBA @ NYA","CF","3.90",".91",".63",".15",".02",".11",".51",".49",".17",".06",".50",".60","6.57","10.21","7.79","4727"
"Brad Miller","Rays","TBA @ NYA","2B","4.20",".87",".53",".16",".02",".16",".49",".50",".09",".04",".54","1.11","6.54","10.17","7.69","12775"
"J.T. Realmuto","Marlins","ATL @ MIA","C","4.11","1.02",".67",".20",".03",".11",".51",".60",".08",".04",".32",".65","6.44","10.05","7.68","11739"
"Paul DeJong","Cardinals","CHN @ SLN","SS","4.20","1.02",".65",".21",".01",".15",".51",".67",".04",".02",".22","1.13","6.39","10.02","7.61","18015"
"Jason Heyward","Cubs","CHN @ SLN","RF","4.25",".98",".68",".17",".03",".10",".47",".53",".10",".05",".51",".60","6.40","9.96","7.60","4940"
"Dustin Pedroia","Red Sox","HOU @ BOS","2B","4.53","1.08",".76",".22",".00",".09",".58",".42",".07",".03",".47",".65","6.40","9.92","7.64","8370"
"Eddie Rosario","Twins","MIN @ CLE","LF","4.33","1.03",".64",".22",".01",".15",".46",".56",".09",".05",".24","1.10","6.35","9.90","7.63","12155"
"Orlando Arcia","Brewers","CIN @ MIL","SS","4.05",".96",".65",".18",".03",".10",".46",".57",".13",".06",".33",".68","6.25","9.76","7.47","13185"
"Randal Grichuk","Cardinals","CHN @ SLN","RF","4.08",".93",".52",".22",".02",".17",".48",".57",".06",".03",".25","1.17","6.26","9.77","7.44","10243"
"Rafael Devers","Red Sox","HOU @ BOS","3B","4.11",".93",".59",".22",".02",".10",".47",".57",".09",".04",".41",".99","6.23","9.73","7.37","17350"
"Austin Jackson","Indians","MIN @ CLE","CF","4.49","1.06",".73",".23",".02",".08",".54",".42",".11",".05",".35",".98","6.20","9.62","7.47","9848"
"Marwin Gonzalez","Astros","HOU @ BOS","3B","4.41",".97",".60",".25",".01",".11",".50",".53",".08",".06",".35","1.05","6.21","9.68","7.38","5497"
"Rougned Odor","Rangers","OAK @ TEX","2B","3.91",".89",".54",".17",".03",".16",".49",".61",".07",".05",".27",".89","6.20","9.70","7.35","12282"
"Brian Dozier","Twins","MIN @ CLE","2B","4.64",".87",".50",".19",".02",".16",".52",".46",".09",".04",".37","1.27","6.22","9.66","7.36","9810"
"Jason Kipnis","Indians","MIN @ CLE","CF","3.96",".94",".60",".23",".01",".11",".48",".52",".09",".03",".42",".72","6.20","9.65","7.34","9776"
"Mark Canha","Athletics","OAK @ TEX","LF","4.08",".94",".57",".20",".02",".15",".50",".51",".05",".03",".34",".93","6.18","9.63","7.34","11445"
"Jackie Bradley Jr.","Red Sox","HOU @ BOS","CF","4.00",".84",".50",".20",".03",".11",".45",".51",".06",".03",".59",".99","6.20","9.65","7.24","12984"
"Brett Phillips","Brewers","CIN @ MIL","RF","3.92",".82",".53",".15",".03",".12",".47",".49",".11",".07",".52","1.14","6.15","9.57","7.23","14735"
"Kurt Suzuki","Braves","ATL @ MIA","C","4.34",".98",".67",".21",".01",".09",".48",".64",".01",".00",".37",".51","6.01","9.43","7.10","8259"
"Max Moroff","Pirates","PIT @ WAS","2B","4.14",".79",".54",".15",".01",".09",".47",".46",".11",".06",".67","1.01","6.08","9.45","7.08","14556"
"Cameron Maybin","Astros","HOU @ BOS","CF","4.08",".88",".58",".19",".01",".10",".50",".45",".12",".06",".44",".94","6.03","9.36","7.13","5223"
"Mike Moustakas","Royals","DET @ KCA","3B","4.04",".89",".54",".20",".01",".15",".49",".55",".02",".01",".40",".62","6.02","9.40","7.07","4892"
"Mallex Smith","Rays","TBA @ NYA","CF","3.97",".87",".66",".12",".04",".05",".41",".34",".31",".13",".40",".93","5.94","9.17","7.21","13608"
"Derek Dietrich","Marlins","ATL @ MIA","3B","3.99",".85",".54",".17",".04",".10",".46",".50",".02",".01",".59",".72","5.97","9.29","6.97","10542"
"Adonis Garcia","Braves","ATL @ MIA","3B","4.22","1.08",".76",".22",".01",".09",".44",".58",".04",".02",".24",".60","5.86","9.16","7.07","13777"
"Joe Mauer","Twins","MIN @ CLE","1B","4.53","1.07",".75",".23",".01",".08",".49",".38",".02",".01",".49",".96","5.90","9.14","7.08","1857"
"Bruce Maxwell","Athletics","OAK @ TEX","C","4.19","1.00",".70",".20",".01",".10",".50",".43",".03",".01",".44",".73","5.84","9.07","6.97","13866"
"Jake Smolinski","Athletics","OAK @ TEX","CF","3.96",".92",".60",".18",".02",".12",".50",".49",".05",".03",".32",".64","5.81","9.06","6.92","5408"
"Nick Markakis","Braves","ATL @ MIA","RF","4.44","1.02",".76",".21",".01",".04",".49",".47",".01",".01",".55",".56","5.81","9.04","6.89","5930"
"Max Kepler","Twins","MIN @ CLE","RF","4.11",".88",".53",".22",".01",".12",".41",".46",".06",".03",".38","1.00","5.75","8.93","6.83","12144"
"Jorge Polanco","Twins","MIN @ CLE","SS","4.43","1.01",".70",".22",".02",".07",".42",".45",".09",".06",".30",".91","5.70","8.85","6.89","13152"
"Matt Wieters","Nationals","PIT @ WAS","C","3.93",".91",".60",".19",".00",".12",".46",".53",".02",".01",".36",".69","5.71","8.92","6.76","4298"
"Ryan Rua","Rangers","OAK @ TEX","1B","3.79",".83",".53",".14",".02",".15",".47",".47",".06",".03",".35","1.18","5.72","8.91","6.77","12409"
"Tony Kemp","Astros","HOU @ BOS","LF","3.95",".99",".72",".19",".05",".02",".47",".43",".12",".07",".34",".61","5.67","8.82","6.86","14894"
"Lane Adams","Braves","ATL @ MIA","DH","4.10",".84",".58",".16",".03",".07",".41",".41",".18",".08",".40","1.07","5.69","8.83","6.81","10767"
"Jose Iglesias","Tigers","DET @ KCA","SS","4.52","1.10",".81",".22",".01",".06",".45",".38",".08",".04",".26",".58","5.52","8.56","6.76","10231"
"Jeimer Candelario","Tigers","DET @ KCA","3B","4.32",".89",".55",".22",".02",".10",".43",".46",".01",".01",".40","1.02","5.58","8.68","6.61","13621"
"Brian McCann","Astros","HOU @ BOS","C","4.19",".81",".51",".17",".01",".11",".48",".44",".01",".01",".51",".86","5.59","8.69","6.53","4810"
"Jorge Bonifacio","Royals","DET @ KCA","RF","3.93",".84",".56",".14",".02",".12",".45",".46",".03",".02",".41","1.01","5.51","8.59","6.52","12174"
"James McCann","Tigers","DET @ KCA","C","4.21",".91",".61",".16",".02",".12",".41",".50",".02",".01",".29","1.10","5.38","8.40","6.44","12859"
"Dansby Swanson","Braves","ATL @ MIA","SS","3.98",".88",".60",".20",".03",".05",".39",".44",".06",".04",".46",".75","5.38","8.36","6.39","18314"
"Elias Diaz","Pirates","PIT @ WAS","C","4.26",".98",".73",".20",".01",".05",".41",".51",".05",".03",".29",".73","5.29","8.28","6.38","11680"
"Johan Camargo","Braves","ATL @ MIA","2B","4.64","1.03",".75",".22",".04",".03",".48",".38",".03",".02",".29",".80","5.27","8.19","6.40","14950"
"Eduardo Escobar","Twins","MIN @ CLE","3B","4.22",".89",".58",".20",".02",".10",".40",".44",".04",".02",".30","1.05","5.26","8.18","6.30","6153"
"Tucker Barnhart","Reds","CIN @ MIL","C","4.04",".88",".62",".18",".01",".06",".39",".40",".02",".01",".47",".65","5.15","8.01","6.13","10200"
"Roberto Perez","Indians","MIN @ CLE","C","3.83",".73",".44",".18",".01",".10",".43",".47",".03",".01",".43","1.04","5.18","8.09","6.04","2900"
"Greg Garcia","Cardinals","CHN @ SLN","DH","3.97",".87",".66",".16",".02",".04",".38",".32",".07",".03",".54",".77","5.14","7.94","6.14","10951"
"Ronald Torreyes","Yankees","TBA @ NYA","2B","3.79",".91",".68",".15",".02",".05",".42",".46",".08",".03",".23",".51","5.05","7.89","6.10","11400"
"Adeiny Hechavarria","Rays","TBA @ NYA","SS","4.32",".96",".73",".14",".04",".06",".40",".44",".04",".02",".25",".81","5.04","7.85","6.13","10459"
"Miguel Rojas","Marlins","ATL @ MIA","SS","3.87",".90",".68",".17",".02",".04",".37",".47",".06",".03",".33",".43","5.03","7.85","6.05","7802"
"John Hicks","Tigers","DET @ KCA","C","4.10",".89",".60",".18",".01",".10",".36",".41",".05",".03",".21","1.10","4.93","7.67","5.98","12547"
"Byron Buxton","Twins","MIN @ CLE","CF","4.00",".75",".49",".14",".03",".09",".35",".38",".13",".04",".24","1.47","4.92","7.65","5.93","14161"
"Paulo Orlando","Royals","DET @ KCA","CF","3.68",".88",".64",".16",".02",".05",".40",".37",".08",".04",".26",".83","4.88","7.59","5.92","8628"
"Alcides Escobar","Royals","DET @ KCA","SS","3.80",".91",".68",".17",".02",".04",".38",".39",".10",".03",".21",".57","4.85","7.55","5.92","6310"
"Mike Freeman","Cubs","CHN @ SLN","SS","4.14",".85",".67",".13",".02",".03",".37",".40",".07",".03",".42",".91","4.87","7.57","5.83","11241"
"Robbie Grossman","Twins","MIN @ CLE","DH","3.75",".73",".49",".15",".00",".07",".39",".33",".07",".04",".48","1.05","4.90","7.59","5.77","5254"
"JaCoby Jones","Tigers","DET @ KCA","CF","3.87",".77",".51",".14",".03",".09",".37",".38",".09",".05",".26","1.26","4.83","7.50","5.80","14818"
"Jesus Sucre","Rays","TBA @ NYA","C","4.10",".89",".65",".15",".01",".08",".36",".42",".04",".02",".21",".91","4.75","7.41","5.77","5942"
"Carson Kelly","Cardinals","CHN @ SLN","C","3.86",".85",".60",".18",".00",".07",".36",".44",".02",".01",".27",".69","4.69","7.32","5.63","13620"
"Sandy Leon","Red Sox","HOU @ BOS","C","3.89",".77",".53",".17",".01",".06",".36",".44",".01",".01",".38","1.08","4.69","7.33","5.54","5273"
"Daniel Robertson","Rays","TBA @ NYA","2B","3.85",".75",".54",".13",".02",".06",".39",".38",".03",".02",".38","1.06","4.64","7.23","5.50","14145"
"Jason Castro","Twins","MIN @ CLE","C","3.87",".70",".42",".18",".00",".10",".37",".34",".02",".01",".39","1.38","4.65","7.22","5.47","8722"
"Giovanny Urshela","Indians","MIN @ CLE","3B","3.71",".82",".58",".18",".01",".06",".40",".45",".01",".01",".20",".57","4.55","7.14","5.46","10681"
"Alex Presley","Tigers","DET @ KCA","LF","3.74",".81",".60",".14",".03",".04",".35",".34",".07",".05",".26",".77","4.48","6.95","5.44","5305"
"Efren Navarro","Tigers","DET @ KCA","1B","3.98",".82",".60",".16",".02",".04",".34",".29",".02",".01",".36",".89","4.34","6.73","5.24","9854"
