"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Matt Carpenter","Cardinals","STL @ CIN","3B","4.96","1.25",".57",".32",".01",".34",".90",".72",".02",".01",".79",".89","10.13","15.73","11.74","8090"
"Mike Trout","Angels","CWS @ LAA","CF","4.49","1.11",".62",".21",".03",".26",".84",".73",".12",".05","1.06",".79","10.04","15.59","11.56","10155"
"Alex Bregman","Astros","HOU @ COL","3B","4.86","1.34",".74",".33",".03",".24",".91",".71",".10",".06",".54",".60","9.63","14.99","11.35","17678"
"Mookie Betts","Red Sox","BOS @ BAL","RF","4.93","1.29",".73",".30",".02",".24",".80",".62",".17",".07",".64",".63","9.50","14.72","11.22","13611"
"J.D. Martinez","Red Sox","BOS @ BAL","DH","4.71","1.24",".65",".25",".01",".32",".74",".89",".01",".01",".49","1.18","9.26","14.48","10.84","6184"
"Jose Altuve","Astros","HOU @ COL","2B","4.75","1.51","1.02",".30",".04",".16",".77",".72",".11",".05",".47",".50","9.11","14.18","10.93","5417"
"George Springer","Astros","HOU @ COL","CF","4.98","1.32",".79",".25",".02",".26",".86",".65",".08",".04",".55",".84","9.16","14.23","10.82","12856"
"Paul DeJong","Cardinals","STL @ CIN","SS","4.75","1.27",".72",".23",".01",".31",".77",".81",".02",".01",".38","1.11","8.87","13.86","10.47","18015"
"Aaron Judge","Yankees","NYY @ TB","RF","4.74","1.10",".59",".20",".01",".30",".78",".70",".04",".03",".64","1.51","8.86","13.80","10.31","15640"
"Charlie Blackmon","Rockies","HOU @ COL","CF","4.62","1.29",".76",".21",".07",".26",".73",".60",".10",".05",".42",".98","8.70","13.50","10.41","7859"
"Marcell Ozuna","Cardinals","STL @ CIN","LF","4.64","1.36",".86",".23",".01",".26",".73",".81",".02",".01",".33",".75","8.57","13.40","10.22","10324"
"Jose Ramirez","Indians","PIT @ CLE","3B","4.44","1.18",".64",".30",".03",".21",".70",".71",".10",".05",".52",".54","8.59","13.38","10.11","13510"
"Eugenio Suarez","Reds","STL @ CIN","3B","4.40","1.09",".63",".19",".01",".26",".69",".81",".03",".02",".65",".93","8.60","13.44","9.99","12552"
"Giancarlo Stanton","Yankees","NYY @ TB","DH","4.65","1.11",".58",".21",".01",".32",".68",".80",".01",".01",".46","1.35","8.54","13.35","10.00","4949"
"Eric Thames","Brewers","WSH @ MIL","1B","4.58","1.06",".50",".22",".03",".31",".75",".59",".06",".03",".54","1.17","8.52","13.22","9.98","3711"
"Andrew Benintendi","Red Sox","BOS @ BAL","LF","4.82","1.20",".74",".27",".03",".18",".76",".60",".11",".07",".60",".83","8.48","13.17","10.00","17901"
"Yadier Molina","Cardinals","STL @ CIN","C","4.87","1.33",".84",".26",".00",".22",".80",".67",".06",".04",".32",".56","8.34","13.01","9.96","7007"
"Nolan Arenado","Rockies","HOU @ COL","3B","4.39","1.18",".63",".24",".03",".27",".69",".70",".02",".02",".44",".89","8.38","13.05","9.88","9777"
"Shin-Soo Choo","Rangers","OAK @ TEX","DH","4.70","1.14",".72",".21",".02",".20",".74",".55",".06",".04",".82",".84","8.39","13.01","9.80","3174"
"Nelson Cruz","Mariners","SF @ SEA","DH","4.32","1.12",".64",".19",".01",".29",".66",".79",".01",".01",".49",".90","8.30","12.97","9.72","2434"
"Jesus Aguilar","Brewers","WSH @ MIL","1B","4.28","1.08",".56",".21",".01",".31",".66",".84",".01",".01",".41",".99","8.26","12.94","9.66","11342"
"Joey Gallo","Rangers","OAK @ TEX","LF","4.27",".81",".32",".15",".03",".32",".68",".76",".04",".03",".68","1.36","8.34","13.03","9.54","14128"
"Francisco Lindor","Indians","PIT @ CLE","SS","4.65","1.20",".68",".26",".03",".23",".72",".62",".08",".05",".43",".72","8.23","12.80","9.76","12916"
"Jose Martinez","Cardinals","STL @ CIN","1B","4.53","1.28",".81",".25",".00",".22",".70",".71",".04",".03",".43",".62","8.20","12.79","9.73","7996"
"Tommy Pham","Cardinals","STL @ CIN","CF","4.43","1.12",".72",".16",".01",".22",".65",".66",".13",".06",".54",".95","8.18","12.73","9.67","2967"
"Yulieski Gurriel","Astros","HOU @ COL","1B","4.66","1.42",".89",".37",".01",".15",".65",".85",".03",".02",".23",".43","8.09","12.69","9.69","19198"
"Justin Upton","Angels","CWS @ LAA","LF","4.39","1.00",".56",".20",".00",".24",".63",".81",".05",".02",".64","1.21","8.18","12.80","9.46","5222"
"Khris Davis","Athletics","OAK @ TEX","DH","4.55","1.03",".49",".24",".02",".28",".64",".77",".01",".01",".49","1.19","8.15","12.73","9.48","9112"
"Niko Goodrum","Tigers","DET @ KC","1B","4.77","1.15",".67",".26",".04",".17",".70",".60",".13",".07",".48","1.19","8.11","12.60","9.60","12092"
"Mike Moustakas","Royals","DET @ KC","3B","4.38","1.19",".68",".23",".01",".27",".66",".79",".01",".01",".31",".53","8.07","12.63","9.54","4892"
"Joey Votto","Reds","STL @ CIN","1B","4.49","1.04",".67",".19",".01",".17",".73",".57",".02",".01",".93",".71","8.09","12.57","9.35","4314"
"Nicholas Castellanos","Tigers","DET @ KC","RF","4.65","1.29",".78",".30",".04",".17",".64",".70",".03",".02",".39",".94","7.93","12.38","9.45","11737"
"Andrew McCutchen","Giants","SF @ SEA","RF","4.69","1.10",".66",".23",".01",".20",".65",".67",".05",".03",".63",".98","7.97","12.42","9.32","9847"
"Leonys Martin","Tigers","DET @ KC","CF","4.89","1.19",".79",".23",".04",".13",".67",".53",".17",".08",".51","1.00","7.90","12.25","9.44","11846"
