"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Brett Gardner","Yankees","NYY @ BOS","LF","4.84","1.15",".80",".23",".04",".09",".61",".44",".12",".06",".47",".95","6.95","10.77","8.35","9927"
"Andrew McCutchen","Giants","SF @ SD","RF","4.60","1.04",".66",".22",".01",".15",".56",".55",".05",".03",".53",".90","6.95","10.82","8.20","9847"
"Yadier Molina","Cardinals","STL @ CIN","C","4.40","1.14",".73",".25",".01",".16",".56",".64",".04",".03",".29",".58","6.89","10.77","8.24","7007"
"Albert Pujols","Angels","LAA @ KC","1B","4.55","1.07",".69",".18",".00",".20",".56",".69",".02",".01",".31",".62","6.89","10.79","8.18","1177"
"Yonder Alonso","Indians","DET @ CLE","1B","4.12",".99",".60",".22",".00",".17",".56",".60",".02",".01",".54",".71","6.94","10.82","8.12","2530"
"Max Kepler","Twins","CWS @ MIN","RF","4.11",".93",".54",".20",".03",".16",".57",".59",".04",".02",".54",".68","6.94","10.82","8.11","12144"
"Eric Hosmer","Padres","SF @ SD","1B","4.30","1.11",".74",".21",".01",".15",".54",".52",".02",".02",".51",".69","6.86","10.65","8.16","3516"
"Trevor Story","Rockies","COL @ WSH","SS","4.43",".91",".47",".23",".02",".19",".50",".62",".05",".03",".47","1.54","6.89","10.74","8.06","12564"
"Franchy Cordero","Padres","SF @ SD","LF","4.52","1.01",".57",".19",".10",".15",".56",".40",".10",".07",".39","1.47","6.82","10.54","8.19","14567"
"Luis Valbuena","Angels","LAA @ KC","1B","4.23",".86",".43",".19",".01",".22",".56",".61",".01",".01",".49","1.00","6.86","10.70","7.95","4969"
"Jorge Soler","Royals","LAA @ KC","DH","4.51",".86",".49",".16",".01",".20",".63",".55",".01",".01",".57","1.35","6.85","10.67","7.94","14221"
"Kole Calhoun","Angels","LAA @ KC","RF","4.44","1.03",".64",".22",".03",".15",".55",".57",".02",".02",".46",".88","6.78","10.56","8.02","11200"
"Buster Posey","Giants","SF @ SD","C","4.49","1.16",".80",".25",".00",".10",".51",".61",".02",".01",".47",".53","6.72","10.48","8.01","9166"
"Scooter Gennett","Reds","STL @ CIN","2B","4.10","1.09",".64",".23",".02",".19",".50",".59",".03",".02",".27",".87","6.68","10.41","8.00","10339"
"Hanley Ramirez","Red Sox","NYY @ BOS","1B","4.45","1.00",".64",".21",".00",".15",".55",".61",".03",".03",".46","1.02","6.70","10.47","7.89","8001"
"Nicholas Castellanos","Tigers","DET @ CLE","RF","4.37","1.06",".61",".26",".03",".17",".47",".62",".03",".02",".30","1.17","6.63","10.35","7.91","11737"
"Eduardo Escobar","Twins","CWS @ MIN","SS","4.22",".98",".59",".20",".04",".15",".55",".62",".03",".02",".38",".78","6.65","10.39","7.85","6153"
"Avisail Garcia","White Sox","CWS @ MIN","RF","4.60","1.22",".85",".23",".02",".12",".56",".49",".04",".03",".32","1.03","6.59","10.24","7.98","5760"
"Victor Caratini","Cubs","PIT @ CHC","C","4.13","1.02",".61",".26",".02",".13",".55",".53",".02",".02",".48",".77","6.61","10.29","7.80","14968"
"Yoan Moncada","White Sox","CWS @ MIN","2B","4.71",".87",".54",".16",".02",".15",".54",".41",".12",".08",".59","1.63","6.64","10.27","7.81","17232"
"DJ LeMahieu","Rockies","COL @ WSH","2B","4.75","1.23",".91",".22",".03",".07",".58",".34",".07",".04",".50",".70","6.56","10.12","7.96","9874"
"Leonys Martin","Tigers","DET @ CLE","CF","4.70",".98",".64",".19",".02",".13",".53",".41",".16",".09",".41","1.33","6.58","10.18","7.88","11846"
"Byron Buxton","Twins","CWS @ MIN","CF","4.00",".92",".58",".16",".04",".13",".53",".53",".13",".06",".39","1.06","6.58","10.23","7.81","14161"
"Whit Merrifield","Royals","LAA @ KC","2B","4.20","1.11",".75",".22",".04",".10",".47",".53",".14",".07",".24",".69","6.47","10.07","7.86","11281"
"Rafael Devers","Red Sox","NYY @ BOS","3B","4.24","1.00",".59",".24",".02",".14",".50",".57",".04",".03",".39","1.00","6.52","10.17","7.72","17350"
"Joe Panik","Giants","SF @ SD","2B","4.82","1.15",".80",".22",".03",".09",".59",".40",".03",".02",".47",".43","6.47","10.02","7.78","11936"
"Jesse Winker","Reds","STL @ CIN","RF","4.29","1.03",".67",".23",".01",".12",".53",".47",".04",".02",".52",".79","6.49","10.09","7.70","13590"
"Adam Frazier","Pirates","PIT @ CHC","DH","4.70","1.16",".79",".24",".04",".09",".54",".35",".11",".07",".34",".72","6.38","9.86","7.78","15223"
"Jon Jay","Royals","LAA @ KC","LF","4.61","1.17",".87",".22",".05",".04",".57",".33",".07",".05",".51",".84","6.28","9.70","7.60","5227"
"Jeimer Candelario","Tigers","DET @ CLE","3B","4.58",".94",".52",".27",".02",".12",".56",".43",".01",".01",".51","1.27","6.29","9.76","7.39","13621"
"Billy Hamilton","Reds","STL @ CIN","CF","4.50",".97",".71",".16",".06",".04",".45",".26",".34",".11",".37","1.00","6.20","9.52","7.60","10199"
"Jason Heyward","Cubs","PIT @ CHC","RF","3.91",".95",".61",".19",".02",".13",".47",".53",".05",".03",".42",".55","6.20","9.65","7.36","4940"
"Evan Longoria","Giants","SF @ SD","3B","4.39",".99",".62",".23",".01",".12",".48",".59",".02",".02",".36",".78","6.15","9.61","7.29","9368"
"Andrelton Simmons","Angels","LAA @ KC","SS","4.34","1.12",".78",".24",".02",".08",".49",".48",".08",".05",".30",".40","6.10","9.48","7.39","10847"
"Aaron Hicks","Yankees","NYY @ BOS","CF","4.30",".91",".57",".21",".02",".11",".49",".43",".08",".04",".49","1.01","6.14","9.52","7.26","5297"
"Jose Pirela","Padres","SF @ SD","2B","4.41","1.05",".69",".22",".04",".09",".53",".39",".07",".05",".37",".86","6.09","9.44","7.34","5485"
"Christian Villanueva","Padres","SF @ SD","3B","4.22",".87",".50",".19",".01",".17",".47",".57",".02",".02",".37","1.07","6.09","9.52","7.17","11738"
"Colin Moran","Pirates","PIT @ CHC","3B","4.06","1.00",".64",".18",".02",".17",".44",".54",".02",".02",".27",".94","6.04","9.43","7.25","16909"
"Neil Walker","Yankees","NYY @ BOS","2B","4.20","1.00",".65",".22",".01",".12",".48",".50",".02",".01",".40",".80","6.07","9.45","7.22","7539"
"Ian Desmond","Rockies","COL @ WSH","LF","4.33",".96",".65",".17",".01",".13",".43",".53",".09",".05",".33","1.17","6.02","9.39","7.21","6885"
"Victor Martinez","Tigers","DET @ CLE","DH","4.27",".94",".61",".17",".00",".16",".46",".53",".01",".00",".43",".80","6.04","9.42","7.15","393"
"Eduardo Nunez","Red Sox","NYY @ BOS","2B","4.13","1.06",".72",".24",".01",".08",".43",".47",".15",".07",".24",".63","5.98","9.30","7.28","6848"
"Matt Davidson","White Sox","CWS @ MIN","DH","4.40",".81",".45",".15",".01",".20",".47",".57",".01",".01",".41","1.59","6.06","9.48","7.08","7226"
"Roberto Perez","Indians","DET @ CLE","C","4.01",".84",".50",".19",".01",".15",".49",".55",".03",".02",".43",".97","6.04","9.43","7.06","2900"
"Tyler Naquin","Indians","DET @ CLE","LF","3.89",".95",".60",".20",".03",".12",".48",".51",".04",".03",".34",".89","5.95","9.28","7.09","13359"
"Jason Castro","Twins","CWS @ MIN","C","3.87",".78",".47",".19",".01",".12",".54",".48",".02",".01",".59",".94","6.02","9.38","6.96","8722"
"Howie Kendrick","Nationals","COL @ WSH","LF","4.07","1.10",".74",".25",".02",".08",".41",".48",".07",".04",".30",".70","5.88","9.14","7.15","4229"
"Bradley Zimmer","Indians","DET @ CLE","CF","3.78",".83",".52",".17",".02",".12",".46",".47",".13",".06",".37","1.11","5.93","9.22","7.03","16221"
"Cory Spangenberg","Padres","SF @ SD","2B","4.11",".97",".66",".18",".03",".10",".43",".47",".07",".04",".38",".97","5.85","9.10","7.02","12294"
"Nick Delmonico","White Sox","CWS @ MIN","LF","4.29",".90",".57",".18",".02",".13",".45",".47",".03",".02",".46",".94","5.87","9.14","6.94","13157"
"Kolten Wong","Cardinals","STL @ CIN","2B","4.17",".92",".61",".21",".03",".07",".42",".41",".06",".03",".55",".70","5.85","9.06","6.94","12532"
"Jose Peraza","Reds","STL @ CIN","SS","4.39","1.09",".86",".15",".02",".06",".47",".35",".18",".10",".18",".68","5.67","8.77","7.02","13593"
"Francisco Cervelli","Pirates","PIT @ CHC","C","4.17",".90",".61",".16",".02",".12",".45",".43",".03",".01",".48",".94","5.70","8.86","6.76","5275"
"Abraham Almonte","Royals","LAA @ KC","CF","4.09",".91",".57",".20",".06",".08",".41",".44",".06",".04",".40",".87","5.66","8.79","6.76","5486"
"Jackie Bradley Jr.","Red Sox","NYY @ BOS","CF","4.02",".84",".52",".18",".02",".11",".44",".45",".04",".03",".46",".96","5.68","8.84","6.70","12984"
"Michael A. Taylor","Nationals","COL @ WSH","CF","3.72",".86",".53",".18",".02",".13",".45",".42",".11",".06",".25","1.12","5.62","8.73","6.74","11489"
"Brandon Crawford","Giants","SF @ SD","SS","4.29",".91",".59",".20",".02",".09",".40",".47",".03",".02",".42",".86","5.54","8.63","6.60","5343"
"Yolmer Sanchez","White Sox","CWS @ MIN","3B","4.18",".95",".64",".18",".04",".09",".40",".41",".07",".05",".30",".84","5.44","8.44","6.58","11602"
"Phillip Ervin","Reds","STL @ CIN","CF","3.99",".82",".53",".17",".02",".10",".39",".39",".15",".07",".32","1.11","5.44","8.43","6.53","14738"
"Pat Valaika","Rockies","COL @ WSH","DH","4.11",".82",".44",".22",".01",".15",".39",".47",".04",".02",".23","1.18","5.40","8.41","6.43","14885"
"Hunter Pence","Giants","SF @ SD","LF","4.18",".96",".68",".16",".02",".10",".38",".48",".02",".01",".34",".88","5.37","8.36","6.46","8252"
"Carlos Gonzalez","Rockies","COL @ WSH","RF","4.22",".89",".57",".20",".01",".11",".40",".45",".02",".01",".34","1.14","5.34","8.31","6.37","7287"
"Tucker Barnhart","Reds","STL @ CIN","C","3.87",".88",".56",".20",".01",".11",".39",".41",".02",".01",".40",".72","5.31","8.24","6.32","10200"
"Tyler Wade","Yankees","NYY @ BOS","2B","4.09",".87",".59",".21",".03",".04",".39",".37",".13",".06",".34","1.12","5.24","8.13","6.31","15730"
"Alex Blandino","Reds","STL @ CIN","2B","3.75",".79",".48",".19",".01",".12",".35",".44",".05",".04",".39",".91","5.26","8.18","6.23","16271"
"Tim Anderson","White Sox","CWS @ MIN","SS","4.07",".98",".69",".17",".03",".09",".36",".43",".09",".05",".14","1.14","5.15","8.00","6.32","15172"
"Gregor Blanco","Giants","SF @ SD","DH","4.06",".80",".57",".16",".04",".04",".34",".35",".12",".06",".54",".83","5.23","8.09","6.23","3123"
"John Hicks","Tigers","DET @ CLE","C","4.17",".87",".53",".21",".01",".12",".37",".43",".05",".03",".21","1.43","5.13","7.99","6.17","12547"
"Freddy Galvis","Padres","SF @ SD","SS","4.01",".90",".63",".16",".03",".07",".36",".40",".07",".04",".32",".72","5.10","7.91","6.17","6609"
"Matt Wieters","Nationals","COL @ WSH","C","3.96",".86",".56",".19",".01",".10",".37",".45",".01",".01",".35",".76","5.11","7.97","6.09","4298"
"Jordy Mercer","Pirates","PIT @ CHC","SS","3.94",".88",".57",".18",".02",".11",".36",".43",".02",".01",".29",".73","5.07","7.90","6.09","6547"
"Martin Maldonado","Angels","LAA @ KC","C","4.01",".80",".52",".17",".01",".11",".44",".43",".02",".01",".32","1.01","5.09","7.94","6.03","6887"
"Ronald Torreyes","Yankees","NYY @ BOS","SS","3.96","1.04",".77",".22",".02",".03",".39",".43",".04",".02",".16",".52","4.88","7.61","6.01","11400"
"Ryan Goins","Royals","LAA @ KC","SS","3.98",".87",".60",".17",".04",".06",".36",".42",".03",".02",".32",".82","4.93","7.68","5.93","9807"
"Carlos Asuaje","Padres","SF @ SD","2B","3.88",".85",".60",".16",".04",".05",".33",".39",".02",".02",".43",".65","4.89","7.59","5.85","15197"
"Austin Hedges","Padres","SF @ SD","C","3.77",".72",".43",".15",".01",".13",".34",".45",".03",".02",".28","1.03","4.80","7.48","5.68","12976"
"Adam Engel","White Sox","CWS @ MIN","CF","3.84",".66",".42",".14",".02",".08",".37",".34",".12",".06",".38","1.24","4.82","7.47","5.69","15082"
"Sandy Leon","Red Sox","NYY @ BOS","C","3.90",".78",".53",".17",".01",".08",".40",".39",".02",".02",".37","1.02","4.79","7.46","5.68","5273"
"Brock Holt","Red Sox","NYY @ BOS","3B","3.78",".74",".53",".17",".01",".03",".42",".31",".05",".02",".56",".79","4.81","7.45","5.64","9345"
"Jose Iglesias","Tigers","DET @ CLE","SS","3.93",".89",".62",".23",".01",".05",".33",".33",".07",".05",".29",".73","4.72","7.31","5.73","10231"
"Gerardo Parra","Rockies","COL @ WSH","LF","3.98",".92",".65",".19",".01",".06",".33",".35",".05",".03",".25",".78","4.67","7.25","5.71","8553"
"Omar Narvaez","White Sox","CWS @ MIN","C","3.95",".85",".64",".17",".00",".03",".36",".31",".01",".01",".50",".66","4.63","7.17","5.52","13338"
"Alcides Escobar","Royals","LAA @ KC","SS","3.86",".89",".64",".17",".04",".04",".35",".38",".06",".03",".17",".64","4.55","7.08","5.57","6310"
"JaCoby Jones","Tigers","DET @ CLE","CF","4.05",".73",".48",".15",".01",".08",".33",".33",".08",".05",".32","1.61","4.59","7.12","5.50","14818"
"Drew Butera","Royals","LAA @ KC","C","3.73",".73",".50",".14",".01",".08",".37",".35",".03",".02",".34",".96","4.50","7.00","5.35","3411"
"Dixon Machado","Tigers","DET @ CLE","2B","3.82",".83",".60",".20",".01",".02",".33",".29",".06",".03",".24",".89","4.18","6.49","5.11","11472"
