"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Giancarlo Stanton","Marlins","MIA @ PHI","RF","4.73","1.15",".47",".18",".00",".50",".96",".92",".03",".01",".65","1.37","10.85","16.93","12.54","4949"
"Brian Dozier","Twins","SDN @ MIN","2B","4.74","1.19",".63",".24",".03",".30",".84",".78",".10",".06",".66",".73","9.75","15.19","11.38","9810"
"Nelson Cruz","Mariners","SEA @ TEX","DH","4.67","1.10",".62",".18",".01",".30",".80",".89",".02",".01",".67","1.06","9.17","14.37","10.60","2434"
"Marcell Ozuna","Marlins","MIA @ PHI","LF","4.53","1.17",".66",".20",".01",".30",".74",".83",".03",".01",".45","1.06","8.73","13.66","10.24","10324"
"Andrew McCutchen","Pirates","PIT @ MIL","CF","4.59","1.13",".63",".22",".02",".26",".72",".73",".06",".04",".66",".90","8.77","13.66","10.24","9847"
"Starling Marte","Pirates","PIT @ MIL","LF","4.81","1.25",".76",".26",".04",".20",".70",".52",".28",".15",".38",".96","8.69","13.43","10.45","9241"
"Robinson Cano","Mariners","SEA @ TEX","2B","4.78","1.22",".78",".23",".01",".21",".78",".79",".02",".01",".60",".56","8.62","13.48","10.08","3269"
"Mookie Betts","Red Sox","OAK @ BOS","RF","4.37","1.18",".69",".29",".01",".19",".70",".79",".12",".06",".50",".50","8.59","13.42","10.09","13611"
"Kris Bryant","Cubs","NYN @ CHN","3B","4.58","1.14",".67",".25",".03",".19",".79",".62",".08",".04",".66",".81","8.50","13.22","9.93","15429"
"Josh Donaldson","Blue Jays","BAL @ TOR","3B","4.48","1.01",".49",".20",".01",".30",".76",".68",".03",".02",".61","1.01","8.50","13.24","9.85","5038"
"Anthony Rizzo","Cubs","NYN @ CHN","1B","4.48","1.11",".66",".25",".02",".18",".71",".71",".06",".04",".77",".49","8.48","13.22","9.85","3473"
"Christian Yelich","Marlins","MIA @ PHI","CF","4.63","1.14",".69",".25",".01",".19",".73",".62",".10",".05",".69",".96","8.45","13.13","9.90","11477"
"Eduardo Nunez","Red Sox","OAK @ BOS","2B","4.68","1.34",".88",".30",".01",".15",".72",".59",".24",".11",".26",".66","8.34","12.94","10.08","6848"
"Trea Turner","Nationals","ATL @ WAS","SS","4.61","1.29",".88",".22",".05",".14",".70",".48",".31",".12",".33",".77","8.34","12.89","10.13","16252"
"Charlie Blackmon","Rockies","COL @ ARI","CF","4.74","1.17",".69",".22",".07",".19",".70",".50",".21",".09",".46",".85","8.39","12.97","10.03","7859"
"Justin Bour","Marlins","MIA @ PHI","1B","4.43","1.03",".55",".18",".00",".29",".69",".81",".02",".01",".59",".94","8.44","13.20","9.79","9744"
"Edwin Encarnacion","Indians","DET @ CLE","DH","4.27",".94",".47",".16",".01",".30",".72",".75",".01",".01",".71",".82","8.45","13.19","9.71","2151"
"Byron Buxton","Twins","SDN @ MIN","CF","4.51","1.13",".70",".18",".06",".19",".67",".69",".16",".07",".50","1.09","8.31","12.95","9.84","14161"
"Paul Goldschmidt","Diamondbacks","COL @ ARI","1B","4.29",".99",".54",".22",".02",".21",".71",".65",".11",".05",".74","1.09","8.39","13.05","9.72","9218"
"Kyle Seager","Mariners","SEA @ TEX","3B","4.57","1.04",".62",".20",".01",".21",".71",".80",".05",".02",".68",".67","8.36","13.09","9.67","9785"
"Mike Trout","Angels","HOU @ ANA","CF","4.38",".99",".53",".19",".02",".25",".68",".52",".14",".05",".68","1.22","8.26","12.78","9.65","10155"
"Jean Segura","Mariners","SEA @ TEX","SS","5.01","1.26",".91",".21",".03",".11",".71",".55",".25",".10",".41",".75","8.06","12.50","9.71","5933"
"Ryan Braun","Brewers","PIT @ MIL","LF","4.36","1.13",".65",".22",".02",".24",".65",".67",".11",".04",".40",".91","8.09","12.60","9.58","3410"
"Rhys Hoskins","Phillies","MIA @ PHI","LF","4.35","1.05",".59",".19",".02",".26",".67",".69",".04",".03",".59",".80","8.13","12.68","9.49","16472"
"Yonder Alonso","Mariners","SEA @ TEX","1B","4.89","1.07",".69",".21",".01",".17",".77",".59",".05",".03",".79",".83","8.09","12.59","9.39","2530"
"Nolan Arenado","Rockies","COL @ ARI","3B","4.43","1.08",".54",".24",".05",".25",".64",".76",".03",".02",".40",".77","8.02","12.54","9.42","9777"
"Wil Myers","Padres","SDN @ MIN","1B","4.34","1.08",".64",".22",".02",".21",".62",".68",".15",".06",".44",".98","8.00","12.47","9.46","10047"
"Eric Thames","Brewers","PIT @ MIL","1B","4.57","1.03",".56",".19",".03",".26",".73",".51",".07",".03",".59","1.25","8.04","12.46","9.42","3711"
"Joey Votto","Reds","CIN @ SLN","1B","4.56","1.04",".68",".20",".01",".15",".66",".52",".06",".03","1.02",".63","8.07","12.51","9.34","4314"
"Manny Machado","Orioles","BAL @ TOR","3B","4.64","1.15",".64",".26",".01",".25",".65",".65",".05",".03",".39",".81","7.94","12.36","9.40","11493"
"Khris Davis","Athletics","OAK @ BOS","LF","4.33",".95",".43",".19",".01",".33",".62",".70",".03",".02",".45","1.40","7.92","12.36","9.24","9112"
"Justin Smoak","Blue Jays","BAL @ TOR","1B","4.38",".94",".49",".18",".01",".27",".68",".70",".01",".01",".61","1.04","7.93","12.38","9.16","9054"
