"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Robinson Chirinos","Rangers","LAA @ TEX","C","4.17",".80",".44",".17",".01",".18",".58",".58",".02",".01",".72","1.30","6.86","10.69","7.86","3142"
"Jason Heyward","Cubs","CHC @ PIT","RF","4.71","1.22",".84",".25",".04",".10",".61",".46",".06",".04",".33",".49","6.70","10.40","8.12","4940"
"Corey Dickerson","Pirates","CHC @ PIT","LF","4.58","1.26",".81",".25",".06",".13",".56",".45",".04",".03",".21",".79","6.67","10.34","8.16","10762"
"Nick Williams","Phillies","","RF","4.41","1.06",".69",".16",".04",".16",".56",".56",".05",".03",".33","1.17","6.67","10.40","7.97","14330"
"Amed Rosario","Mets","NYM @ PHI","SS","4.77","1.21",".84",".22",".05",".10",".57",".37",".14",".08",".23",".86","6.60","10.21","8.12","15518"
"Austin Jackson","Mets","NYM @ PHI","CF","4.65","1.21",".84",".25",".02",".09",".61",".42",".06",".04",".39","1.19","6.64","10.29","8.02","9848"
"Taylor Ward","Angels","LAA @ TEX","C","4.12","1.09",".75",".20",".01",".13",".56",".51",".05",".03",".46",".79","6.63","10.32","7.90","17548"
"Ronald Guzman","Rangers","LAA @ TEX","1B","4.06",".95",".59",".18",".04",".14",".55",".58",".03",".02",".51",".97","6.65","10.38","7.82","14388"
"Devon Travis","Blue Jays","TOR @ KC","2B","4.67","1.28",".90",".25",".03",".10",".58",".46",".07",".04",".18",".54","6.51","10.12","8.00","13862"
"Lucas Duda","Royals","TOR @ KC","1B","4.23",".92",".51",".21",".01",".19",".50",".59",".01",".00",".50",".99","6.62","10.33","7.75","2502"
"Kendrys Morales","Blue Jays","TOR @ KC","DH","4.46","1.08",".72",".22",".00",".14",".55",".58",".02",".01",".38",".63","6.55","10.22","7.79","8610"
"Eric Hosmer","Padres","ARI @ SD","1B","4.30","1.08",".72",".20",".02",".15",".51",".52",".03",".02",".42",".75","6.55","10.19","7.83","3516"
"Franmil Reyes","Padres","ARI @ SD","RF","4.20",".94",".56",".15",".01",".21",".50",".62",".02",".02",".36","1.16","6.56","10.25","7.74","14566"
"Joe Mauer","Twins","DET @ MIN","1B","4.74","1.15",".84",".24",".02",".05",".61",".43",".02",".01",".63",".64","6.57","10.19","7.80","1857"
"Nick Markakis","Braves","COL @ ATL","RF","4.29","1.20",".82",".28",".01",".08",".54",".58",".01",".01",".38",".60","6.52","10.18","7.81","5930"
"Mitch Garver","Twins","DET @ MIN","C","4.19",".96",".60",".20",".02",".13",".55",".54",".02",".01",".56",".91","6.57","10.24","7.70","15161"
"Johan Camargo","Braves","COL @ ATL","3B","4.19","1.08",".67",".26",".03",".12",".51",".63",".02",".01",".33",".90","6.50","10.16","7.74","14950"
"Brandon Nimmo","Mets","","CF","4.28",".93",".54",".20",".04",".15",".51",".49",".05",".03",".51","1.26","6.53","10.14","7.70","12927"
"Joey Wendle","Rays","TB @ NYY","2B","4.59","1.13",".75",".22",".03",".13",".52",".46",".08",".05",".27","1.11","6.43","9.98","7.80","13853"
"Todd Frazier","Mets","","3B","4.17",".88",".49",".15",".00",".23",".49",".59",".04",".02",".37",".92","6.48","10.11","7.63","785"
"Mallex Smith","Rays","TB @ NYY","LF","4.70","1.09",".80",".21",".04",".05",".47",".31",".25",".13",".39","1.20","6.41","9.87","7.85","13608"
"Cory Spangenberg","Padres","ARI @ SD","3B","4.40","1.07",".72",".18",".06",".12",".53",".43",".10",".05",".34","1.13","6.41","9.94","7.75","12294"
"Ji-Man Choi","Rays","TB @ NYY","1B","4.29",".85",".47",".17",".00",".21",".51",".53",".03",".02",".48","1.48","6.47","10.08","7.57","5452"
"Andrelton Simmons","Angels","LAA @ TEX","SS","4.35","1.22",".88",".24",".03",".08",".52",".49",".08",".05",".25",".22","6.31","9.82","7.72","10847"
"Gregory Polanco","Pirates","CHC @ PIT","RF","4.35",".91",".56",".19",".04",".13",".52",".47",".07",".04",".48",".96","6.40","9.93","7.56","12907"
"DJ LeMahieu","Rockies","COL @ ATL","2B","4.66","1.17",".87",".22",".02",".07",".58",".39",".07",".04",".41",".64","6.33","9.80","7.66","9874"
"Eduardo Escobar","Diamondbacks","ARI @ SD","SS","4.35","1.00",".58",".23",".04",".14",".49",".58",".03",".03",".30",".87","6.34","9.91","7.55","6153"
"Eric Young Jr.","Angels","LAA @ TEX","OF","4.02","1.01",".69",".19",".05",".08",".52",".50",".13",".06",".35",".56","6.31","9.82","7.58","7158"
"Didi Gregorius","Yankees","TB @ NYY","SS","4.27","1.05",".71",".18",".01",".16",".50",".57",".03",".03",".29",".68","6.29","9.82","7.54","6012"
"David Freese","Pirates","CHC @ PIT","3B","4.26","1.09",".77",".20",".01",".12",".51",".53",".01",".01",".42",".85","6.30","9.81","7.53","9549"
"Willson Contreras","Cubs","CHC @ PIT","C","4.18","1.09",".72",".24",".02",".11",".45",".53",".03",".02",".37",".78","6.25","9.73","7.51","11609"
"Salvador Perez","Royals","TOR @ KC","C","4.34","1.05",".66",".21",".01",".17",".50",".58",".01",".01",".19",".79","6.17","9.64","7.41","7304"
"Max Kepler","Twins","DET @ MIN","RF","4.08",".88",".54",".20",".03",".12",".50",".54",".03",".02",".51",".72","6.18","9.64","7.24","12144"
"Kevin Pillar","Blue Jays","TOR @ KC","CF","4.25","1.15",".78",".27",".02",".08",".47",".51",".09",".04",".17",".50","6.04","9.42","7.38","12434"
"Roman Quinn","Phillies","","RF","3.85",".97",".67",".17",".04",".09",".39",".45",".19",".11",".33",".74","6.08","9.42","7.37","13546"
"Brandon Lowe","Rays","TB @ NYY","2b","3.95",".81",".44",".16",".01",".21",".47",".51",".06",".04",".37","1.33","6.14","9.56","7.23","18882"
"Jose Reyes","Mets","NYM @ PHI","3B","4.12",".97",".64",".19",".03",".13",".44",".51",".11",".05",".30",".54","6.07","9.45","7.30","1736"
"Amed Rosario","Mets","","SS","4.70","1.16",".82",".20",".05",".09",".50",".34",".12",".07",".19",".94","6.02","9.30","7.44","15518"
"Alex Gordon","Royals","TOR @ KC","LF","4.44",".97",".66",".19",".02",".09",".55",".42",".05",".03",".50",".88","6.10","9.47","7.23","5209"
"Harrison Bader","Cardinals","WSH @ STL","RF","4.02","1.01",".72",".15",".02",".12",".43",".50",".09",".07",".34","1.06","6.03","9.38","7.28","18030"
"Brandon Nimmo","Mets","NYM @ PHI","CF","4.21",".90",".57",".17",".03",".13",".47",".46",".04",".03",".51","1.23","6.08","9.44","7.18","12927"
"Josh Bell","Pirates","CHC @ PIT","1B","4.05",".97",".63",".21",".03",".11",".46",".49",".03",".02",".46",".67","6.06","9.42","7.20","13145"
"Travis Jankowski","Padres","ARI @ SD","RF","4.50",".99",".77",".15",".04",".04",".49",".25",".21",".10",".53",".85","6.03","9.27","7.31","13768"
"Johnny Field","Twins","DET @ MIN","LF","3.98",".91",".55",".22",".02",".12",".49",".52",".07",".04",".35","1.01","6.02","9.38","7.13","15048"
"Kolten Wong","Cardinals","WSH @ STL","2B","4.13","1.00",".68",".20",".03",".09",".47",".44",".06",".03",".43",".61","5.96","9.25","7.13","12532"
"Gerardo Parra","Rockies","COL @ ATL","LF","4.25","1.06",".74",".22",".01",".09",".42",".48",".07",".04",".34",".74","5.88","9.14","7.10","8553"
"Jon Jay","Diamondbacks","ARI @ SD","LF","4.78","1.21",".94",".19",".04",".04",".52",".29",".06",".03",".39",".77","5.84","9.00","7.18","5227"
"Ian Desmond","Rockies","COL @ ATL","1B","4.13",".88",".58",".15",".02",".13",".39",".50",".10",".05",".39","1.09","5.89","9.16","7.02","6885"
"Neil Walker","Yankees","TB @ NYY","1B","4.07",".91",".60",".16",".01",".15",".47",".47",".02",".01",".44","1.02","5.86","9.11","6.94","7539"
"Ender Inciarte","Braves","COL @ ATL","CF","4.08","1.06",".81",".17",".04",".04",".40",".47",".14",".07",".31",".61","5.77","8.97","7.05","4922"
"Danny Jansen","Blue Jays","TOR @ KC","C","4.14",".98",".66",".22",".02",".09",".46",".48",".04",".02",".38",".55","5.81","9.05","6.95","16535"
"Albert Almora Jr.","Cubs","CHC @ PIT","CF","4.30","1.21",".87",".26",".02",".07",".43",".53",".03",".02",".14",".57","5.71","8.92","7.04","14109"
"Victor Martinez","Tigers","DET @ MIN","DH","4.27","1.04",".73",".18",".00",".13",".46",".51",".00",".00",".29",".46","5.76","8.99","6.94","393"
"Austin Hedges","Padres","ARI @ SD","C","4.09",".91",".56",".19",".00",".16",".44",".52",".03",".02",".29","1.03","5.78","9.01","6.88","12976"
"Delino DeShields","Rangers","LAA @ TEX","CF","3.95",".82",".61",".14",".04",".04",".49",".40",".16",".08",".53",".87","5.81","9.02","6.87","11379"
"Kevin Kiermaier","Rays","TB @ NYY","CF","4.18",".88",".57",".15",".02",".14",".42",".45",".11",".06",".31","1.22","5.77","8.96","6.92","11038"
"Ketel Marte","Diamondbacks","ARI @ SD","2B","4.25","1.00",".69",".18",".06",".07",".40",".49",".05",".03",".36",".57","5.74","8.94","6.92","13613"
"Kurt Suzuki","Braves","COL @ ATL","C","3.97",".99",".66",".22",".00",".12",".43",".56",".01",".01",".30",".55","5.74","8.97","6.86","8259"
"Aledmys Diaz","Blue Jays","TOR @ KC","SS","4.03","1.07",".72",".24",".02",".10",".44",".52",".05",".03",".14",".38","5.69","8.88","6.93","15937"
"Francisco Arcia","Angels","LAA @ TEX","C","4.25","1.01",".74",".15",".01",".11",".50",".50",".04",".03",".25",".63","5.69","8.88","6.86","10286"
"Elias Diaz","Pirates","CHC @ PIT","C","4.16","1.05",".74",".21",".01",".09",".47",".51",".03",".02",".24",".59","5.66","8.84","6.84","11680"
"Jose Bautista","Mets","","DH","4.06",".73",".40",".15",".00",".17",".42",".47",".03",".02",".52","1.09","5.75","8.95","6.69","1887"
"Greg Bird","Yankees","TB @ NYY","1B","3.96",".75",".42",".15",".01",".18",".45",".50",".01",".01",".43","1.23","5.69","8.88","6.64","14131"
"Nick Ahmed","Diamondbacks","ARI @ SD","SS","4.12",".91",".57",".19",".03",".12",".40",".50",".06",".04",".27",".82","5.62","8.76","6.75","12147"
"Kevin Plawecki","Mets","NYM @ PHI","C","4.00",".89",".57",".18",".01",".13",".43",".48",".01",".01",".38",".80","5.60","8.72","6.64","13807"
"Ronny Rodriguez","Tigers","DET @ MIN","SS","3.93","1.00",".67",".19",".02",".11",".41",".44",".10",".06",".15",".78","5.51","8.57","6.74","11875"
"Ehire Adrianza","Twins","DET @ MIN","SS","3.85",".87",".58",".20",".03",".07",".46",".44",".06",".04",".43",".78","5.56","8.65","6.59","8418"
"Mikie Mahtook","Tigers","DET @ MIN","LF","4.17",".94",".61",".18",".04",".11",".42",".43",".05",".03",".27","1.06","5.51","8.56","6.65","13130"
"Adalberto Mondesi","Royals","TOR @ KC","SS","3.67",".86",".52",".17",".08",".09",".40",".44",".14",".07",".15",".93","5.48","8.52","6.66","13769"
"Rosell Herrera","Royals","TOR @ KC","2B","4.14",".94",".64",".19",".07",".04",".40",".40",".12",".07",".30",".78","5.48","8.50","6.65","11611"
"Jorge Bonifacio","Royals","TOR @ KC","RF","4.03",".94",".60",".22",".03",".10",".42",".46",".02",".01",".33",".95","5.50","8.56","6.58","12174"
"Jorge Alfaro","Phillies","NYM @ PHI","C","3.88",".89",".57",".17",".01",".14",".42",".45",".01",".01",".34","1.26","5.49","8.54","6.55","12180"
"Kyle Higashioka","Yankees","TB @ NYY","C","3.84",".72",".38",".15",".00",".18",".43",".50",".02",".02",".35","1.03","5.51","8.59","6.44","5517"
"Matt Wieters","Nationals","WSH @ STL","C","4.18",".92",".65",".17",".00",".10",".41",".53",".02",".01",".36",".77","5.42","8.48","6.46","4298"
"Willy Adames","Rays","TB @ NYY","SS","4.07",".90",".61",".15",".01",".13",".41",".42",".05",".04",".28","1.35","5.37","8.34","6.46","15986"
"Christian Villanueva","Padres","ARI @ SD","3B","3.86",".82",".50",".16",".01",".16",".39",".47",".02",".02",".31",".92","5.39","8.39","6.40","11738"
"Josh Harrison","Pirates","CHC @ PIT","2B","3.94",".96",".67",".19",".02",".08",".37",".46",".06",".03",".28",".67","5.31","8.28","6.44","8202"
"Addison Russell","Cubs","CHC @ PIT","SS","3.95",".98",".67",".21",".02",".08",".46",".40",".03",".02",".26",".69","5.29","8.22","6.39","14106"
"Ryan O'Hearn","Royals","TOR @ KC","1B","3.91",".77",".45",".18",".02",".11",".43",".42",".02",".01",".43","1.04","5.31","8.26","6.23","16442"
"Greg Garcia","Cardinals","WSH @ STL","DH","3.90",".90",".67",".16",".02",".05",".37",".42",".04",".03",".46",".73","5.16","8.02","6.17","10951"
"Alex Avila","Diamondbacks","ARI @ SD","C","4.01",".68",".42",".12",".00",".13",".38",".39",".01",".01",".62","1.44","5.23","8.12","6.06","7476"
"Freddy Galvis","Padres","ARI @ SD","SS","3.98",".89",".61",".16",".03",".08",".38",".39",".07",".04",".29",".77","5.12","7.95","6.19","6609"
"Michael Perez","Rays","TB @ NYY","C","3.82",".83",".53",".14",".01",".15",".41",".42",".02",".01",".24","1.03","5.09","7.93","6.09","12977"
"Manuel Margot","Padres","ARI @ SD","CF","3.74",".88",".61",".16",".05",".06",".32",".35",".14",".07",".27",".61","5.05","7.82","6.18","14712"
"Kevin Plawecki","Mets","","C","3.94",".84",".55",".17",".01",".11",".35",".41",".01",".01",".33",".86","4.95","7.71","5.93","13807"
"James McCann","Tigers","DET @ MIN","C","4.06",".88",".62",".16",".01",".10",".38",".40",".01",".01",".26",".94","4.87","7.58","5.87","12859"
"Adeiny Hechavarria","Pirates","CHC @ PIT","SS","3.82",".96",".71",".16",".03",".06",".33",".43",".03",".02",".22",".53","4.81","7.49","5.89","10459"
"Dansby Swanson","Braves","COL @ ATL","SS","3.85",".85",".57",".19",".03",".07",".35",".41",".03",".02",".30",".95","4.83","7.51","5.80","18314"
"Hunter Dozier","Royals","TOR @ KC","1B","3.80",".80",".53",".19",".01",".07",".38",".38",".03",".02",".32","1.12","4.74","7.37","5.65","15117"
"Richard Urena","Blue Jays","TOR @ KC","SS","3.90",".88",".60",".18",".05",".05",".39",".40",".04",".02",".16",".65","4.68","7.30","5.69","16411"
"Tony Wolters","Rockies","COL @ ATL","C","4.01",".74",".53",".14",".02",".05",".34",".33",".04",".03",".56",".76","4.72","7.32","5.57","11470"
"Victor Reyes","Tigers","DET @ MIN","LF","3.81",".92",".70",".15",".04",".03",".36",".32",".09",".07",".14",".69","4.51","6.99","5.59","15487"
"Shane Robinson","Yankees","TB @ NYY","OF","3.71",".82",".62",".15",".01",".04",".39",".30",".08",".04",".26",".59","4.45","6.90","5.40","4249"
