"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Trea Turner","Nationals","MIL @ WSH","SS","4.58","1.13",".80",".18",".04",".11",".68",".45",".28",".11",".42",".87","7.64","11.82","9.20","16252"
"Andrew Benintendi","Red Sox","BOS @ CWS","LF","4.80","1.08",".70",".24",".03",".11",".67",".54",".12",".07",".69","1.01","7.70","11.96","9.04","17901"
"Javier Baez","Cubs","CHC @ PHI","2B","4.64","1.19",".70",".24",".02",".23",".66",".59",".09",".05",".21","1.37","7.61","11.84","9.15","12979"
"Shin-Soo Choo","Rangers","MIN @ TEX","DH","4.80","1.03",".69",".19",".01",".13",".67",".53",".06",".03",".90",".99","7.73","12.00","8.97","3174"
"Eugenio Suarez","Reds","CIN @ STL","3B","4.52","1.07",".67",".20",".01",".19",".60",".72",".03",".02",".57",".98","7.65","11.95","8.95","12552"
"Travis Shaw","Brewers","MIL @ WSH","3B","4.48","1.04",".59",".22",".01",".23",".62",".71",".02",".01",".48",".81","7.64","11.94","8.95","11982"
"A.J. Pollock","Diamondbacks","ARI @ LAD","CF","4.63","1.12",".65",".28",".02",".18",".65",".52",".16",".08",".33",".97","7.60","11.78","9.08","9256"
"Michael Brantley","Indians","TB @ CLE","LF","4.55","1.23",".80",".29",".01",".12",".69",".56",".08",".04",".47",".54","7.60","11.82","9.04","4106"
"Roman Quinn","Phillies","CHC @ PHI","RF","4.60","1.21",".80",".24",".07",".10",".61",".41",".24",".13",".38",".91","7.52","11.61","9.14","13546"
"Ronald Acuna","Braves","PIT @ ATL","LF","4.55","1.21",".77",".22",".02",".19",".61",".47",".15",".10",".31","1.07","7.52","11.64","9.10","18401"
"Nolan Arenado","Rockies","COL @ SD","3B","4.44","1.08",".62",".23",".02",".22",".59",".69",".02",".02",".46",".89","7.55","11.79","8.89","9777"
"Tyler Austin","Twins","MIN @ TEX","1B","4.19",".97",".48",".22",".02",".25",".62",".73",".03",".02",".40","1.22","7.55","11.81","8.82","11850"
"Anthony Rendon","Nationals","MIL @ WSH","3B","4.38","1.11",".68",".28",".01",".14",".62",".72",".03",".02",".52",".63","7.53","11.77","8.82","12861"
"Tyler White","Astros","LAA @ HOU","DH","4.26","1.02",".59",".20",".01",".22",".63",".73",".02",".02",".46",".93","7.53","11.78","8.80","15564"
"Steven Souza Jr.","Diamondbacks","ARI @ LAD","RF","4.74","1.08",".61",".24",".01",".22",".64",".52",".07",".05",".46","1.34","7.51","11.65","8.89","5667"
"Mitch Haniger","Mariners","SEA @ OAK","RF","4.79","1.17",".69",".28",".03",".17",".63",".55",".05",".03",".44","1.07","7.48","11.63","8.90","14274"
"Nelson Cruz","Mariners","SEA @ OAK","DH","4.48","1.07",".64",".19",".01",".24",".59",".73",".01",".01",".41",".97","7.48","11.70","8.81","2434"
"Freddie Freeman","Braves","PIT @ ATL","1B","4.34","1.22",".77",".27",".02",".16",".60",".56",".04",".03",".44",".74","7.43","11.54","8.87","5361"
"Rougned Odor","Rangers","MIN @ TEX","","4.68","1.00",".62",".19",".03",".16",".64",".60",".12",".08",".53","1.09","7.46","11.62","8.77","12282"
"Jose Martinez","Cardinals","CIN @ STL","1B","4.41","1.31",".91",".25",".01",".15",".63",".63",".04",".02",".32",".50","7.37","11.50","8.88","7996"
"Carlos Correa","Astros","LAA @ HOU","SS","4.37","1.05",".64",".21",".02",".18",".62",".71",".03",".02",".48",".99","7.40","11.59","8.68","14162"
"Starling Marte","Pirates","PIT @ ATL","CF","4.69","1.23",".84",".20",".02",".17",".57",".47",".19",".09",".25",".92","7.31","11.31","8.92","9241"
"Cedric Mullins II","Orioles","BAL @ KC","OF","4.83","1.21",".77",".27",".07",".10",".62",".48",".13",".07",".38",".66","7.34","11.38","8.85","17929"
"Lorenzo Cain","Brewers","MIL @ WSH","CF","4.79","1.30",".97",".22",".02",".09",".66",".38",".15",".07",".49",".75","7.33","11.32","8.90","9077"
"Joey Gallo","Rangers","MIN @ TEX","LF","4.14",".73",".32",".14",".02",".25",".61",".68",".04",".02",".70","1.37","7.47","11.66","8.51","14128"
"Edwin Encarnacion","Indians","TB @ CLE","DH","4.34",".87",".47",".17",".00",".22",".60",".72",".01",".00",".64","1.11","7.38","11.55","8.48","2151"
"Max Kepler","Twins","MIN @ TEX","RF","4.52",".98",".55",".23",".05",".16",".60",".67",".03",".03",".55",".69","7.34","11.46","8.56","12144"
"Mike Moustakas","Brewers","MIL @ WSH","3B","4.27","1.06",".60",".20",".00",".25",".56",".69",".01",".01",".36",".65","7.29","11.39","8.62","4892"
"Jorge Polanco","Twins","MIN @ TEX","SS","4.85","1.14",".75",".24",".05",".10",".64",".54",".10",".07",".46",".78","7.27","11.30","8.67","13152"
"Justin Upton","Angels","LAA @ HOU","LF","4.46",".95",".55",".18",".01",".21",".54",".69",".04",".03",".54","1.47","7.25","11.32","8.46","5222"
"Matt Chapman","Athletics","SEA @ OAK","3B","4.45","1.14",".64",".28",".05",".17",".62",".56",".04",".03",".32",".90","7.19","11.18","8.58","16505"
"Elvis Andrus","Rangers","MIN @ TEX","SS","4.56","1.19",".80",".26",".05",".08",".56",".58",".11",".06",".43",".59","7.17","11.15","8.59","8709"
"Dustin Fowler","Athletics","SEA @ OAK","CF","4.56","1.28",".84",".24",".11",".10",".57",".46",".17",".12",".12",".74","7.06","10.94","8.73","17098"
"Cody Bellinger","Dodgers","ARI @ LAD","1B","4.21",".98",".53",".20",".02",".24",".57",".63",".03",".03",".39","1.10","7.18","11.20","8.45","15998"
"Ryan Braun","Brewers","MIL @ WSH","1B","4.38","1.09",".66",".23",".01",".18",".57",".64",".09",".05",".30",".78","7.14","11.13","8.51","3410"
"Gregory Polanco","Pirates","PIT @ ATL","RF","4.48","1.04",".57",".24",".03",".19",".57",".57",".07",".04",".37",".99","7.15","11.13","8.49","12907"
"Juan Soto","Nationals","MIL @ WSH","LF","4.28",".95",".61",".18",".01",".14",".56",".61",".05",".04",".75",".90","7.21","11.23","8.36","20123"
"Adam Eaton","Nationals","MIL @ WSH","LF","4.70","1.20",".84",".23",".04",".09",".63",".41",".09",".05",".56",".77","7.13","11.03","8.55","11205"
"Joey Votto","Reds","CIN @ STL","1B","4.61","1.02",".73",".18",".01",".10",".62",".48",".02",".02",".93",".73","7.20","11.17","8.36","4314"
"Denard Span","Mariners","SEA @ OAK","LF","4.68","1.16",".76",".24",".05",".10",".61",".50",".12",".06",".38",".65","7.05","10.95","8.48","8347"
"Billy McKinney","Blue Jays","TOR @ MIA","LF","4.70","1.00",".53",".22",".05",".20",".58",".48",".04",".02",".50","1.08","7.11","11.03","8.40","15654"
"Ryan Zimmerman","Nationals","MIL @ WSH","1B","4.17","1.01",".59",".22",".01",".20",".54",".74",".01",".00",".40",".87","7.08","11.11","8.31","4220"
"Randal Grichuk","Blue Jays","TOR @ MIA","RF","4.38","1.01",".52",".26",".02",".22",".55",".63",".04",".02",".31","1.07","7.06","11.01","8.35","10243"
"Joe Mauer","Twins","MIN @ TEX","1B","4.97","1.27",".87",".29",".02",".08",".63",".46",".02",".01",".55",".63","7.03","10.90","8.41","1857"
"Adrian Beltre","Rangers","MIN @ TEX","3B","4.34","1.08",".72",".21",".02",".13",".60",".62",".01",".01",".57",".71","7.04","10.99","8.28","639"
"Joc Pederson","Dodgers","ARI @ LAD","LF","4.52",".99",".51",".23",".01",".24",".61",".49",".04",".03",".36",".94","7.01","10.88","8.29","11899"
"Robbie Grossman","Twins","MIN @ TEX","DH","4.73","1.10",".75",".23",".02",".09",".60",".57",".03",".02",".63",".75","7.00","10.91","8.24","5254"
"Robinson Cano","Mariners","SEA @ OAK","2B","4.57","1.17",".76",".26",".01",".15",".57",".60",".01",".01",".40",".64","6.96","10.85","8.30","3269"
"Justin Turner","Dodgers","ARI @ LAD","3B","4.40","1.13",".69",".26",".01",".18",".62",".46",".03",".02",".42",".72","6.98","10.83","8.32","5235"
"Aaron Hicks","Yankees","DET @ NYY","CF","4.35",".98",".61",".19",".02",".15",".56",".53",".08",".05",".56",".80","6.98","10.85","8.22","5297"
"Yadier Molina","Cardinals","CIN @ STL","C","4.53","1.22",".84",".24",".00",".14",".64",".54",".06",".03",".25",".44","6.90","10.74","8.32","7007"
"Khris Davis","Athletics","SEA @ OAK","DH","4.25","1.00",".55",".22",".02",".22",".57",".66",".01",".01",".31",".95","6.95","10.87","8.19","9112"
"Wilson Ramos","Phillies","CHC @ PHI","C","4.29","1.11",".70",".23",".00",".18",".54",".69",".00",".00",".33",".82","6.92","10.83","8.21","1433"
"Trey Mancini","Orioles","BAL @ KC","LF","4.60","1.23",".85",".23",".03",".12",".55",".61",".01",".01",".35",".85","6.85","10.69","8.25","15149"
"Manny Machado","Dodgers","ARI @ LAD","SS","4.31","1.10",".68",".21",".01",".20",".57",".56",".03",".03",".31",".72","6.84","10.65","8.18","11493"
"Miguel Andujar","Yankees","DET @ NYY","3B","4.25","1.21",".77",".27",".02",".15",".55",".65",".03",".02",".17",".65","6.79","10.62","8.20","15878"
"Jurickson Profar","Rangers","MIN @ TEX","SS","4.24",".97",".60",".22",".04",".11",".57",".59",".05",".03",".57",".51","6.86","10.70","8.03","10815"
"Jake Cave","Twins","MIN @ TEX","CF","4.29","1.01",".62",".19",".05",".15",".57",".58",".05",".04",".41","1.12","6.81","10.62","8.07","14477"
"Xander Bogaerts","Red Sox","BOS @ CWS","SS","4.59","1.03",".66",".25",".02",".11",".50",".61",".05",".02",".57","1.01","6.83","10.64","8.03","12161"
"Mitch Garver","Twins","MIN @ TEX","C","4.41","1.01",".63",".21",".03",".14",".59",".59",".02",".01",".48",".94","6.80","10.61","8.00","15161"
"Adalberto Mondesi","Royals","BAL @ KC","SS","4.03","1.04",".64",".21",".08",".11",".49",".58",".17",".09",".20",".85","6.72","10.47","8.13","13769"
"Robinson Chirinos","Rangers","MIN @ TEX","C","4.03",".78",".43",".17",".01",".17",".55",".58",".02",".01",".78","1.11","6.88","10.71","7.86","3142"
"Ryan O'Hearn","Royals","BAL @ KC","1B","4.34",".94",".53",".24",".02",".15",".55",".63",".02",".01",".51",".97","6.80","10.62","7.93","16442"
"Corey Dickerson","Pirates","PIT @ ATL","LF","4.28","1.18",".73",".25",".03",".16",".52",".61",".03",".02",".17",".76","6.69","10.44","8.10","10762"
"Matt Olson","Athletics","SEA @ OAK","1B","4.15","1.00",".55",".25",".01",".19",".55",".59",".02",".02",".34",".84","6.75","10.53","7.97","14344"
"Paul DeJong","Cardinals","CIN @ STL","SS","4.11","1.06",".63",".23",".01",".19",".55",".61",".02",".01",".29",".83","6.72","10.49","8.00","18015"
"Carlos Gonzalez","Rockies","COL @ SD","RF","4.54","1.06",".65",".24",".02",".15",".55",".55",".03",".02",".40","1.07","6.72","10.47","7.99","7287"
"Adam Jones","Orioles","BAL @ KC","CF","4.50","1.30",".93",".25",".01",".10",".52",".65",".02",".01",".23",".53","6.62","10.36","8.04","6368"
"Yonder Alonso","Indians","TB @ CLE","1B","4.24",".95",".58",".20",".00",".16",".54",".63",".01",".01",".53","1.04","6.74","10.53","7.86","2530"
"Trevor Story","Rockies","COL @ SD","SS","4.34","1.00",".56",".24",".03",".17",".50",".60",".06",".03",".31","1.31","6.68","10.41","7.94","12564"
"David Peralta","Diamondbacks","ARI @ LAD","LF","4.43","1.14",".77",".21",".02",".14",".51",".61",".04",".02",".29",".94","6.63","10.36","7.98","2136"
"Alex Gordon","Royals","BAL @ KC","LF","4.56","1.04",".71",".21",".02",".10",".59",".50",".05",".03",".56",".72","6.66","10.36","7.87","5209"
"Brett Gardner","Yankees","DET @ NYY","LF","4.55","1.12",".79",".20",".04",".09",".60",".43",".09",".04",".42",".68","6.62","10.26","7.96","9927"
"Kendrys Morales","Blue Jays","TOR @ MIA","DH","4.48","1.00",".62",".19",".00",".19",".55",".50",".02",".01",".48",".82","6.66","10.34","7.86","8610"
"Billy Hamilton","Reds","CIN @ STL","CF","4.84","1.09",".86",".15",".05",".03",".51",".32",".32",".11",".39","1.03","6.58","10.13","8.07","10199"
"Jorge Bonifacio","Royals","BAL @ KC","RF","4.23","1.07",".68",".25",".04",".10",".55",".57",".03",".01",".42",".80","6.61","10.31","7.85","12174"
"Brandon Belt","Giants","NYM @ SF","1B","4.54","1.06",".65",".26",".03",".13",".55",".38",".03",".02",".58",".92","6.64","10.26","7.89","10264"
"Nomar Mazara","Rangers","MIN @ TEX","RF","4.44","1.02",".70",".18",".02",".12",".55",".61",".02",".01",".49",".88","6.61","10.33","7.79","14553"
"Marwin Gonzalez","Astros","LAA @ HOU","LF","4.15","1.01",".63",".21",".02",".14",".53",".57",".04",".02",".42",".96","6.60","10.29","7.82","5497"
"Jose Peraza","Reds","CIN @ STL","SS","4.71","1.21",".93",".20",".03",".06",".58",".40",".17",".08",".30",".52","6.50","10.07","7.97","13593"
"Max Muncy","Dodgers","ARI @ LAD","1B","3.98",".83",".43",".17",".01",".23",".51",".55",".02",".02",".50","1.16","6.62","10.30","7.71","13301"
"Brian Goodwin","Royals","BAL @ KC","LF","4.14",".96",".60",".21",".03",".11",".53",".54",".09",".06",".45",".89","6.56","10.21","7.75","12858"
"Daniel Palka","White Sox","BOS @ CWS","DH","4.17",".97",".56",".17",".03",".21",".49",".59",".05",".03",".25","1.33","6.52","10.17","7.78","14897"
"Yasmani Grandal","Dodgers","ARI @ LAD","C","4.10",".89",".50",".17",".00",".21",".54",".58",".02",".01",".41","1.07","6.54","10.20","7.66","11368"
"Carlos Santana","Phillies","CHC @ PHI","1B","4.19",".82",".47",".19",".01",".15",".54",".54",".02",".02",".69",".66","6.58","10.25","7.58","2396"
"Wil Myers","Padres","COL @ SD","RF","4.33",".97",".60",".22",".02",".13",".50",".54",".09",".04",".42","1.14","6.50","10.12","7.71","10047"
"Josh Bell","Pirates","PIT @ ATL","1B","4.58","1.07",".69",".21",".02",".14",".58",".43",".03",".03",".42",".90","6.47","10.03","7.73","13145"
"Luke Voit","Yankees","DET @ NYY","DH","4.14","1.07",".68",".24",".01",".14",".53",".56",".02",".02",".33",".90","6.44","10.04","7.69","14811"
"Phillip Ervin","Reds","CIN @ STL","DH","4.30",".97",".65",".21",".02",".09",".46",".50",".16",".08",".45",".91","6.44","10.01","7.68","14738"
"Eduardo Nunez","Red Sox","BOS @ CWS","DH","4.48","1.13",".80",".23",".02",".08",".44",".59",".13",".07",".26",".76","6.37","9.93","7.72","6848"
"Hunter Dozier","Royals","BAL @ KC","1B","4.45","1.03",".65",".26",".02",".09",".52",".54",".04",".02",".47","1.10","6.43","10.01","7.61","15117"
"Eduardo Escobar","Diamondbacks","ARI @ LAD","SS","4.32","1.01",".58",".25",".01",".16",".49",".58",".03",".03",".31",".95","6.40","9.98","7.61","6153"
"Ben Zobrist","Cubs","CHC @ PHI","RF","4.44","1.04",".70",".21",".02",".11",".47",".52",".02",".02",".53",".77","6.38","9.92","7.58","7435"
"Gleyber Torres","Yankees","DET @ NYY","2B","4.04","1.01",".67",".18",".03",".15",".50",".55",".07",".05",".29",".97","6.34","9.88","7.59","16997"
"David Dahl","Rockies","COL @ SD","LF","4.23",".99",".59",".20",".04",".16",".44",".53",".08",".05",".28","1.10","6.32","9.83","7.59","13744"
"Chris Davis","Orioles","BAL @ KC","1B","4.41",".89",".54",".18",".00",".17",".53",".56",".01",".01",".50","1.24","6.37","9.94","7.44","9272"
"Lourdes Gurriel","Blue Jays","TOR @ MIA","2B","4.59","1.14",".80",".18",".02",".13",".54",".44",".10",".07",".20",".93","6.26","9.72","7.65","19238"
"Kyle Seager","Mariners","SEA @ OAK","3B","4.37",".99",".56",".26",".01",".16",".49",".57",".01",".01",".32",".82","6.31","9.85","7.49","9785"
"Hunter Renfroe","Padres","COL @ SD","LF","4.13",".96",".55",".21",".02",".18",".47",".61",".02",".01",".29","1.05","6.30","9.85","7.48","15464"
"Ender Inciarte","Braves","PIT @ ATL","CF","4.44","1.20",".94",".17",".04",".05",".57",".33",".17",".09",".26",".55","6.22","9.61","7.68","4922"
"Rafael Ortega","Marlins","TOR @ MIA","OF","4.59","1.05",".76",".18",".09",".02",".52",".32",".15",".09",".53",".49","6.27","9.67","7.58","10323"
"Scooter Gennett","Reds","CIN @ STL","2B","4.41","1.11",".79",".19",".02",".10",".48",".63",".02",".02",".31",".91","6.21","9.72","7.46","10339"
"Andrelton Simmons","Angels","LAA @ HOU","SS","4.35","1.13",".82",".22",".03",".07",".44",".56",".08",".05",".31",".47","6.19","9.65","7.51","10847"
"Eric Hosmer","Padres","COL @ SD","1B","4.23","1.02",".68",".21",".01",".12",".46",".55",".03",".02",".44",".79","6.23","9.71","7.40","3516"
"Jed Lowrie","Athletics","SEA @ OAK","2B","4.35","1.13",".73",".30",".02",".08",".52",".51",".01",".00",".34",".67","6.19","9.65","7.43","4418"
"DJ LeMahieu","Rockies","COL @ SD","2B","4.65","1.19",".89",".22",".02",".08",".56",".38",".07",".04",".33",".74","6.16","9.54","7.52","9874"
"Derek Dietrich","Marlins","TOR @ MIA","LF","4.28",".97",".65",".20",".04",".09",".49",".52",".01",".01",".56",".89","6.22","9.69","7.33","10542"
"Harrison Bader","Cardinals","CIN @ STL","RF","3.99","1.07",".75",".20",".02",".11",".45",".46",".10",".07",".33",".85","6.16","9.56","7.46","18030"
"J.T. Realmuto","Marlins","TOR @ MIA","C","4.38","1.06",".74",".22",".03",".08",".50",".50",".05",".02",".41",".78","6.17","9.61","7.39","11739"
"Josh Reddick","Astros","LAA @ HOU","RF","3.93","1.00",".66",".19",".04",".12",".49",".52",".04",".03",".37",".60","6.17","9.61","7.37","3892"
"Nick Markakis","Braves","PIT @ ATL","RF","4.25","1.18",".83",".28",".01",".07",".50",".52",".01",".01",".34",".50","6.11","9.53","7.38","5930"
"David Fletcher","Angels","LAA @ HOU","SS","4.66","1.12",".80",".23",".04",".06",".57",".36",".12",".07",".29",".81","6.11","9.46","7.45","17992"
"Amed Rosario","Mets","NYM @ SF","SS","4.70","1.22",".87",".20",".08",".06",".47",".34",".13",".08",".20",".86","6.04","9.33","7.53","15518"
"Ian Kinsler","Red Sox","BOS @ CWS","2B","4.25",".90",".59",".19",".01",".12",".45",".49",".09",".05",".50",".69","6.14","9.54","7.26","6195"
"Nick Delmonico","White Sox","BOS @ CWS","LF","4.37","1.00",".63",".21",".04",".13",".50",".45",".04",".02",".35",".97","6.09","9.45","7.30","13157"
"David Freese","Pirates","PIT @ ATL","3B","4.38","1.06",".75",".18",".01",".14",".50",".52",".01",".01",".33","1.02","6.06","9.46","7.28","9549"
"Brian Anderson","Marlins","TOR @ MIA","RF","4.48","1.03",".74",".20",".02",".07",".55",".40",".03",".02",".57",".74","6.10","9.47","7.25","18289"
"Asdrubal Cabrera","Phillies","CHC @ PHI","2B","4.09",".97",".61",".22",".01",".13",".46",".57",".02",".01",".37",".83","6.08","9.49","7.21","4962"
"Yulieski Gurriel","Astros","LAA @ HOU","1B","4.05","1.12",".74",".27",".01",".10",".49",".55",".02",".01",".21",".47","6.01","9.39","7.27","19198"
"Melky Cabrera","Indians","TB @ CLE","RF","4.12","1.07",".71",".26",".01",".09",".49",".53",".01",".01",".35",".70","6.04","9.43","7.23","4022"
"Ozzie Albies","Braves","PIT @ ATL","2B","3.92","1.08",".73",".21",".04",".10",".40",".51",".11",".06",".20",".62","6.00","9.33","7.33","16556"
"Ramon Laureano","Athletics","SEA @ OAK","LF","3.93","1.01",".68",".20",".03",".11",".45",".48",".12",".07",".26",".91","6.02","9.35","7.29","17128"
"Johan Camargo","Braves","PIT @ ATL","3B","4.14","1.06",".70",".24",".02",".10",".47",".57",".02",".01",".29",".81","6.02","9.41","7.21","14950"
"Tim Beckham","Orioles","BAL @ KC","3B","4.30","1.06",".72",".20",".04",".10",".48",".49",".05",".03",".30",".89","5.99","9.33","7.23","7949"
"Cesar Hernandez","Phillies","CHC @ PHI","2B","4.39",".96",".73",".15",".02",".06",".49",".39",".09",".05",".62","1.00","6.04","9.35","7.18","10556"
"Renato Nunez","Orioles","BAL @ KC","3B","4.19","1.00",".66",".20",".01",".12",".48",".52",".02",".01",".36",".92","5.98","9.33","7.13","14503"
"Todd Frazier","Mets","NYM @ SF","3B","4.27",".90",".56",".19",".01",".14",".45",".54",".04",".03",".40",".85","6.00","9.36","7.09","785"
"Kole Calhoun","Angels","LAA @ HOU","RF","4.78",".98",".66",".16",".03",".13",".50",".40",".04",".02",".43","1.35","5.96","9.23","7.13","11200"
"Willson Contreras","Cubs","CHC @ PHI","C","4.23",".91",".58",".18",".01",".14",".44",".49",".03",".03",".46","1.23","5.96","9.27","7.05","11609"
"Travis Jankowski","Padres","COL @ SD","RF","4.52",".99",".77",".15",".03",".03",".47",".26",".21",".10",".52",".91","5.93","9.12","7.19","13768"
"Avisail Garcia","White Sox","BOS @ CWS","RF","4.27","1.11",".76",".20",".02",".13",".45",".48",".04",".03",".19","1.08","5.86","9.12","7.16","5760"
"Scott Schebler","Reds","CIN @ STL","RF","4.19",".89",".57",".17",".03",".12",".43",".52",".04",".03",".47",".94","5.94","9.25","7.01","12225"
"Ryon Healy","Mariners","SEA @ OAK","1B","4.25","1.04",".67",".20",".00",".16",".46",".54",".01",".01",".16",".90","5.84","9.12","7.06","15447"
"Jason Kipnis","Indians","TB @ CLE","2B","4.01",".85",".51",".22",".02",".10",".47",".48",".04",".02",".51",".91","5.92","9.22","6.94","9776"
"Ehire Adrianza","Twins","MIN @ TEX","SS","4.08",".95",".63",".19",".03",".09",".47",".47",".07",".05",".38",".77","5.87","9.13","7.01","8418"
"Kevin Pillar","Blue Jays","TOR @ MIA","CF","4.28","1.05",".68",".26",".02",".09",".45",".46",".09",".05",".23",".64","5.83","9.06","7.07","12434"
"Ian Happ","Cubs","CHC @ PHI","CF","4.12",".77",".44",".14",".02",".17",".40",".49",".06",".04",".47","1.72","5.90","9.17","6.93","17919"
"Stephen Piscotty","Athletics","SEA @ OAK","RF","4.04","1.01",".63",".25",".02",".11",".49",".48",".03",".03",".25",".65","5.83","9.08","7.00","13367"
"Jeff McNeil","Mets","NYM @ SF","2b","4.59","1.13",".81",".19",".06",".07",".48",".38",".05",".03",".28",".64","5.75","8.92","7.05","15362"
"Brett Phillips","Royals","BAL @ KC","RF","3.91",".82",".49",".17",".07",".09",".46",".46",".06",".04",".48","1.18","5.83","9.07","6.87","14735"
"Yasiel Puig","Dodgers","ARI @ LAD","RF","3.75",".89",".53",".18",".01",".17",".40",".50",".07",".04",".26",".78","5.76","8.97","6.90","14225"
"Nick Ahmed","Diamondbacks","ARI @ LAD","SS","4.20",".94",".58",".21",".01",".13",".42",".50",".05",".04",".28",".88","5.75","8.96","6.89","12147"
"Tommy Pham","Rays","TB @ CLE","CF","4.26",".90",".59",".16",".01",".14",".41",".46",".09",".05",".33","1.43","5.73","8.90","6.87","2967"
"Joe Panik","Giants","NYM @ SF","2B","4.43","1.13",".84",".20",".04",".05",".49",".38",".03",".02",".34",".37","5.68","8.81","6.94","11936"
"Yairo Munoz","Cardinals","CIN @ STL","3B","3.88","1.04",".75",".19",".01",".09",".42",".47",".08",".05",".26",".59","5.68","8.84","6.91","16313"
"Shohei Ohtani","Angels","LAA @ HOU","DH","4.25",".80",".48",".14",".01",".16",".43",".51",".03",".02",".44","1.54","5.75","8.97","6.75","19755"
"Yoan Moncada","White Sox","BOS @ CWS","2B","4.07",".87",".54",".17",".03",".12",".43",".42",".10",".05",".32","1.37","5.71","8.86","6.84","17232"
"Ji-Man Choi","Rays","TB @ CLE","1B","4.36",".91",".54",".22",".01",".14",".43",".45",".03",".02",".36","1.39","5.71","8.87","6.79","5452"
"Joey Wendle","Rays","TB @ CLE","2B","4.56","1.16",".78",".26",".03",".08",".43",".34",".07",".04",".18","1.05","5.62","8.68","6.96","13853"
