"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Ender Inciarte","Braves","PIT @ ATL","CF","4.58","1.30",".96",".22",".05",".07",".71",".43",".18",".09",".31",".51","7.25","11.23","8.84","4922"
"Ehire Adrianza","Twins","MIN @ TEX","SS","4.76","1.18",".78",".26",".03",".12",".65",".53",".10",".06",".41",".88","7.29","11.33","8.72","8418"
"Matt Chapman","Athletics","SEA @ OAK","3B","4.47","1.03",".54",".27",".03",".20",".64",".55",".04",".03",".47","1.07","7.34","11.41","8.64","16505"
"Logan Forsythe","Twins","MIN @ TEX","2B","4.87","1.17",".79",".25",".01",".12",".67",".47",".04",".03",".63",".82","7.32","11.35","8.66","7185"
"Mitch Haniger","Mariners","SEA @ OAK","RF","4.78","1.13",".67",".28",".02",".18",".63",".50",".05",".04",".44","1.03","7.30","11.32","8.68","14274"
"Scooter Gennett","Reds","CIN @ STL","2B","4.46","1.29",".88",".24",".02",".15",".58",".70",".02",".01",".27",".81","7.21","11.29","8.69","10339"
"Ozzie Albies","Braves","PIT @ ATL","2B","4.17","1.19",".75",".27",".06",".11",".53",".71",".09",".06",".25",".62","7.20","11.26","8.65","16556"
"Johan Camargo","Braves","PIT @ ATL","3B","4.27","1.16",".72",".28",".03",".13",".59",".72",".02",".01",".36",".79","7.23","11.33","8.58","14950"
"Gleyber Torres","Yankees","DET @ NYY","2B","4.17","1.01",".62",".16",".02",".21",".58",".61",".08",".05",".41","1.06","7.23","11.26","8.56","16997"
"Gregory Polanco","Pirates","PIT @ ATL","RF","4.56","1.01",".56",".25",".03",".17",".59",".57",".07",".04",".50",".97","7.23","11.25","8.51","12907"
"Jose Martinez","Cardinals","CIN @ STL","1B","4.35","1.29",".88",".24",".01",".16",".59",".60",".04",".02",".28",".62","7.14","11.13","8.63","7996"
"Ian Kinsler","Red Sox","BOS @ CWS","2B","4.46","1.02",".64",".20",".01",".17",".56",".61",".09",".04",".48",".51","7.19","11.20","8.49","6195"
"Daniel Murphy","Cubs","CHC @ PHI","2B","4.69","1.34",".83",".33",".02",".16",".62",".44",".02",".01",".27",".66","7.11","11.01","8.65","4316"
"Eduardo Nunez","Red Sox","BOS @ CWS","DH","4.58","1.23",".86",".23",".02",".12",".54",".63",".14",".07",".23",".56","7.06","11.01","8.56","6848"
"Nick Markakis","Braves","PIT @ ATL","RF","4.37","1.25",".85",".31",".01",".08",".62",".66",".01",".01",".44",".46","7.10","11.10","8.44","5930"
"Marcell Ozuna","Cardinals","CIN @ STL","LF","4.25","1.23",".83",".20",".02",".19",".57",".68",".02",".02",".23",".67","7.05","11.03","8.50","10324"
"Javier Baez","Cubs","CHC @ PHI","2B","4.59","1.17",".70",".25",".03",".19",".59",".53",".09",".06",".17","1.31","7.06","10.97","8.54","12979"
"Joc Pederson","Dodgers","ARI @ LAD","LF","4.51","1.01",".51",".25",".01",".23",".62",".49",".04",".03",".38",".84","7.10","11.03","8.40","11899"
"Trey Mancini","Orioles","BAL @ KC","LF","4.53","1.19",".81",".22",".03",".14",".56",".68",".01",".01",".37",".90","7.03","11.00","8.41","15149"
"Anthony Rizzo","Cubs","CHC @ PHI","1B","4.47","1.05",".62",".23",".02",".19",".56",".56",".04",".02",".48",".81","7.09","11.02","8.38","3473"
"Adam Frazier","Pirates","PIT @ ATL","DH","4.67","1.20",".81",".26",".04",".09",".61",".45",".11",".06",".43",".66","7.03","10.90","8.48","15223"
"Robinson Cano","Mariners","SEA @ OAK","2B","4.56","1.16",".74",".27",".01",".15",".60",".58",".01",".01",".43",".58","7.05","10.99","8.38","3269"
"Jean Segura","Mariners","SEA @ OAK","SS","4.67","1.30",".96",".23",".02",".09",".59",".48",".18",".08",".23",".57","6.96","10.79","8.54","5933"
"Max Kepler","Twins","MIN @ TEX","RF","4.45",".99",".57",".22",".03",".16",".58",".65",".04",".02",".47",".73","7.06","11.04","8.28","12144"
"Robbie Grossman","Twins","MIN @ TEX","DH","4.55","1.10",".74",".25",".02",".10",".57",".63",".02",".02",".57",".72","7.03","10.98","8.28","5254"
"Manny Machado","Dodgers","ARI @ LAD","SS","4.31","1.11",".68",".22",".01",".20",".59",".57",".03",".02",".32",".63","7.00","10.90","8.36","11493"
"Adrian Beltre","Rangers","MIN @ TEX","3B","4.28","1.16",".77",".23",".01",".15",".58",".62",".01",".01",".41",".76","6.98","10.89","8.31","639"
"Matt Olson","Athletics","SEA @ OAK","1B","4.18",".92",".47",".22",".01",".22",".56",".63",".02",".01",".47",".95","7.02","10.96","8.19","14344"
"Robinson Chirinos","Rangers","MIN @ TEX","C","4.07",".87",".47",".18",".01",".20",".55",".63",".02",".02",".61","1.20","7.04","10.98","8.14","3142"
"Wil Myers","Padres","COL @ SD","RF","4.18",".96",".58",".19",".02",".17",".55",".56",".10",".06",".48","1.03","6.98","10.86","8.23","10047"
"Eugenio Suarez","Reds","CIN @ STL","3B","4.35","1.06",".69",".19",".01",".17",".56",".64",".03",".02",".43",".99","6.94","10.84","8.21","12552"
"Billy McKinney","Blue Jays","TOR @ MIA","LF","4.71","1.02",".58",".20",".05",".19",".58",".49",".03",".02",".46","1.10","6.96","10.80","8.24","15654"
"Carlos Santana","Phillies","CHC @ PHI","1B","4.25",".89",".49",".21",".02",".18",".57",".61",".02",".02",".62",".67","7.00","10.91","8.10","2396"
"Matt Davidson","White Sox","BOS @ CWS","DH","4.39",".90",".48",".19",".01",".22",".56",".61",".01",".01",".53","1.44","6.98","10.88","8.12","7226"
"Justin Turner","Dodgers","ARI @ LAD","3B","4.41","1.14",".71",".26",".01",".16",".62",".43",".03",".02",".45",".63","6.91","10.71","8.25","5235"
"Tim Anderson","White Sox","BOS @ CWS","SS","4.50","1.15",".76",".23",".03",".14",".55",".51",".15",".07",".22","1.07","6.85","10.64","8.31","15172"
"David Dahl","Rockies","COL @ SD","LF","4.37","1.08",".66",".22",".04",".16",".52",".60",".09",".06",".28",".98","6.87","10.71","8.24","13744"
"Hunter Renfroe","Padres","COL @ SD","LF","4.39","1.04",".58",".24",".02",".20",".54",".61",".02",".02",".35","1.07","6.90","10.77","8.18","15464"
"Paul Goldschmidt","Diamondbacks","ARI @ LAD","1B","4.35",".96",".57",".18",".01",".20",".51",".57",".06",".03",".52","1.39","6.93","10.78","8.15","9218"
"Marwin Gonzalez","Astros","LAA @ HOU","LF","4.22",".98",".60",".21",".03",".14",".55",".63",".04",".03",".54","1.07","6.93","10.82","8.11","5497"
"Randal Grichuk","Blue Jays","TOR @ MIA","RF","4.39","1.02",".55",".25",".03",".20",".54",".62",".04",".02",".27","1.07","6.87","10.73","8.16","10243"
"Keon Broxton","Brewers","MIL @ WSH","CF","4.29",".89",".54",".17",".02",".16",".48",".54",".17",".08",".50","1.50","6.86","10.66","8.10","9253"
"Nomar Mazara","Rangers","MIN @ TEX","RF","4.38","1.12",".76",".20",".02",".14",".57",".65",".01",".01",".36",".91","6.77","10.59","8.07","14553"
"Luke Voit","Yankees","DET @ NYY","DH","4.07","1.02",".61",".20",".01",".20",".53",".57",".02",".01",".40",".97","6.79","10.58","8.04","14811"
"Joey Rickard","Orioles","BAL @ KC","RF","4.76","1.15",".79",".25",".03",".09",".59",".49",".07",".04",".43",".81","6.76","10.50","8.10","13277"
"C.J. Cron","Rays","TB @ CLE","DH","4.32","1.00",".54",".23",".01",".23",".52",".62",".02",".02",".27","1.33","6.75","10.54","8.01","12546"
"Josh Bell","Pirates","PIT @ ATL","1B","4.45","1.02",".64",".22",".03",".13",".53",".58",".02",".02",".55",".78","6.77","10.55","7.97","13145"
"Paul DeJong","Cardinals","CIN @ STL","SS","4.15","1.04",".60",".23",".01",".20",".54",".64",".02",".01",".25","1.01","6.71","10.49","7.98","18015"
"Kris Bryant","Cubs","CHC @ PHI","3B","4.38","1.02",".61",".24",".02",".15",".51",".56",".04",".02",".45","1.22","6.74","10.49","7.97","15429"
"A.J. Pollock","Diamondbacks","ARI @ LAD","CF","4.55","1.01",".62",".22",".02",".15",".55",".43",".17",".09",".31","1.13","6.71","10.39","8.07","9256"
"Tommy Pham","Rays","TB @ CLE","CF","4.52","1.00",".64",".17",".01",".17",".54",".44",".14",".07",".38","1.48","6.69","10.37","8.01","2967"
"Josh Reddick","Astros","LAA @ HOU","RF","4.00","1.00",".65",".19",".04",".12",".57",".55",".04",".02",".50",".66","6.67","10.40","7.87","3892"
"Jurickson Profar","Rangers","MIN @ TEX","SS","4.18","1.03",".64",".25",".03",".11",".56",".55",".04",".03",".46",".55","6.66","10.38","7.88","10815"
"Kendrys Morales","Blue Jays","TOR @ MIA","DH","4.49","1.04",".67",".19",".00",".18",".55",".53",".01",".01",".42",".81","6.60","10.28","7.84","8610"
"Ryan O'Hearn","Royals","BAL @ KC","1B","4.32",".91",".51",".22",".02",".16",".52",".61",".02",".01",".49","1.08","6.62","10.34","7.73","16442"
"David Peralta","Diamondbacks","ARI @ LAD","LF","4.45","1.10",".72",".20",".02",".16",".51",".51",".05",".03",".34","1.09","6.54","10.17","7.87","2136"
"Jose Bautista","Phillies","CHC @ PHI","DH","4.35",".78",".43",".16",".01",".18",".56",".49",".03",".02",".74","1.15","6.67","10.36","7.66","1887"
"Chris Davis","Orioles","BAL @ KC","1B","4.43",".89",".54",".17",".01",".18",".55",".59",".01",".01",".54","1.29","6.61","10.32","7.69","9272"
"Franmil Reyes","Padres","COL @ SD","RF","4.08",".89",".51",".16",".02",".21",".48",".58",".02",".02",".47","1.15","6.58","10.25","7.71","14566"
"Jackie Bradley Jr.","Red Sox","BOS @ CWS","CF","4.11",".86",".51",".17",".03",".15",".58",".54",".05",".03",".51",".96","6.58","10.25","7.68","12984"
"Alex Gordon","Royals","BAL @ KC","LF","4.52","1.01",".70",".19",".01",".11",".57",".46",".06",".03",".59",".79","6.55","10.17","7.73","5209"
"Ryan LaMarre","White Sox","BOS @ CWS","LF","4.62","1.10",".77",".21",".03",".09",".53",".41",".13",".08",".44","1.27","6.49","10.04","7.82","10700"
"Jose Peraza","Reds","CIN @ STL","SS","4.66","1.27","1.01",".18",".03",".05",".58",".39",".18",".10",".20",".52","6.41","9.92","7.95","13593"
"Scott Schebler","Reds","CIN @ STL","RF","4.25",".99",".60",".21",".02",".16",".47",".61",".04",".02",".39",".89","6.49","10.13","7.69","12225"
"Jorge Bonifacio","Royals","BAL @ KC","RF","4.22","1.04",".66",".23",".04",".12",".49",".58",".02",".02",".42",".92","6.47","10.10","7.70","12174"
"Yadier Molina","Cardinals","CIN @ STL","C","4.45","1.16",".79",".23",".01",".13",".61",".49",".05",".03",".21",".55","6.41","9.99","7.76","7007"
"Jason Kipnis","Indians","TB @ CLE","2B","4.03",".96",".57",".24",".01",".14",".51",".57",".05",".02",".43",".74","6.47","10.10","7.63","9776"
"Asdrubal Cabrera","Phillies","CHC @ PHI","2B","4.15","1.05",".65",".24",".01",".15",".49",".61",".02",".01",".32",".82","6.43","10.05","7.66","4962"
"Billy Hamilton","Reds","CIN @ STL","CF","4.78","1.11",".88",".14",".06",".03",".49",".27",".32",".11",".31",".98","6.35","9.76","7.87","10199"
"Brian Dozier","Dodgers","ARI @ LAD","2B","4.10",".87",".50",".18",".01",".18",".51",".56",".06",".03",".40",".88","6.43","10.03","7.56","9810"
"Max Muncy","Dodgers","ARI @ LAD","1B","3.88",".83",".45",".16",".01",".21",".47",".54",".03",".01",".51","1.03","6.42","10.00","7.50","13301"
"Yasmani Grandal","Dodgers","ARI @ LAD","C","3.99",".85",".47",".17",".01",".21",".51",".56",".02",".01",".44",".95","6.41","10.00","7.50","11368"
"Jeff McNeil","Mets","NYM @ SF","2b","4.59","1.18",".82",".21",".07",".09",".54",".41",".05",".03",".30",".56","6.31","9.77","7.70","15362"
"Jose Rondon","White Sox","BOS @ CWS","2B","4.19",".99",".60",".19",".03",".17",".48",".54",".07",".05",".25","1.02","6.33","9.86","7.59","14140"
"DJ LeMahieu","Rockies","COL @ SD","2B","4.68","1.21",".90",".22",".02",".07",".60",".41",".06",".04",".32",".60","6.30","9.78","7.67","9874"
"Manny Pina","Brewers","MIL @ WSH","C","4.40","1.08",".75",".20",".01",".12",".50",".55",".02",".01",".41",".77","6.32","9.86","7.55","2829"
"Kyle Schwarber","Cubs","CHC @ PHI","LF","4.28",".85",".48",".14",".02",".21",".47",".58",".02",".02",".43","1.42","6.37","9.93","7.47","16478"
"J.T. Realmuto","Marlins","TOR @ MIA","C","4.30","1.06",".67",".22",".03",".13",".49",".48",".04",".03",".36",".87","6.30","9.78","7.56","11739"
"Melky Cabrera","Indians","TB @ CLE","RF","4.14","1.11",".74",".25",".01",".11",".50",".59",".02",".01",".29",".58","6.27","9.80","7.52","4022"
"Daniel Palka","White Sox","BOS @ CWS","DH","4.29",".91",".55",".14",".03",".18",".49",".56",".04",".04",".35","1.43","6.31","9.84","7.48","14897"
"Colin Moran","Pirates","PIT @ ATL","3B","4.35","1.10",".77",".20",".02",".11",".48",".56",".02",".02",".37",".82","6.27","9.78","7.53","16909"
"Denard Span","Mariners","SEA @ OAK","LF","4.36","1.02",".68",".22",".03",".10",".48",".51",".10",".04",".37",".56","6.26","9.74","7.50","8347"
"Devon Travis","Blue Jays","TOR @ MIA","2B","4.60","1.14",".78",".21",".03",".12",".53",".46",".07",".03",".22",".69","6.22","9.66","7.57","13862"
"Ji-Man Choi","Rays","TB @ CLE","1B","4.42",".94",".53",".23",".01",".17",".49",".48",".03",".02",".42","1.42","6.29","9.78","7.44","5452"
"Brian Anderson","Marlins","TOR @ MIA","RF","4.39","1.03",".67",".22",".03",".11",".57",".39",".02",".02",".49",".85","6.27","9.71","7.46","18289"
"Jed Lowrie","Athletics","SEA @ OAK","2B","4.37","1.01",".63",".27",".01",".10",".54",".47",".00",".00",".51",".75","6.24","9.71","7.37","4418"
"Brandon Lowe","Rays","TB @ CLE","2b","4.22",".91",".54",".19",".01",".18",".47",".49",".06",".04",".36","1.37","6.21","9.66","7.38","18882"
"Yulieski Gurriel","Astros","LAA @ HOU","1B","4.11","1.10",".72",".28",".01",".09",".50",".59",".02",".01",".27",".55","6.16","9.64","7.39","19198"
"Nicholas Castellanos","Tigers","DET @ NYY","RF","4.39","1.01",".62",".21",".01",".16",".46",".49",".02",".02",".36","1.26","6.19","9.62","7.40","11737"
"Joey Wendle","Rays","TB @ CLE","2B","4.64","1.19",".79",".26",".03",".10",".49",".37",".08",".05",".23","1.03","6.14","9.48","7.54","13853"
"Marcus Semien","Athletics","SEA @ OAK","SS","4.59","1.07",".72",".24",".02",".10",".53",".39",".09",".05",".34",".79","6.17","9.56","7.45","12533"
"Breyvic Valera","Orioles","BAL @ KC","SS","4.21","1.05",".77",".17",".05",".06",".47",".52",".09",".06",".39",".36","6.16","9.59","7.41","12758"
"Jake Cave","Twins","MIN @ TEX","CF","4.21","1.01",".67",".18",".04",".13",".48",".50",".05",".03",".35","1.15","6.16","9.58","7.38","14477"
"Justin Upton","Angels","LAA @ HOU","LF","4.35",".88",".51",".18",".01",".18",".44",".57",".04",".02",".39","1.62","6.19","9.66","7.29","5222"
"Kole Calhoun","Angels","LAA @ HOU","RF","4.65",".97",".60",".20",".03",".14",".51",".43",".03",".02",".42","1.31","6.17","9.57","7.35","11200"
"Michael Conforto","Mets","NYM @ SF","CF","4.29",".95",".61",".18",".02",".13",".50",".48",".03",".02",".47","1.00","6.17","9.59","7.30","16376"
"Ryon Healy","Mariners","SEA @ OAK","1B","4.25","1.02",".62",".21",".00",".18",".49",".59",".01",".01",".18",".85","6.11","9.56","7.33","15447"
"Luis Urias","Padres","COL @ SD","2B","4.49",".99",".68",".22",".04",".05",".55",".32",".06",".04",".65",".98","6.18","9.53","7.32","16622"
"Yandy Diaz","Indians","TB @ CLE","3B","4.35","1.05",".77",".22",".01",".05",".53",".49",".03",".02",".57",".94","6.15","9.57","7.28","16578"
"Brian McCann","Astros","LAA @ HOU","C","3.90",".80",".50",".12",".01",".17",".57",".55",".01",".01",".52",".79","6.18","9.66","7.16","4810"
"John Andreoli","Orioles","BAL @ KC","OF","4.32",".96",".69",".16",".04",".06",".47",".43",".13",".07",".51","1.05","6.13","9.50","7.32","13012"
"Jeimer Candelario","Tigers","DET @ NYY","3B","4.60",".89",".52",".21",".02",".14",".49",".38",".01",".01",".61","1.31","6.14","9.51","7.21","13621"
"Jay Bruce","Mets","NYM @ SF","RF","4.49",".99",".60",".22",".03",".14",".47",".50",".03",".02",".33",".85","6.07","9.45","7.26","9892"
"Hunter Dozier","Royals","BAL @ KC","1B","4.42",".97",".63",".23",".02",".09",".49",".49",".04",".02",".47","1.17","6.09","9.47","7.21","15117"
"Johnny Field","Twins","MIN @ TEX","LF","3.99",".93",".55",".24",".02",".13",".50",".49",".08",".05",".30",".93","6.05","9.42","7.20","15048"
"Brandon Nimmo","Mets","NYM @ SF","CF","4.18",".96",".60",".21",".07",".08",".44",".44",".05",".02",".48","1.08","6.02","9.34","7.18","12927"
"Brock Holt","Red Sox","BOS @ CWS","2B","4.35",".98",".72",".19",".02",".06",".49",".43",".07",".04",".56",".75","6.02","9.35","7.16","9345"
"Scott Kingery","Phillies","CHC @ PHI","SS","4.04",".97",".62",".19",".03",".12",".43",".53",".10",".06",".26","1.00","5.97","9.31","7.19","17975"
"Ramon Laureano","Athletics","SEA @ OAK","LF","3.97",".91",".59",".18",".02",".12",".43",".47",".13",".07",".35","1.09","6.00","9.31","7.18","17128"
"Ian Desmond","Rockies","COL @ SD","1B","4.26",".93",".61",".15",".03",".13",".43",".48",".10",".05",".35","1.03","5.99","9.31","7.18","6885"
"Yoan Moncada","White Sox","BOS @ CWS","2B","3.98",".83",".51",".15",".03",".14",".47",".43",".09",".05",".49","1.28","6.04","9.36","7.13","17232"
"Eric Hosmer","Padres","COL @ SD","1B","4.28","1.03",".73",".17",".01",".11",".48",".51",".03",".02",".39",".88","5.98","9.33","7.16","3516"
"Patrick Wisdom","Cardinals","CIN @ STL","3b","4.04",".94",".55",".21",".01",".16",".47",".52",".04",".03",".26","1.08","5.99","9.34","7.14","13602"
"Teoscar Hernandez","Blue Jays","TOR @ MIA","RF","4.06",".88",".49",".21",".04",".14",".42",".47",".10",".06",".32","1.19","6.00","9.32","7.16","13066"
"J.T. Riddle","Marlins","TOR @ MIA","SS","4.49","1.04",".68",".18",".06",".12",".54",".35",".04",".02",".31",".84","5.97","9.24","7.23","17642"
"Todd Frazier","Mets","NYM @ SF","3B","4.39",".91",".59",".17",".01",".14",".49",".51",".04",".02",".40",".83","6.01","9.37","7.11","785"
"Lourdes Gurriel","Blue Jays","TOR @ MIA","2B","4.28","1.10",".79",".17",".02",".12",".44",".50",".08",".05",".16",".84","5.87","9.15","7.19","19238"
"Harrison Bader","Cardinals","CIN @ STL","RF","3.92","1.02",".69",".18",".02",".13",".41",".46",".10",".06",".26","1.01","5.90","9.16","7.16","18030"
"Niko Goodrum","Tigers","DET @ NYY","1B","4.29",".81",".48",".18",".01",".14",".42",".46",".10",".06",".45","1.41","5.95","9.24","7.03","12092"
"Tyler Flowers","Braves","PIT @ ATL","C","4.06",".91",".63",".17",".00",".11",".46",".53",".01",".01",".55",".93","5.95","9.28","6.98","9134"
"Stephen Piscotty","Athletics","SEA @ OAK","RF","4.08",".96",".58",".25",".01",".13",".46",".49",".03",".02",".34",".75","5.91","9.20","7.04","13367"
"Rafael Ortega","Marlins","TOR @ MIA","OF","4.10",".97",".69",".17",".08",".04",".41",".43",".13",".07",".44",".53","5.89","9.13","7.10","10323"
"Kyle Seager","Mariners","SEA @ OAK","3B","4.14",".88",".48",".24",".01",".16",".48",".49",".01",".01",".35",".74","5.92","9.23","6.99","9785"
