"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Carlos Correa","Astros","HOU @ TEX","SS","4.69","1.23",".78",".24",".02",".18",".70",".71",".12",".06",".56",".68","8.52","13.28","10.07","14162"
"Nelson Cruz","Mariners","SEA @ OAK","DH","4.52","1.13",".64",".20",".01",".29",".72",".80",".02",".01",".51",".99","8.53","13.33","9.97","2434"
"Kole Calhoun","Angels","ANA @ CHA","RF","4.96","1.13",".67",".21",".02",".23",".85",".58",".05",".02",".66","1.01","8.56","13.30","10.00","11200"
"Ian Desmond","Rockies","MIA @ COL","LF","4.25","1.21",".78",".24",".02",".17",".72",".76",".14",".06",".46",".87","8.44","13.18","9.98","6885"
"Rhys Hoskins","Phillies","WAS @ PHI","LF","4.22",".97",".49",".16",".01",".31",".70",".73",".05",".02",".61",".91","8.43","13.15","9.77","16472"
"Yasiel Puig","Dodgers","SDN @ LAN","RF","4.25","1.08",".62",".20",".02",".24",".72",".75",".06",".04",".59",".62","8.39","13.11","9.78","14225"
"Gerardo Parra","Rockies","MIA @ COL","LF","4.48","1.29",".88",".27",".03",".11",".72",".81",".12",".06",".41",".54","8.29","12.99","9.84","8553"
"Alex Bregman","Astros","HOU @ TEX","3B","4.92","1.26",".80",".27",".05",".15",".74",".64",".10",".05",".47",".58","8.21","12.79","9.76","17678"
"Josh Donaldson","Blue Jays","TOR @ BOS","3B","4.64","1.01",".52",".21",".01",".27",".73",".60",".03",".02",".72","1.14","8.31","12.90","9.62","5038"
"J.T. Realmuto","Marlins","MIA @ COL","C","4.54","1.29",".86",".25",".04",".14",".68",".81",".10",".05",".36",".77","8.15","12.77","9.72","11739"
"Jose Abreu","White Sox","ANA @ CHA","1B","4.39","1.22",".73",".21",".02",".25",".67",".74",".01",".01",".37",".85","8.09","12.63","9.59","15676"
"Anthony Rizzo","Cubs","CHN @ SLN","1B","4.57","1.03",".57",".20",".02",".23",".64",".66",".05",".03",".70",".79","8.15","12.69","9.48","3473"
"Hanley Ramirez","Red Sox","TOR @ BOS","DH","4.32","1.10",".66",".25",".00",".18",".65",".83",".06",".03",".53",".70","8.09","12.68","9.44","8001"
"Xander Bogaerts","Red Sox","TOR @ BOS","SS","4.75","1.36",".94",".29",".03",".11",".77",".59",".07",".05",".43",".63","7.95","12.37","9.52","12161"
"Evan Gattis","Astros","HOU @ TEX","C","4.59","1.11",".64",".22",".01",".24",".66",".82",".02",".01",".40",".75","7.99","12.52","9.37","11003"
"David Peralta","Diamondbacks","SFN @ ARI","LF","4.68","1.29",".80",".27",".05",".17",".72",".53",".09",".05",".39",".73","7.93","12.31","9.52","2136"
"Marwin Gonzalez","Astros","HOU @ TEX","3B","4.81","1.19",".78",".24",".01",".15",".69",".64",".14",".07",".45",".74","7.94","12.36","9.43","5497"
"Trea Turner","Nationals","WAS @ PHI","SS","4.68","1.24",".81",".23",".06",".14",".63",".41",".30",".12",".25","1.06","7.81","12.05","9.55","16252"
"Buster Posey","Giants","SFN @ ARI","C","4.51","1.22",".79",".28",".01",".14",".64",".67",".03",".02",".59",".58","7.80","12.16","9.19","9166"
"Jonathan Lucroy","Rockies","MIA @ COL","C","4.14","1.22",".81",".26",".03",".13",".68",".73",".04",".01",".46",".43","7.74","12.12","9.16","7870"
"Andrew Benintendi","Red Sox","TOR @ BOS","LF","4.53","1.20",".80",".30",".03",".07",".66",".62",".14",".07",".52",".57","7.66","11.92","9.09","17901"
"Kris Bryant","Cubs","CHN @ SLN","3B","4.68","1.07",".62",".23",".02",".20",".67",".54",".07",".04",".54","1.21","7.66","11.90","9.02","15429"
"Khris Davis","Athletics","SEA @ OAK","LF","4.30",".95",".49",".19",".01",".25",".62",".75",".03",".02",".48","1.19","7.67","12.00","8.91","9112"
"A.J. Pollock","Diamondbacks","SFN @ ARI","CF","4.03","1.09",".65",".26",".05",".14",".55",".68",".17",".07",".34",".56","7.54","11.77","8.99","9256"
"Jean Segura","Mariners","SEA @ OAK","SS","4.85","1.27",".91",".23",".02",".11",".62",".49",".23",".09",".29",".67","7.49","11.60","9.12","5933"
"Jake Lamb","Diamondbacks","SFN @ ARI","3B","4.13",".96",".53",".22",".04",".19",".61",".69",".05",".02",".57",".89","7.55","11.79","8.78","13329"
"Yoan Moncada","White Sox","ANA @ CHA","2B","4.50",".92",".59",".15",".04",".14",".63",".43",".26",".13",".60","1.30","7.51","11.60","8.87","17232"
"Dustin Pedroia","Red Sox","TOR @ BOS","2B","4.63","1.30",".93",".27",".00",".09",".71",".58",".06",".03",".46",".42","7.42","11.56","8.87","8370"
"C.J. Cron","Angels","ANA @ CHA","1B","4.20","1.02",".58",".18",".01",".25",".60",".74",".03",".02",".34",".99","7.40","11.59","8.71","12546"
"Chris Taylor","Dodgers","SDN @ LAN","CF","4.57","1.13",".73",".23",".02",".14",".66",".42",".14",".08",".51",".86","7.39","11.43","8.82","13757"
"Jose Bautista","Blue Jays","TOR @ BOS","RF","4.44",".85",".45",".17",".00",".23",".63",".63",".03",".02",".71","1.13","7.46","11.63","8.57","1887"
"Daniel Murphy","Nationals","WAS @ PHI","2B","4.46","1.19",".73",".29",".02",".15",".59",".58",".06",".02",".40",".63","7.34","11.42","8.77","4316"
"Hunter Pence","Giants","SFN @ ARI","RF","4.83","1.19",".75",".22",".04",".17",".69",".48",".05",".03",".40","1.09","7.33","11.38","8.78","8252"
"Yulieski Gurriel","Astros","HOU @ TEX","1B","4.48","1.22",".80",".28",".01",".13",".59",".68",".07",".04",".29",".42","7.26","11.35","8.70","19198"
"Odubel Herrera","Phillies","WAS @ PHI","CF","4.53","1.11",".73",".22",".02",".14",".61",".41",".17",".09",".48",".91","7.29","11.26","8.74","11476"
"Anthony Rendon","Nationals","WAS @ PHI","3B","4.37","1.01",".59",".23",".01",".18",".57",".61",".08",".04",".52",".89","7.30","11.37","8.57","12861"
"Adrian Beltre","Rangers","HOU @ TEX","DH","4.27","1.12",".71",".21",".01",".19",".59",".67",".02",".01",".41",".56","7.26","11.34","8.60","639"
"Justin Smoak","Blue Jays","TOR @ BOS","1B","4.54",".94",".54",".18",".00",".22",".64",".62",".01",".01",".57","1.24","7.31","11.41","8.50","9054"
"Denard Span","Giants","SFN @ ARI","CF","4.61","1.13",".75",".26",".04",".09",".62",".53",".12",".04",".51",".57","7.25","11.26","8.62","8347"
"Ketel Marte","Diamondbacks","SFN @ ARI","SS","4.57","1.23",".88",".25",".04",".06",".65",".44",".19",".08",".36",".57","7.19","11.14","8.72","13613"
"Robinson Cano","Mariners","SEA @ OAK","2B","4.63","1.17",".77",".24",".01",".15",".63",".62",".02",".01",".46",".57","7.23","11.28","8.57","3269"
"Ender Inciarte","Braves","ATL @ NYN","CF","4.87","1.21",".90",".20",".03",".07",".61",".42",".20",".09",".45",".54","7.15","11.05","8.66","4922"
"Mitch Haniger","Mariners","SEA @ OAK","RF","4.74","1.07",".68",".21",".02",".16",".62",".53",".09",".04",".44","1.01","7.14","11.11","8.48","14274"
"Aaron Altherr","Phillies","WAS @ PHI","RF","4.12",".91",".51",".19",".02",".19",".58",".61",".11",".05",".44","1.06","7.16","11.16","8.40","11270"
"Joey Gallo","Rangers","HOU @ TEX","3B","4.06",".75",".34",".12",".02",".26",".59",".63",".03",".01",".63","1.43","7.21","11.25","8.27","14128"
"Luis Valbuena","Angels","ANA @ CHA","1B","4.31",".80",".41",".17",".01",".22",".63",".59",".02",".01",".72","1.04","7.21","11.23","8.25","4969"
"Derek Fisher","Astros","HOU @ TEX","LF","4.25",".97",".64",".18",".02",".13",".59",".53",".17",".08",".52",".84","7.11","11.05","8.40","16192"
"Tommy Pham","Cardinals","CHN @ SLN","LF","4.50","1.08",".70",".21",".02",".15",".60",".49",".10",".05",".49","1.22","7.06","10.96","8.40","2967"
"Avisail Garcia","White Sox","ANA @ CHA","RF","4.20","1.13",".78",".16",".02",".18",".55",".65",".06",".04",".31",".91","7.01","10.95","8.40","5760"
"Nick Delmonico","White Sox","ANA @ CHA","LF","4.29",".95",".57",".18",".02",".18",".60",".59",".04",".02",".55",".84","7.05","10.99","8.24","13157"
"Corey Seager","Dodgers","SDN @ LAN","SS","4.46","1.09",".69",".24",".01",".15",".66",".49",".03",".02",".52",".71","7.03","10.92","8.30","13624"
"Kendrys Morales","Blue Jays","TOR @ BOS","DH","4.34","1.00",".58",".20",".00",".21",".57",".70",".01",".00",".39","1.07","7.01","10.99","8.23","8610"
"Teoscar Hernandez","Blue Jays","TOR @ BOS","RF","4.75","1.02",".62",".23",".02",".15",".59",".44",".17",".11",".39","1.38","6.99","10.83","8.34","13066"
"Brian Anderson","Marlins","MIA @ COL","3b","4.43","1.09",".73",".19",".03",".13",".58",".65",".03",".01",".46",".94","6.98","10.92","8.26","18289"
"Carlos Gomez","Rangers","HOU @ TEX","CF","4.17",".94",".57",".20",".01",".16",".55",".59",".16",".06",".38","1.14","6.99","10.89","8.26","4881"
"Logan Forsythe","Dodgers","SDN @ LAN","2B","4.15",".92",".59",".17",".01",".15",".58",".63",".06",".04",".62",".77","7.03","10.97","8.16","7185"
"Kik̩ Hernandez","Dodgers","SDN @ LAN","SS","4.36",".93",".55",".19",".01",".17",".62",".57",".04",".03",".55",".80","6.98","10.87","8.13","10472"
"Marcus Semien","Athletics","SEA @ OAK","SS","4.60","1.05",".65",".23",".02",".15",".60",".46",".10",".05",".43","1.00","6.93","10.75","8.25","12533"
"Joe Panik","Giants","SFN @ ARI","2B","4.71","1.17",".80",".23",".05",".09",".64",".43",".05",".02",".52",".49","6.91","10.72","8.27","11936"
"Kyle Seager","Mariners","SEA @ OAK","3B","4.42",".99",".60",".22",".02",".15",".57",".63",".04",".02",".49",".66","6.92","10.81","8.12","9785"
"Nomar Mazara","Rangers","HOU @ TEX","RF","4.47","1.06",".69",".18",".02",".17",".60",".53",".03",".01",".47",".84","6.87","10.68","8.14","14553"
"Maikel Franco","Phillies","WAS @ PHI","3B","4.01",".99",".56",".20",".01",".22",".53",".66",".02",".01",".34",".66","6.86","10.72","8.09","12179"
"Kyle Schwarber","Cubs","CHN @ SLN","LF","4.26",".82",".45",".13",".01",".22",".54",".67",".04",".02",".52","1.36","6.91","10.80","8.00","16478"
"Brandon Crawford","Giants","SFN @ ARI","SS","4.41",".97",".59",".24",".03",".12",".54",".68",".04",".03",".52",".91","6.87","10.76","8.03","5343"
"Brandon Phillips","Angels","ANA @ CHA","2B","4.52","1.16",".84",".19",".01",".12",".54",".65",".10",".05",".27",".62","6.76","10.57","8.14","791"
"Yolmer Sanchez","White Sox","ANA @ CHA","3B","4.61","1.06",".69",".19",".06",".12",".59",".43",".14",".07",".36",".92","6.77","10.49","8.15","11602"
"Adam Lind","Nationals","WAS @ PHI","1B","4.27",".99",".60",".20",".00",".18",".51",".65",".02",".01",".44",".89","6.77","10.57","7.96","8027"
"Elvis Andrus","Rangers","HOU @ TEX","SS","4.37","1.10",".77",".22",".03",".09",".51",".52",".18",".07",".32",".63","6.69","10.40","8.09","8709"
"Matt Joyce","Athletics","SEA @ OAK","RF","4.49",".88",".53",".20",".01",".14",".60",".44",".05",".02",".73",".89","6.80","10.54","7.88","3353"
"Nick Williams","Phillies","WAS @ PHI","RF","4.33",".96",".57",".18",".04",".17",".56",".54",".07",".05",".38","1.25","6.69","10.42","7.93","14330"
"Delino DeShields","Rangers","HOU @ TEX","LF","4.59",".99",".70",".19",".03",".08",".56",".35",".27",".11",".42","1.17","6.67","10.29","8.03","11379"
"Paul DeJong","Cardinals","CHN @ SLN","SS","4.39","1.05",".65",".22",".01",".18",".55",".61",".04",".02",".27","1.28","6.64","10.38","7.92","18015"
"Daniel Descalso","Diamondbacks","SFN @ ARI","2B","4.24",".92",".58",".19",".04",".10",".59",".61",".05",".03",".54",".79","6.68","10.45","7.79","8392"
"Tyler White","Astros","HOU @ TEX","1B","4.37","1.02",".67",".20",".01",".14",".58",".56",".03",".01",".43",".82","6.61","10.31","7.82","15564"
"Jose Reyes","Mets","ATL @ NYN","3B","4.46",".88",".60",".15",".03",".10",".54",".41",".19",".06",".59",".63","6.64","10.27","7.85","1736"
"Matt Carpenter","Cardinals","CHN @ SLN","3B","4.60",".95",".58",".24",".02",".11",".62",".36",".04",".02",".72","1.04","6.66","10.29","7.78","8090"
"Kurt Suzuki","Braves","ATL @ NYN","C","4.44","1.00",".66",".19",".01",".14",".53",".72",".01",".01",".40",".55","6.56","10.31","7.71","8259"
"Travis d'Arnaud","Mets","ATL @ NYN","C","4.26",".88",".53",".19",".01",".16",".51",".65",".01",".00",".54",".77","6.59","10.32","7.65","7739"
"Freddy Galvis","Phillies","WAS @ PHI","SS","4.43","1.02",".67",".19",".03",".14",".56",".46",".11",".05",".35",".77","6.53","10.14","7.83","6609"
"Austin Barnes","Dodgers","SDN @ LAN","C","4.04",".92",".62",".18",".01",".11",".48",".61",".09",".05",".54",".53","6.54","10.21","7.68","12158"
"Andrelton Simmons","Angels","ANA @ CHA","SS","4.42","1.09",".76",".20",".01",".12",".55",".54",".06",".03",".38",".50","6.49","10.11","7.76","10847"
"Sam Travis","Red Sox","TOR @ BOS","1B","4.21","1.07",".74",".24",".00",".08",".51",".61",".07",".05",".41",".72","6.49","10.13","7.72","16263"
"Ben Zobrist","Cubs","CHN @ SLN","2B","4.48",".97",".62",".22",".02",".11",".52",".58",".04",".02",".54",".73","6.53","10.18","7.66","7435"
"Nick Markakis","Braves","ATL @ NYN","RF","4.54","1.00",".69",".21",".01",".09",".54",".56",".02",".01",".64",".58","6.53","10.18","7.64","5930"
"Miguel Rojas","Marlins","MIA @ COL","SS","4.32","1.17",".88",".21",".02",".05",".53",".58",".07",".04",".39",".50","6.44","10.06","7.76","7802"
"Cameron Maybin","Astros","HOU @ TEX","CF","4.14",".98",".70",".18",".02",".07",".53",".50",".17",".06",".45",".66","6.48","10.09","7.72","5223"
"Jose Martinez","Cardinals","CHN @ SLN","1B","4.27","1.07",".76",".19",".01",".11",".54",".52",".05",".03",".40",".87","6.35","9.89","7.59","7996"
"Rougned Odor","Rangers","HOU @ TEX","2B","3.83",".89",".52",".16",".02",".19",".49",".57",".09",".06",".26",".80","6.33","9.87","7.52","12282"
"Tony Kemp","Astros","HOU @ TEX","LF","4.02","1.03",".80",".15",".04",".04",".52",".52",".16",".08",".39",".37","6.29","9.81","7.57","14894"
"Yonder Alonso","Mariners","SEA @ OAK","1B","4.32",".94",".61",".21",".00",".12",".53",".53",".04",".02",".53",".75","6.35","9.90","7.45","2530"
"Jed Lowrie","Athletics","SEA @ OAK","2B","4.39","1.02",".67",".24",".02",".09",".54",".51",".01",".00",".54",".63","6.32","9.83","7.45","4418"
"Mike Zunino","Mariners","SEA @ OAK","C","4.10",".82",".44",".17",".00",".20",".52",".62",".01",".01",".39","1.28","6.33","9.91","7.36","13265"
"Nori Aoki","Mets","ATL @ NYN","RF","4.56",".94",".67",".18",".02",".07",".52",".35",".15",".07",".63",".51","6.32","9.76","7.50","13075"
"Pablo Sandoval","Giants","SFN @ ARI","3B","4.30",".97",".63",".21",".01",".11",".49",".63",".01",".01",".44",".76","6.28","9.83","7.39","5409"
"Kevin Pillar","Blue Jays","TOR @ BOS","CF","4.23","1.06",".69",".26",".01",".11",".45",".53",".10",".05",".27",".78","6.22","9.69","7.50","12434"
"Matt Olson","Athletics","SEA @ OAK","1B","4.19",".77",".45",".16",".01",".16",".52",".57",".02",".01",".61","1.03","6.33","9.89","7.29","14344"
"Randal Grichuk","Cardinals","CHN @ SLN","RF","3.85",".87",".46",".20",".02",".19",".46",".65",".04",".03",".28","1.18","6.26","9.80","7.37","10243"
"Jayson Werth","Nationals","WAS @ PHI","LF","4.57",".92",".57",".19",".01",".16",".57",".42",".04",".02",".47","1.32","6.28","9.75","7.41","1327"
"Tim Anderson","White Sox","ANA @ CHA","SS","3.98","1.04",".73",".17",".02",".12",".45",".57",".15",".06",".15",".96","6.16","9.61","7.49","15172"
"Dexter Fowler","Cardinals","CHN @ SLN","CF","4.17",".88",".60",".15",".04",".08",".53",".47",".08",".04",".63",".98","6.25","9.71","7.32","4062"
"Robinson Chirinos","Rangers","HOU @ TEX","C","3.95",".82",".45",".16",".01",".19",".49",".58",".03",".02",".40","1.01","6.23","9.73","7.29","3142"
"Wil Myers","Padres","SDN @ LAN","1B","4.27",".83",".47",".17",".01",".19",".45",".47",".11",".05",".39","1.46","6.22","9.65","7.36","10047"
"Jackie Bradley Jr.","Red Sox","TOR @ BOS","CF","3.86",".92",".58",".23",".03",".08",".56",".51",".05",".02",".48",".75","6.18","9.64","7.26","12984"
"Yadier Molina","Cardinals","CHN @ SLN","C","4.08","1.08",".75",".23",".01",".10",".47",".61",".03",".01",".29",".60","6.09","9.54","7.31","7007"
"Jarrett Parker","Giants","SFN @ ARI","LF","4.19",".81",".50",".17",".03",".12",".47",".52",".07",".03",".57","1.31","6.18","9.62","7.21","11624"
"Ben Gamel","Mariners","SEA @ OAK","LF","4.21",".98",".68",".18",".05",".06",".48",".49",".11",".05",".38",".82","6.05","9.42","7.26","12160"
"Brandon Nimmo","Mets","ATL @ NYN","LF","4.36",".75",".52",".14",".01",".08",".50",".38",".08",".05",".89","1.02","6.14","9.50","7.05","12927"
"Ryon Healy","Athletics","SEA @ OAK","DH","4.08","1.02",".67",".21",".01",".13",".47",".59",".02",".01",".21",".89","5.91","9.25","7.08","15447"
"Jason Heyward","Cubs","CHN @ SLN","RF","4.15",".92",".64",".16",".03",".10",".42",".50",".10",".04",".43",".71","5.94","9.24","7.08","4940"
"Dansby Swanson","Braves","ATL @ NYN","SS","4.21",".92",".62",".18",".02",".09",".46",".50",".07",".03",".48",".84","5.95","9.27","7.04","18314"
"Michael Taylor","Nationals","WAS @ PHI","CF","4.16",".85",".52",".16",".02",".14",".40",".52",".15",".06",".26","1.49","5.92","9.21","7.08","11489"
"Johan Camargo","Braves","ATL @ NYN","2B","4.76","1.06",".75",".22",".02",".07",".56",".43",".04",".02",".35",".79","5.89","9.16","7.08","14950"
"Rio Ruiz","Braves","ATL @ NYN","DH","4.33",".83",".53",".17",".01",".11",".48",".52",".03",".02",".56","1.03","5.93","9.25","6.91","14103"
"Alex Avila","Cubs","CHN @ SLN","C","4.37",".73",".47",".13",".01",".12",".52",".50",".02",".01",".67","1.60","5.96","9.30","6.84","7476"
"Chris Herrmann","Diamondbacks","SFN @ ARI","C","3.91",".81",".51",".17",".02",".12",".46",".50",".05",".03",".49",".90","5.88","9.16","6.89","9284"
"Jon Jay","Cubs","CHN @ SLN","LF","4.78","1.08",".82",".20",".02",".04",".56",".28",".07",".03",".48","1.02","5.82","8.98","7.04","5227"
"Javier Baez","Cubs","CHN @ SLN","SS","4.03",".90",".58",".18",".01",".13",".40",".51",".11",".05",".25","1.17","5.79","9.01","6.94","12979"
"Jace Peterson","Braves","ATL @ NYN","3B","4.10",".80",".55",".16",".02",".07",".43",".45",".11",".05",".61",".73","5.81","9.02","6.80","12325"
"Matt Chapman","Athletics","SEA @ OAK","3B","3.96",".75",".40",".16",".02",".17",".47",".48",".05",".02",".39","1.20","5.80","9.03","6.79","16505"
"Matt Davidson","White Sox","ANA @ CHA","DH","3.86",".77",".43",".13",".01",".20",".46",".54",".02",".00",".33","1.34","5.76","9.00","6.75","7226"
"Cameron Rupp","Phillies","WAS @ PHI","C","3.78",".77",".42",".16",".00",".18",".44",".55",".01",".01",".38","1.15","5.72","8.95","6.68","11146"
"Manuel Margot","Padres","SDN @ LAN","CF","4.46",".96",".66",".17",".03",".10",".42",".29",".21",".11",".24","1.07","5.65","8.69","6.93","14712"
"Kolten Wong","Cardinals","CHN @ SLN","2B","3.96",".91",".64",".18",".03",".06",".43",".46",".08",".04",".49",".67","5.68","8.83","6.75","12532"
"Nick Hundley","Giants","SFN @ ARI","C","4.07",".89",".54",".24",".01",".11",".42",".56",".03",".02",".28","1.10","5.62","8.79","6.67","3376"
"Mark Canha","Athletics","SEA @ OAK","LF","3.84",".86",".52",".20",".02",".12",".44",".46",".05",".03",".36",".96","5.62","8.75","6.66","11445"
"Yangervis Solarte","Padres","SDN @ LAN","SS","4.17",".91",".59",".17",".01",".15",".42",".46",".02",".01",".35",".75","5.60","8.72","6.68","5352"
"Dominic Smith","Mets","ATL @ NYN","1B","4.15",".81",".55",".16",".01",".10",".44",".54",".02",".01",".52",".88","5.64","8.82","6.57","15653"
"Sandy Leon","Red Sox","TOR @ BOS","C","3.98",".93",".65",".20",".01",".07",".52",".47",".01",".01",".41",".80","5.58","8.71","6.60","5273"
"J.P. Crawford","Phillies","WAS @ PHI","3B","3.89",".76",".51",".13",".03",".09",".42",".38",".09",".05",".60",".70","5.56","8.61","6.51","15491"
"Guillermo Heredia","Mariners","SEA @ OAK","CF","3.97",".95",".70",".17",".01",".06",".46",".45",".07",".03",".35",".61","5.44","8.47","6.52","18721"
"Deven Marrero","Red Sox","TOR @ BOS","3B","4.10",".93",".66",".21",".00",".05",".45",".48",".08",".05",".31",".97","5.38","8.40","6.44","13325"
"Adam Engel","White Sox","ANA @ CHA","CF","3.73",".73",".49",".13",".02",".09",".39",".39",".21",".10",".31","1.08","5.39","8.35","6.45","15082"
"Omar Narvaez","White Sox","ANA @ CHA","C","4.09",".93",".70",".16",".01",".06",".42",".44",".02",".01",".47",".55","5.35","8.33","6.38","13338"
"Hunter Renfroe","Padres","SDN @ LAN","RF","4.06",".81",".47",".17",".00",".17",".38",".48",".03",".02",".19","1.33","5.22","8.15","6.24","15464"
"Kyle Farmer","Dodgers","SDN @ LAN","C","3.93",".88",".60",".19",".01",".07",".37",".52",".03",".02",".32",".56","5.17","8.09","6.16","14813"
"Drew Robinson","Rangers","HOU @ TEX","3B","3.69",".68",".41",".13",".03",".10",".42",".35",".09",".05",".47","1.09","5.20","8.06","6.10","11761"
"Matt Wieters","Nationals","WAS @ PHI","C","3.91",".79",".49",".16",".00",".13",".38",".44",".02",".01",".37",".94","5.14","8.01","6.08","4298"
"Darwin Barney","Blue Jays","TOR @ BOS","2B","4.12",".89",".62",".19",".00",".08",".38",".41",".04",".02",".31",".82","5.00","7.78","6.01","2430"
"Juan Graterol","Angels","ANA @ CHA","C","4.08",".94",".71",".16",".01",".07",".46",".43",".03",".02",".22",".70","4.97","7.76","6.02","5398"
"Andrew Stevenson","Nationals","WAS @ PHI","LF","4.03",".83",".63",".13",".04",".04",".32",".34",".18",".10",".29","1.04","4.92","7.62","6.01","17932"
"Juan Lagares","Mets","ATL @ NYN","CF","3.81",".80",".55",".16",".02",".06",".36",".39",".08",".04",".37",".84","4.95","7.69","5.92","5384"
"Amed Rosario","Mets","ATL @ NYN","SS","3.92",".83",".62",".12",".04",".05",".35",".38",".10",".06",".31",".93","4.83","7.50","5.85","15518"
"Charlie Culberson","Dodgers","SDN @ LAN","SS","3.81",".81",".57",".16",".01",".07",".36",".44",".07",".05",".27",".74","4.84","7.55","5.80","3298"
"Carlos Asuaje","Padres","SDN @ LAN","2B","4.37",".86",".63",".16",".02",".06",".38",".25",".07",".05",".40","1.08","4.79","7.39","5.80","15197"
"Dustin Garneau","Athletics","SEA @ OAK","C","3.72",".73",".45",".17",".01",".10",".40",".40",".03",".01",".33",".82","4.82","7.50","5.68","9433"
"Cory Spangenberg","Padres","SDN @ LAN","3B","3.94",".80",".55",".15",".02",".08",".31",".31",".12",".06",".28","1.19","4.73","7.31","5.75","12294"
"Luke Maile","Blue Jays","TOR @ BOS","C","4.00",".79",".52",".18",".00",".08",".36",".42",".03",".01",".29","1.07","4.72","7.36","5.63","13355"
"Phillip Evans","Mets","ATL @ NYN","2b","4.05",".76",".55",".14",".01",".06",".35",".43",".02",".01",".37",".83","4.60","7.18","5.45","12950"
"Austin Hedges","Padres","SDN @ LAN","C","3.81",".71",".42",".14",".00",".15",".31",".40",".02",".01",".18","1.20","4.49","6.99","5.38","12976"
"Richard Urena","Blue Jays","TOR @ BOS","SS","3.88",".83",".59",".18",".02",".05",".36",".34",".06",".04",".22","1.00","4.44","6.90","5.40","16411"
"Travis Jankowski","Padres","SDN @ LAN","LF","3.68",".66",".50",".12",".01",".03",".25",".21",".24",".10",".35","1.14","4.38","6.73","5.33","13768"
