"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Charlie Blackmon","Rockies","ATL @ COL","CF","4.77","1.46",".81",".25",".08",".33",".92",".79",".11",".06",".52",".79","10.58","16.45","12.55","7859"
"Freddie Freeman","Braves","ATL @ COL","1B","4.72","1.40",".74",".35",".03",".28",".83",".85",".04",".03",".66",".74","10.15","15.82","11.90","5361"
"Giancarlo Stanton","Yankees","BAL @ NYY","LF","4.43","1.00",".42",".17",".00",".40",".77",".95",".01",".01",".70","1.16","9.69","15.16","11.11","4949"
"Rhys Hoskins","Phillies","MIA @ PHI","LF","4.38",".96",".44",".19",".01",".32",".75",".87",".03",".02",".94",".89","9.52","14.86","10.84","16472"
"Nolan Arenado","Rockies","ATL @ COL","3B","4.55","1.27",".69",".28",".03",".28",".78",".88",".02",".02",".44",".69","9.16","14.34","10.76","9777"
"Aaron Judge","Yankees","BAL @ NYY","RF","4.54",".92",".44",".15",".01",".31",".85",".71",".05",".03",".96","1.30","9.28","14.44","10.56","15640"
"Mike Trout","Angels","OAK @ LAA","CF","4.44","1.09",".60",".19",".03",".27",".73",".61",".12",".06",".69",".83","8.85","13.72","10.36","10155"
"Josh Donaldson","Blue Jays","TOR @ TEX","3B","4.77","1.02",".55",".20",".01",".26",".77",".62",".04",".02",".92",".91","8.80","13.67","10.13","5038"
"Ozzie Albies","Braves","ATL @ COL","2B","4.83","1.33",".84",".25",".10",".13",".81",".59",".15",".09",".33",".73","8.43","13.10","10.14","16556"
"Carlos Gonzalez","Rockies","ATL @ COL","RF","4.44","1.18",".67",".27",".02",".22",".67",".79",".02",".01",".49",".87","8.26","12.92","9.69","7287"
"Brian Dozier","Twins","SEA @ MIN","2B","4.63","1.20",".70",".24",".03",".24",".70",".61",".08",".04",".38",".80","8.13","12.64","9.68","9810"
"Carlos Santana","Phillies","MIA @ PHI","1B","4.60",".96",".54",".22",".01",".19",".79",".59",".04",".02",".87",".58","8.21","12.77","9.41","2396"
"Mookie Betts","Red Sox","TB @ BOS","RF","4.69","1.16",".69",".30",".03",".15",".68",".55",".14",".06",".61",".57","8.12","12.59","9.58","13611"
"Trea Turner","Nationals","NYM @ WSH","SS","4.64","1.19",".81",".21",".06",".11",".65",".42",".32",".13",".47",".91","8.06","12.43","9.74","16252"
"Kris Bryant","Cubs","CHC @ MIL","3B","4.67","1.18",".72",".24",".03",".20",".70",".51",".06",".04",".59","1.01","7.97","12.35","9.44","15429"
"Miguel Sano","Twins","SEA @ MIN","3B","4.42","1.10",".61",".21",".02",".27",".66",".76",".01",".01",".39","1.37","7.95","12.43","9.35","12164"
"Matt Olson","Athletics","OAK @ LAA","1B","4.34",".95",".44",".16",".01",".34",".65",".73",".01",".01",".46","1.18","7.97","12.45","9.27","14344"
"Preston Tucker","Braves","ATL @ COL","LF","4.52","1.10",".61",".24",".04",".20",".64",".80",".02",".01",".46",".84","7.93","12.42","9.29","13633"
"Kyle Schwarber","Cubs","CHC @ MIL","LF","4.57","1.02",".55",".16",".03",".28",".65",".68",".03",".02",".52","1.28","7.95","12.40","9.30","16478"
"Scott Kingery","Phillies","MIA @ PHI","2B","4.50","1.10",".67",".21",".03",".19",".67",".71",".10",".06",".44","1.01","7.90","12.34","9.33","17975"
"Ian Happ","Cubs","CHC @ MIL","CF","4.79","1.08",".61",".18",".04",".26",".66",".53",".08",".05",".41","1.54","7.75","12.02","9.21","17919"
"Francisco Lindor","Indians","KC @ CLE","SS","4.67","1.11",".63",".26",".03",".19",".66",".55",".09",".05",".49",".70","7.74","12.02","9.15","12916"
"Joey Votto","Reds","CIN @ PIT","1B","4.59","1.08",".71",".21",".01",".15",".63",".55",".02",".01",".90",".57","7.79","12.09","9.06","4314"
"J.D. Martinez","Red Sox","TB @ BOS","DH","4.36","1.03",".55",".24",".02",".22",".61",".75",".01",".01",".51","1.18","7.73","12.09","9.00","6184"
"Joey Gallo","Rangers","TOR @ TEX","1B","4.50",".84",".39",".15",".02",".28",".66",".64",".04",".03",".64","1.47","7.77","12.11","8.95","14128"
"Andrew Benintendi","Red Sox","TB @ BOS","LF","4.58","1.06",".65",".26",".03",".13",".66",".55",".10",".06",".68",".73","7.73","12.00","9.05","17901"
"Yoenis Cespedes","Mets","NYM @ WSH","LF","4.64","1.11",".64",".22",".02",".22",".66",".59",".02",".02",".52",".98","7.68","11.95","9.05","13110"
"Ender Inciarte","Braves","ATL @ COL","CF","4.94","1.45","1.09",".24",".06",".06",".69",".44",".14",".07",".37",".57","7.55","11.69","9.27","4922"
"Khris Davis","Athletics","OAK @ LAA","DH","4.44",".93",".45",".17",".01",".30",".63",".74",".01",".01",".43","1.30","7.67","11.99","8.92","9112"
"Jose Altuve","Astros","SD @ HOU","2B","4.42","1.27",".88",".24",".03",".11",".63",".57",".13",".06",".43",".55","7.58","11.79","9.12","5417"
"Justin Smoak","Blue Jays","TOR @ TEX","1B","4.67",".99",".54",".22",".01",".23",".61",".68",".01",".01",".63","1.05","7.67","11.97","8.90","9054"
"Jose Ramirez","Indians","KC @ CLE","3B","4.43","1.09",".59",".32",".04",".14",".62",".58",".09",".05",".52",".55","7.63","11.85","8.99","13510"
"Anthony Rendon","Nationals","NYM @ WSH","3B","4.52","1.12",".69",".29",".01",".13",".72",".50",".05",".03",".67",".62","7.65","11.86","8.97","12861"
"DJ LeMahieu","Rockies","ATL @ COL","2B","4.66","1.36","1.02",".22",".03",".08",".74",".54",".07",".04",".46",".58","7.55","11.74","9.09","9874"
"Eddie Rosario","Twins","SEA @ MIN","LF","4.31","1.23",".76",".25",".05",".18",".59",".71",".06",".04",".19",".72","7.45","11.65","8.98","12155"
"George Springer","Astros","SD @ HOU","CF","4.65","1.11",".69",".22",".02",".18",".67",".52",".06",".04",".56",".86","7.55","11.71","8.91","12856"
"Bryce Harper","Nationals","NYM @ WSH","RF","4.42","1.01",".63",".18",".02",".18",".63",".62",".05",".03",".70",".93","7.57","11.80","8.82","11579"
"Justin Bour","Marlins","MIA @ PHI","1B","4.38",".99",".55",".17",".00",".26",".60",".66",".01",".01",".53","1.00","7.52","11.73","8.78","9744"
"Edwin Encarnacion","Indians","KC @ CLE","DH","4.24",".83",".43",".16",".00",".24",".63",".67",".01",".01",".74",".99","7.55","11.78","8.63","2151"
"Matt Joyce","Athletics","OAK @ LAA","LF","4.77","1.01",".54",".24",".01",".23",".62",".55",".03",".02",".57",".95","7.49","11.63","8.77","3353"
"Michael Brantley","Indians","KC @ CLE","LF","4.33","1.11",".67",".28",".01",".15",".60",".65",".07",".03",".47",".57","7.43","11.59","8.77","4106"
"Carlos Correa","Astros","SD @ HOU","SS","4.32","1.12",".72",".23",".02",".16",".59",".69",".04",".02",".48",".83","7.40","11.57","8.73","14162"
"Miguel Cabrera","Tigers","DET @ CWS","1B","4.59","1.11",".73",".18",".00",".20",".60",".62",".01",".01",".57",".86","7.40","11.53","8.71","1744"
"Mitch Haniger","Mariners","SEA @ MIN","RF","4.52","1.09",".67",".23",".02",".17",".59",".66",".05",".03",".46","1.04","7.37","11.50","8.70","14274"
"Jason Kipnis","Indians","KC @ CLE","2B","4.55","1.01",".55",".27",".03",".16",".65",".54",".07",".04",".53",".90","7.37","11.45","8.63","9776"
"Ryan Zimmerman","Nationals","NYM @ WSH","1B","4.33","1.06",".62",".23",".01",".19",".56",".74",".01",".01",".43",".91","7.30","11.43","8.57","4220"
"Robinson Cano","Mariners","SEA @ MIN","2B","4.62","1.22",".82",".23",".01",".16",".61",".64",".01",".01",".41",".65","7.25","11.32","8.65","3269"
"Alex Bregman","Astros","SD @ HOU","3B","4.53","1.10",".68",".26",".04",".12",".68",".50",".09",".06",".48",".69","7.28","11.30","8.62","17678"
"Justin Upton","Angels","OAK @ LAA","LF","4.35",".97",".52",".20",".01",".24",".56",".65",".05",".03",".41","1.25","7.27","11.33","8.54","5222"
"Brett Gardner","Yankees","BAL @ NYY","LF","4.64","1.00",".68",".16",".04",".13",".71",".43",".11",".06",".68",".71","7.29","11.29","8.56","9927"
"Didi Gregorius","Yankees","BAL @ NYY","SS","4.33","1.09",".66",".21",".02",".19",".56",".72",".03",".02",".37",".51","7.22","11.30","8.54","6012"
"Dee Gordon","Mariners","SEA @ MIN","CF","4.85","1.37","1.10",".16",".07",".04",".57",".39",".29",".12",".24",".74","7.10","10.96","8.87","8203"
"Logan Morrison","Twins","SEA @ MIN","DH","4.21","1.02",".60",".19",".02",".21",".59",".64",".02",".01",".45",".82","7.24","11.30","8.52","9205"
"Nicholas Castellanos","Tigers","DET @ CWS","RF","4.49","1.11",".67",".21",".04",".18",".54",".69",".02",".02",".38","1.00","7.20","11.25","8.56","11737"
"Mike Moustakas","Royals","KC @ CLE","3B","4.51","1.04",".58",".22",".01",".23",".57",".68",".01",".01",".37",".84","7.22","11.29","8.51","4892"
"Jean Segura","Mariners","SEA @ MIN","SS","4.73","1.27",".95",".21",".03",".08",".62",".49",".16",".08",".36",".78","7.14","11.08","8.69","5933"
"Cody Bellinger","Dodgers","LAD @ SF","1B","4.47","1.00",".59",".20",".03",".18",".54",".63",".05",".03",".54",".99","7.22","11.25","8.48","15998"
"Steve Pearce","Blue Jays","TOR @ TEX","LF","4.88","1.06",".63",".24",".01",".17",".68",".48",".02",".01",".58",".93","7.22","11.21","8.49","9957"
"Starling Marte","Pirates","CIN @ PIT","CF","4.39","1.15",".84",".18",".04",".09",".55",".51",".19",".09",".45",".69","7.13","11.06","8.60","9241"
"Nick Markakis","Braves","ATL @ COL","RF","4.63","1.25",".87",".29",".01",".08",".60",".67",".01",".01",".48",".60","7.13","11.15","8.48","5930"
"Tyler Austin","Yankees","BAL @ NYY","1B","4.23",".84",".41",".17",".01",".25",".56",".66",".03",".02",".53","1.36","7.20","11.24","8.33","11850"
