"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Giancarlo Stanton","Yankees","KC @ NYY","DH","4.61","1.24",".67",".23",".01",".34",".85",".85",".03",".01",".54","1.03","9.60","15.00","11.22","4949"
"Mookie Betts","Red Sox","MIN @ BOS","RF","4.69","1.25",".73",".28",".04",".20",".84",".64",".17",".07",".71",".61","9.46","14.67","11.12","13611"
"Mike Trout","Angels","SEA @ LAA","CF","4.35","1.14",".61",".21",".03",".29",".76",".69",".09",".04",".80",".76","9.45","14.67","11.01","10155"
"J.D. Martinez","Red Sox","MIN @ BOS","DH","4.47","1.19",".61",".25",".02",".31",".77",".93",".01",".01",".55","1.11","9.38","14.69","10.91","6184"
"Khris Davis","Athletics","OAK @ COL","DH","4.66","1.16",".57",".24",".03",".32",".78",".94",".01",".01",".53","1.08","9.36","14.66","10.87","9112"
"Jose Ramirez","Indians","CLE @ DET","3B","4.68","1.24",".66",".30",".05",".22",".72",".74",".11",".05",".52",".50","9.00","14.02","10.62","13510"
"Matt Chapman","Athletics","OAK @ COL","3B","4.88","1.20",".62",".29",".05",".24",".82",".68",".04",".03",".58","1.03","8.95","13.93","10.48","16505"
"Nolan Arenado","Rockies","OAK @ COL","3B","4.44","1.23",".64",".28",".04",".27",".76",".76",".02",".02",".48",".66","8.88","13.85","10.44","9777"
"Andrew Benintendi","Red Sox","MIN @ BOS","LF","4.57","1.15",".69",".26",".05",".16",".81",".66",".12",".07",".72",".77","8.83","13.74","10.31","17901"
"Rhys Hoskins","Phillies","PHI @ CIN","LF","4.65","1.07",".51",".21",".01",".33",".76",".70",".04",".03",".54","1.11","8.75","13.63","10.20","16472"
"Francisco Lindor","Indians","CLE @ DET","SS","4.92","1.27",".73",".27",".04",".24",".75",".63",".09",".05",".41",".63","8.57","13.32","10.21","12916"
"Manny Machado","Dodgers","LAD @ ATL","SS","4.85","1.32",".82",".27",".01",".21",".77",".62",".06",".03",".46",".70","8.45","13.14","10.05","11493"
"Max Muncy","Dodgers","LAD @ ATL","1B","4.75","1.06",".61",".21",".02",".22",".72",".66",".03",".02",".82","1.15","8.47","13.19","9.81","13301"
"Paul Goldschmidt","Diamondbacks","ARI @ SD","1B","4.73","1.13",".68",".22",".02",".22",".74",".61",".08",".04",".63","1.14","8.35","12.97","9.79","9218"
"Nelson Cruz","Mariners","SEA @ LAA","DH","4.48","1.11",".64",".17",".01",".30",".66",".78",".01",".01",".52",".99","8.30","12.97","9.71","2434"
"Michael Brantley","Indians","CLE @ DET","LF","4.80","1.38",".88",".30",".03",".18",".75",".62",".07",".04",".32",".38","8.16","12.70","9.81","4106"
"Joc Pederson","Dodgers","LAD @ ATL","LF","4.96","1.11",".59",".29",".02",".21",".72",".61",".06",".04",".59","1.03","8.26","12.84","9.67","11899"
"Trevor Story","Rockies","OAK @ COL","SS","4.34","1.18",".62",".29",".06",".21",".64",".73",".07",".04",".37","1.10","8.18","12.77","9.70","12564"
"Charlie Blackmon","Rockies","OAK @ COL","CF","4.67","1.30",".84",".20",".08",".18",".71",".54",".10",".06",".42",".84","8.14","12.61","9.80","7859"
"Alex Bregman","Astros","TEX @ HOU","3B","4.55","1.16",".67",".30",".04",".16",".72",".62",".09",".06",".56",".53","8.17","12.72","9.62","17678"
"Edwin Encarnacion","Indians","CLE @ DET","DH","4.58","1.02",".55",".17",".01",".29",".69",".80",".00",".00",".51",".90","8.18","12.81","9.51","2151"
"Marcus Semien","Athletics","OAK @ COL","SS","4.99","1.31",".85",".29",".03",".14",".72",".55",".11",".06",".46",".76","8.04","12.48","9.63","12533"
"Stephen Piscotty","Athletics","OAK @ COL","RF","4.56","1.18",".70",".28",".02",".17",".68",".72",".04",".02",".49",".76","7.98","12.47","9.40","13367"
"Bryce Harper","Nationals","WSH @ MIA","RF","4.66",".96",".55",".20",".01",".20",".68",".59",".04",".03",".86","1.07","8.01","12.45","9.23","11579"
"Cody Bellinger","Dodgers","LAD @ ATL","1B","4.42","1.03",".55",".23",".03",".22",".65",".67",".04",".03",".54","1.14","7.88","12.29","9.21","15998"
"Jed Lowrie","Athletics","OAK @ COL","2B","4.76","1.24",".79",".31",".02",".13",".73",".61",".01",".00",".60",".72","7.84","12.22","9.24","4418"
"A.J. Pollock","Diamondbacks","ARI @ SD","CF","4.53","1.14",".69",".26",".03",".16",".57",".71",".14",".06",".38",".73","7.80","12.17","9.28","9256"
"Trea Turner","Nationals","WSH @ MIA","SS","4.78","1.20",".86",".19",".05",".10",".64",".49",".28",".11",".38",".94","7.75","12.01","9.39","16252"
"Yasmani Grandal","Dodgers","LAD @ ATL","C","4.64","1.03",".59",".23",".01",".21",".66",".73",".02",".01",".60","1.17","7.84","12.26","9.10","11368"
"Anthony Rizzo","Cubs","CHC @ STL","1B","4.82","1.15",".70",".26",".02",".18",".67",".52",".04",".03",".60",".69","7.74","12.01","9.14","3473"
"Justin Upton","Angels","SEA @ LAA","LF","4.27","1.04",".59",".19",".01",".25",".59",".77",".05",".02",".42","1.09","7.72","12.08","9.06","5222"
"Aaron Hicks","Yankees","KC @ NYY","CF","4.38","1.00",".62",".19",".02",".17",".66",".64",".08",".05",".67",".64","7.74","12.06","9.01","5297"
"Matt Adams","Nationals","WSH @ MIA","1B","4.57","1.12",".67",".22",".02",".21",".63",".79",".01",".01",".37","1.01","7.65","11.99","9.01","9393"
"Scooter Gennett","Reds","PHI @ CIN","2B","4.47","1.24",".78",".23",".02",".22",".70",".59",".03",".02",".30","1.01","7.61","11.85","9.12","10339"
"Mitch Haniger","Mariners","SEA @ LAA","RF","4.58","1.06",".63",".21",".02",".20",".64",".65",".05",".03",".53","1.12","7.66","11.93","8.98","14274"
"Joey Votto","Reds","PHI @ CIN","1B","4.36","1.04",".64",".21",".01",".17",".65",".54",".02",".01",".83",".77","7.71","11.96","8.95","4314"
"Yonder Alonso","Indians","CLE @ DET","1B","4.47","1.12",".67",".23",".00",".22",".62",".69",".01",".01",".46",".79","7.62","11.90","8.98","2530"
"Ian Desmond","Rockies","OAK @ COL","1B","4.57","1.13",".72",".19",".05",".17",".70",".56",".12",".06",".36","1.06","7.59","11.81","9.07","6885"
"George Springer","Astros","TEX @ HOU","CF","4.66","1.11",".73",".20",".01",".17",".70",".56",".07",".04",".57",".75","7.63","11.86","8.99","12856"
"Gleyber Torres","Yankees","KC @ NYY","2B","4.28","1.12",".72",".19",".02",".18",".64",".68",".08",".05",".40",".86","7.55","11.80","8.96","16997"
"Didi Gregorius","Yankees","KC @ NYY","SS","4.50","1.23",".81",".22",".02",".18",".64",".69",".04",".02",".33",".45","7.53","11.76","8.99","6012"
"Jordan Luplow","Pirates","NYM @ PIT","LF","4.58","1.22",".75",".23",".04",".21",".63",".52",".05",".04",".38",".79","7.54","11.69","9.05","16424"
"Greg Bird","Yankees","KC @ NYY","1B","4.18",".93",".49",".21",".01",".23",".65",".69",".02",".01",".60",".81","7.63","11.92","8.81","14131"
"Mark Canha","Athletics","OAK @ COL","LF","4.34","1.10",".60",".28",".02",".19",".59",".68",".03",".02",".46",".83","7.55","11.79","8.89","11445"
"Brett Gardner","Yankees","KC @ NYY","LF","4.72","1.17",".83",".20",".04",".11",".70",".49",".11",".05",".57",".54","7.49","11.62","8.92","9927"
"Matt Kemp","Dodgers","LAD @ ATL","LF","4.53","1.19",".75",".24",".01",".19",".62",".72",".01",".01",".33","1.07","7.44","11.64","8.84","5631"
"Matt Olson","Athletics","OAK @ COL","1B","4.45",".99",".57",".19",".01",".22",".63",".71",".02",".01",".52","1.04","7.51","11.74","8.74","14344"
"Eugenio Suarez","Reds","PHI @ CIN","3B","4.28","1.04",".61",".19",".02",".22",".56",".73",".03",".02",".47","1.11","7.48","11.69","8.78","12552"
"Jean Segura","Mariners","SEA @ LAA","SS","4.68","1.34",".97",".25",".02",".10",".61",".51",".17",".09",".27",".67","7.32","11.35","8.95","5933"
"Jake Bauers","Rays","TB @ BAL","LF","4.69","1.10",".68",".29",".02",".10",".59",".56",".11",".07",".60",".83","7.41","11.51","8.73","15194"
"David Peralta","Diamondbacks","ARI @ SD","LF","4.63","1.22",".80",".24",".03",".15",".60",".61",".04",".03",".41",".80","7.34","11.44","8.79","2136"
"Curtis Granderson","Blue Jays","TOR @ CWS","LF","4.80",".92",".48",".20",".03",".20",".62",".49",".05",".03",".71","1.15","7.41","11.49","8.61","4747"
"Jose Martinez","Cardinals","CHC @ STL","1B","4.32","1.18",".80",".23",".01",".15",".59",".63",".03",".02",".47",".56","7.22","11.27","8.59","7996"
"Steve Pearce","Red Sox","MIN @ BOS","LF","4.25","1.05",".64",".25",".01",".15",".60",".68",".02",".01",".55",".76","7.26","11.34","8.49","9957"
"Xander Bogaerts","Red Sox","MIN @ BOS","SS","4.36","1.07",".68",".23",".03",".13",".58",".66",".05",".03",".52",".84","7.22","11.27","8.50","12161"
"Justin Smoak","Blue Jays","TOR @ CWS","1B","4.58",".93",".50",".21",".01",".20",".58",".57",".01",".01",".72",".98","7.29","11.34","8.43","9054"
"Carlos Santana","Phillies","PHI @ CIN","1B","4.43",".92",".50",".21",".01",".20",".60",".60",".02",".02",".64",".65","7.26","11.31","8.41","2396"
"Odubel Herrera","Phillies","PHI @ CIN","CF","4.54","1.19",".76",".23",".02",".19",".58",".60",".06",".04",".27",".95","7.13","11.11","8.59","11476"
"Maikel Franco","Phillies","PHI @ CIN","3B","4.33","1.09",".64",".19",".01",".25",".57",".72",".01",".01",".21",".63","7.15","11.19","8.51","12179"
"Adam Eaton","Nationals","WSH @ MIA","LF","4.89","1.28",".91",".24",".05",".08",".61",".40",".09",".05",".49",".75","7.09","10.95","8.59","11205"
"Paul DeJong","Cardinals","CHC @ STL","SS","4.44","1.09",".65",".25",".01",".18",".60",".62",".01",".01",".38",".99","7.07","11.04","8.37","18015"
"Juan Soto","Nationals","WSH @ MIA","LF","4.46","1.02",".66",".21",".02",".13",".58",".57",".04",".04",".64",".89","7.11","11.07","8.33","20123"
"Evan Gattis","Astros","TEX @ HOU","DH","4.22",".98",".56",".20",".01",".21",".60",".68",".01",".01",".41",".77","7.09","11.09","8.30","11003"
"Kevin Kiermaier","Rays","TB @ BAL","CF","4.93","1.14",".79",".21",".05",".09",".59",".45",".14",".07",".49",".98","7.03","10.89","8.44","11038"
"Kyle Schwarber","Cubs","CHC @ STL","LF","4.28",".88",".50",".13",".02",".22",".54",".61",".03",".02",".62","1.20","7.09","11.05","8.25","16478"
"Daniel Murphy","Nationals","WSH @ MIA","2B","4.35","1.20",".76",".30",".03",".12",".54",".63",".02",".01",".39",".50","7.00","10.92","8.37","4316"
"Josh Reddick","Astros","TEX @ HOU","RF","4.44","1.15",".77",".23",".04",".12",".57",".62",".04",".02",".43",".57","7.00","10.92","8.34","3892"
"Matt Carpenter","Cardinals","CHC @ STL","3B","4.66",".99",".57",".26",".01",".15",".64",".45",".02",".01",".71",".89","7.09","10.99","8.26","8090"
"Ozzie Albies","Braves","LAD @ ATL","2B","4.41","1.18",".74",".25",".05",".14",".59",".44",".14",".08",".20",".85","6.92","10.72","8.43","16556"
"Ronald Acuna","Braves","LAD @ ATL","LF","4.51","1.13",".72",".23",".02",".16",".56",".41",".15",".10",".29","1.36","6.94","10.72","8.41","18401"
"Whit Merrifield","Royals","KC @ NYY","2B","4.62","1.15",".76",".25",".02",".12",".52",".39",".18",".09",".39",".92","6.92","10.67","8.39","11281"
"Javier Baez","Cubs","CHC @ STL","2B","4.50","1.16",".75",".23",".03",".15",".50",".65",".08",".04",".23","1.15","6.88","10.75","8.31","12979"
"Yadier Molina","Cardinals","CHC @ STL","C","4.55","1.18",".81",".22",".01",".14",".66",".51",".06",".04",".34",".50","6.91","10.75","8.30","7007"
"Miguel Andujar","Yankees","KC @ NYY","3B","4.07","1.18",".75",".27",".02",".15",".56",".64",".03",".02",".26",".57","6.87","10.73","8.24","15878"
"Rafael Devers","Red Sox","MIN @ BOS","3B","4.16","1.01",".60",".22",".02",".18",".54",".65",".03",".02",".41",".98","6.89","10.77","8.13","17350"
"Michael Conforto","Mets","NYM @ PIT","CF","4.53","1.08",".68",".22",".02",".17",".55",".55",".03",".02",".45",".90","6.88","10.70","8.18","16376"
"Ji-Man Choi","Rays","TB @ BAL","1B","4.59",".98",".64",".23",".01",".11",".56",".59",".03",".03",".69","1.01","6.92","10.79","8.06","5452"
"Tommy Pham","Cardinals","CHC @ STL","CF","4.12",".97",".67",".16",".02",".12",".52",".53",".12",".07",".59",".81","6.84","10.63","8.08","2967"
"Jason Kipnis","Indians","CLE @ DET","2B","4.26",".99",".56",".23",".03",".17",".55",".59",".04",".02",".39",".68","6.80","10.61","8.04","9776"
"Joey Wendle","Rays","TB @ BAL","2B","4.81","1.23",".86",".26",".04",".07",".60",".49",".08",".05",".34",".82","6.72","10.44","8.14","13853"
"Nick Williams","Phillies","PHI @ CIN","RF","4.23","1.03",".61",".18",".03",".20",".50",".58",".05",".03",".28","1.12","6.70","10.45","8.02","14330"
"Ryon Healy","Mariners","SEA @ LAA","1B","4.27","1.08",".65",".19",".00",".23",".52",".64",".01",".01",".19",".99","6.69","10.45","8.01","15447"
"Teoscar Hernandez","Blue Jays","TOR @ CWS","RF","4.27",".93",".51",".21",".04",".18",".50",".54",".11",".06",".37","1.13","6.73","10.47","7.98","13066"
"Mallex Smith","Rays","TB @ BAL","LF","4.39","1.14",".84",".21",".06",".03",".47",".51",".21",".11",".38",".72","6.66","10.34","8.10","13608"
"Mike Moustakas","Royals","KC @ NYY","3B","4.40",".98",".58",".16",".00",".24",".52",".61",".01",".01",".34",".86","6.72","10.49","7.95","4892"
"Kendrys Morales","Blue Jays","TOR @ CWS","DH","4.48",".98",".60",".19",".00",".19",".52",".60",".01",".01",".46",".88","6.69","10.44","7.88","8610"
"Marcell Ozuna","Cardinals","CHC @ STL","LF","4.22","1.11",".76",".20",".02",".14",".56",".60",".02",".01",".35",".68","6.63","10.35","7.92","10324"
"Lourdes Gurriel","Blue Jays","TOR @ CWS","2B","4.70","1.18",".82",".20",".02",".14",".57",".49",".10",".06",".21",".93","6.59","10.24","8.03","19238"
"Yulieski Gurriel","Astros","TEX @ HOU","1B","4.33","1.22",".82",".30",".01",".10",".53",".67",".02",".02",".22",".40","6.58","10.32","7.93","19198"
"Chris Taylor","Dodgers","LAD @ ATL","SS","4.31","1.03",".64",".24",".05",".10",".50",".54",".08",".04",".47","1.21","6.65","10.34","7.90","13757"
"Asdrubal Cabrera","Mets","NYM @ PIT","2B","4.64","1.23",".82",".28",".01",".12",".60",".48",".02",".02",".28",".68","6.60","10.26","7.98","4962"
"Lorenzo Cain","Brewers","MIL @ SF","CF","4.64","1.16",".83",".23",".03",".08",".52",".31",".15",".07",".51",".79","6.62","10.18","8.04","9077"
"Albert Pujols","Angels","SEA @ LAA","1B","4.17","1.04",".66",".17",".00",".21",".51",".68",".01",".01",".22",".50","6.57","10.30","7.84","1177"
"Cesar Hernandez","Phillies","PHI @ CIN","2B","4.75","1.13",".83",".18",".03",".09",".60",".31",".12",".07",".50","1.00","6.58","10.15","7.95","10556"
"Nicholas Castellanos","Tigers","CLE @ DET","RF","4.28","1.08",".62",".23",".06",".17",".51",".55",".02",".02",".25","1.15","6.55","10.20","7.87","11737"
"Jason Heyward","Cubs","CHC @ STL","RF","4.61","1.14",".82",".21",".03",".09",".53",".54",".05",".03",".42",".55","6.53","10.16","7.84","4940"
"Freddie Freeman","Braves","LAD @ ATL","1B","4.30","1.11",".72",".24",".02",".13",".51",".49",".04",".03",".38","1.03","6.52","10.12","7.83","5361"
"Yoan Moncada","White Sox","TOR @ CWS","2B","4.54",".96",".60",".18",".05",".13",".52",".43",".11",".07",".47","1.43","6.55","10.14","7.79","17232"
"Jesus Aguilar","Brewers","MIL @ SF","1B","4.44",".97",".57",".20",".01",".19",".51",".56",".01",".01",".45","1.14","6.55","10.21","7.72","11342"
"Andrelton Simmons","Angels","SEA @ LAA","SS","4.45","1.23",".86",".27",".02",".08",".64",".41",".08",".05",".24",".27","6.44","9.99","7.84","10847"
"J.D. Davis","Astros","TEX @ HOU","DH","4.01","1.00",".62",".21",".01",".16",".55",".59",".02",".01",".35",".88","6.49","10.13","7.69","16219"
