"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Didi Gregorius","Yankees","TEX @ NYY","SS","4.42","1.28",".80",".23",".02",".24",".70",".72",".04",".02",".26",".37","8.06","12.59","9.64","6012"
"Aaron Hicks","Yankees","TEX @ NYY","CF","4.32","1.09",".66",".19",".02",".22",".69",".69",".08",".06",".54",".59","8.07","12.58","9.47","5297"
"Ronald Acuna","Braves","ATL @ WSH","LF","4.76","1.21",".76",".24",".02",".19",".62",".50",".17",".11",".44","1.24","7.92","12.25","9.50","18401"
"Francisco Lindor","Indians","MIN @ CLE","SS","4.58","1.15",".67",".26",".02",".20",".69",".56",".08",".05",".47",".76","7.83","12.16","9.28","12916"
"Juan Soto","Nationals","ATL @ WSH","LF","4.38","1.06",".64",".21",".02",".20",".67",".62",".05",".03",".63",".89","7.83","12.20","9.16","20123"
"Cody Bellinger","Dodgers","LAD @ COL","1B","4.51","1.03",".55",".20",".04",".23",".63",".70",".04",".03",".47","1.16","7.78","12.15","9.13","15998"
"Trea Turner","Nationals","ATL @ WSH","SS","4.49","1.18",".81",".20",".03",".14",".67",".47",".26",".11",".34",".94","7.72","11.94","9.33","16252"
"Jake Bauers","Rays","BAL @ TB","LF","4.46",".99",".57",".24",".02",".16",".63",".63",".10",".06",".68",".92","7.79","12.12","9.06","15194"
"Brett Gardner","Yankees","TEX @ NYY","LF","4.64","1.26",".87",".20",".04",".15",".75",".52",".09",".05",".42",".48","7.69","11.95","9.23","9927"
"Yasmani Grandal","Dodgers","LAD @ COL","C","4.28","1.02",".55",".19",".01",".26",".62",".69",".02",".01",".51",".97","7.75","12.09","9.05","11368"
"Ryan Braun","Brewers","SD @ MIL","1B","4.21","1.15",".64",".26",".02",".23",".59",".69",".08",".04",".27",".72","7.68","11.98","9.15","3410"
"Anthony Rendon","Nationals","ATL @ WSH","3B","4.29","1.15",".68",".28",".01",".18",".64",".72",".03",".02",".43",".73","7.64","11.94","9.00","12861"
"Mallex Smith","Rays","BAL @ TB","LF","4.69","1.23",".88",".21",".10",".05",".61",".41",".26",".13",".48",".81","7.58","11.69","9.21","13608"
"Andrew Benintendi","Red Sox","BOS @ TOR","LF","4.81","1.19",".76",".26",".04",".13",".70",".55",".09",".06",".46",".85","7.61","11.83","9.06","17901"
"C.J. Cron","Rays","BAL @ TB","DH","4.36","1.02",".57",".22",".01",".21",".63",".75",".02",".01",".48","1.00","7.63","11.94","8.89","12546"
"Enrique Hernandez","Dodgers","LAD @ COL","SS","4.40","1.01",".53",".22",".03",".24",".64",".69",".02",".02",".43",".85","7.59","11.85","8.88","10472"
"David Dahl","Rockies","LAD @ COL","LF","4.12","1.16",".66",".22",".08",".21",".56",".67",".08",".05",".17","1.02","7.46","11.64","8.99","13744"
"Christian Yelich","Brewers","SD @ MIL","LF","4.43","1.26",".82",".25",".03",".16",".68",".53",".08",".04",".29",".96","7.44","11.55","8.97","11477"
"Lorenzo Cain","Brewers","SD @ MIL","CF","4.52","1.29",".89",".23",".03",".14",".66",".41",".14",".06",".37",".70","7.40","11.43","8.99","9077"
"Daniel Murphy","Nationals","ATL @ WSH","2B","4.19","1.19",".74",".26",".02",".17",".60",".69",".02",".01",".37",".51","7.37","11.52","8.76","4316"
"Alex Bregman","Astros","SEA @ HOU","3B","4.49","1.09",".61",".29",".03",".17",".60",".48",".09",".05",".50",".85","7.39","11.44","8.77","17678"
"Michael Brantley","Indians","MIN @ CLE","LF","4.46","1.24",".81",".29",".01",".13",".65",".54",".07",".04",".35",".49","7.27","11.31","8.73","4106"
"Starling Marte","Pirates","PIT @ SF","CF","4.58","1.26",".87",".22",".05",".12",".56",".45",".21",".10",".26",".79","7.21","11.15","8.84","9241"
"Ozzie Albies","Braves","ATL @ WSH","2B","4.64","1.24",".82",".26",".03",".13",".63",".48",".14",".08",".27",".80","7.23","11.21","8.77","16556"
"Ryan Zimmerman","Nationals","ATL @ WSH","1B","4.07","1.06",".60",".21",".01",".24",".55",".74",".01",".01",".28",".90","7.22","11.31","8.55","4220"
"Curtis Granderson","Blue Jays","BOS @ TOR","LF","4.56",".96",".49",".23",".02",".22",".62",".51",".04",".02",".55","1.25","7.29","11.31","8.52","4747"
"Miguel Andujar","Yankees","TEX @ NYY","3B","4.13","1.23",".75",".27",".02",".19",".58",".65",".03",".02",".18",".53","7.12","11.12","8.58","15878"
"Xander Bogaerts","Red Sox","BOS @ TOR","SS","4.47","1.12",".68",".27",".03",".14",".54",".63",".05",".04",".43",".80","7.15","11.15","8.49","12161"
"Freddie Freeman","Braves","ATL @ WSH","1B","4.53","1.14",".75",".23",".02",".15",".56",".53",".05",".03",".51",".94","7.10","11.03","8.46","5361"
"Adam Eaton","Nationals","ATL @ WSH","LF","4.59","1.20",".84",".20",".04",".13",".64",".39",".09",".05",".50",".79","7.09","10.95","8.53","11205"
"Ji-Man Choi","Rays","BAL @ TB","1B","4.25",".93",".56",".20",".01",".16",".59",".60",".04",".02",".67","1.01","7.16","11.15","8.30","5452"
"Kevin Kiermaier","Rays","BAL @ TB","CF","4.15","1.00",".63",".17",".06",".13",".56",".60",".10",".06",".48",".81","7.08","11.03","8.37","11038"
"Eric Hosmer","Padres","SD @ MIL","1B","4.56","1.07",".67",".21",".01",".18",".61",".50",".04",".03",".50",".99","7.07","10.97","8.36","3516"
"Justin Smoak","Blue Jays","BOS @ TOR","1B","4.34",".98",".53",".24",".01",".20",".58",".58",".01",".00",".53","1.10","7.07","11.01","8.26","9054"
"Brandon Lowe","Rays","BAL @ TB","2b","3.92",".92",".53",".18",".02",".19",".54",".64",".06",".04",".48",".93","7.01","10.95","8.21","18882"
"Edwin Encarnacion","Indians","MIN @ CLE","DH","4.26",".89",".49",".17",".00",".23",".57",".70",".00",".00",".48","1.07","7.02","11.00","8.14","2151"
"Randal Grichuk","Blue Jays","BOS @ TOR","RF","4.25","1.00",".48",".27",".03",".22",".52",".66",".03",".02",".24","1.24","6.94","10.85","8.22","10243"
"Chris Taylor","Dodgers","LAD @ COL","SS","4.17","1.06",".60",".26",".06",".13",".50",".54",".09",".05",".42","1.06","6.93","10.76","8.26","13757"
"Yonder Alonso","Indians","MIN @ CLE","1B","4.16","1.01",".59",".22",".00",".19",".54",".64",".01",".01",".44",".90","6.89","10.77","8.11","2530"
"Matt Duffy","Rays","BAL @ TB","3B","4.58","1.28",".98",".21",".02",".07",".61",".51",".09",".05",".37",".61","6.80","10.57","8.26","13836"
"DJ LeMahieu","Rockies","LAD @ COL","2B","4.53","1.30",".93",".26",".03",".09",".67",".44",".07",".04",".28",".65","6.79","10.53","8.27","9874"
"Eddie Rosario","Twins","MIN @ CLE","LF","4.40","1.14",".69",".23",".02",".20",".50",".47",".08",".06",".17","1.04","6.62","10.26","8.06","12155"
"Eduardo Nunez","Red Sox","BOS @ TOR","DH","4.37","1.18",".80",".26",".02",".10",".48",".57",".13",".06",".20",".55","6.56","10.23","7.99","6848"
"Jonathan Schoop","Brewers","SD @ MIL","2B","3.88","1.09",".64",".21",".01",".23",".51",".60",".01",".01",".15",".70","6.57","10.26","7.90","11265"
"Nelson Cruz","Mariners","SEA @ HOU","DH","4.27",".92",".51",".14",".01",".26",".50",".61",".01",".01",".32","1.27","6.61","10.33","7.81","2434"
"Jonathan Villar","Orioles","BAL @ TB","2B","4.47","1.03",".71",".18",".02",".13",".47",".45",".19",".07",".35","1.37","6.55","10.15","7.92","10071"
"Franmil Reyes","Padres","SD @ MIL","RF","4.35",".85",".48",".13",".01",".23",".50",".60",".02",".02",".46","1.54","6.61","10.31","7.72","14566"
"Evan Gattis","Astros","SEA @ HOU","DH","4.19",".95",".53",".20",".01",".21",".51",".61",".01",".01",".35","1.02","6.57","10.26","7.75","11003"
"Hernan Perez","Brewers","SD @ MIL","2B","4.11","1.08",".70",".20",".04",".15",".52",".56",".11",".06",".14",".70","6.49","10.12","7.87","5751"
"Andrew McCutchen","Giants","PIT @ SF","RF","4.54","1.14",".72",".27",".03",".12",".57",".38",".05",".03",".40",".76","6.52","10.08","7.85","9847"
"Elvis Andrus","Rangers","TEX @ NYY","SS","4.45","1.14",".76",".24",".02",".12",".47",".47",".12",".06",".30",".77","6.48","10.05","7.87","8709"
"Hunter Renfroe","Padres","SD @ MIL","LF","4.46",".92",".50",".20",".01",".21",".51",".59",".02",".01",".35","1.35","6.54","10.21","7.71","15464"
"Neil Walker","Yankees","TEX @ NYY","1B","4.01","1.03",".67",".20",".01",".16",".54",".56",".02",".01",".39",".60","6.51","10.15","7.73","7539"
"Teoscar Hernandez","Blue Jays","BOS @ TOR","RF","4.03",".93",".48",".23",".04",".18",".50",".52",".10",".06",".26","1.26","6.50","10.11","7.74","13066"
"Mark Trumbo","Orioles","BAL @ TB","DH","4.36",".97",".59",".16",".01",".21",".50",".61",".01",".01",".32","1.21","6.46","10.10","7.66","6876"
"Devon Travis","Blue Jays","BOS @ TOR","2B","4.46","1.16",".77",".23",".03",".13",".56",".47",".07",".04",".19",".85","6.38","9.92","7.77","13862"
"Ian Desmond","Rockies","LAD @ COL","1B","4.01",".98",".64",".15",".02",".17",".49",".54",".10",".05",".28","1.06","6.40","9.97","7.68","6885"
"Kurt Suzuki","Braves","ATL @ WSH","C","4.33","1.05",".68",".23",".00",".14",".49",".59",".01",".01",".37",".53","6.32","9.87","7.51","8259"
"Brandon Crawford","Giants","PIT @ SF","SS","4.24","1.07",".69",".25",".03",".10",".50",".55",".03",".02",".34",".65","6.28","9.79","7.52","5343"
"Travis Shaw","Brewers","SD @ MIL","3B","3.99",".93",".54",".19",".01",".20",".51",".55",".02",".01",".32",".76","6.31","9.84","7.47","11982"
"Adrian Beltre","Rangers","TEX @ NYY","3B","4.35","1.03",".68",".18",".01",".16",".47",".54",".01",".00",".41","1.01","6.28","9.78","7.49","639"
"Evan Longoria","Giants","PIT @ SF","3B","4.34","1.13",".72",".27",".03",".11",".52",".53",".02",".01",".22",".61","6.19","9.66","7.48","9368"
"Shin-Soo Choo","Rangers","TEX @ NYY","DH","4.67",".91",".59",".15",".01",".16",".52",".38",".05",".03",".60","1.48","6.25","9.67","7.36","3174"
"Buster Posey","Giants","PIT @ SF","C","4.44","1.25",".90",".27",".01",".07",".57",".39",".03",".03",".32",".43","6.15","9.52","7.50","9166"
"Tim Beckham","Orioles","BAL @ TB","3B","4.57","1.02",".68",".17",".03",".14",".51",".46",".06",".03",".33","1.36","6.17","9.58","7.42","7949"
"Michael A. Taylor","Nationals","ATL @ WSH","CF","3.96",".95",".61",".19",".02",".13",".41",".50",".15",".06",".26","1.23","6.06","9.42","7.31","11489"
"Trey Mancini","Orioles","BAL @ TB","LF","4.26",".98",".63",".17",".02",".16",".47",".52",".01",".01",".34","1.16","6.06","9.44","7.23","15149"
"Rougned Odor","Rangers","TEX @ NYY","","4.56",".89",".56",".14",".01",".17",".50",".45",".10",".07",".32","1.44","6.05","9.40","7.22","12282"
"Joey Gallo","Rangers","TEX @ NYY","LF","4.15",".65",".29",".11",".01",".25",".47",".56",".03",".02",".44","1.85","6.12","9.55","7.06","14128"
"Willy Adames","Rays","BAL @ TB","SS","4.04",".95",".67",".16",".03",".10",".50",".52",".06",".03",".40","1.01","6.03","9.41","7.18","15986"
"Yangervis Solarte","Blue Jays","BOS @ TOR","2B","4.14",".99",".62",".21",".01",".15",".50",".53",".01",".01",".27",".65","6.00","9.36","7.16","5352"
"Jurickson Profar","Rangers","TEX @ NYY","SS","4.25",".93",".59",".20",".01",".12",".47",".47",".05",".03",".46",".79","6.03","9.37","7.14","10815"
"Marwin Gonzalez","Astros","SEA @ HOU","LF","4.39",".98",".62",".21",".02",".12",".51",".43",".05",".03",".36","1.29","5.97","9.28","7.14","5497"
"David Freese","Pirates","PIT @ SF","3B","4.37","1.08",".77",".20",".01",".10",".47",".49",".01",".01",".38",".87","5.94","9.25","7.15","9549"
"Austin Slater","Giants","PIT @ SF","LF","4.14","1.09",".77",".23",".02",".06",".46",".48",".05",".04",".35",".83","5.91","9.20","7.15","16153"
"Chris Iannetta","Rockies","LAD @ COL","C","3.88",".83",".46",".19",".00",".18",".48",".51",".01",".01",".43","1.08","5.98","9.31","7.00","8267"
"Tyler White","Astros","SEA @ HOU","DH","4.09",".88",".53",".19",".01",".16",".45",".49",".03",".01",".43","1.13","5.94","9.24","7.00","15564"
"Yulieski Gurriel","Astros","SEA @ HOU","1B","4.29","1.15",".76",".29",".01",".09",".45",".50",".02",".02",".18",".58","5.82","9.07","7.09","19198"
"Mitch Haniger","Mariners","SEA @ HOU","RF","4.57",".91",".55",".18",".02",".16",".47",".41",".05",".04",".36","1.48","5.89","9.13","7.03","14274"
"Nick Markakis","Braves","ATL @ WSH","RF","4.43","1.11",".82",".23",".00",".06",".47",".49",".01",".01",".41",".64","5.82","9.07","7.00","5930"
"Renato Nunez","Orioles","BAL @ TB","3B","4.15",".90",".53",".18",".01",".18",".44",".50",".02",".01",".30","1.25","5.82","9.07","6.93","14503"
"Jace Peterson","Orioles","BAL @ TB","3B","4.69",".85",".56",".18",".02",".07",".47",".31",".11",".06",".64","1.22","5.88","9.07","6.93","12325"
"Kyle Seager","Mariners","SEA @ HOU","3B","4.16",".88",".47",".21",".01",".18",".44",".50",".02",".01",".27","1.07","5.80","9.03","6.88","9785"
"Travis Jankowski","Padres","SD @ MIL","RF","4.67",".90",".69",".14",".03",".04",".46",".26",".18",".10",".58","1.12","5.80","8.92","6.96","13768"
"Jason Kipnis","Indians","MIN @ CLE","2B","3.94",".88",".52",".21",".02",".12",".44",".48",".05",".03",".41",".83","5.79","9.01","6.86","9776"
"Gregory Polanco","Pirates","PIT @ SF","RF","4.48",".96",".62",".21",".03",".09",".46",".43",".06",".04",".34","1.00","5.75","8.94","6.90","12907"
"Denard Span","Mariners","SEA @ HOU","LF","4.47",".94",".61",".19",".04",".10",".44",".38",".10",".05",".34",".97","5.72","8.85","6.89","8347"
"Cory Spangenberg","Padres","SD @ MIL","3B","4.25",".91",".59",".17",".03",".13",".41",".45",".08",".04",".34","1.38","5.72","8.88","6.86","12294"
"Robinson Chirinos","Rangers","TEX @ NYY","C","4.03",".73",".38",".15",".00",".19",".42",".47",".02",".01",".51","1.59","5.79","9.00","6.73","3142"
"Adam Frazier","Pirates","PIT @ SF","DH","4.69","1.14",".84",".20",".05",".04",".46",".31",".10",".06",".31",".68","5.66","8.74","6.99","15223"
"Jean Segura","Mariners","SEA @ HOU","SS","4.37","1.07",".77",".19",".03",".08",".41",".40",".12",".06",".18",".86","5.59","8.67","6.90","5933"
"Miguel Sano","Twins","MIN @ CLE","3B","4.21",".79",".40",".18",".01",".20",".43",".50",".01",".00",".30","1.88","5.66","8.82","6.66","12164"
"Josh Bell","Pirates","PIT @ SF","1B","4.16",".98",".66",".21",".03",".08",".42",".44",".02",".02",".38",".73","5.59","8.70","6.72","13145"
"Aledmys Diaz","Blue Jays","BOS @ TOR","SS","3.81",".99",".63",".22",".01",".13",".44",".47",".04",".04",".16",".56","5.55","8.65","6.72","15937"
"Melky Cabrera","Indians","MIN @ CLE","RF","4.05","1.07",".73",".25",".01",".08",".43",".48",".01",".01",".24",".58","5.52","8.60","6.69","4022"
"Chris Davis","Orioles","BAL @ TB","1B","4.04",".70",".37",".12",".00",".20",".43",".46",".01",".00",".46","1.51","5.61","8.73","6.53","9272"
"Austin Romine","Yankees","TEX @ NYY","C","3.89",".98",".66",".22",".00",".10",".45",".47",".02",".01",".25",".60","5.47","8.52","6.58","5491"
"J.D. Davis","Astros","SEA @ HOU","DH","3.98",".94",".59",".20",".01",".14",".38",".47",".02",".02",".24","1.18","5.43","8.45","6.54","16219"
"Manny Pina","Brewers","SD @ MIL","C","3.75",".97",".62",".20",".01",".13",".42",".45",".02",".01",".20",".67","5.38","8.38","6.51","2829"
"Sandy Leon","Red Sox","BOS @ TOR","C","4.14",".90",".61",".19",".01",".10",".45",".49",".02",".01",".30",".91","5.40","8.43","6.44","5273"
"Joe Panik","Giants","PIT @ SF","2B","4.04","1.02",".71",".20",".04",".06",".41",".48",".02",".01",".25",".27","5.35","8.35","6.50","11936"
"Jackie Bradley Jr.","Red Sox","BOS @ TOR","CF","4.03",".82",".51",".18",".03",".09",".48",".41",".05",".03",".38","1.00","5.39","8.38","6.37","12984"
"Russell Martin","Blue Jays","BOS @ TOR","C","3.92",".74",".47",".13",".00",".14",".44",".41",".02",".01",".54","1.05","5.41","8.41","6.31","4616"
"Elias Diaz","Pirates","PIT @ SF","C","4.27","1.03",".74",".21",".01",".07",".43",".46",".03",".02",".22",".63","5.28","8.24","6.42","11680"
"Max Kepler","Twins","MIN @ CLE","RF","4.11",".85",".48",".23",".02",".13",".39",".40",".03",".02",".32","1.04","5.34","8.28","6.37","12144"
"Ender Inciarte","Braves","ATL @ WSH","CF","4.11",".99",".81",".12",".02",".04",".33",".41",".14",".07",".32",".64","5.25","8.14","6.45","4922"
"Brock Holt","Red Sox","BOS @ TOR","2B","4.25",".93",".67",".20",".02",".03",".41",".40",".06",".03",".43",".74","5.24","8.15","6.28","9345"
"Charlie Culberson","Braves","ATL @ WSH","DH","4.22",".97",".69",".20",".01",".07",".36",".43",".06",".03",".31",".98","5.20","8.08","6.30","3298"
"Jorge Polanco","Twins","MIN @ CLE","SS","4.31",".94",".63",".21",".03",".08",".37",".36",".08",".05",".26","1.10","5.19","8.04","6.32","13152"
"Kevin Pillar","Blue Jays","BOS @ TOR","CF","3.68",".93",".60",".24",".02",".08",".40",".40",".08",".04",".17",".66","5.17","8.03","6.28","12434"
"Josh Harrison","Pirates","PIT @ SF","2B","4.05",".98",".69",".20",".03",".06",".33",".44",".06",".04",".24",".68","5.12","7.96","6.25","8202"
"Gorkys Hernandez","Giants","PIT @ SF","LF","3.78",".94",".64",".20",".02",".07",".33",".44",".09",".05",".23",".74","5.11","7.95","6.22","4146"
"Dansby Swanson","Braves","ATL @ WSH","SS","3.99",".89",".61",".18",".01",".08",".37",".42",".04",".02",".39",".88","5.15","8.01","6.16","18314"
"Steven Duggar","Giants","PIT @ SF","CF","3.91",".89",".60",".21",".03",".06",".34",".42",".08",".05",".30",".98","5.09","7.92","6.14","17719"
"Jose Pirela","Padres","SD @ MIL","2B","4.14",".87",".58",".19",".02",".08",".35",".37",".05",".04",".35",".91","5.07","7.86","6.10","5485"
"Willie Calhoun","Rangers","TEX @ NYY","LF","3.91",".91",".63",".14",".01",".13",".37",".42",".02",".01",".22",".78","5.04","7.85","6.12","17838"
"Ryon Healy","Mariners","SEA @ HOU","1B","3.93",".87",".54",".15",".01",".17",".38",".42",".01",".01",".13","1.16","4.98","7.76","6.04","15447"
"Matt Wieters","Nationals","ATL @ WSH","C","3.83",".80",".54",".14",".01",".11",".37",".44",".02",".01",".35",".84","4.97","7.76","5.91","4298"
"Logan Forsythe","Twins","MIN @ CLE","2B","4.50",".92",".61",".21",".01",".09",".40",".28",".03",".02",".30","1.32","4.92","7.60","5.97","7185"
"Mike Zunino","Mariners","SEA @ HOU","C","4.05",".69",".37",".13",".00",".19",".38",".42",".01",".01",".26","1.79","4.94","7.70","5.84","13265"
"Jake Cave","Twins","MIN @ CLE","CF","3.87",".85",".53",".18",".03",".11",".34",".38",".04",".03",".22","1.36","4.85","7.53","5.88","14477"
"Jake Marisnick","Astros","SEA @ HOU","CF","3.72",".71",".41",".15",".02",".13",".37",".37",".09",".04",".23","1.55","4.84","7.51","5.78","11339"
"Joey Rickard","Orioles","BAL @ TB","RF","3.92",".80",".54",".16",".01",".09",".35",".35",".05",".03",".37",".99","4.81","7.46","5.76","13277"
"Jesus Sucre","Rays","BAL @ TB","C","3.81",".89",".67",".15",".00",".06",".40",".43",".04",".02",".24",".52","4.77","7.44","5.76","5942"
"Freddy Galvis","Padres","SD @ MIL","SS","4.03",".81",".54",".16",".03",".07",".32",".36",".07",".04",".33",".95","4.79","7.42","5.76","6609"
"Shane Robinson","Yankees","TEX @ NYY","OF","3.77",".93",".72",".16",".02",".03",".42",".37",".08",".04",".20",".38","4.74","7.38","5.80","4249"
"Greg Allen","Indians","MIN @ CLE","CF","3.70",".79",".57",".17",".02",".03",".40",".31",".11",".06",".35",".95","4.73","7.33","5.68","16623"
"A.J. Ellis","Padres","SD @ MIL","C","3.91",".70",".48",".14",".00",".08",".32",".34",".02",".02",".62",".88","4.79","7.42","5.59","5677"
"Jordy Mercer","Pirates","PIT @ SF","SS","3.93",".89",".61",".19",".02",".06",".32",".38",".01",".01",".31",".73","4.70","7.30","5.68","6547"
"Johnny Field","Twins","MIN @ CLE","LF","3.74",".79",".46",".21",".01",".11",".32",".38",".06",".04",".15","1.23","4.63","7.20","5.60","15048"
"Ehire Adrianza","Twins","MIN @ CLE","SS","4.00",".83",".54",".19",".02",".07",".33",".31",".07",".04",".24","1.14","4.59","7.10","5.57","8418"
"Dee Gordon","Mariners","SEA @ HOU","2B","3.67",".89",".71",".11",".05",".02",".31",".25",".21",".08",".10",".70","4.49","6.91","5.66","8203"
"Roberto Perez","Indians","MIN @ CLE","C","3.83",".66",".40",".16",".01",".09",".37",".39",".01",".01",".37","1.31","4.54","7.07","5.31","2900"
"Tony Kemp","Astros","SEA @ HOU","CF","3.60",".80",".62",".11",".04",".03",".36",".25",".11",".06",".28",".70","4.38","6.77","5.36","14894"
"Martin Maldonado","Astros","SEA @ HOU","C","3.85",".73",".46",".17",".01",".09",".35",".36",".02",".01",".26","1.22","4.38","6.81","5.22","6887"
"Austin Wynns","Orioles","BAL @ TB","C","3.81",".72",".49",".12",".00",".11",".35",".34",".02",".01",".29","1.14","4.34","6.76","5.19","15271"
"Cameron Maybin","Mariners","SEA @ HOU","RF","3.80",".70",".50",".13",".01",".06",".29",".23",".11",".06",".30","1.15","4.13","6.37","5.01","5223"
"Carlos Tocci","Rangers","TEX @ NYY","CF","3.79",".72",".57",".11",".01",".03",".29",".22",".06",".04",".24","1.25","3.60","5.57","4.42","14558"
"Bobby Wilson","Twins","MIN @ CLE","C","3.62",".61",".39",".13",".00",".09",".28",".28",".02",".01",".14","1.14","3.48","5.41","4.19","6564"
