"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Mike Trout","Angels","ANA @ CHA","CF","4.88","1.36",".74",".24",".02",".36","1.02",".88",".17",".06",".82",".86","11.60","18.05","13.52","10155"
"Giancarlo Stanton","Marlins","MIA @ COL","RF","4.86","1.31",".60",".23",".01",".48","1.05","1.01",".03",".02",".71","1.28","11.60","18.12","13.42","4949"
"Bryce Harper","Nationals","WAS @ PHI","RF","4.73","1.17",".59",".22",".01",".34",".96",".85",".14",".07",".98",".73","10.99","17.10","12.65","11579"
"Charlie Blackmon","Rockies","MIA @ COL","CF","4.87","1.45",".89",".24",".09",".23",".98",".73",".25",".10",".59",".60","10.70","16.61","12.71","7859"
"Nolan Arenado","Rockies","MIA @ COL","3B","4.55","1.35",".73",".29",".05",".29",".86","1.07",".04",".02",".47",".56","10.15","15.94","11.88","9777"
"Paul Goldschmidt","Diamondbacks","SFN @ ARI","1B","4.45","1.13",".60",".25",".02",".26",".84",".73",".11",".05",".82",".95","9.61","14.94","11.13","9218"
"Carlos Gonzalez","Rockies","MIA @ COL","RF","4.66","1.27",".76",".27",".01",".23",".86",".89",".04",".02",".62",".75","9.43","14.77","10.99","7287"
"Joey Votto","Reds","CIN @ MIL","1B","4.65","1.24",".77",".24",".01",".21",".80",".70",".06",".03",".98",".57","9.48","14.73","11.00","4314"
"Marcell Ozuna","Marlins","MIA @ COL","LF","4.65","1.34",".79",".24",".03",".27",".80",".91",".02",".01",".47","1.02","9.36","14.66","11.02","10324"
"Trea Turner","Nationals","WAS @ PHI","SS","4.96","1.36",".88",".24",".06",".18",".80",".53",".33",".13",".37",".88","9.24","14.29","11.17","16252"
"Justin Upton","Angels","ANA @ CHA","LF","4.78","1.18",".66",".23",".00",".28",".79",".85",".09",".04",".55","1.22","9.27","14.48","10.82","5222"
"George Springer","Astros","HOU @ TEX","CF","4.95","1.21",".73",".21",".01",".26",".84",".72",".12",".06",".63",".98","9.27","14.43","10.87","12856"
"J.D. Martinez","Diamondbacks","SFN @ ARI","RF","4.36","1.11",".55",".22",".02",".32",".76",".93",".02",".01",".52","1.15","9.14","14.33","10.61","6184"
"Ryan Zimmerman","Nationals","WAS @ PHI","1B","4.64","1.13",".61",".22",".01",".29",".77",".93",".03",".01",".50",".92","9.02","14.15","10.49","4220"
"Jose Altuve","Astros","HOU @ TEX","2B","4.73","1.39",".96",".26",".03",".14",".72",".70",".20",".09",".44",".50","8.79","13.68","10.56","5417"
"Freddie Freeman","Braves","ATL @ NYN","1B","4.65","1.04",".56",".22",".01",".24",".73",".68",".03",".02",".96",".93","8.84","13.75","10.16","5361"
"Ryan Braun","Brewers","CIN @ MIL","LF","4.49","1.11",".63",".21",".02",".25",".72",".76",".12",".04",".53",".86","8.67","13.53","10.16","3410"
"Trevor Story","Rockies","MIA @ COL","SS","4.33","1.10",".61",".25",".03",".22",".75",".78",".12",".05",".50","1.15","8.66","13.53","10.13","12564"
"Jose Abreu","White Sox","ANA @ CHA","1B","4.43","1.21",".70",".20",".02",".29",".73",".80",".01",".01",".44",".81","8.63","13.48","10.16","15676"
"A.J. Pollock","Diamondbacks","SFN @ ARI","CF","4.56","1.22",".71",".28",".05",".18",".77",".60",".18",".08",".45",".66","8.61","13.37","10.23","9256"
"DJ LeMahieu","Rockies","MIA @ COL","2B","4.76","1.46","1.09",".25",".04",".08",".85",".64",".13",".07",".48",".51","8.54","13.30","10.26","9874"
"Albert Pujols","Angels","ANA @ CHA","DH","4.66","1.18",".72",".18",".00",".28",".70",".92",".03",".01",".40",".59","8.58","13.48","10.08","1177"
"Billy Hamilton","Reds","CIN @ MIL","CF","4.88","1.20",".91",".18",".05",".05",".68",".37",".59",".17",".40",".82","8.52","13.10","10.42","10199"
"Nelson Cruz","Mariners","SEA @ OAK","DH","4.52","1.11",".61",".20",".01",".29",".71",".80",".01",".01",".52","1.03","8.51","13.30","9.93","2434"
"Mookie Betts","Red Sox","TOR @ BOS","RF","4.32","1.16",".68",".28",".02",".19",".67",".80",".12",".06",".49",".48","8.48","13.25","9.97","13611"
"Daniel Murphy","Nationals","WAS @ PHI","2B","4.53","1.24",".74",".29",".02",".18",".70",".81",".06",".03",".48",".44","8.42","13.18","9.91","4316"
