"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Juan Soto","Nationals","NYM @ WSH","LF","4.21","1.05",".69",".18",".01",".16",".63",".63",".04",".03",".62",".90","7.41","11.55","8.67","20123"
"Mookie Betts","Red Sox","BOS @ NYY","RF","4.66","1.08",".66",".23",".01",".18",".60",".45",".15",".08",".46",".91","7.38","11.41","8.80","13611"
"Scooter Gennett","Reds","CIN @ MIA","2B","4.54","1.23",".84",".21",".03",".15",".58",".71",".02",".02",".35",".81","7.26","11.36","8.70","10339"
"Tommy Pham","Rays","TB @ TOR","CF","4.51","1.04",".64",".19",".03",".17",".55",".63",".10",".06",".46","1.17","7.32","11.40","8.66","2967"
"Mallex Smith","Rays","TB @ TOR","LF","4.83","1.25",".86",".27",".07",".05",".56",".38",".25",".12",".36",".83","7.24","11.16","8.86","13608"
"Shohei Ohtani","Angels","LAA @ OAK","DH","4.45",".94",".51",".20",".03",".21",".56",".68",".03",".02",".55","1.13","7.32","11.44","8.53","19755"
"Victor Robles","Nationals","NYM @ WSH","CF","4.63","1.15",".77",".24",".02",".12",".62",".42",".18",".12",".40",".77","7.19","11.12","8.66","18363"
"Yonder Alonso","Indians","CWS @ CLE","1B","4.28","1.01",".59",".20",".00",".21",".59",".66",".01",".01",".44",".84","7.15","11.17","8.39","2530"
"Billy McKinney","Blue Jays","TB @ TOR","LF","4.51","1.01",".52",".23",".04",".22",".60",".52",".03",".02",".38","1.09","7.09","11.02","8.40","15654"
"Johan Camargo","Braves","PHI @ ATL","3B","4.24","1.05",".63",".24",".02",".16",".57",".70",".02",".01",".42",".89","7.07","11.07","8.32","14950"
"Yoan Moncada","White Sox","CWS @ CLE","2B","4.66","1.10",".64",".23",".03",".20",".56",".50",".10",".05",".25","1.41","7.02","10.89","8.46","17232"
"Randal Grichuk","Blue Jays","TB @ TOR","RF","4.21",".99",".46",".27",".02",".24",".55",".65",".03",".02",".24","1.12","7.04","11.00","8.33","10243"
"Avisail Garcia","White Sox","CWS @ CLE","RF","4.34","1.20",".74",".23",".02",".22",".55",".59",".03",".02",".18",".99","6.97","10.86","8.43","5760"
"Ender Inciarte","Braves","PHI @ ATL","CF","4.54","1.17",".85",".21",".04",".07",".66",".42",".18",".09",".39",".62","6.98","10.82","8.45","4922"
"Matt Chapman","Athletics","LAA @ OAK","3B","4.46","1.01",".54",".26",".04",".17",".58",".54",".04",".02",".43","1.10","6.98","10.86","8.24","16505"
"Justin Smoak","Blue Jays","TB @ TOR","1B","4.29",".96",".50",".25",".00",".21",".56",".56",".01",".00",".51","1.00","6.97","10.85","8.15","9054"
"Andrew Benintendi","Red Sox","BOS @ NYY","LF","4.54","1.04",".64",".21",".02",".17",".58",".47",".10",".06",".43",".95","6.93","10.75","8.25","17901"
"Carlos Santana","Phillies","PHI @ ATL","1B","4.46",".96",".57",".22",".01",".16",".54",".61",".02",".01",".58",".64","6.96","10.85","8.12","2396"
"Eugenio Suarez","Reds","CIN @ MIA","3B","4.43",".99",".64",".18",".02",".16",".52",".63",".03",".02",".57","1.00","6.89","10.75","8.08","12552"
"Giancarlo Stanton","Yankees","BOS @ NYY","DH","4.29",".89",".50",".16",".00",".24",".53",".65",".01",".01",".48","1.43","6.90","10.77","8.04","4949"
"Andrew McCutchen","Yankees","BOS @ NYY","RF","4.59",".94",".59",".17",".01",".17",".59",".44",".07",".04",".65","1.21","6.91","10.70","8.09","9847"
"Asdrubal Cabrera","Phillies","PHI @ ATL","2B","4.57","1.15",".72",".27",".01",".15",".56",".59",".02",".01",".33",".82","6.80","10.60","8.13","4962"
"J.T. Realmuto","Marlins","CIN @ MIA","C","4.34","1.08",".69",".23",".03",".14",".54",".55",".05",".02",".44",".77","6.80","10.58","8.09","11739"
"Khris Davis","Athletics","LAA @ OAK","DH","4.27",".87",".46",".18",".02",".22",".56",".66",".01",".01",".42","1.17","6.84","10.70","7.97","9112"
"Salvador Perez","Royals","KC @ DET","C","4.33","1.01",".56",".20",".01",".24",".54",".66",".01",".01",".22",".87","6.75","10.56","8.02","7304"
"Cesar Hernandez","Phillies","PHI @ ATL","2B","4.79","1.16",".88",".18",".03",".08",".58",".39",".12",".07",".52",".98","6.73","10.40","8.12","10556"
"Kevin Kiermaier","Rays","TB @ TOR","CF","4.19","1.03",".62",".22",".06",".14",".49",".56",".10",".06",".30",".83","6.67","10.39","8.00","11038"
"Nick Markakis","Braves","PHI @ ATL","RF","4.34","1.14",".77",".28",".01",".08",".56",".60",".01",".01",".46",".53","6.68","10.44","7.93","5930"
"Matt Olson","Athletics","LAA @ OAK","1B","4.16",".89",".47",".20",".01",".21",".54",".59",".02",".01",".47",".95","6.73","10.49","7.85","14344"
"JaCoby Jones","Tigers","KC @ DET","LF","4.55","1.04",".66",".20",".06",".13",".58",".44",".11",".06",".32","1.15","6.60","10.23","7.94","14818"
"Matt Davidson","White Sox","CWS @ CLE","DH","4.14",".97",".50",".22",".01",".25",".52",".60",".01",".00",".22","1.31","6.61","10.31","7.84","7226"
"Matt Duffy","Rays","TB @ TOR","3B","4.71","1.26",".93",".25",".02",".06",".58",".45",".08",".06",".34",".77","6.51","10.11","7.93","13836"
"Joey Wendle","Rays","TB @ TOR","2B","4.40","1.14",".71",".29",".05",".09",".54",".55",".06",".04",".26",".74","6.53","10.18","7.86","13853"
"Ozzie Albies","Braves","PHI @ ATL","2B","4.02","1.05",".65",".23",".04",".13",".46",".56",".10",".06",".29",".70","6.52","10.16","7.85","16556"
"Jim Adduci","Tigers","KC @ DET","OF","4.15","1.14",".74",".24",".05",".10",".51",".55",".07",".04",".24",".74","6.48","10.09","7.84","6448"
"Jose Peraza","Reds","CIN @ MIA","SS","4.73","1.20",".92",".18",".04",".06",".58",".41",".17",".08",".25",".50","6.45","10.01","7.92","13593"
"Peter O'Brien","Marlins","CIN @ MIA","OF","4.25",".76",".39",".14",".01",".21",".52",".59",".02",".01",".56","1.38","6.55","10.22","7.55","13288"
"Justin Upton","Angels","LAA @ OAK","LF","4.35",".92",".55",".19",".01",".17",".46",".59",".04",".03",".46","1.19","6.48","10.11","7.63","5222"
"Kurt Suzuki","Braves","PHI @ ATL","C","4.13","1.01",".63",".23",".00",".15",".50",".63",".01",".00",".36",".51","6.43","10.06","7.61","8259"
"Odubel Herrera","Phillies","PHI @ ATL","CF","4.36","1.12",".75",".22",".02",".12",".47",".56",".06",".03",".26",".87","6.34","9.88","7.66","11476"
"Michael Conforto","Mets","NYM @ WSH","CF","4.33",".85",".45",".17",".01",".22",".49",".51",".02",".02",".46","1.52","6.42","9.98","7.52","16376"
"Aaron Hicks","Yankees","BOS @ NYY","CF","4.38",".82",".54",".13",".01",".14",".50",".47",".08",".05",".69","1.04","6.41","9.95","7.46","5297"
"Starlin Castro","Marlins","CIN @ MIA","2B","4.45","1.19",".86",".20",".02",".11",".56",".42",".03",".02",".36",".73","6.29","9.75","7.63","4579"
"Ronny Rodriguez","Tigers","KC @ DET","SS","4.05","1.09",".73",".20",".04",".12",".46",".55",".09",".06",".19",".69","6.26","9.76","7.61","11875"
"Roman Quinn","Phillies","PHI @ ATL","RF","3.90","1.06",".73",".20",".05",".08",".47",".42",".19",".11",".27",".74","6.27","9.70","7.64","13546"
"Lourdes Gurriel Jr.","Blue Jays","TB @ TOR","2B","4.40","1.10",".74",".20",".02",".14",".53",".45",".10",".06",".18",".95","6.25","9.70","7.60","19238"
"Yolmer Sanchez","White Sox","CWS @ CLE","3B","4.55","1.10",".70",".25",".04",".11",".55",".42",".08",".06",".22",".88","6.24","9.68","7.57","11602"
"Kole Calhoun","Angels","LAA @ OAK","RF","4.76",".96",".60",".19",".04",".13",".53",".40",".03",".02",".52",".95","6.28","9.73","7.44","11200"
"Jason Kipnis","Indians","CWS @ CLE","2B","3.95",".88",".51",".21",".01",".14",".49",".55",".05",".03",".45",".68","6.23","9.71","7.30","9776"
"Jay Bruce","Mets","NYM @ WSH","RF","4.24",".84",".41",".19",".01",".22",".46",".54",".02",".01",".35","1.28","6.22","9.69","7.31","9892"
"Jake Bauers","Rays","TB @ TOR","LF","4.07",".82",".45",".21",".02",".14",".48",".49",".08",".06",".49",".99","6.24","9.69","7.30","15194"
"Jeff McNeil","Mets","NYM @ WSH","2b","4.43","1.04",".65",".21",".03",".15",".50",".41",".05",".03",".29",".86","6.15","9.53","7.43","15362"
"Victor Martinez","Tigers","KC @ DET","DH","4.24","1.08",".76",".18",".00",".13",".51",".58",".00",".00",".31",".35","6.13","9.59","7.35","393"
"Hunter Dozier","Royals","KC @ DET","1B","4.43",".95",".56",".22",".03",".14",".48",".50",".04",".02",".38","1.35","6.15","9.58","7.30","15117"
"Jorge Bonifacio","Royals","KC @ DET","RF","4.23","1.00",".61",".21",".03",".14",".46",".46",".03",".01",".39","1.03","6.14","9.54","7.34","12174"
"Tim Anderson","White Sox","CWS @ CLE","SS","4.03","1.08",".69",".22",".02",".14",".45",".47",".11",".05",".09",".91","6.00","9.33","7.36","15172"
"Miguel Andujar","Yankees","BOS @ NYY","3B","4.07","1.05",".67",".22",".01",".15",".48",".52",".03",".02",".21",".79","6.02","9.39","7.26","15878"
"Austin Dean","Marlins","CIN @ MIA","OF","4.14","1.04",".72",".19",".04",".10",".46",".53",".03",".02",".35",".66","6.01","9.37","7.22","18288"
"Rafael Devers","Red Sox","BOS @ NYY","3B","4.14",".91",".53",".17",".01",".20",".43",".55",".04",".02",".25","1.21","6.02","9.39","7.19","17350"
"Melky Cabrera","Indians","CWS @ CLE","RF","4.07","1.05",".68",".25",".01",".11",".49",".54",".01",".01",".30",".53","5.99","9.35","7.16","4022"
"Jed Lowrie","Athletics","LAA @ OAK","2B","4.36",".97",".61",".25",".02",".09",".49",".47",".01",".01",".52",".78","6.02","9.37","7.11","4418"
"Jose Fernandez","Angels","LAA @ OAK","1B","4.64","1.01",".66",".21",".01",".12",".57",".44",".04",".02",".31",".54","5.98","9.31","7.15","19254"
"Ramon Laureano","Athletics","LAA @ OAK","LF","3.94",".91",".58",".19",".03",".11",".40",".45",".12",".07",".36","1.08","5.89","9.13","7.06","17128"
"Aaron Altherr","Phillies","PHI @ ATL","RF","4.13",".86",".50",".20",".02",".14",".43",".49",".05",".04",".42","1.24","5.87","9.14","6.93","11270"
"Didi Gregorius","Yankees","BOS @ NYY","SS","4.17",".94",".64",".14",".02",".14",".46",".53",".03",".02",".31",".66","5.82","9.09","6.96","6012"
"Kevin Pillar","Blue Jays","TB @ TOR","CF","4.00","1.00",".60",".28",".02",".11",".46",".45",".08",".04",".18",".63","5.79","9.01","7.00","12434"
"Gary Sanchez","Yankees","BOS @ NYY","C","3.95",".78",".44",".14",".00",".19",".48",".50",".02",".01",".41","1.08","5.87","9.15","6.86","11442"
"Yandy Diaz","Indians","CWS @ CLE","3B","4.17","1.03",".76",".20",".02",".05",".48",".41",".03",".02",".51",".85","5.77","8.95","6.90","16578"
"Xander Bogaerts","Red Sox","BOS @ NYY","SS","4.35",".97",".63",".21",".01",".13",".40",".50",".04",".03",".31","1.03","5.74","8.93","6.89","12161"
"Rowdy Tellez","Blue Jays","TB @ TOR","1B","4.10",".93",".54",".26",".01",".12",".45",".45",".04",".02",".35",".89","5.76","8.96","6.85","15679"
"Stephen Piscotty","Athletics","LAA @ OAK","RF","4.05",".94",".57",".23",".01",".13",".45",".47",".02",".03",".33",".79","5.74","8.94","6.84","13367"
"Nick Martini","Athletics","LAA @ OAK","OF","4.56",".91",".63",".17",".06",".05",".50",".31",".05",".03",".61",".97","5.74","8.87","6.82","12005"
"Miguel Rojas","Marlins","CIN @ MIA","SS","4.56","1.12",".84",".19",".02",".08",".50",".33",".03",".02",".33",".52","5.60","8.66","6.85","7802"
"Aledmys Diaz","Blue Jays","TB @ TOR","SS","3.88",".95",".56",".24",".01",".14",".43",".50",".05",".03",".17",".55","5.61","8.75","6.75","15937"
"Lewis Brinson","Marlins","CIN @ MIA","CF","4.04",".89",".57",".16",".04",".12",".41",".47",".06",".04",".32",".98","5.63","8.76","6.74","14352"
"Omar Narvaez","White Sox","CWS @ CLE","C","4.24","1.05",".72",".23",".01",".10",".48",".40",".03",".02",".27",".84","5.57","8.65","6.75","13338"
"Matt Wieters","Nationals","NYM @ WSH","C","3.99",".90",".61",".17",".00",".13",".42",".52",".02",".01",".38",".65","5.60","8.75","6.65","4298"
"Billy Hamilton","Reds","CIN @ MIA","CF","3.97",".87",".64",".13",".07",".03",".40",".33",".24",".08",".32",".80","5.52","8.53","6.73","10199"
"Mason Williams","Reds","CIN @ MIA","OF","4.32",".98",".72",".18",".04",".05",".37",".50",".09",".06",".32",".75","5.50","8.57","6.66","11859"
"Isaac Galloway","Marlins","CIN @ MIA","OF","3.93",".85",".57",".14",".03",".10",".38",".43",".12",".08",".35",".92","5.52","8.57","6.62","5238"
"Luke Voit","Yankees","BOS @ NYY","DH","3.83",".83",".53",".14",".01",".15",".45",".45",".03",".01",".38","1.08","5.53","8.60","6.53","14811"
"Gleyber Torres","Yankees","BOS @ NYY","2B","3.71",".83",".56",".12",".01",".13",".43",".42",".07",".05",".34","1.06","5.42","8.43","6.46","16997"
"Jorge Alfaro","Phillies","PHI @ ATL","C","4.25",".97",".66",".20",".01",".10",".40",".45",".01",".01",".30","1.41","5.35","8.33","6.45","12180"
"Andrelton Simmons","Angels","LAA @ OAK","SS","4.23","1.04",".75",".20",".02",".06",".35",".45",".07",".05",".25",".32","5.27","8.20","6.46","10847"
"Tucker Barnhart","Reds","CIN @ MIA","C","4.21",".92",".65",".19",".02",".07",".36",".45",".02",".02",".47",".65","5.31","8.27","6.34","10200"
"Danny Jansen","Blue Jays","TB @ TOR","C","3.75",".83",".50",".20",".01",".11",".41",".41",".04",".02",".35",".66","5.27","8.19","6.26","16535"
"Amed Rosario","Mets","NYM @ WSH","SS","4.55",".99",".68",".20",".03",".09",".40",".29",".12",".06",".18","1.22","5.19","8.00","6.40","15518"
"Adam Engel","White Sox","CWS @ CLE","CF","3.78",".88",".57",".18",".02",".10",".39",".40",".13",".05",".14","1.01","5.19","8.06","6.32","15082"
"Dansby Swanson","Braves","PHI @ ATL","SS","3.90",".84",".56",".17",".02",".09",".40",".43",".04",".03",".37",".89","5.22","8.13","6.21","18314"
"Rosell Herrera","Royals","KC @ DET","2B","4.14",".92",".64",".19",".04",".05",".35",".35",".11",".07",".30",".80","5.16","7.98","6.29","11611"
"Brandon Nimmo","Mets","NYM @ WSH","CF","4.01",".72",".42",".17",".02",".11",".36",".34",".04",".03",".53","1.49","5.17","7.99","6.07","12927"
"Nick Ciuffo","Rays","TB @ TOR","C","3.95",".81",".49",".20",".01",".11",".41",".45",".03",".02",".27","1.06","5.10","7.95","6.06","16291"
"Grayson Greiner","Tigers","KC @ DET","C","3.92",".84",".58",".16",".02",".09",".38",".42",".01",".01",".42",".84","5.08","7.91","6.04","17062"
"Marcus Semien","Athletics","LAA @ OAK","SS","3.82",".86",".58",".18",".02",".07",".37",".41",".07",".04",".31",".72","5.02","7.81","6.03","12533"
"Brock Holt","Red Sox","BOS @ NYY","2B","4.25",".85",".60",".16",".01",".07",".37",".34",".07",".03",".41","1.06","5.00","7.75","6.00","9345"
"Ryan LaMarre","White Sox","CWS @ CLE","LF","3.90",".92",".63",".20",".01",".08",".36",".37",".08",".05",".19","1.12","4.95","7.68","6.05","10700"
"Brian Goodwin","Royals","KC @ DET","LF","3.90",".77",".50",".15",".02",".10",".38",".40",".07",".05",".32","1.19","4.99","7.75","5.95","12858"
"Jose Reyes","Mets","NYM @ WSH","3B","3.90",".76",".47",".17",".03",".09",".32",".36",".11",".04",".32",".86","4.96","7.68","5.94","1736"
"Jackie Bradley Jr.","Red Sox","BOS @ NYY","CF","3.89",".73",".43",".14",".02",".13",".37",".38",".05",".03",".33","1.19","4.96","7.70","5.88","12984"
"Adrian Sanchez","Nationals","NYM @ WSH","2B","3.88",".90",".62",".20",".01",".06",".36",".43",".04",".03",".19",".66","4.71","7.35","5.72","11338"
"Roberto Perez","Indians","CWS @ CLE","C","3.83",".63",".37",".16",".01",".10",".43",".39",".01",".01",".46","1.15","4.81","7.51","5.56","2900"
"Dawel Lugo","Tigers","KC @ DET","2B","3.81","1.01",".76",".17",".02",".05",".35",".42",".03",".02",".12",".45","4.65","7.25","5.76","14713"
"J.T. Riddle","Marlins","CIN @ MIA","SS","3.80",".84",".59",".14",".04",".07",".34",".39",".03",".02",".27",".72","4.66","7.25","5.64","17642"
"Alcides Escobar","Royals","KC @ DET","SS","4.03",".87",".61",".18",".03",".05",".34",".37",".05",".03",".23",".61","4.60","7.14","5.60","6310"
"Dominic Smith","Mets","NYM @ WSH","1B","4.13",".76",".47",".17",".01",".11",".36",".37",".01",".01",".27","1.43","4.61","7.17","5.50","15653"
"Kaleb Cowart","Angels","LAA @ OAK","3B","4.00",".74",".46",".20",".02",".06",".33",".31",".07",".04",".34",".95","4.58","7.10","5.48","11494"
"Taylor Ward","Angels","LAA @ OAK","C","3.88",".76",".54",".14",".00",".08",".37",".31",".04",".03",".39","1.11","4.58","7.10","5.46","17548"
"Brett Phillips","Royals","KC @ DET","RF","3.77",".67",".42",".12",".05",".08",".36",".33",".06",".03",".31","1.48","4.49","6.97","5.34","14735"
"Richard Urena","Blue Jays","TB @ TOR","SS","3.63",".82",".51",".21",".03",".06",".35",".35",".03",".02",".14",".73","4.34","6.76","5.28","16411"
"Francisco Arcia","Angels","LAA @ OAK","C","4.13",".75",".52",".13",".01",".09",".31",".40",".04",".02",".23",".82","4.34","6.78","5.22","10286"
"Kevin Plawecki","Mets","NYM @ WSH","C","3.77",".66",".40",".16",".00",".10",".29",".35",".01",".01",".36","1.18","4.34","6.74","5.12","13807"
"Pete Kozma","Tigers","KC @ DET","SS","3.68",".76",".53",".17",".02",".03",".35",".31",".07",".04",".24",".55","4.23","6.57","5.11","2539"
"Josh Phegley","Athletics","LAA @ OAK","C","3.69",".64",".38",".18",".01",".07",".35",".34",".02",".01",".30",".91","4.19","6.52","4.94","9308"
"Christian Vazquez","Red Sox","BOS @ NYY","C","3.78",".82",".61",".15",".00",".06",".35",".28",".04",".02",".16",".79","4.06","6.30","4.98","9774"
"Blake Swihart","Red Sox","BOS @ NYY","1B","4.02",".72",".50",".15",".01",".07",".30",".29",".04",".02",".25","1.24","4.00","6.21","4.84","13176"
