"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Matt Kemp","Dodgers","LAD @ SD","LF","4.63","1.08",".67",".20",".01",".20",".60",".61",".02",".01",".37","1.11","7.03","10.96","8.34","5631"
"Kris Bryant","Cubs","STL @ CHC","3B","4.45","1.00",".59",".24",".02",".14",".61",".43",".05",".03",".68","1.02","7.07","10.94","8.28","15429"
"Alex Bregman","Astros","HOU @ SEA","3B","4.67","1.12",".68",".27",".02",".14",".62",".49",".08",".05",".35",".72","6.95","10.80","8.32","17678"
"Yasmani Grandal","Dodgers","LAD @ SD","C","4.41",".91",".53",".17",".00",".21",".56",".61",".02",".01",".58","1.14","6.99","10.91","8.13","11368"
"Marcell Ozuna","Cardinals","STL @ CHC","LF","4.46","1.04",".62",".23",".02",".17",".54",".67",".01",".01",".42","1.02","6.92","10.83","8.16","10324"
"Robinson Cano","Mariners","HOU @ SEA","2B","4.35","1.07",".66",".22",".01",".17",".58",".57",".01",".01",".45",".81","6.90","10.76","8.16","3269"
"Miguel Cabrera","Tigers","BAL @ DET","1B","4.41","1.10",".75",".20",".01",".15",".57",".58",".01",".00",".51",".87","6.89","10.73","8.15","1744"
"Preston Tucker","Braves","PHI @ ATL","LF","4.14",".89",".46",".20",".03",".21",".53",".66",".02",".02",".45",".94","6.92","10.81","8.07","13633"
"Anthony Rizzo","Cubs","STL @ CHC","1B","4.35",".92",".52",".23",".02",".15",".55",".51",".04",".02",".69",".76","6.94","10.77","8.06","3473"
"Danny Valencia","Orioles","BAL @ DET","3B","4.42","1.06",".70",".20",".02",".15",".55",".58",".02",".02",".50",".89","6.82","10.63","8.08","6364"
"Justin Smoak","Blue Jays","KC @ TOR","1B","4.34",".88",".47",".22",".01",".18",".54",".54",".01",".00",".68",".96","6.89","10.72","7.97","9054"
"Michael Brantley","Indians","CLE @ MIN","LF","4.51","1.11",".76",".23",".02",".10",".51",".58",".08",".03",".47",".63","6.77","10.54","8.07","4106"
"Teoscar Hernandez","Blue Jays","KC @ TOR","RF","4.44",".90",".46",".24",".03",".17",".56",".50",".12",".07",".42","1.30","6.81","10.58","8.02","13066"
"Adam Duvall","Reds","CIN @ MIL","LF","4.45",".90",".49",".20",".03",".19",".53",".68",".03",".02",".40","1.11","6.80","10.64","7.95","10950"
"Jose Martinez","Cardinals","STL @ CHC","1B","4.35","1.02",".63",".23",".01",".14",".50",".59",".03",".02",".54",".70","6.79","10.58","7.99","7996"
"Shin-Soo Choo","Rangers","TEX @ TB","DH","4.75",".96",".62",".17",".01",".16",".54",".40",".07",".05",".73","1.09","6.83","10.55","8.02","3174"
"Nicholas Castellanos","Tigers","BAL @ DET","RF","4.31","1.12",".70",".23",".06",".13",".50",".64",".02",".02",".33",".98","6.72","10.50","8.06","11737"
"Ender Inciarte","Braves","PHI @ ATL","CF","4.66","1.22",".91",".20",".05",".06",".60",".38",".14",".07",".39",".67","6.69","10.34","8.15","4922"
"Josh Reddick","Astros","HOU @ SEA","RF","4.35","1.12",".73",".23",".02",".13",".52",".58",".04",".03",".36",".65","6.71","10.46","8.03","3892"
"Jesse Winker","Reds","CIN @ MIL","RF","4.76","1.12",".77",".23",".02",".10",".57",".41",".04",".03",".62",".71","6.73","10.42","8.00","13590"
"Ian Happ","Cubs","STL @ CHC","CF","4.56",".90",".50",".19",".03",".19",".57",".43",".08",".05",".48","1.60","6.74","10.44","7.94","17919"
"Kyle Seager","Mariners","HOU @ SEA","3B","4.14",".94",".51",".22",".01",".20",".54",".60",".02",".01",".41",".85","6.72","10.49","7.89","9785"
"Mark Canha","Athletics","CWS @ OAK","1B","4.14",".88",".48",".22",".02",".15",".56",".59",".04",".02",".55",".83","6.74","10.51","7.82","11445"
"Whit Merrifield","Royals","KC @ TOR","2B","4.58","1.13",".74",".27",".04",".08",".48",".46",".16",".08",".31",".74","6.59","10.20","8.00","11281"
"Yasiel Puig","Dodgers","LAD @ SD","RF","4.30",".94",".58",".17",".01",".17",".50",".55",".07",".05",".50",".81","6.65","10.35","7.84","14225"
"Craig Gentry","Orioles","BAL @ DET","RF","4.74","1.07",".80",".16",".05",".05",".57",".39",".19",".09",".48",".93","6.59","10.20","7.95","9571"
"Jason Kipnis","Indians","CLE @ MIN","2B","4.72",".96",".58",".23",".03",".12",".58",".46",".07",".03",".53","1.04","6.64","10.31","7.82","9776"
"Scooter Gennett","Reds","CIN @ MIL","2B","4.34","1.11",".70",".23",".03",".15",".47",".60",".03",".02",".30",".81","6.57","10.25","7.88","10339"
"Dexter Fowler","Cardinals","STL @ CHC","RF","4.77",".95",".57",".22",".05",".12",".56",".35",".08",".04",".66","1.07","6.66","10.27","7.85","4062"
"Joe Panik","Giants","SF @ ARI","2B","4.72","1.09",".75",".20",".04",".10",".65",".41",".04",".02",".50",".73","6.60","10.24","7.87","11936"
"Ketel Marte","Diamondbacks","SF @ ARI","2B","4.52","1.17",".80",".25",".06",".05",".63",".41",".08",".05",".38",".61","6.55","10.15","7.90","13613"
"Jeimer Candelario","Tigers","BAL @ DET","3B","4.52","1.01",".60",".26",".06",".10",".59",".47",".01",".01",".54","1.09","6.60","10.26","7.78","13621"
"Eddie Rosario","Twins","CLE @ MIN","LF","4.26","1.02",".61",".20",".04",".16",".48",".59",".06",".04",".27","1.09","6.53","10.19","7.82","12155"
"Howie Kendrick","Nationals","WSH @ NYM","LF","4.63","1.12",".77",".23",".02",".10",".58",".43",".08",".05",".40",".92","6.54","10.13","7.86","4229"
"Jose Abreu","White Sox","CWS @ OAK","1B","4.37","1.09",".65",".24",".02",".17",".49",".54",".01",".01",".33",".77","6.53","10.16","7.81","15676"
"Edwin Encarnacion","Indians","CLE @ MIN","DH","4.40",".80",".48",".14",".00",".18",".53",".59",".01",".01",".65","1.17","6.60","10.30","7.60","2151"
"Jonathan Villar","Brewers","CIN @ MIL","2B","4.09",".92",".61",".18",".03",".10",".45",".46",".21",".09",".48","1.02","6.52","10.10","7.78","10071"
"Kyle Schwarber","Cubs","STL @ CHC","LF","4.15",".78",".42",".14",".03",".19",".49",".59",".02",".02",".60","1.30","6.57","10.25","7.59","16478"
"Todd Frazier","Mets","WSH @ NYM","3B","4.13",".78",".43",".16",".01",".19",".47",".57",".04",".03",".64",".90","6.55","10.21","7.57","785"
"Yonder Alonso","Indians","CLE @ MIN","1B","4.30",".91",".57",".19",".01",".15",".50",".55",".02",".01",".61",".96","6.51","10.14","7.59","2530"
"Asdrubal Cabrera","Mets","WSH @ NYM","2B","4.33","1.03",".67",".21",".01",".14",".53",".50",".03",".01",".46",".63","6.45","10.04","7.66","4962"
"Nick Markakis","Braves","PHI @ ATL","RF","4.35","1.06",".72",".25",".01",".09",".53",".57",".01",".01",".52",".67","6.45","10.07","7.62","5930"
"C.J. Cron","Rays","TEX @ TB","1B","4.22",".91",".52",".20",".01",".19",".46",".59",".03",".02",".42","1.18","6.46","10.07","7.59","12546"
"Eduardo Nunez","Red Sox","BOS @ LAA","2B","4.31","1.10",".76",".22",".01",".11",".44",".50",".15",".08",".25",".52","6.36","9.87","7.74","6848"
"Chris Iannetta","Rockies","COL @ PIT","C","4.66",".87",".54",".19",".00",".13",".61",".41",".01",".01",".76","1.06","6.51","10.09","7.52","8267"
"Josh Bell","Pirates","COL @ PIT","1B","4.29",".98",".65",".19",".03",".11",".49",".57",".03",".02",".55",".67","6.43","10.03","7.57","13145"
"Stephen Piscotty","Athletics","CWS @ OAK","RF","4.02",".86",".54",".18",".02",".12",".55",".51",".04",".03",".66",".68","6.48","10.08","7.51","13367"
"Carlos Gomez","Rays","TEX @ TB","RF","4.32",".86",".49",".19",".01",".17",".48",".51",".08",".04",".48","1.39","6.44","10.01","7.57","4881"
"Austin Jackson","Giants","SF @ ARI","CF","4.84","1.08",".70",".26",".04",".08",".55",".34",".06",".04",".55","1.45","6.42","9.91","7.67","9848"
"Adrian Beltre","Rangers","TEX @ TB","3B","4.43","1.01",".66",".20",".01",".14",".50",".56",".01",".01",".48",".80","6.38","9.96","7.55","639"
"Ian Kinsler","Angels","BOS @ LAA","2B","4.51","1.00",".66",".18",".01",".15",".57",".43",".09",".05",".34",".65","6.35","9.86","7.60","6195"
"Dee Gordon","Mariners","HOU @ SEA","CF","4.56","1.18",".93",".16",".05",".05",".48",".32",".27",".11",".20",".86","6.25","9.64","7.80","8203"
"Jean Segura","Mariners","HOU @ SEA","SS","4.45","1.09",".78",".20",".02",".10",".54",".43",".13",".07",".29",".90","6.29","9.76","7.64","5933"
"Carlos Gonzalez","Rockies","COL @ PIT","RF","4.46",".97",".62",".22",".01",".12",".46",".59",".03",".01",".49",".88","6.34","9.90","7.47","7287"
"Michael A. Taylor","Nationals","WSH @ NYM","CF","4.21",".92",".56",".19",".02",".16",".43",".51",".14",".06",".33","1.37","6.30","9.79","7.53","11489"
"Maikel Franco","Phillies","PHI @ ATL","3B","4.30",".97",".58",".19",".01",".19",".48",".61",".01",".01",".28",".66","6.29","9.84","7.47","12179"
"Eric Hosmer","Padres","LAD @ SD","1B","4.22",".99",".65",".16",".00",".18",".49",".46",".02",".02",".46",".93","6.30","9.79","7.50","3516"
"Miguel Sano","Twins","CLE @ MIN","3B","4.36",".82",".44",".16",".02",".21",".50",".56",".01",".01",".45","1.94","6.33","9.88","7.39","12164"
"Tim Beckham","Orioles","BAL @ DET","3B","4.21","1.03",".68",".17",".06",".13",".46",".55",".05",".03",".34","1.09","6.26","9.75","7.52","7949"
"Hernan Perez","Brewers","CIN @ MIL","2B","4.20",".97",".65",".17",".04",".12",".46",".58",".12",".06",".26",".66","6.24","9.74","7.49","5751"
"DJ LeMahieu","Rockies","COL @ PIT","2B","4.77","1.17",".90",".18",".02",".06",".55",".33",".07",".04",".52",".61","6.23","9.61","7.54","9874"
"Willson Contreras","Cubs","STL @ CHC","C","4.25",".94",".58",".22",".01",".13",".48",".55",".03",".02",".47",".99","6.26","9.76","7.37","11609"
"Daniel Descalso","Diamondbacks","SF @ ARI","2B","4.20",".91",".57",".20",".04",".11",".49",".56",".03",".02",".50",".76","6.26","9.77","7.35","8392"
"Mitch Haniger","Mariners","HOU @ SEA","RF","4.04",".89",".50",".19",".02",".18",".48",".52",".04",".02",".39","1.12","6.22","9.68","7.34","14274"
"Logan Morrison","Twins","CLE @ MIN","DH","4.15",".79",".44",".16",".02",".18",".48",".50",".02",".01",".59","1.17","6.24","9.70","7.24","9205"
"Moises Sierra","Nationals","WSH @ NYM","LF","4.32","1.02",".69",".20",".02",".11",".45",".50",".08",".05",".38",".99","6.14","9.55","7.37","6050"
"Hunter Pence","Giants","SF @ ARI","LF","4.31",".94",".60",".17",".03",".14",".45",".56",".03",".01",".41","1.30","6.14","9.57","7.27","8252"
"Nomar Mazara","Rangers","TEX @ TB","RF","4.52",".98",".66",".17",".02",".14",".48",".48",".01",".01",".47","1.08","6.12","9.52","7.27","14553"
"Franchy Cordero","Padres","LAD @ SD","LF","4.42",".90",".50",".15",".07",".18",".48",".36",".09",".07",".30","1.76","6.07","9.39","7.31","14567"
"David Freese","Pirates","COL @ PIT","3B","4.20",".92",".65",".17",".00",".10",".48",".52",".01",".01",".64",".84","6.08","9.47","7.11","9549"
"Yoan Moncada","White Sox","CWS @ OAK","2B","4.57",".85",".53",".16",".03",".14",".48",".36",".11",".07",".50","1.54","6.07","9.38","7.19","17232"
"Yangervis Solarte","Blue Jays","KC @ TOR","2B","4.24",".95",".59",".24",".01",".11",".47",".51",".02",".01",".45",".53","6.05","9.43","7.14","5352"
"Adam Frazier","Pirates","COL @ PIT","DH","4.62","1.11",".84",".19",".04",".04",".49",".34",".12",".08",".42",".54","5.99","9.26","7.30","15223"
"Victor Martinez","Tigers","BAL @ DET","DH","4.21","1.01",".71",".18",".00",".12",".46",".55",".01",".00",".43",".64","6.00","9.37","7.13","393"
"Brandon Belt","Giants","SF @ ARI","1B","4.19",".78",".41",".21",".02",".13",".43",".48",".02",".02",".66","1.42","6.08","9.44","7.03","10264"
"Albert Pujols","Angels","BOS @ LAA","1B","4.21",".98",".66",".14",".00",".18",".47",".58",".01",".01",".23",".55","5.94","9.30","7.12","1177"
"Joe Mauer","Twins","CLE @ MIN","1B","4.45","1.00",".69",".23",".02",".06",".52",".35",".02",".01",".64",".90","5.99","9.27","7.08","1857"
"Jordy Mercer","Pirates","COL @ PIT","SS","4.50",".98",".68",".20",".02",".08",".56",".39",".02",".02",".51",".57","5.97","9.26","7.08","6547"
"Trevor Story","Rockies","COL @ PIT","SS","4.24",".82",".48",".18",".02",".14",".43",".49",".07",".04",".47","1.39","5.97","9.29","7.02","12564"
"Christian Villanueva","Padres","LAD @ SD","3B","4.13",".80",".43",".15",".01",".21",".44",".53",".02",".01",".37","1.34","5.96","9.30","6.99","11738"
"Chris Davis","Orioles","BAL @ DET","1B","4.32",".79",".50",".13",".01",".16",".48",".50",".01",".01",".58","1.40","5.98","9.31","6.94","9272"
"Yulieski Gurriel","Astros","HOU @ SEA","1B","4.25","1.01",".61",".25",".01",".14",".46",".58",".02",".02",".17",".50","5.88","9.19","7.05","19198"
"Jose Peraza","Reds","CIN @ MIL","SS","4.66","1.10",".87",".15",".05",".04",".51",".38",".17",".10",".22",".64","5.81","9.01","7.17","13593"
"Evan Gattis","Astros","HOU @ SEA","DH","4.13",".90",".52",".19",".01",".17",".47",".53",".01",".01",".31",".89","5.89","9.20","6.98","11003"
"Mike Moustakas","Royals","KC @ TOR","3B","4.48",".98",".62",".20",".01",".15",".44",".56",".01",".01",".26",".79","5.84","9.13","6.99","4892"
"Zack Cozart","Angels","BOS @ LAA","3B","4.00",".96",".61",".18",".03",".14",".47",".48",".02",".01",".32",".65","5.83","9.08","6.98","2616"
"Luis Valbuena","Angels","BOS @ LAA","1B","3.88",".81",".45",".16",".00",".20",".45",".52",".01",".01",".37",".92","5.85","9.13","6.88","4969"
"Bruce Maxwell","Athletics","CWS @ OAK","C","3.91",".84",".55",".20",".01",".08",".52",".49",".02",".01",".58",".70","5.87","9.15","6.82","13866"
"Alex Avila","Diamondbacks","SF @ ARI","C","4.10",".76",".47",".15",".01",".12",".46",".46",".01",".01",".71","1.30","5.89","9.16","6.79","7476"
"Paul DeJong","Cardinals","STL @ CHC","SS","4.14",".86",".48",".19",".01",".18",".42",".55",".02",".01",".29","1.38","5.80","9.06","6.87","18015"
"Yadier Molina","Cardinals","STL @ CHC","C","4.25",".98",".63",".22",".00",".12",".43",".53",".04",".03",".30",".60","5.77","9.00","6.91","7007"
"Randal Grichuk","Blue Jays","KC @ TOR","RF","3.92",".78",".36",".22",".03",".18",".42",".54",".03",".02",".30","1.27","5.80","9.04","6.81","10243"
"Brian McCann","Astros","HOU @ SEA","C","4.02",".84",".53",".12",".00",".18",".49",".49",".01",".01",".38",".73","5.79","9.02","6.83","4810"
"Orlando Arcia","Brewers","CIN @ MIL","SS","3.98",".94",".63",".16",".03",".11",".40",".50",".08",".05",".30",".62","5.72","8.91","6.88","13185"
"Russell Martin","Blue Jays","KC @ TOR","C","4.14",".71",".42",".15",".00",".14",".46",".46",".02",".02",".68","1.00","5.84","9.08","6.71","4616"
"Kevin Pillar","Blue Jays","KC @ TOR","CF","4.03",".97",".62",".25",".02",".08",".42",".47",".09",".05",".30",".62","5.72","8.90","6.88","12434"
"Jarrod Dyson","Diamondbacks","SF @ ARI","LF","3.87",".93",".65",".18",".06",".04",".38",".42",".19",".07",".32",".50","5.69","8.82","6.90","4866"
"Matt Carpenter","Cardinals","STL @ CHC","3B","4.56",".69",".41",".17",".02",".09",".49",".40",".02",".01",".83","1.22","5.83","9.04","6.64","8090"
"Yolmer Sanchez","White Sox","CWS @ OAK","3B","4.47","1.00",".67",".19",".05",".09",".46",".38",".08",".05",".27",".86","5.66","8.77","6.88","11602"
"Chase Utley","Dodgers","LAD @ SD","2B","4.19",".87",".57",".19",".02",".10",".42",".46",".05",".02",".50",".79","5.71","8.87","6.74","1679"
"Ryan Flaherty","Braves","PHI @ ATL","3B","3.91",".92",".61",".21",".03",".08",".42",".44",".05",".03",".47",".74","5.68","8.83","6.76","7888"
"Jorge Soler","Royals","KC @ TOR","DH","4.28",".73",".42",".16",".01",".15",".45",".44",".02",".01",".61","1.32","5.73","8.91","6.63","14221"
"Sean Rodriguez","Pirates","COL @ PIT","DH","4.10",".73",".46",".12",".01",".13",".42",".50",".03",".02",".61","1.13","5.71","8.89","6.61","6589"
"Jose Pirela","Padres","LAD @ SD","2B","4.32",".95",".61",".20",".03",".12",".47",".34",".06",".04",".31","1.10","5.62","8.70","6.79","5485"
"Kole Calhoun","Angels","BOS @ LAA","RF","4.11",".92",".62",".16",".02",".13",".46",".44",".02",".02",".36",".86","5.63","8.75","6.72","11200"
"Tyler Naquin","Indians","CLE @ MIN","RF","4.08",".91",".61",".16",".04",".10",".42",".46",".05",".03",".37","1.12","5.62","8.74","6.72","13359"
"Mitch Moreland","Red Sox","BOS @ LAA","1B","4.41",".89",".57",".18",".00",".13",".44",".50",".01",".01",".38",".96","5.63","8.78","6.67","3086"
"Daniel Robertson","Rays","TEX @ TB","2B","4.40",".80",".57",".13",".02",".09",".49",".33",".05",".03",".71","1.27","5.69","8.80","6.65","14145"
"Ian Desmond","Rockies","COL @ PIT","1B","4.35",".89",".65",".14",".01",".09",".41",".50",".10",".05",".37","1.08","5.60","8.73","6.69","6885"
"Denard Span","Rays","TEX @ TB","LF","4.50",".94",".68",".16",".02",".08",".45",".33",".09",".04",".45",".86","5.60","8.65","6.74","8347"
"Rafael Devers","Red Sox","BOS @ LAA","3B","4.20",".93",".61",".17",".01",".13",".41",".47",".04",".03",".30",".96","5.57","8.67","6.68","17350"
"Nick Delmonico","White Sox","CWS @ OAK","LF","4.27",".88",".55",".19",".02",".12",".42",".45",".03",".02",".39",".89","5.58","8.68","6.62","13157"
"Hunter Renfroe","Padres","LAD @ SD","LF","3.90",".80",".43",".16",".01",".20",".40",".51",".02",".02",".26","1.26","5.57","8.69","6.59","15464"
"Derek Fisher","Astros","HOU @ SEA","LF","3.91",".78",".46",".16",".02",".14",".45",".40",".10",".05",".34","1.25","5.57","8.65","6.61","16192"
"Max Muncy","Dodgers","LAD @ SD","1B","4.08",".76",".50",".15",".01",".11",".39",".45",".04",".02",".63","1.07","5.59","8.69","6.51","13301"
"Brandon Snyder","Rays","TEX @ TB","3b","3.76",".71",".39",".14",".01",".17",".42",".46",".04",".02",".44","1.33","5.57","8.67","6.50","9856"
"Lucas Duda","Royals","KC @ TOR","1B","4.38",".76",".44",".20",".00",".13",".43",".46",".01",".00",".54","1.21","5.58","8.68","6.48","2502"
"Andrew Knapp","Phillies","PHI @ ATL","C","4.19",".84",".54",".19",".01",".10",".41",".41",".03",".02",".55","1.12","5.54","8.60","6.52","14942"
