"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Giancarlo Stanton","Yankees","NYY @ LAA","LF","4.49","1.01",".44",".17",".01",".39",".73",".85",".01",".01",".53","1.39","9.00","14.07","10.42","4949"
"Rhys Hoskins","Phillies","ATL @ PHI","LF","4.31",".93",".44",".18",".02",".30",".70",".82",".04",".03",".85",".97","8.99","14.04","10.28","16472"
"Aaron Judge","Yankees","NYY @ LAA","RF","4.71","1.01",".50",".16",".01",".33",".75",".67",".05",".03",".78","1.55","8.97","13.94","10.37","15640"
"Joey Votto","Reds","CIN @ MIN","1B","4.64","1.31",".82",".23",".01",".25",".75",".73",".02",".01",".61",".57","8.87","13.82","10.46","4314"
"Brian Dozier","Twins","CIN @ MIN","2B","4.76","1.17",".67",".24",".02",".24",".73",".68",".08",".04",".54",".85","8.58","13.35","10.09","9810"
"Mookie Betts","Red Sox","TB @ BOS","RF","4.67","1.18",".67",".33",".02",".16",".73",".56",".14",".06",".66",".61","8.52","13.21","10.03","13611"
"Charlie Blackmon","Rockies","COL @ MIA","CF","4.71","1.20",".75",".20",".05",".21",".71",".61",".12",".07",".56",".78","8.46","13.14","10.03","7859"
"Tommy Pham","Cardinals","STL @ PIT","CF","4.89","1.19",".80",".21",".03",".15",".71",".48",".18",".10",".76",".96","8.43","13.03","9.97","2967"
"Freddie Freeman","Braves","ATL @ PHI","1B","4.51","1.14",".62",".27",".02",".23",".65",".63",".04",".02",".62","1.00","8.22","12.78","9.65","5361"
"Jose Altuve","Astros","OAK @ HOU","2B","4.53","1.30",".87",".25",".03",".15",".73",".52",".15",".06",".47",".67","8.11","12.58","9.73","5417"
"J.D. Martinez","Red Sox","TB @ BOS","DH","4.45","1.09",".58",".27",".02",".23",".65",".73",".02",".01",".53","1.27","8.02","12.52","9.36","6184"
"George Springer","Astros","OAK @ HOU","CF","4.65","1.12",".66",".22",".02",".23",".72",".56",".06",".03",".54",".95","7.99","12.41","9.42","12856"
"Bryce Harper","Nationals","ARI @ WSH","RF","4.28",".93",".53",".15",".01",".25",".63",".59",".05",".03",".85",".89","8.05","12.50","9.29","11579"
"Miguel Sano","Twins","CIN @ MIN","3B","4.53",".98",".52",".19",".01",".27",".66",".75",".01",".00",".58","1.54","8.00","12.51","9.27","12164"
"Scooter Gennett","Reds","CIN @ MIN","2B","4.55","1.33",".84",".26",".02",".20",".65",".79",".03",".02",".19",".75","7.86","12.32","9.44","10339"
"Scott Schebler","Reds","CIN @ MIN","RF","4.33","1.13",".61",".23",".03",".26",".64",".74",".05",".03",".28",".79","7.90","12.35","9.37","12225"
"Gary Sanchez","Yankees","NYY @ LAA","C","4.39","1.05",".54",".18",".00",".32",".63",".76",".02",".02",".32","1.01","7.91","12.36","9.30","11442"
"Mike Trout","Angels","NYY @ LAA","CF","4.42",".96",".54",".17",".02",".23",".62",".53",".12",".06",".71","1.11","7.95","12.31","9.28","10155"
"Yoenis Cespedes","Mets","NYM @ SD","LF","4.64","1.15",".67",".21",".02",".25",".68",".61",".02",".01",".41","1.06","7.77","12.09","9.21","13110"
"Mike Moustakas","Royals","CWS @ KC","3B","4.51","1.15",".65",".23",".01",".25",".67",".68",".01",".01",".34",".55","7.74","12.09","9.17","4892"
"Carlos Correa","Astros","OAK @ HOU","SS","4.44","1.14",".68",".23",".01",".20",".63",".67",".04",".02",".51","1.03","7.76","12.09","9.14","14162"
