"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Giancarlo Stanton","Yankees","MIA @ NYY","LF","4.46","1.04",".47",".19",".01",".37",".76",".89",".02",".01",".66","1.12","9.44","14.75","10.88","4949"
"Aaron Judge","Yankees","MIA @ NYY","RF","4.56","1.02",".53",".17",".01",".31",".86",".70",".05",".04",".89","1.18","9.44","14.68","10.83","15640"
"Mike Trout","Angels","BOS @ LAA","CF","4.43","1.07",".58",".19",".03",".27",".73",".60",".12",".06",".71",".92","8.86","13.74","10.36","10155"
"Freddie Freeman","Braves","PHI @ ATL","1B","4.37","1.15",".61",".28",".02",".24",".67",".68",".04",".03",".67",".84","8.55","13.30","9.99","5361"
"George Springer","Astros","HOU @ SEA","CF","4.86","1.07",".62",".19",".01",".26",".73",".56",".06",".04",".67","1.02","8.27","12.83","9.67","12856"
"Bryce Harper","Nationals","WSH @ NYM","RF","4.49",".93",".50",".18",".01",".25",".63",".61",".06",".04",".93",".91","8.31","12.90","9.56","11579"
"Andrew McCutchen","Giants","SF @ ARI","RF","4.63","1.14",".66",".26",".02",".20",".69",".65",".05",".03",".56","1.00","8.08","12.59","9.50","9847"
"Joey Gallo","Rangers","TEX @ TB","1B","4.28",".89",".36",".15",".02",".35",".62",".76",".03",".02",".46","1.36","8.10","12.66","9.39","14128"
"Rhys Hoskins","Phillies","PHI @ ATL","LF","4.45",".95",".46",".22",".01",".25",".62",".74",".03",".03",".65","1.07","8.08","12.62","9.33","16472"
"Kris Bryant","Cubs","STL @ CHC","3B","4.51","1.13",".66",".26",".03",".18",".73",".54",".05",".03",".65",".84","8.03","12.46","9.42","15429"
"Manny Machado","Orioles","BAL @ DET","SS","4.68","1.15",".71",".23",".02",".20",".63",".69",".04",".03",".57",".66","7.95","12.40","9.36","11493"
"Joey Votto","Reds","CIN @ MIL","1B","4.57","1.01",".65",".19",".01",".17",".65",".57",".02",".01",".99",".64","7.98","12.38","9.19","4314"
"Carlos Correa","Astros","HOU @ SEA","SS","4.53","1.06",".61",".22",".01",".22",".60",".73",".04",".02",".61",".97","7.91","12.34","9.22","14162"
"Paul Goldschmidt","Diamondbacks","SF @ ARI","1B","4.38","1.06",".60",".24",".02",".21",".62",".65",".06",".03",".59","1.06","7.89","12.28","9.24","9218"
"Jose Altuve","Astros","HOU @ SEA","2B","4.64","1.20",".80",".24",".01",".15",".63",".58",".12",".06",".55",".65","7.83","12.16","9.31","5417"
