hou;54.9084;min;46.0376;1
chc;54.6455;sdg;41.3461;-1
los;50.2398;stl;45.4433;1
was;50.1602;sfo;44.7372;1
det;49.5579;kan;43.9791;1
tam;49.159;tex;43.2802;1
cle;48.9447;oak;42.1987;1
fla;46.8124;phi;44.6706;1
atl;46.8115;ana;45.094;1
nym;45.6627;mil;43.2928;1
ari;44.3473;pit;36.2961;-1
tor;44.1508;cin;40.6921;1
