tam;67.9782;det;45.1165;1
kan;51.994;ana;46.7447;1
nyy;50.7938;oak;44.7433;-1
tex;50.5354;sea;43.3159;-1
stl;49.843;bal;40.9437;-1
mil;48.5684;sdg;42.7957;1
pit;48.4366;chc;45.5846;-1
nym;48.0109;was;44.263;1
tor;46.83;chw;46.3919;1
cle;45.9818;min;38.9007;1
bos;43.8842;hou;42.3473;1
col;43.1669;sfo;39.5148;1
