los;54.7831;cle;45.2011;1
kan;54.0407;sfo;48.9975;1
hou;50.6198;tex;35.0976;-1
tor;49.5011;tam;46.2999;-1
ari;49.0532;det;45.2751;1
nym;48.7714;chc;48.3549;-1
nyy;47.6881;ana;43.4626;-1
cin;47.4985;sdg;42.8611;1
oak;46.2578;fla;43.2748;-1
was;45.7345;atl;39.5569;1
pit;45.1179;col;43.7814;1
chw;44.5754;bal;42.2082;1
