20170722;tam;52.4995;tex;43.5359;0.2708;-1;-185;+161
20170722;los;52.1989;atl;43.7803;0.3415;1;-263;+220
20170722;bos;51.55;ana;43.0199;0.2128;-1;-130;+112
20170722;cle;49.1335;tor;42.5088;-0.2567;1;-120;+104
20170722;chc;49.0766;stl;44.9715;0.1629;1;-159;+139
20170722;sfo;48.7535;sdg;46.0733;-0.128;1;-119;+104
20170722;kan;47.6843;chw;40.5262;0.2721;1;-179;+154
20170722;nyy;45.8172;sea;43.4382;-0.0545001;-1;-139;+121
20170722;det;42.2366;min;39.0662;0.2351;-1;+106;-123
20170722;col;42.0838;pit;41.0508;0.1093;1;-119;+102
20170723;cle;53.0702;tor;42.9412;0.4773;1;-196;+171
20170723;hou;52.9277;bal;38.9395;0.3458;-1;-135;+117
20170723;was;51.3715;ari;48.2767;0.1898;1;-115;+100
20170723;chc;48.5258;stl;47.4428;0.0118999;1;-167;+147
20170723;bos;47.9377;ana;40.3307;0.1248;-1;-123;+106
20170723;tam;46.7134;tex;41.9856;0.2108;-1;-125;+108
20170723;phi;46.4848;mil;45.999;0.209;1;-112;-102
20170723;chw;42.7078;kan;42.0596;0.1629;-1;+114;-130
20170723;sea;42.2179;nyy;41.5;0.0135;-1;-101;-114
20170723;det;41.7525;min;39.8837;-0.1299;1;-101;-114
20170724;nym;55.726;sdg;40.1724;0.4436;1;-159;+138
20170724;hou;55.4339;phi;41.8711;0.5314;1;-156;+137
20170724;sea;51.2072;bos;47.867;0.2075;1;-154;+133
20170724;pit;50.7016;sfo;42.3294;0.4258;1;-152;+131
20170724;ari;48.2488;atl;41.6205;0.4245;1;-217;+187
20170724;det;47.7933;kan;43.0807;0.0286996;-1;-143;+124
20170724;tam;46.9473;bal;45.1633;0.0936999;-1;-110;-106
20170724;oak;46.744;tor;45.886;0.6096;-1;+143;-164
20170724;los;44.7118;min;44.1484;-0.2222;1;-270;+227
20170724;fla;42.8796;tex;39.5789;-0.0137;1;+125;-145
20170724;cin;40.0682;cle;39.2577;-0.1288;-1;+165;-192
20170725;pit;54.3593;sfo;51.5925;-0.1268;-1;-103;-112
20170725;bos;49.6449;sea;46.573;0.1249;-1;-108;-106
20170725;cle;49.0791;ana;39.6758;0.3761;1;-167;+146
20170725;los;48.7907;min;44.1735;0.0208999;1;-192;+167
20170725;nym;48.7074;sdg;43.4171;0.0737998;1;-133;+116
20170725;det;47.0737;kan;46.3597;0.171;-1;-128;+110
20170725;fla;47.0126;tex;42.6152;0.0696;-1;+133;-152
20170725;chc;45.4474;chw;45.0361;0.318;1;-208;+177
20170725;ari;44.8732;atl;44.5768;0.151;-1;-156;+135
20170725;was;40.1488;mil;40.1143;-0.2398;-1;-130;+114
20170726;los;56.3549;min;45.381;0.4309;1;-222;+190
20170726;stl;50.3206;col;43.275;0.0888999;1;-172;+150
20170726;was;50.0215;mil;45.8034;-0.0278002;1;-127;+110
20170726;tex;49.4423;fla;42.1605;0.2164;-1;-227;+194
20170726;cle;49.2848;ana;39.1402;0.4551;1;-227;+190
20170726;hou;48.976;phi;44.4883;-0.0569999;-1;-106;-109
20170726;chc;48.5301;chw;40.8804;0.548;1;-270;+229
20170726;sfo;48.3032;pit;45.6636;0.0818;1;-154;+134
20170726;nym;48.078;sdg;43.4244;-0.0622001;-1;-108;-106
20170726;nyy;48.0097;cin;40.1116;0.9865;1;-244;+209
20170726;kan;44.7251;det;43.7296;0.161;1;+102;-116
20170726;ari;43.9287;atl;37.352;-800.633;1;-208;+179
20170726;bal;43.2126;tam;43.0205;-0.4793;-1;+129;-149
20170727;was;58.838;mil;51.5713;-0.0544;1;-286;+240
20170727;tam;50.4943;nyy;45.226;0.1181;-1;+112;-130
20170727;chc;49.9355;chw;40.4757;0.3217;1;-263;+222
20170727;tor;48.476;oak;47.6517;-0.0427001;1;-192;+165
20170727;cle;46.1696;ana;39.4919;0.00800014;1;-154;+135
20170728;los;57.935;sfo;42.9628;0.7859;1;-303;+254
20170728;ari;52.2061;stl;47.8598;0.0298001;-1;+112;-132
20170728;cle;51.7271;chw;39.7902;0.2896;1;-250;+213
20170728;hou;51.2633;det;36.6327;0.8152;1;-161;+138
20170728;chc;47.9782;mil;46.8709;-0.1061;-1;-141;+122
20170728;pit;47.5105;sdg;41.3423;0.311;-1;-159;+140
20170728;bos;46.5577;kan;44.7062;-0.00370002;-1;-156;+137
20170728;tor;46.4625;ana;40.8266;0.0408998;-1;-149;+129
20170728;nym;44.9153;sea;42.2241;-0.2587;1;+140;-161
20170728;tex;41.6764;bal;40.8972;0.544;1;-139;+121
20170729;los;55.1006;sfo;41.4337;0.2158;1;-312;+261
20170729;nym;51.8924;sea;40.8933;0.3822;-1;-128;+110
20170729;ari;50.8382;stl;45.3704;0.2317;1;-116;+100
20170729;ana;49.2497;tor;45.0442;0.6711;1;+102;-119
20170729;chc;47.1717;mil;41.7733;0.4844;1;-179;+154
20170729;oak;46.889;min;44.9514;0.2118;1;-103;-111
20170729;fla;43.9052;cin;43.646;0.0508001;1;-145;+125
20170729;hou;41.0909;det;37.1181;-0.0777001;-1;-118;+102
20170731;nyy;73.6347;det;45.7151;0.0704;1;-233;+197
20170731;oak;51.09;sfo;44.0428;0.5788;1;-145;+127
20170731;hou;50.7524;tam;38.7165;0.0592;1;-147;+127
20170731;was;49.7279;fla;40.4562;0.2294;1;-132;+114
20170731;sea;49.0938;tex;45.8809;-0.1499;1;-103;-110
20170731;tor;47.1906;chw;41.3361;0.3186;-1;-185;+162
20170731;cle;46.8777;bos;37.2585;0.6593;-1;-128;+110
20170731;kan;46.659;bal;41.7178;0.4342;-1;-109;-106
20170801;bos;53.8036;cle;47.7533;0.2736;1;-167;+144
20170801;phi;52.6001;ana;45.4515;0.3861;-1;+110;-127
20170801;tor;49.7789;chw;40.7852;0.2682;1;-227;+192
20170801;stl;49.6813;mil;47.2899;-0.0667998;-1;-104;-111
20170801;hou;49.5496;tam;47.9179;-0.1236;-1;-103;-112
20170801;chc;49.5014;ari;45.616;0.2146;1;-189;+163
20170801;min;48.145;sdg;45.9453;0.1329;-1;-105;-109
20170801;pit;46.8973;cin;39.6786;0.615;-1;-175;+150
20170801;kan;45.04;bal;42.9399;0.0564001;-1;+108;-125
20170801;nyy;43.7939;det;41.5078;0.285;-1;-175;+152
20170801;sea;42.739;tex;36.4254;0.2599;1;-105;-108
20170801;nym;40.6497;col;38.9132;-0.1689;-1;+100;-116
20170803;ari;50.9467;chc;49.0392;0.2522;1;+125;-147
20170803;hou;49.2108;tam;41.4422;0.4934;-1;-135;+117
20170803;kan;48.5116;sea;41.6102;0.2019;1;-143;+125
20170803;stl;47.6974;mil;42.5852;0.0473999;-1;-133;+114
20170803;oak;46.5551;sfo;46.1322;0.025;-1;+120;-139
20170803;cle;44.5319;nyy;42.8632;-0.262;1;-185;+162
20170803;col;42.4925;nym;41.042;0.2998;1;-172;+150
20170803;det;41.5136;bal;39.2984;0.4212;1;+121;-139
20170804;sfo;54.0424;ari;50.9562;0.126;-1;-149;+129
20170804;sea;53.902;kan;43.4673;0.414;1;-159;+138
20170804;nym;50.9151;los;49.0178;0.0299;-1;+104;-122
20170804;bos;47.291;chw;46.3587;0.3594;1;-217;+186
20170804;det;47.2269;bal;43.4892;0.2376;1;+135;-154
20170804;col;45.9481;phi;43.4418;0.106;1;-156;+136
20170804;chc;45.6135;was;45.3954;0.0880001;-1;-167;+145
20170804;cle;44.6503;nyy;39.9252;-0.0672998;1;-119;+104
20170804;fla;43.2168;atl;41.9818;0.0746;-1;+110;-128
20170804;tex;41.6344;min;40.1416;0.1515;-1;-108;-108
20170805;los;50.6026;nym;41.3004;0.235;1;-217;+185
20170805;hou;49.7383;tor;42.4197;0.3006;-1;-172;+150
20170805;bos;49.3101;chw;39.0593;0.5418;1;-312;+267
