lad;1495;Kershaw, Clayton;2.040000;1.690000;2.120000;10.870000;53.000000;0.770000;-999.000000;-999.000000;
bos;1916;Price, David;6.750000;3.000000;3.110000;11.540000;41.339996;1.380000;-999.000000;-999.000000;
sdg;1450;Shields, James;3.600000;4.770000;4.660000;6.800000;45.000000;1.330000;-999.000000;-999.000000;
sfo;1073;Cueto, Johnny;3.020000;2.460000;3.260000;7.820000;50.680004;1.130000;-999.000000;-999.000000;
mil;118z;Nelson, Jimmy;3.740000;5.200000;4.380000;7.480000;43.339996;1.250000;-999.000000;-999.000000;
nyy;108f;Eovaldi, Nathan;4.780000;3.970000;3.270000;8.840000;37.680004;1.250000;-999.000000;-999.000000;
det;1581;Pelfrey, Mike;6.230000;6.210000;5.290000;4.450000;30.340002;1.950000;-999.000000;-999.000000;
phi;129i;Velasquez, Vincent;2.170000;2.800000;3.400000;10.610000;37.339996;0.960000;-999.000000;-999.000000;
ari;1580;Greinke, Zack;5.150000;3.420000;3.570000;8.240000;43.680004;1.440000;-999.000000;-999.000000;
stl;1628;Wainwright, Adam;6.300000;4.270000;4.850000;5.180000;40.000000;1.500000;-999.000000;-999.000000;
kan;1193;Kennedy, Ian;2.130000;3.670000;4.620000;8.290000;38.000000;1.080000;-999.000000;-999.000000;
nym;1122;Colon, Bartolo;2.820000;3.090000;3.390000;7.750000;38.339996;1.120000;-999.000000;-999.000000;
bal;1879;Jimenez, Ubaldo;4.540000;4.160000;3.910000;8.830000;35.680004;1.600000;-999.000000;-999.000000;
atl;136l;Blair, Aaron;3.310000;4.190000;6.020000;2.760000;16.340002;1.350000;-999.000000;-999.000000;
hou;112n;Keuchel, Dallas;4.700000;3.600000;3.770000;7.770000;44.000000;1.520000;-999.000000;-999.000000;
laa;1071;Weaver, Jered;4.720000;4.890000;5.720000;4.980000;34.339996;1.510000;-999.000000;-999.000000;
