sdg;1719;Richard, Clayton;3.290000;4.010000;4.420000;5.870000;38.339996;1.670000;-999.000000;-999.000000;
pit;102g;Nova, Ivan;4.340000;4.590000;3.880000;6.880000;134.679993;1.250000;-999.000000;-999.000000;
phi;131k;Asher, Alec;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
sea;118v;Walker, Taijuan;4.600000;5.210000;4.380000;7.730000;103.679993;1.230000;-999.000000;-999.000000;
was;127z;Cole, A.J.;3.860000;5.400000;5.730000;8.200000;18.680002;1.020000;-999.000000;-999.000000;
mil;129g;Guerra, Junior;2.850000;3.630000;4.200000;7.560000;110.679993;1.120000;-999.000000;-999.000000;
cin;113p;Straily, Dan;3.830000;4.820000;4.960000;7.380000;159.679993;1.180000;-999.000000;-999.000000;
cle;109z;Bauer, Trevor;3.700000;3.860000;4.200000;7.800000;160.340027;1.270000;-999.000000;-999.000000;
col;138w;Hoffman, Jeff;6.600000;7.550000;6.410000;3.000000;15.000000;1.600000;-999.000000;-999.000000;
tex;1314;Holland, Derek;4.570000;4.540000;5.240000;5.460000;90.679993;1.330000;-999.000000;-999.000000;
nyy;1001;Sabathia, CC;4.200000;4.220000;4.460000;7.560000;150.000000;1.350000;-999.000000;-999.000000;
tam;106e;Cobb, Alex;3.600000;0.950000;1.950000;12.600000;5.000000;1.000000;-999.000000;-999.000000;
stl;1680;Garcia, Jaime;4.410000;4.180000;3.750000;7.680000;159.340027;1.340000;-999.000000;-999.000000;
hou;133m;Paulino, David;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
