bos;115l;Wright, Steven;1.670000;3.300000;4.340000;8.630000;32.339996;1.140000;-999.000000;-999.000000;
nym;113l;Harvey, Matt;4.760000;3.880000;4.600000;6.620000;34.000000;1.560000;-999.000000;-999.000000;
det;1524;Verlander, Justin;6.490000;4.990000;4.770000;8.570000;34.680004;1.440000;-999.000000;-999.000000;
col;124j;Butler, Eddie;6.750000;5.400000;3.810000;7.880000;8.000000;0.880000;-999.000000;-999.000000;
chw;111t;Quintana, Jose;1.400000;2.190000;3.490000;8.610000;38.680004;0.980000;-999.000000;-999.000000;
pit;110g;Cole, Gerrit;3.950000;3.000000;4.050000;8.230000;27.340002;1.350000;-999.000000;-999.000000;
hou;114b;McHugh, Collin;6.590000;4.130000;4.730000;7.570000;27.340002;1.830000;-999.000000;-999.000000;
sfo;1729;Samardzija, Jeff;3.320000;3.590000;3.620000;7.750000;40.680004;1.130000;-999.000000;-999.000000;
bal;1994;Tillman, Chris;2.810000;2.710000;4.070000;9.280000;32.000000;1.130000;-999.000000;-999.000000;
tor;1811;Estrada, Marco;2.640000;3.340000;4.670000;8.220000;30.680002;1.170000;-999.000000;-999.000000;
was;118k;Roark, Tanner;2.350000;2.960000;3.800000;7.980000;38.339996;1.170000;-999.000000;-999.000000;
min;130u;Duffey, Tyler;1.740000;4.990000;4.400000;6.970000;10.340001;1.160000;-999.000000;-999.000000;
atl;125g;Foltynewicz, Mike;9.820000;13.240000;5.780000;9.820000;3.680000;2.730000;-999.000000;-999.000000;
tam;126q;Andriese, Matt;-99.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;-999.000000;
laa;126d;Tropeano, Nick;3.420000;4.860000;5.350000;8.890000;26.340002;1.630000;-999.000000;-999.000000;
ari;111p;Corbin, Patrick;4.910000;5.630000;4.430000;5.650000;36.680004;1.360000;-999.000000;-999.000000;
nyy;130s;Severino, Luis;6.310000;4.510000;3.780000;5.610000;25.680002;1.640000;-999.000000;-999.000000;
lad;133v;Stripling, Ross;4.330000;3.330000;4.210000;7.330000;27.000000;1.410000;-999.000000;-999.000000;
tex;101g;Perez, Martin;3.600000;4.950000;5.070000;4.630000;35.000000;1.370000;-999.000000;-999.000000;
chc;100x;Arrieta, Jake;0.840000;2.870000;3.190000;7.740000;43.000000;0.740000;-999.000000;-999.000000;
sea;110m;Iwakuma, Hisashi;4.030000;4.150000;4.580000;6.630000;38.000000;1.320000;-999.000000;-999.000000;
cle;103m;Tomlin, Josh;3.130000;3.840000;4.320000;6.260000;23.000000;1.090000;-999.000000;-999.000000;
stl;116r;Wacha, Michael;2.650000;3.520000;3.860000;7.710000;37.339996;1.260000;-999.000000;-999.000000;
phi;130m;Nola, Aaron;2.930000;2.450000;2.680000;9.900000;40.000000;0.800000;-999.000000;-999.000000;
mil;129g;Guerra, Junior;6.000000;2.650000;4.030000;4.500000;6.000000;1.330000;-999.000000;-999.000000;
cin;120x;Lamb, John;1.500000;3.310000;5.260000;6.000000;6.000000;1.500000;-999.000000;-999.000000;
mia;129r;Nicolino, Justin;2.700000;4.950000;5.720000;1.350000;13.340001;1.050000;-999.000000;-999.000000;
kan;1675;Volquez, Edinson;3.130000;3.010000;3.920000;7.710000;37.339996;1.290000;-999.000000;-999.000000;
sdg;100y;Cashner, Andrew;4.850000;4.160000;4.530000;8.190000;29.680002;1.420000;-999.000000;-999.000000;
oak;126b;Graveman, Kendall;4.400000;4.510000;3.750000;7.850000;28.680002;1.330000;-999.000000;-999.000000;
