sdg;1530;Jackson, Edwin;5.000000;4.810000;5.590000;5.000000;36.000000;1.500000;-999.000000;-999.000000;
tor;1032;Happ, James;3.090000;3.850000;4.080000;7.690000;137.000000;1.150000;-999.000000;-999.000000;
chc;1050;Hammel, Jason;3.070000;4.290000;4.270000;7.480000;120.339996;1.100000;-999.000000;-999.000000;
sea;1610;Hernandez, Felix;3.550000;4.620000;4.340000;7.310000;88.679993;1.260000;-999.000000;-999.000000;
stl;1680;Garcia, Jaime;4.040000;3.740000;3.690000;7.650000;129.340027;1.320000;-999.000000;-999.000000;
nym;1122;Colon, Bartolo;3.460000;4.140000;4.170000;5.870000;127.339996;1.200000;-999.000000;-999.000000;
oak;1290;Detwiler, Ross;5.790000;7.220000;6.220000;5.790000;4.679999;1.500000;-999.000000;-999.000000;
sfo;1729;Samardzija, Jeff;4.400000;4.390000;4.280000;6.640000;141.000000;1.230000;-999.000000;-999.000000;
det;1524;Verlander, Justin;3.520000;3.470000;3.870000;9.630000;153.340027;1.050000;-999.000000;-999.000000;
chw;111t;Quintana, Jose;2.930000;3.490000;4.090000;7.980000;144.340027;1.120000;-999.000000;-999.000000;
ari;123v;Ray, Robbie;4.830000;3.770000;3.370000;11.310000;121.000000;1.500000;-999.000000;-999.000000;
phi;1261;Hellickson, Jeremy;3.720000;4.170000;4.000000;7.300000;138.000000;1.150000;-999.000000;-999.000000;
pit;105w;Vogelsong, Ryan;3.250000;4.270000;4.360000;7.160000;27.680002;1.300000;-999.000000;-999.000000;
bal;1026;Gallardo, Yovani;5.470000;5.190000;5.440000;6.350000;72.339996;1.650000;-999.000000;-999.000000;
mil;119m;Anderson, Chase;5.010000;5.220000;4.810000;7.300000;106.000000;1.420000;-999.000000;-999.000000;
lad;1133;Kazmir, Scott;4.510000;4.450000;4.020000;9.320000;121.679993;1.280000;-999.000000;-999.000000;
was;1761;Gonzalez, Gio;4.130000;3.900000;4.030000;8.530000;128.679993;1.310000;-999.000000;-999.000000;
laa;1188;Nolasco, Ricky;5.230000;4.490000;4.470000;6.680000;130.679993;1.330000;-999.000000;-999.000000;
bos;109r;Pomeranz, Drew;3.090000;3.630000;3.760000;10.010000;122.339996;1.160000;-999.000000;-999.000000;
mia;111b;Phelps, David;2.450000;2.770000;3.300000;11.200000;58.680004;1.140000;-999.000000;-999.000000;
tex;101g;Perez, Martin;4.330000;4.690000;4.900000;4.330000;139.340027;1.450000;-999.000000;-999.000000;
kan;1193;Kennedy, Ian;4.030000;4.980000;4.390000;9.330000;127.339996;1.190000;-999.000000;-999.000000;
cin;123x;DeSclafani, Anthony;2.940000;3.670000;4.050000;7.750000;67.339996;1.190000;-999.000000;-999.000000;
col;1659;de la Rosa, Jorge;5.240000;4.880000;4.870000;7.020000;91.000000;1.570000;-999.000000;-999.000000;
atl;127o;De La Cruz, Joel;3.410000;5.110000;5.390000;4.340000;29.000000;1.280000;-999.000000;-999.000000;
tam;131p;Snell, Blake;2.950000;3.060000;4.160000;9.160000;55.000000;1.400000;-999.000000;-999.000000;
cle;103m;Tomlin, Josh;3.810000;4.880000;4.150000;6.390000;125.339996;1.160000;-999.000000;-999.000000;
nyy;108f;Eovaldi, Nathan;4.800000;4.990000;4.200000;7.060000;123.679993;1.320000;-999.000000;-999.000000;
