was;1310;Scherzer, Max;4.600000;4.840000;3.940000;9.630000;43.000000;1.280000;-999.000000;-999.000000;
mia;110n;Chen, Wei-Yin;4.660000;4.180000;4.090000;5.890000;36.680004;1.280000;-999.000000;-999.000000;
sdg;109r;Pomeranz, Drew;2.120000;2.910000;3.860000;10.850000;34.000000;1.090000;-999.000000;-999.000000;
stl;1680;Garcia, Jaime;3.050000;2.570000;3.100000;9.390000;38.339996;0.990000;-999.000000;-999.000000;
nym;128l;Syndergaard, Noah;2.580000;1.630000;2.290000;11.500000;38.339996;1.070000;-999.000000;-999.000000;
atl;128i;Perez, Williams;5.110000;5.420000;5.850000;4.380000;12.340001;1.700000;-999.000000;-999.000000;
cle;117u;Salazar, Danny;1.910000;2.560000;3.680000;10.270000;37.680004;0.900000;-999.000000;-999.000000;
chc;1327;Lackey, John;4.020000;3.270000;3.390000;8.930000;40.339996;1.090000;-999.000000;-999.000000;
chc;125a;Hendricks, Kyle;3.100000;2.730000;3.260000;7.140000;29.000000;1.000000;-999.000000;-999.000000;
bos;1457;Porcello, Rick;2.950000;3.800000;3.430000;9.300000;39.680004;0.960000;-999.000000;-999.000000;
tex;1847;Hamels, Cole;2.680000;4.310000;4.030000;8.760000;37.000000;1.220000;-999.000000;-999.000000;
bal;128r;Wilson, Tyler;3.040000;4.030000;4.340000;4.940000;23.680002;1.100000;-999.000000;-999.000000;
sfo;1921;Bumgarner, Madison;2.930000;3.150000;3.420000;11.510000;43.000000;1.330000;-999.000000;-999.000000;
sea;118v;Walker, Taijuan;1.970000;3.020000;3.160000;8.160000;32.000000;1.030000;-999.000000;-999.000000;
ari;123v;Ray, Robbie;4.700000;4.520000;4.400000;9.390000;30.680002;1.630000;-999.000000;-999.000000;
col;118h;Bettis, Chad;4.400000;4.400000;4.060000;6.280000;43.000000;1.210000;-999.000000;-999.000000;
tor;123u;Stroman, Marcus;3.600000;3.590000;3.780000;6.480000;50.000000;1.020000;-999.000000;-999.000000;
kan;119j;Ventura, Yordano;4.650000;5.310000;6.150000;7.260000;31.000000;1.580000;-999.000000;-999.000000;
hou;1117;Fister, Doug;4.540000;5.170000;4.930000;4.790000;35.680004;1.320000;-999.000000;-999.000000;
det;1931;Zimmermann, Jordan;1.100000;3.150000;4.620000;5.490000;41.000000;1.050000;-999.000000;-999.000000;
pit;106u;Nicasio, Juan;4.020000;4.200000;4.080000;9.190000;31.340002;1.370000;-999.000000;-999.000000;
mil;119m;Anderson, Chase;6.440000;6.350000;4.910000;7.060000;29.340002;1.840000;-999.000000;-999.000000;
nyy;103g;Pineda, Michael;5.730000;5.150000;3.960000;9.270000;33.000000;1.580000;-999.000000;-999.000000;
tam;104z;Archer, Chris;4.230000;4.290000;3.220000;11.500000;38.339996;1.510000;-999.000000;-999.000000;
cin;1886;Simon, Alfredo;9.860000;7.000000;4.960000;9.000000;21.000000;2.190000;-999.000000;-999.000000;
lad;133t;Maeda, Kenta;1.660000;3.200000;3.840000;8.290000;38.000000;0.950000;-999.000000;-999.000000;
sdg;131d;Rea, Colin;3.820000;4.530000;4.430000;6.880000;35.339996;1.330000;-999.000000;-999.000000;
phi;131e;Eickhoff, Jerad;4.210000;3.370000;3.630000;8.420000;36.339996;1.160000;-999.000000;-999.000000;
min;1959;Hughes, Phil;5.850000;4.140000;4.490000;6.120000;32.339996;1.420000;-999.000000;-999.000000;
oak;108q;Surkamp, Eric;5.590000;6.410000;6.970000;4.190000;19.340002;1.910000;-999.000000;-999.000000;
laa;119i;Shoemaker, Matt;9.150000;6.820000;5.150000;6.970000;20.680002;1.890000;-999.000000;-999.000000;
chw;1768;Latos, Mat;2.620000;4.520000;5.140000;4.980000;34.339996;1.190000;-999.000000;-999.000000;
