chc;1506;Lester, Jon;2.510000;3.550000;3.510000;8.740000;176.000000;1.040000;-999.000000;-999.000000;
was;118k;Roark, Tanner;2.850000;3.700000;4.150000;7.250000;186.340027;1.190000;-999.000000;-999.000000;
bal;116k;Gausman, Kevin;3.610000;4.000000;3.710000;9.180000;152.000000;1.290000;-999.000000;-999.000000;
mil;129g;Guerra, Junior;2.960000;3.740000;4.280000;7.390000;115.679993;1.140000;-999.000000;-999.000000;
hou;133l;Musgrove, Joe;4.780000;4.670000;4.110000;8.310000;43.339996;1.290000;-999.000000;-999.000000;
sdg;134z;Perdomo, Luis;5.890000;4.670000;4.040000;6.730000;128.340027;1.680000;-999.000000;-999.000000;
oak;124d;Manaea, Sean;4.400000;4.340000;4.090000;7.760000;120.679993;1.260000;-999.000000;-999.000000;
tam;106e;Cobb, Alex;4.090000;4.330000;3.330000;6.550000;11.000000;1.270000;-999.000000;-999.000000;
bos;1457;Porcello, Rick;3.210000;3.460000;3.900000;7.480000;193.679993;1.020000;-999.000000;-999.000000;
sea;110m;Iwakuma, Hisashi;3.960000;4.320000;4.470000;6.510000;179.679993;1.290000;-999.000000;-999.000000;
stl;115z;Martinez, Carlos;3.050000;3.650000;3.940000;7.560000;171.340027;1.210000;-999.000000;-999.000000;
phi;138m;Thompson, Jake;6.050000;5.810000;5.310000;6.280000;38.680004;1.470000;-999.000000;-999.000000;
mia;115d;Fernandez, Jose;2.900000;2.270000;2.470000;12.800000;167.340027;1.150000;-999.000000;-999.000000;
lad;1495;Kershaw, Clayton;1.890000;1.730000;2.110000;10.890000;124.000000;0.750000;-999.000000;-999.000000;
cle;103m;Tomlin, Josh;4.850000;5.210000;4.120000;6.610000;148.340027;1.260000;-999.000000;-999.000000;
laa;1856;Chacin, Jhoulys;5.630000;4.170000;4.370000;7.430000;120.000000;1.550000;-999.000000;-999.000000;
nym;134g;Gsellman, Robert;3.920000;3.580000;4.320000;7.400000;20.680002;1.500000;-999.000000;-999.000000;
nyy;103g;Pineda, Michael;5.070000;3.810000;3.300000;10.300000;156.340027;1.360000;-999.000000;-999.000000;
sfo;1921;Bumgarner, Madison;2.610000;3.220000;3.470000;10.190000;199.679993;1.040000;-999.000000;-999.000000;
tor;1811;Estrada, Marco;3.680000;4.280000;4.660000;8.250000;151.679993;1.150000;-999.000000;-999.000000;
col;138w;Hoffman, Jeff;5.600000;7.620000;6.200000;4.080000;17.680002;1.810000;-999.000000;-999.000000;
atl;106h;Teheran, Julio;3.010000;3.740000;4.120000;7.980000;164.679993;1.030000;-999.000000;-999.000000;
det;1058;Sanchez, Anibal;5.690000;4.890000;4.710000;7.650000;142.340027;1.480000;-999.000000;-999.000000;
cin;136r;Adleman, Timothy;3.880000;5.890000;5.350000;5.830000;46.339996;1.320000;-999.000000;-999.000000;
kan;119j;Ventura, Yordano;4.260000;4.710000;4.620000;6.640000;162.679993;1.390000;-999.000000;-999.000000;
tex;1314;Holland, Derek;4.740000;4.600000;5.170000;5.680000;95.000000;1.410000;-999.000000;-999.000000;
chw;127s;Rodon, Carlos;3.800000;3.980000;3.990000;8.750000;142.000000;1.390000;-999.000000;-999.000000;
pit;137x;Brault, Steven;3.380000;4.400000;5.330000;7.130000;24.000000;1.540000;-999.000000;-999.000000;
ari;106s;De La Rosa, Rubby;4.170000;4.150000;3.760000;9.420000;49.680004;1.170000;-999.000000;-999.000000;
min;130u;Duffey, Tyler;6.130000;4.830000;3.940000;7.630000;120.339996;1.490000;-999.000000;-999.000000;
